,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75
s02T1622,0.0,0.0,3.406218844224294,0.0,0.0,0.013120439708673175,0.0,0.0161285922055092,0.0,2.008445502722451,0.0,0.0,0.4581141727435389,0.05206403111992659,0.0,3.7821584743783454,0.0,0.0,2.7318214964119076,0.0,0.08266566566223565,0.0,0.0,0.2827603884972124,0.0,0.0,0.6604612475140204,0.015149289326736646,0.14847781214724906,0.11582612159654974,0.0,0.0,0.0,0.0,0.18944705529493608,0.6256622624325321,0.0,0.0,0.0,0.6198055124735394,0.0,0.0,0.0,0.0,0.0,0.0,0.22724793151272188,0.0,0.0,0.0,0.0,0.7886802940006218,0.0,0.0336328944973137,0.0,0.3340570680092879,0.0,0.0,0.0,0.0,0.0,0.0,0.04424243375383391,0.0,0.0,0.0,0.7412956529076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041498598067190966
s03T1622,0.0,0.0,2.996544353383642,0.0,0.0,0.3355983495467377,0.0,0.10183452347427212,0.0,3.0282545104950427,0.03625836992525666,0.0,1.2213474025883972,0.2513226617138477,0.0,5.098465441211308,0.0,0.0,4.532237596224577,0.0,0.30637464415529575,0.0,0.0,1.0892029056422492,0.0,0.0,1.3880074908202302,0.05911178429457903,0.7847484320167317,0.4033684278282531,0.0,0.0,0.0,0.0,0.5489032718712128,1.2048824452227278,0.0,0.0,0.0,2.3520296383007775,0.0,0.0,0.0,0.0,0.0,0.006810521107259872,1.2839074523827212,0.0,0.0,0.0,0.0,1.7415681969884296,0.0,0.09630010208213444,0.0,0.7596269232898023,0.0,0.0,0.0,0.0,0.0,0.0,0.35532059662819887,0.0,0.0,0.0,2.3177669386894766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02169753375859192,0.0
s04T1622,0.5152085896609949,0.0,8.770969096333786,0.0,0.0,0.2179242210142481,0.0,0.08246029949563824,0.0,2.687913269829067,0.0,0.0,1.2394819745778511,0.22193643667885582,0.0,7.281859141864022,0.0,0.31056780300067977,8.649578795142423,0.0,0.132502336661477,0.0,0.11976599240178802,1.9858172104544434,0.0,0.008726483057668107,1.9293803189422192,0.0,1.426700119870678,0.30116581248186436,0.0,0.0,0.0,0.0,0.4042947054451181,1.544998234667206,0.0,0.0,0.0,0.22075066936804452,0.0,0.0,0.0,0.0,0.0,0.0,0.5575686349151752,0.0025696043992859126,0.0,0.0,0.0,1.9551581184918856,0.0,0.08220068821844391,0.0,0.4877437403352348,0.0,0.0,0.0,0.0,0.0,0.0,0.13792752262599087,0.0,0.0,0.0,3.409170254254406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s05T1622,5.330846138364883,0.0,8.350715215384945,0.0,0.0,0.0,0.0,0.3320364732941161,0.0,5.514603588444377,0.35523570365503604,0.0,1.8186798677166687,0.2173749187287187,0.0,13.55600122251689,0.0,0.0,7.165434853771881,0.0,0.9851098675776362,0.0,0.0,2.917754852993474,0.0,0.00855204759520976,1.7072990364494505,0.11485652393947098,1.518687700169914,0.6190534823940621,0.0,0.0,0.0,0.0,1.488498408685216,1.2787319328111535,0.0,0.0,0.0,3.316416603757017,0.0,0.0,0.0,0.0,0.0,0.0,1.675022049202833,0.08839794756091635,0.0,0.0,0.0,2.3510393912829453,0.0,0.5695477307685894,0.0,1.2065906357740253,0.0,0.3799990463321969,0.16109477112879028,0.0,0.0,0.0,0.45950094810285413,0.0,0.0,0.0,3.774849170640077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19597346271453178
s06T1622,0.0,0.0,4.890004385159911,0.0,0.0,0.0,0.0,0.16976422155020263,0.0,1.2551787550521578,0.2681531063695031,0.0,1.5504988513018763,1.0908773214134997,0.0,4.4309472193677655,0.0,0.0,3.093773019406962,0.0,1.009958755178654,0.0,0.0,1.207589562198145,0.0,0.01614638955493522,1.2887132230595872,0.025679320861643578,0.9781702639034103,0.8089824130841422,0.0,0.0,0.0,0.0,0.7302045237106697,1.6161732932466022,0.0,0.0,0.0,3.152449594166968,0.0,0.11958665686491847,0.0,0.0,0.0,0.0,3.1335255976629854,0.0,0.0,0.0,0.0,2.158609302019295,0.0064129657720137226,0.2196388929840188,0.0,0.4344281535211247,0.0,1.0101744743573065,0.04147395100096777,0.0,0.0,0.0,0.938240446920993,0.0,0.0,0.0,3.883300348516427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17568941137829883,0.11181990014016985
s07T1622,0.0,0.0,1.7162811145736852,0.0,0.0,0.0,0.0,0.046188384907244306,0.0,0.10354402101906425,0.03458220754535966,0.0004271976822849297,0.7214154478147036,0.08788826444317399,0.0,0.6179609780946811,0.0,0.0,0.31337740758424526,0.0,0.0604619464963402,0.0,0.0,0.48201548721814225,0.0,0.009742645486410913,0.4363457121302658,0.0,0.6859547764325598,0.581531815002627,0.0,0.006493408619035896,0.0,0.0,0.1331730788765607,0.9247878525226957,0.0,0.0,0.0,0.30783493939331746,0.008165914035512983,0.0,0.0,0.0,0.0,0.0,0.039262674097864325,0.0,0.0,0.0,0.01160805701677175,1.532578521359809,0.03734284862299091,0.0,0.0,0.0,0.0,0.0,0.026158383743336688,0.0,0.0,0.0,0.33448813007431843,0.0,0.0,0.0,2.92747519307045,0.0,0.0,0.0,0.0,0.0,0.0,0.01847608082807186,0.0,0.018816525784146665
s08T1622,0.0,6.7134652298422814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22333723365022726,0.0,0.0,0.05207784992468672,0.0,0.0,0.0,0.0,0.0,0.0,0.05663185743392465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002354398736806438,0.0,0.0,0.0,0.0,0.0,0.0,1.4316718165529236,0.0,4.294277818693989,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.958714459904151,0.0,0.0,0.20705241078001543,0.0,0.0,0.0,0.0,0.0,2.327461653284753,0.2781215262977036,0.015064699618297648,0.0,2.5427715829329185,0.0,0.0,0.0,0.6097782443701124,0.22601930314329324,0.0,2.269315922413951,0.0,0.7837697456024106,0.0,0.0,0.0010703063056818989
s09T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37910696414003797,0.010288907225670316,0.0,2.149638314875323,0.0024979805683650494,0.19661466250339674,0.11809469886944006,0.0,0.4125264110675252,0.0,0.0,0.0,0.16220948667530946,0.0,0.0,0.7996457205373737,0.13877304071553634,0.0,0.0,0.0,0.037698478707519155,0.31838584567339145,0.0,0.13430757826237807,0.0,0.0,0.0,0.0,0.18690513087367844,0.0,0.7836404393448825,0.0,4.341724890279081,0.006213164668327193,1.531990667241629,0.0,0.007432462506868122,0.0,0.0,0.14484368650942495,0.0,0.0,3.4839127908541805,0.0,0.0,0.24723180955151863,0.0,0.0,0.0,0.35671677261651186,0.0,1.1751858538773465,0.11196823456423755,0.020084352915788313,0.0,1.1108831291172603,0.0,0.0,0.0,2.122806186774987,0.21073711296520073,0.0,0.13270618373060816,0.0,2.145471210669034,0.0,0.0,0.0
s10T1622,0.0,0.37955625613161204,0.0,0.0,0.0,0.0,0.0,0.0,6.839044978610257,0.0,0.0,5.5528131514198495,0.004494119665534038,0.3413191708002992,0.0,0.0,0.7752861488832375,0.0,0.0,0.0009521023038198587,0.5149738935284371,0.0,0.0,3.700246709443211,2.5268270441470784,0.0,0.0,0.30261296053617,0.13065762526916283,0.25383632841712145,0.0,0.1993050123007487,0.0,0.0,0.021604242390242473,0.0,1.940268155156398,0.0,0.3839392687008614,0.0,4.114340971840785,0.0,1.420805007085862,0.0,0.015611792675529219,0.0,0.0,0.8244316541144338,0.0,0.0,0.8642441223172378,0.0,0.0,1.2228073500200316,0.0,0.0,0.0,3.046911325077319,0.0,0.5399839191906596,0.0,0.044233144298922826,0.0,0.0,0.0,0.0,0.0,2.074655760717082,0.18942688268606192,0.0,0.0,0.0,0.379122587231049,0.0,0.0,0.0
s11T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1299078524047976,2.641725632116457,0.06486933091407747,0.013958944141797205,15.904260840769306,0.003885475191155893,0.9688569555391257,0.37278299026847017,0.0,2.7855831825084594,0.0,0.0,0.0,3.432925136278898,0.0,0.0,6.953205023323607,0.0,0.0,0.0,0.010858912766119798,0.2523926627564986,0.8355111118294332,0.0,0.5491030535271095,0.0,0.0058846308615213665,0.0,0.0,0.30586502600839205,0.03164094773729857,0.2915361980330257,0.0,6.702421518009359,0.0,2.73238017795665,0.0,0.02488869931814374,0.0,0.0,2.0064421716627923,0.0,0.0,0.0,0.0,0.0,0.5699281700595,0.06815538731422609,0.0,0.0,2.4386298232534047,0.005975291766893072,2.4486842057322127,0.0,0.16482122246800637,0.06853049284731731,1.4913332257753515,0.0,0.0,0.20134705671271833,2.267637532363178,0.0,0.0,0.0,0.0,5.237550320151816,0.0,0.4430559365223401,0.1883691487730466
