,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
s02T1622,0.0,0.0,0.0,0.0,0.0,0.1607039139734958,0.0,0.0,0.1350285197416064,1.9036950266389563,0.0,0.0,0.31686555260937793,0.0,0.0,3.374542845124797,0.0,1.2803316177122939,0.0,0.0,0.0,0.0,2.5835866471659443
s03T1622,0.0,0.0,0.0,0.0,0.0,0.2915419992913585,0.0,0.013202188220577655,0.40973958352590967,2.808358309001925,0.04688074608688745,0.0,1.2731917007161433,0.0,0.08540691623198854,4.767942936245516,0.09196839879348537,3.9499709827289244,0.0,0.0,0.2866133488294119,0.0,6.968773323682473
s04T1622,0.0,0.0,0.0,0.0,0.0,0.23912479110399612,0.0,0.10449375911953877,0.5366353180146382,2.7449724568080613,0.0,0.0,1.103323300616655,0.0,0.0,8.022630232983378,0.16318396257546325,1.4302144392330554,0.0,0.0,0.0,0.0,11.291495916503392
s05T1622,0.0,0.0,0.0,0.0,0.0,0.5294246574486974,0.0,0.16729033293081777,1.4874673691603184,5.2723888664890195,0.22199535972098272,0.0,1.368053477190075,0.0,0.0,10.59111072231359,0.34014306720406895,5.284694369249408,0.0,0.0,0.0,0.0,15.201158532786513
s06T1622,0.0,0.0,0.0,0.0,0.0,0.0751773463037977,0.0,0.08597857207760996,0.8299425487785104,1.3746592401916085,0.2583606359647105,0.0,2.038128366194232,0.6346687456234916,0.0,3.6771062341520158,0.26484826440394893,5.792188417322312,0.2435232081570159,0.0,1.167035642187277,0.0,10.275570248071878
s07T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049526174379070684,0.08644713911791978,0.23880715918648096,0.05301604875040213,0.0,1.063040080167862,0.007433270636240425,0.09544202602729761,0.39386042482238687,0.22798057130300395,1.8860184822195893,0.09257884652739044,0.0,0.0,0.0,5.170939686720159
s08T1622,1.0907051392003768,12.925298582280854,0.0,0.1628285324968518,0.0,0.0,0.0,0.0,0.24267754005121103,0.0,0.0,6.484315466530583,0.0,0.28302791542180844,0.39155556767154903,0.0,0.16731358358501458,0.0,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,8.57206619614978,0.1461361045608851,0.0,0.0,0.0,0.0,0.08489575787213485,0.38546925807796084,0.0188201467478858,0.0,5.374047582537081,0.0,0.2539888892181301,1.1847269143353896,0.0,0.7037163705448898,0.0,0.0,0.0,0.0,0.0,0.6328538441822413
s10T1622,0.0,2.694836055713156,0.10953721102852552,0.1346295842413066,0.0,0.029165713830045327,0.01879703364676091,0.4594162692768822,1.5931154706407438,0.14202673161504414,0.0,5.4203344651559044,0.0,0.18946237269954092,0.0,0.0,5.743970971587178,0.0,0.0,0.0,0.0,0.0,2.322039799018028
s11T1622,0.0,0.3332835227167819,0.5489884914416068,0.7282389447181461,0.0,0.0,0.0,1.3375830787230154,3.588398997098175,0.11959068708688875,0.0,13.896813938876477,0.0,0.7031753506466002,2.1765956985444856,0.0,6.350638514139328,0.0,0.09734852926165641,0.0,0.0,0.0,7.0463550245068065
s12T1622,0.0,0.020212921675940868,0.0,0.0,0.0,0.0,0.0,1.43177998175812,2.7685337449728236,0.18724059910714372,0.016816945960618668,0.18350195512184309,0.0,0.0,1.5257459867491094,0.0,4.425014820029034,0.0,0.0,0.0,0.0,0.0,7.168545698698401
s13T1622,0.0,0.9444733941048634,0.0,0.0,0.0,0.06534040741615303,0.007096822301025012,1.2922339298785923,2.184054505964402,0.44348126826473394,0.06906423775083845,0.1050841888506921,0.0,0.0,0.5460084266957843,0.0,4.540082634826147,0.0,0.0,0.0,0.0,0.0,6.338761876946137
