,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
s02T1622,0.0,0.0,2.741047657512896,0.0,0.0,0.1954853430765565,0.0,0.0,0.0,1.897475068525604,0.0,0.0,0.042745393816830284,0.0,0.0,1.1819527396956426,0.005509585255456279,0.6768790270404705,0.0,0.0,0.0729431225201653,0.0,0.0,0.0,0.0,0.0,0.13087828265933038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5598299866794539,1.1910739735393316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.900352666796946,0.0,0.0,0.06438091926842947
s03T1622,0.0,0.0,8.380555026960174,0.0,0.0,0.39081399112388365,0.0,0.0,0.0,2.8360738051821857,0.0,0.0,0.3563806312346057,0.0,0.0,2.080293189905053,0.0,2.4263630458140955,0.0,0.0,0.3216146426582093,0.0,0.0,0.005295863110843251,0.0,0.0,0.45291843671979726,0.0,0.5400437903307621,0.0021857542865908203,0.0,0.0,0.0,0.0,1.936048252465764,2.168973583335151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011481185775990096,0.0,0.04013194968255054,7.461227703792748,0.0,0.13843826672801413,0.2815342718498322
s04T1622,0.0,0.0,13.978779450519806,0.0,0.0,0.2977911439992076,0.0,0.0,0.0,2.5956990895514744,0.0,0.0,0.15550060954333778,0.0,0.0,3.9512368660739305,0.0,0.42109377802470743,0.0,0.0,0.11925048520337228,0.0,0.1469696695350576,0.0,0.0,0.02836202386963519,0.7405727889936576,0.0,0.6898104755007569,0.0,0.000904662012732276,0.0,0.0,0.0,1.4660900867462308,2.331061700919224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0216863392136663,11.242628789942971,0.013107981780482027,0.0,0.4236382427536947
s05T1622,0.0,0.0,17.688763678813086,0.0,0.0,0.6358010737950011,0.0,0.0,0.0,5.432627274778568,0.2590279837150392,0.0,0.39028865228958765,0.0,0.0,2.96516169692091,0.08720162336407164,3.6872208586418775,0.0,0.0,1.1432003130418285,0.0,0.0,0.4257734374632531,0.0,0.0,0.0,0.0,0.3748743820686119,0.0,0.0,0.0,0.0,0.0,3.0059652735906393,3.472163928746226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.098154807948244,0.0,0.0,0.7776509607201507
s06T1622,0.0,0.0,11.380219547662724,0.0,0.0,0.1889689196819948,0.0,0.0,0.0,1.6064020341771432,0.23951933586650814,0.0,0.8828328484040084,0.0,0.0,1.468360383105003,0.1210076792154914,3.1267084090843813,0.0,0.0,1.1750527400092752,0.0,0.0,0.009952489710939727,0.0,0.03460895526037933,0.30277454510235385,0.0,0.8937576330407769,0.9525780025702117,0.0,0.0,0.0,0.0,2.7736873991330495,2.734947549573527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029708242293904886,6.447928875589614,0.0,0.5886206858798543,0.3806491431249687
s07T1622,0.0,0.0,6.136887251733765,0.0,0.0,0.0,0.0,0.0,0.0,0.4190429681222602,0.03970318619038373,0.0,0.3857504381360945,0.0,0.0,0.27182048571145345,0.1505334532614228,0.0,0.0,0.0,0.0,0.0,0.15372198415429,0.0,0.0,0.0468072905644215,0.08974959860155474,0.0,0.4549351338035425,0.11078563903102825,0.0027209087036054293,0.00576791354756331,0.0,0.03649091798568232,1.3814441955837853,1.5041515273395207,0.0,0.0,0.0,0.0,0.025345293276221495,0.0,0.0,0.0,0.0,0.023167463244390615,0.5057152178586282,0.013032450488116052,0.0,0.1541592549700646
s08T1622,0.0,12.367434701697595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6792530970014868,0.0,0.1094925971211755,0.7629305290537622,0.0,0.0,0.0,0.0,0.001244781613366184,0.0,0.0,0.0,0.12619863632758446,0.0,0.0,0.0,5.010963876775131,0.0,0.20690293355999678,0.0,0.002632071584536695,0.0,0.0,0.0,0.0,0.3254882523411838,0.3675332923519844,2.173404492373147,0.0,5.618914012549149,0.0,2.079298572330682,0.026610022495149172,0.0,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,9.54885749940292,1.9260003058533284,0.0,0.029488221328899146,0.0,0.0,0.12949697032034924,0.41303895440487093,0.010583828292670114,0.0,2.3416211638390383,0.0,0.0,0.6539947912073789,0.0,0.26572212930694433,0.0,0.0,0.0,0.18451846735904662,0.0026044591200914038,0.0,0.2866024955503325,0.20967351719076407,0.0,0.0,2.7515799289831833,0.0,0.20236300322134776,0.0,0.14784694059880996,0.0,0.0,0.0,0.0,0.08678947652538649,0.004742374303417697,1.1697547411354556,0.0,5.502744788441988,0.0,0.09738271075689421,0.32651409188637737,0.0,0.0,0.0,0.0,0.0,0.009806692395030665
s10T1622,0.0,2.0576785465417524,10.42788514553285,0.0,0.0,0.0,0.0,0.6115544305010062,6.572056917841892,0.0,0.0,5.2045420318355,0.0,0.0,0.0,0.0,0.09249423552008725,0.0,0.0,0.0,0.3444857117674578,0.0006870884077453715,0.0,1.513174548298343,2.3232996495901532,0.0,0.0,1.2535015657439232,0.0,0.08206064363817991,0.0,0.2233022826278406,0.0,0.0,0.0,0.0,0.7174522138195965,0.0,0.7575400767910188,0.0,5.169693210617113,0.4657150494783932,0.0,0.4171113164613052,0.0,0.0,0.0,0.0,0.0,0.0
s11T1622,0.0,0.0,20.8308801324113,0.0,0.0,0.0,0.0,1.1602116585134532,2.888561981390214,0.039211524014214315,0.0,15.528976090612638,0.0,0.0,1.7892939121266738,0.0,1.8102587962083534,0.0,0.0,0.0,4.1671552007888835,0.0,0.0,1.2778913518074433,0.39019271228043345,0.0,0.0,5.49195573875204,0.0,0.48049920061459117,0.0,0.5670056012106794,0.0,0.0,0.0,0.0,0.003534162631402333,0.0,0.5175977220256271,0.0,8.586769193504928,0.08759706301118188,0.0,0.3432420070390303,0.0,0.0,0.0,0.0,0.0,1.8642031702017379
