,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55
s02T1622,0.0,0.0,0.0,0.0,0.0,0.20583503138712864,0.0,0.05138121341065025,0.0,1.9722718616757577,0.0,0.0,0.0,0.0,0.0,2.44420616732158,0.0,0.6157098503951347,2.614594868238883,0.0,0.0576115252649515,0.0,0.0,0.825724475277124,0.0,0.0,0.03716985286091924,0.0,0.2342523855462938,0.0,0.0,0.0,0.0,0.0,0.0,1.2649318646801357,0.0,0.8690323836859273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8798403672100458,0.0,0.0,0.0,0.0,0.04819814273578785,0.0,0.0,0.0,0.0
s03T1622,0.0,0.0,0.0,0.0,0.0,0.432804838741966,0.0,0.22893238158926157,0.0,3.0219956981149476,0.007716378079694414,0.0,0.274593975041297,0.0,0.0,3.233388035161503,0.0,2.2718108009788143,4.483141399353588,0.0,0.31555692622204723,0.0,0.03363526558363286,2.5513334772945613,0.0,0.0,0.4026743681934818,0.0,1.6974183938638931,0.25128723855826063,0.0,0.0,0.0,0.0,0.0,2.400403269290823,0.0,2.0882606841741818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02575704820499507,0.65154048024521,0.0,0.0,0.0,0.0,0.11393576380779213,0.0,0.0,0.3532172586268666,0.0
s04T1622,0.0,0.0014714894528803021,0.0,0.0,0.0,0.2956919217972159,0.0,0.3227729224324379,0.0,2.9321465347407507,0.0,0.0,0.051241034197813534,0.0,0.0,4.592399474811999,0.0,0.2235705517309568,8.319277557861406,0.0,0.10156268428290513,0.0,0.19860042358182403,4.084053595885985,0.0,0.023415362494118085,0.5837499857114837,0.0,0.5470049641628779,0.0,0.0006809754401280736,0.0,0.0,0.0,0.0,2.492798948107396,0.0,2.075434982494299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010310539102235585,2.341965858729446,0.0,0.0,0.0,0.0,0.07696082841750272,0.0,0.0,0.8241345003920361,0.0
s05T1622,0.0,0.0,0.0,0.0,0.0,0.753430259538168,0.0,0.638504811054667,0.0,5.467280550410181,0.30695024703871665,0.0,0.24410041213550795,0.0,0.0,8.976076581012714,0.0,3.848692181613893,6.900747196754258,0.0,1.1230823764934692,0.0,0.0,5.511498902939922,0.0,0.0,0.0,0.0,1.8795884216547212,0.014267253100935056,0.0,0.0,0.023100017644928354,0.0,0.0,3.408348226495021,0.0,3.7240013232560285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.026996670901504,0.0,0.0,0.0,0.0,0.1135088582419475,0.0,0.701378071435864,0.0962714899343253,0.0
s06T1622,0.0,0.0,0.0,0.0,0.0,0.23594428098950904,0.0,0.3197519777665838,0.0,1.722606733625112,0.22207947030945527,0.0,0.8205859247765842,0.0,0.0,2.6867528148581923,0.08440809625106378,2.887707844577797,3.171880040331383,0.0,1.1656030808078395,0.0,0.07874406181802625,3.385574119735027,0.0,0.032211264801467604,0.2964297400808495,0.0,3.8288257631764933,1.1467839716307682,0.0,0.0,0.0,0.0,0.0,3.131911200577582,0.0,2.571357472706494,0.0,0.0,0.0,0.01820457076639351,0.0,0.0,0.0,0.013920420675500202,1.1566469696850865,0.0,0.0,0.0,0.0,0.3693230171732331,0.0,0.0,0.3734477823819564,0.0
s07T1622,0.0,0.034951283894312526,0.0,0.0,0.0,0.0,0.0,0.12007183621423823,0.0,0.44644544208607756,0.025151156800006742,0.0,0.3746092303563035,0.02816825791449508,0.0,0.27527774577498854,0.1108993381990813,0.0,0.5881273810228476,0.0,0.0038811330815730835,0.0,0.15433996482263063,1.8623683510634261,0.0,0.05051887531064482,0.11021406185559227,0.0,0.0,0.23963360194165548,0.0035482938025916027,0.00572692648209921,0.0,0.0,0.0569613209607765,1.5758350342859109,0.0,1.1422896160246625,0.0,0.0,0.01842103780675162,0.09927707978159528,0.0,0.0,0.0,0.007237905262187106,0.0,0.0,0.0,0.0,0.0,0.07940190456574328,0.0,0.0,0.6862285161919057,0.0
s08T1622,0.0,0.0,0.0,0.12519455901071916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7317229323803016,0.0,0.06453562599288142,0.29422007892025437,0.0,0.0,0.0,0.0,0.002324537562878405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.008453820654043,0.0,0.1170811800492077,0.0,0.0,0.0,0.041296677318932225,0.0,0.0,0.35445149650197944,0.0,2.0145130193566505,0.0,5.13097989467348,0.0,6.886361174530724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1634893889203735,0.0,0.025453768882490076,0.28020177359693454,0.04205548611821747,0.0
s09T1622,0.0,0.0,0.0,0.3982357087893925,0.006873810483057005,0.0,0.0,0.0,0.4100159134311646,0.01633214848676318,0.0,2.6167021726946524,0.0,0.0,0.9660904849485729,0.0,0.02197107472476668,0.0,0.0,0.0,0.2204375460753087,0.0007804711811717233,0.0,0.7067029234195308,0.22571578592268546,0.0,0.0,1.8818557785198338,0.0,0.20496162108476737,0.0,0.13891151994496545,0.07097748092083242,0.007816047948871644,0.0,0.0,0.08551858965817914,0.0,1.1205923671899436,0.0,5.061698010247079,0.0,0.0,0.0,0.0,0.0,0.0,1.2787344504099598,0.0,0.0,3.7964474260663357,0.0,0.03774792364074374,0.46564676828188445,0.0,0.0
s10T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.432266290747785,0.0,0.0,5.529615320821046,0.0,0.0,1.0232079767548878,0.0,0.0,0.0,0.0,0.0,0.5713539300604696,0.007747427953756786,0.0,3.2367908616255363,2.6701458022003672,0.0,0.0,0.8980180983514205,0.0,0.2565408192927104,0.0,0.21092300036226214,0.3270083558773739,0.0,0.10347097563771832,0.0,0.7740398521644201,0.0,0.7195572571636426,0.0,4.708288690720034,0.0,0.0,0.0,0.0,0.0,0.0,0.6139026073109233,0.0,0.0,0.7846879464124334,0.0,0.0,2.6500301714402856,0.0,0.4411100222457848
s11T1622,0.0,0.0,0.0,1.0033308149819602,0.0,0.0,0.0,1.2229542182090747,2.838367772703684,0.10040657259057137,0.0,16.598797009653143,0.0,0.0,1.2094909992496985,0.0,0.7928394606599201,0.0,0.0,0.0,4.227834293440646,0.0073070038732732006,0.0,6.705549928653759,0.4953057003766308,0.0,0.0,4.104747382550086,0.0,0.7736527448368316,0.0,0.5343235005425769,0.7941752440793504,0.0,0.0,0.0,0.0794495890045862,0.0,0.4798563638737781,0.0,7.788215311157085,0.0,0.0,0.0,0.0,0.0,0.0,1.0596581732447634,0.0,0.0,0.0,0.5245136855741855,0.0,2.0078346989422395,0.0,0.008902687358106783
s12T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4167644171812213,2.102992202191338,0.06637901798365696,0.08302404228918009,2.316515876690761,0.0,0.0,0.9592810909030599,0.0,0.9354805136378532,0.0,0.0,0.0,2.6941619913862698,0.02100224907259734,0.0,6.9645336671130655,0.49134227944399456,0.0,0.0,0.13017128349381396,0.0,0.0,0.0,0.0,0.6471328881783861,0.0,0.0,0.0,0.0,0.0,0.1167593927803429,0.0,0.3198593067310424,0.0,0.0,0.0,0.0,0.0,0.0,0.19719867640557026,0.0,0.0,0.027019151472158772,0.0,0.0,1.8160108975573972,0.0,0.3045185956824376
s13T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0013166628031689284,0.7342535759652457,3.5954046418868777,0.002510589012580981,0.07504668099969182,1.8565225320827208,0.0,0.0,0.6945601805366264,0.0,0.29758310148798167,0.0,0.0,0.0,1.2431830476086594,0.013823010383170917,0.0,6.260586513032492,2.008595578098944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6325230423255936,0.0,0.5168090433071998,0.0,0.11078317785985602,0.0,0.2209798012991011,0.0,0.2808391099680799,0.0,0.0,0.0,0.0,0.0,0.0,0.09456036148520777,0.0,0.0,0.41780445889311724,0.0,0.0,2.529245777490188,0.0,1.3304378647354467
s14T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.097293186964201,2.6058491727004123,0.6995260491612326,0.5685572869603919,1.3206478450365098,0.0,0.0,0.0,0.0,1.1914621532768357,0.0,0.2650683927479145,0.0,3.3643724811021904,0.006412364267156639,0.0,10.106108594802775,2.9423801850631355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6208039507782469,0.0,0.48006665998309167,0.0,1.3230419660588313,0.0,0.0,0.0,0.05424793297633265,0.0,0.0,0.0,0.0,0.0,0.0,0.29776848997713384,0.0,0.0,0.30266748771041596,0.0,0.0,4.220667896920632,0.0,2.405432909032077
s15T1622,0.0,0.0,0.0,0.0,0.0,0.02302367953669864,0.0,1.0972529003210014,0.6940874867557709,1.8884562999763026,0.719105759092477,0.0,0.14375106159866563,0.0,0.0,0.8394996013279517,0.22133162812355292,0.137242733451071,1.8013654487610524,0.0,2.2773743205944923,0.0,0.0,7.453864741116571,0.9375596897524154,0.015853994206672484,0.39563966208851775,0.0,0.0,0.09318465349094127,0.0,0.0,0.31911770672497985,0.0,1.136588353505867,1.1888242998587224,0.0,1.0729968067841584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42223239183406724,0.0,0.0,0.0,0.1689340236724109,0.0,0.0,2.889898542275164,0.0,1.0470879321606552
s02M1722,0.0,0.00363791632517731,0.0,0.0,0.0,0.5399408577639604,0.0,0.10103874140407926,0.0,2.80792192779417,0.0,0.05926668392091468,0.16206112121269253,0.0,0.0,1.899206119750324,0.0,0.09989529805573041,5.692637450332459,0.0,0.17120427023623652,0.0,0.0,1.600158931171592,0.0,0.0017099023181688473,0.4603662146912672,0.0,0.6194019708950691,0.0,0.0,0.0,0.0,0.0,0.0,1.8906246254125365,0.2795753131224787,1.3860845851633241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7138650863705274,0.0,0.0,0.0,0.0,0.5157284304774404,0.0,0.02581563465897678,0.7587606147395742,0.07883888892133283
s03M1722,0.0,0.0,0.0,0.0,0.0,0.6010129388079285,0.0,0.18490004117504844,0.0,3.4805691517780586,0.05841052450447916,0.0,0.13204567792210517,0.0,0.0,3.185738977446415,0.0,1.1043616408029786,5.763087649771901,0.0,0.3556704322870245,0.0,0.0,2.094858454380402,0.0,0.0,0.197533058451611,0.0,1.0585557923218902,0.10778761863507254,0.0,0.0,0.0010327448092235128,0.0,0.0,2.037432666292935,0.0,1.4528750684208935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.595795116044657,0.0,0.008088169471257019,0.0,0.0,1.525048263337865,0.0,0.0,0.43775357189129244,0.15630737094976105
s04M1722,0.0,0.0,0.0,0.0,0.0,0.33000730387931354,0.0,0.25242509191517426,0.01039343187737914,1.6534645605927256,0.0917925831151541,0.0,0.021562779462099693,0.0,0.0,2.803548963800848,0.0,0.5994776872680577,2.517001586548023,0.0,0.14832723510610132,0.0,0.0,2.232955086091454,0.0,0.0,0.10439718049797976,0.0,0.9641319171786128,0.0,0.0,0.0,0.033722478350057886,0.0,0.11575288755784711,1.5773435771405502,0.0,1.1221686618684845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5782477921170137,0.0,0.0022979744455774256,0.0,0.0,1.1894250512919837,0.0,0.03353429444124275,0.2055692186505207,0.2784580322389039
s05M1722,0.0,0.0,0.0,0.0,0.0,0.47783622294793676,0.0,0.4682829893183214,0.0,1.9214189418270469,0.03543844158235386,0.0977693259226899,0.0,0.0,0.0,2.0866445701130703,0.0,0.8573349610960985,6.45028984809114,0.0,0.09662739343882563,0.0,0.0,4.144978190468556,0.0,0.0,0.121377744324289,0.0,1.858091578336931,0.0,0.0,0.0,0.0,0.0,0.0,2.3018931255971324,0.0,2.160264972708501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.448231601151973,0.0,0.07201200502247006,0.0,0.011639669394599325,10.101650964949568,0.0,0.0,0.25301485243634414,0.1276753987421379
s06M1722,0.0,0.0,0.0,0.0,0.0,0.1357137719286236,0.0,0.21785721405307626,0.0,0.822008672339087,0.04501946663879002,0.042477404629134415,0.13902477387137285,0.0,0.0,1.209172628977758,0.10246670559734658,0.8832690542630076,1.8549655834688008,0.0,0.06930776745271092,0.0,0.004859111774788923,2.0117420225319176,0.0,0.003911291332398637,0.01635504653346816,0.0,0.9718760761970782,0.20263721899281234,0.0,0.003324062972520162,0.0,0.0,0.03414217209822837,1.5387610461441068,0.0,1.1924365301832325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.623898239068349,0.0,0.5368422022666451,0.0,0.0,6.840492314698651,0.0,0.0,0.2825876745489881,0.0
