,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
s02T1622,0.0,0.0,0.0,0.0,0.0,0.21331828533614122,0.0,0.0,0.0,2.1110591161361514,0.0,0.0,0.2045315808018857,0.0,0.0,3.040695605318333,0.0,2.3436076218659885,0.0,0.0,0.5000637484628548,0.0,0.0,0.31704042605554783,0.0,0.0,0.0,0.0,1.0041585533658484,0.1312121913624706,0.0
s03T1622,0.0,0.0,0.0,0.0019934817244843532,0.0,0.3779396193421641,0.0,0.0,0.0,3.110196105129322,0.0,0.0,0.928008518603246,0.0,0.0,4.292600597481292,0.0,5.482954629765193,0.0,0.0,1.5244554363023815,0.0,0.0,0.9394828307827158,0.034341564448491145,0.0,0.20657950136985673,0.0,2.9721270195169653,0.4246140914498158,0.14661797990874337
s04T1622,0.0,0.0,0.0,0.0,0.0,0.3161980776550469,0.0,0.04023276015804177,0.0,3.2375783433892242,0.0,0.0,0.7609906982855277,0.0,0.0,7.348667415793639,0.0,3.8465564681531923,0.0,0.0,2.095164994696966,0.0,0.0,1.5427601462817189,0.020901935669711897,0.0,0.30009159995761325,0.0,4.5988192962376715,0.45364437396149654,0.0
s05T1622,0.0,0.0,0.0,0.0,0.0,0.7147527485548332,0.0,0.10325455171417576,0.0,5.89622864617541,0.11574202388516004,0.0,0.9892759771804832,0.0,0.0,9.639419675471716,0.0,8.56587729939607,0.0,0.0,5.256755476099166,0.0,0.0,2.237450330179325,0.0,0.10798866054493368,0.27217834832574334,0.0,5.948612600110901,0.5741144282846928,0.0
s06T1622,0.0,0.0,0.0,0.0,0.0,0.17343321806958967,0.0,0.008271148186918627,0.0,1.636575204165211,0.20841618995432595,0.0,1.5458316915380277,0.0,0.0,3.3442824915093228,0.0,6.913253350586274,0.10935229408432251,0.0,2.9560107676255654,0.0,0.0,1.5114956533864001,0.024511965472657122,0.0868798831501093,0.18094186912659568,0.0,4.2804945638771255,1.5092886831159882,0.6209991114379707
s07T1622,0.0,0.014471040236499888,0.004356996573435927,0.0185239801083893,0.0,0.0,0.0,0.0,0.0,0.32031048703176607,0.04325088315114418,0.011048888950074706,0.8059631663944792,0.0,0.0,0.42448055258881157,0.0,1.988330214675343,0.02833125747092972,0.0,0.4847441278149719,0.0,0.0,0.9537336757623889,0.02675935075439537,0.05975541619145347,0.017534948987060563,0.0,2.056489220158221,0.30942369282072707,0.0
s08T1622,0.0,7.949934027958637,0.04395738734137647,0.22280898621379847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5488958344227353,0.0,0.2341450641013145,0.03160559696588439,0.0,2.7184307827412884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.679603196019998,0.0,0.31426535556172364,0.0
s09T1622,0.0,6.028261316470304,0.18823569156027323,0.13866563173043903,0.009041989139850307,0.0,0.001083147534614174,0.05206885717260118,0.2972954632468316,0.020835677384757226,0.0,3.864008929739294,0.0,0.0,1.0023151069798986,0.0,1.8900870205038323,0.0,0.0,0.0,0.9767099092452499,0.0,0.0,0.4318496041568684,0.0,0.0,0.0,3.698317827691861,0.14500939793522752,0.32411450966983707,0.0
s10T1622,0.0,0.06605976859782546,0.1873285890819317,0.0,0.0,0.0,0.010145220847009457,0.372746610339479,5.165172186655759,0.0,0.0,4.068693637120691,0.0,0.0,0.4176978464696581,0.0,2.5528253889518027,0.0,0.0,0.0,4.310103678511296,0.0036613308512375474,0.0,1.321581792703314,0.0,0.0,1.2184232747438726,3.336453513125493,0.8115997776400944,0.4130428835090508,0.0
s11T1622,0.0,0.0,0.25755025777114243,1.1185377078953673,0.0,0.0,0.0,1.3493645258954277,2.1200526666255843,0.0,0.0,7.27888832451509,0.0,0.0,0.43724122277263494,0.0,8.441210842929639,0.0,0.0,0.0,11.97503969057751,0.0,0.0,4.4111338404725595,0.0,0.0,1.0660801061486713,1.4515197213504578,1.7440341695634418,1.0288256732806886,0.0
