,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
s02T1622,0.7258011053663804,0.0,3.1694461999661545,0.0,0.0,0.0,0.0,0.0,0.0,1.960244233774055,0.0,0.007774411177316216,0.46074111858885414,0.0,0.0,4.201831994754625,0.0,0.0,2.360435711061279,0.0,0.09777027164390328,0.0,0.0,0.37703019184901454,0.0,0.0,0.0,0.012500487303016951,0.048698787392219944,0.06299933424729873,0.0,0.0,0.0,0.0,0.22367441790079123,0.7068821056957615,0.0,0.0,0.0,0.610269394635453,0.0,0.0,0.0,0.0,0.0,0.0,0.21179063289996347,0.0,0.0,0.04287692548178145,0.0,0.0,0.0,0.0524449355311317,0.10329694671810942,0.3201592506157901,0.0,0.0,0.01709417330128176,0.0,0.0,0.0,0.04062417990713699,0.0,0.0,0.0,0.08920887138620155,0.0,0.0,3.4975962341176383,0.0,0.0,0.0,0.0,0.0,0.04628529826079189,0.3893020185898854,0.0
s03T1622,0.7637795404179502,0.0,2.6532078659164475,0.0,0.0,0.0,0.0,0.0,0.0,2.9703891507755316,0.0,0.0,1.2373230945448108,0.0,0.0,5.66493172749979,0.0,0.0,4.168608288560999,0.0,0.3563356020105125,0.0,0.0,1.4641470516431847,0.0,0.0,0.0,0.05179325295491537,0.6938262548577799,0.38534397700210704,0.0,0.0,0.0,0.0,0.5912218800263096,1.4387633683500938,0.0,0.0,0.0,2.442013820178105,0.0,0.028482473737416334,0.0,0.0,0.0,0.007585799557419642,1.1810644114613156,0.0,0.0,0.19367376818273535,0.0,0.0,0.0,0.1482613837344051,0.41384676015985944,0.7233768218136537,0.0,0.0,0.06607021320452693,0.0,0.0,0.0,0.34708542919597013,0.0,0.0,0.0,0.5366655563876083,0.025105706795204658,0.0,7.115680259980884,0.0,0.0,0.0,0.0,0.0,0.0,1.246790713080043,0.0
s04T1622,1.7250755526349404,0.0,8.431788368042117,0.0,0.0,0.0,0.0,0.0,0.0,2.7935255025267782,0.0,0.004137782277094426,1.2816158315506394,0.0,0.0,8.034550744092606,0.0,0.17120765920651368,8.097668713152641,0.0,0.1829439417940462,0.0,0.09106199945815499,2.5920190068776296,0.0,0.015802889099210952,0.0,0.0,0.5026484679287623,0.20876899843285332,0.0,0.0,0.0,0.0,0.3428664046793671,1.4814885181088844,0.0,0.0,0.0,0.26670716703589625,0.0,0.04789839515706427,0.0,0.0,0.0,0.0,0.5157739707557588,0.0,0.0,0.2612252405838412,0.0,0.0,0.0,0.16085490768172345,0.4153184527747784,0.47635108021566536,0.0,0.0,0.0661931809727879,0.0,0.0,0.0,0.11168253062652014,0.0,0.0,0.0,0.9052052125806017,0.0,0.0,9.663112238640933,0.0,0.0,0.0,0.0,0.0,0.0,1.8499097919939536,0.0
s05T1622,8.203660648500833,0.0,7.371637708362239,0.0,0.0,0.0,0.0,0.0,0.0,5.1119172784170175,0.3021904230384533,0.0,1.8374273677979787,0.0,0.0,15.170040187098609,0.0,0.0,5.582190004650443,0.0,1.073466422377565,0.0,0.0,3.7345879104554043,0.0,0.00769508277011045,0.0,0.09804873649288161,0.0,0.6164164062328277,0.0,0.0,0.0,0.0,1.5890967702557806,1.6874315637153872,0.0,0.0,0.0,3.248920576664453,0.0,0.021195818022237304,0.0,0.0,0.0,0.0,1.5550922915187555,0.026519803140076674,0.0,0.5692121872879358,0.0,0.0,0.0,0.6895352942353494,0.5021739674317215,1.122093713329893,0.0,0.8888129022338273,0.3912571815077098,0.0,0.0,0.0,0.4590842628425025,0.0,0.0,0.0,1.043295780333641,0.0,0.0,9.452238262502547,0.0,0.0,0.0,0.0,0.0,0.21274613517313892,1.924718255747737,0.0
s06T1622,0.0,0.0,4.358117565823226,0.0,0.0,0.0,0.0,0.0,0.0,1.3736475375739616,0.24264608888797673,0.0,1.539465488773884,0.0,0.0,4.983021776517883,0.0,0.0,2.7377320742428894,0.0,1.0905792026335595,0.0,0.0,1.7231995400732085,0.0,0.020511844756622346,0.0,0.016582336923538707,0.06106824735900579,0.9594929069165236,0.0,0.0,0.0,0.0,0.9247987129986591,2.1295521325820483,0.0,0.0,0.0,3.211934684106778,0.0,0.04493567935599345,0.0,0.0,0.1531745920453509,0.0,2.8694314972742956,0.0,0.0,0.26349059551009224,0.0,0.0,0.0,0.2745199289569382,1.1943131340965651,0.3903318997733458,0.0,1.6556858841082271,0.2397405652347378,0.0,0.0,0.0,0.934935876738247,0.0,0.0,0.0,0.7025266281889704,0.0,0.0,6.875180403008249,0.0,0.0,0.0,0.012664431072477398,0.1183795267673089,0.11508406396627771,2.11896871249666,0.12067907189744195
s07T1622,0.0,0.0,1.338878586191477,0.0,0.0,0.0,0.0,0.0,0.0,0.3159818726673034,0.01522760272240928,0.04070501514063233,0.6585513874303864,0.0,0.0,0.6910100117689,0.0,0.0,0.4304673896007781,0.0,0.09870877214687468,0.0,0.014585118589914186,0.7753335059700664,0.0,0.012118330120355889,0.0,0.0,0.0,0.7130192950228311,0.0,0.006205451515019628,0.0,0.0,0.47411744182335025,1.4127927247155696,0.0,0.0005616046169215572,0.0,0.20806685435193223,0.015703245368920052,0.005879083283433437,0.0,0.0,0.018344216334720987,0.0,0.04617358714731212,0.0,0.0,0.09667155304500276,0.004919392430137705,0.0247979117705669,0.0,0.005705415774388538,0.2947197964976447,0.0,0.0,0.604194235878015,0.1133607279113996,0.0,0.0,0.0,0.3675140195331384,0.0,0.0,0.0,0.48752731316537545,0.0,0.0,2.4381588246790797,0.0,0.0,0.0,0.007580849055578193,0.0,0.012425343350966256,1.6414020421756048,0.9883848756097994
s08T1622,0.0,11.877140515909042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11865409045227386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3184136639902893,0.0,4.340765347884547,0.0,0.0,0.0,0.0024900890619765264,0.0,0.0,0.0032896477617734353,0.0,0.0,3.068203981511188,0.0,0.0,0.20534795102477543,0.1935476117120704,0.0,0.0,0.0,0.0,1.7414194182848581,0.3347858993319906,0.041290685874833734,0.0,1.8216206109024973,0.0,0.015553876660197042,0.0,0.7089270053736718,0.017088795292958512,0.0,3.0027420504199482,0.0,0.5157444633434128,1.284105743248237,0.0,0.004449832569461536,0.003857213914452307,0.0
s09T1622,0.0,13.305549473854134,0.0,0.0,0.0,0.0,0.0,0.0,0.4788728684663957,0.015532285952463651,0.0,0.0,0.004865630607666931,0.0,0.0,0.0,0.36911292610081425,0.0,0.0,0.0,0.13135225247968757,0.0,0.0,0.7939916763616519,0.13694253725718314,0.0,0.0,0.0,0.0,0.6052849910706506,0.0,0.17190638589564006,0.0,0.0,0.005019131111473102,0.0,0.0,0.0,0.6670300570889796,0.0,4.248049911111458,0.0,1.8648002926944152,0.0,0.04721702475987091,0.0,0.0,0.16088490217214388,0.0,0.11034799751812908,3.212146196726609,0.0,0.0,0.10321929302308668,0.18077597033055187,0.0,0.0,0.2970891157793036,0.0,0.49522636658554586,0.10267571119180667,0.0,0.0,1.0398211298285356,0.0,0.018140020081760456,0.022385524506290607,1.9100944492161376,0.11719624104044575,0.0,0.06958741285708381,0.0,1.7564503915562966,0.0762674044533666,0.0,0.0,0.0,0.0
s10T1622,0.0,21.429659811915407,0.0,0.0,0.0057038941209999,0.0,0.003383354936539941,0.0,7.380340653397446,0.0,0.0,0.30537763053748085,0.019884111293172645,0.0,0.0,0.0,0.7259072614940917,0.0,0.0,0.003339183163498545,0.47977212633008287,0.0,0.0,4.105400261846439,2.5973759292831144,0.0,0.0,0.3434571647320459,0.0,0.3888844511956343,0.0,0.2393612825340613,0.0,0.0,0.003940835730197892,0.0,1.7826598056278777,0.0,0.21192253209841036,0.0,3.7135946413332266,0.0001796419056741171,0.7309561466499354,0.0,0.0,0.0,0.0,0.9289138056597078,0.0,0.0,0.9880390146453009,0.0,0.0,0.8803495162103467,0.3246208893346363,0.0,0.0,2.828178545521764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313764756344884,0.07383159253854099,1.8352933218179674,0.0484915771054076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s11T1622,0.0,51.10298178091861,0.0,0.0,0.004296042785964265,0.10440135899808184,0.0,0.0,3.112379293060773,0.07848733461638206,0.08228063988321238,4.8637724998421765,0.012488491647686421,0.1647262295034863,0.0,0.0,2.8127343548339887,0.0,0.0,0.0,3.24762032316164,0.0,0.0,7.5133345500808435,0.013528013473609617,0.0,0.0,0.03559142595018925,0.0,1.7830559918518984,0.0,0.6834313885026474,0.0,0.0,0.0,0.0,0.049175873102720855,0.0,0.0,0.0,5.224346484797062,0.02933943192790295,2.758157693460036,0.0,0.0,0.0,0.0,1.8769776194663508,0.0,1.6507681094077242,0.333882629623742,0.0,0.0,0.0,0.7894007528735942,0.0,0.0,1.7516409038927567,0.002642467202158874,0.044963910522641065,0.0,0.0,0.04565413102845217,1.94859585680374,0.0,0.17990175732362937,0.1647976219998942,1.3640625949691745,0.0,0.0,0.0,0.0,3.8091012316874253,0.0,0.34325793962628265,0.20970974237988416,0.3599479249587729,0.0
