,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89
s02T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.983550049885906,0.0,0.0,0.5404982756149089,0.0,0.0,3.5702648100467327,0.0,0.0,3.148425637514588,0.0,0.09004721778687615,0.0,0.0,0.20790183409412172,0.0,0.0,0.0,0.0,0.1275795069247852,0.0,0.0,4.7696069887408705e-05,0.0,0.0,0.20097967921500967,0.6783656107302932,0.005864874632044378,0.0,0.0,1.3796775611536691,0.0,0.0,0.0,0.0,0.0,0.000891762526480823,0.0,0.0,0.0,0.03532185380012947,0.0,0.0,0.0,0.06360456170089132,0.0,0.3442241028345086,0.0,0.0,0.0,0.0,0.0,0.0,0.042982416441618244,0.0,0.0,0.0,1.1542366485307012,0.0,0.0,6.181899269925126,0.0,0.0,0.0,0.0,0.0,0.017467690990786534,0.0,0.0,0.0,0.0,0.0,0.5305713593900622,0.0,0.043788618286054765,0.0,0.0,0.8648907279781245,0.0,1.2451036488293972,0.0
s03T1622,0.0,0.0,0.0,0.0,0.0,0.02350989877699013,0.0,0.0,0.04766830710700507,3.095437761450983,0.009168377068819705,0.0,1.3708992263865332,0.049363653479215105,0.0,4.699899579220891,0.0,0.0,5.121993761937018,0.0,0.3268168685658731,0.0,0.13174891924628007,0.8887524018490149,0.0,0.0,0.18452154318287936,0.0,1.005067136270134,0.008431959979733577,0.0,0.0,0.0,0.0,0.569463028786265,0.0,0.0,0.0,0.0,3.2981047493228366,0.0,0.0,0.0,0.018984782872608044,0.0,0.03313226713970673,0.09316967960296817,0.0,0.0,0.1406215639017824,0.0,0.0,0.0,0.1527872771507197,0.0,0.768070096000884,0.15057047543824623,0.0,0.0,0.0,0.0,0.0,0.382086471861424,0.0,0.0,0.0,3.1810091774455285,0.0,0.0,11.161379030499536,0.0,0.0,0.0,0.0,0.03563871879520436,0.0,0.0,0.0,0.0,0.0,0.03828555595628407,1.1314253244407224,0.0,0.13911562257208032,0.00818153824383202,0.0,0.7457208519146316,0.0,8.606371492347563,0.0
s04T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.375302214277675,0.0,0.0,1.436659624988364,0.0,0.0,6.82571702812041,0.0,0.039510809228473255,9.56924405795308,0.0,0.14537084317166762,0.0,0.17179090206147357,1.8351551958185048,0.0,0.00960872253737336,0.2668323445192156,0.0,0.9696521104365521,0.0,0.0,0.0,0.0,0.0,0.39293867219734074,0.1808928678373715,0.0,0.0,0.0,2.1458429246249233,0.0,0.0,0.0,0.0,0.0,0.027525208925968665,0.21024338197983625,0.0,0.0,0.2228290496259689,0.02538158964857347,0.0,0.0,0.17124146475832017,0.0,0.5300286874095774,0.034909095803060085,0.0,0.0,0.0,0.0,0.0,0.12034636676771698,0.0,0.0,0.0,4.501352235309044,0.0,0.0,13.86563200286573,0.0,0.0,0.0,0.0,0.014251446931790793,0.0,0.0,0.0,0.0,0.0,0.0025262871974949656,1.461394634433083,0.0,0.029305106841653106,0.0,0.0,2.278069371042189,0.0,2.9812050683258584,0.1665730794738614
s05T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.31055043984882,0.3644732343614501,0.0,2.0701082022948167,0.0,0.0,13.047328356337298,0.0,0.06706566509036004,8.669812679603732,0.0,0.9672338540253393,0.0,0.1264627141417361,2.8036349918823653,0.0,0.017100682967104208,0.5053463337326182,0.0,0.500373725347631,0.004406475776709148,0.0,0.0,0.0,0.0,1.520655745582646,0.0,0.0,0.0,0.0,5.5553939172621,0.0,0.0,0.0,0.0,0.0,0.021957918256420093,0.0,0.064284069122481,0.0,0.4437287934823678,0.016757736698750567,0.0,0.0,0.6476416546387272,0.0,1.2647157019047457,0.09576631935378185,0.0,0.0,0.0,0.0,0.0,0.40658025054511815,0.0,0.0,0.0,5.477849181614961,0.0,0.0,12.875548723790605,0.0,0.0,0.0,0.0,0.0,0.25479410731365315,0.165032187033393,1.8629574568581309,0.0,0.0,0.0,1.566699500387359,0.0,0.23874032568061418,0.0,0.0,2.079990259140014,0.0,11.223015875941039,0.0
s06T1622,0.0,0.0,0.0,0.0,0.0,0.40152376675388507,0.0,0.0,0.2532865327787734,1.2669160098718433,0.2705098457837666,0.0,1.7010703794904236,0.8067081134385579,0.0,3.944733553643435,0.0,0.2114048943078768,3.5894628783284883,0.0,0.9959592960045335,0.0,0.15514703654102735,0.8576342795800554,0.0,0.029905424617496252,0.0,0.0,0.4220950578459673,0.18229529617523094,0.0,0.0,0.0,0.0,0.7507629096290426,0.022297208816116243,0.0,0.0,0.0,4.046069873256336,0.0,0.0,0.0,0.0,0.0,0.04451212302958108,0.0,0.0,0.0,0.19401404047122706,0.004073712802601041,0.0,0.0,0.26115134718058236,0.0,0.5065922144559024,0.3368579129256998,0.0,0.0,0.0,0.0,0.0,1.0354587086588833,0.0,0.0,0.0,4.832121970467838,0.0,0.0,12.216169827835923,0.0,0.0,0.0,0.01068654540425998,0.19609591307510962,0.10727945353447836,0.013207062320758139,0.1376801787421683,0.0,0.0,0.031684140592800364,1.4566847031165653,0.0,0.10143654869583034,0.40098794495241524,0.0,1.2242169705120194,0.0,20.53360132945522,0.0
s07T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07469113475214124,0.0898115316177294,0.011919469512394592,0.0,0.775897296912707,0.0,0.0,0.4286294144473304,0.0,0.0,0.3785967515107065,0.0,0.07733792568112113,0.0,0.057346182195226164,0.25941674876166965,0.0,0.020230550485991792,0.0,0.0,0.20934434556500015,0.14617135442181312,0.0,0.006832323980820812,0.0,0.0,0.10155763296385813,0.8119610010117401,0.0,0.0,0.0,0.8895940266863488,0.013233471745706844,0.0,0.0,0.006777224549775304,0.0,0.027086570181931568,0.0,0.0,0.0,0.07826503555908532,0.006164983676766961,0.0,0.0,0.019466647648649294,0.0,0.039818880941463894,0.33202635841698347,0.0,0.013019210601747789,0.0,0.0,0.0,0.37302257914436804,0.0,0.0,0.09198620808403488,3.121063557863276,0.0,0.0,5.011711843292113,0.0,0.0,0.0,0.006516932263460457,0.014792323982279658,0.019220431351388532,0.01354662524150431,0.0,0.0,0.0,0.0018367602272275024,1.0832493141807884,0.002360098642352892,0.0,0.13695931146903959,0.0,0.4260985528710823,0.0,0.0,0.0
s08T1622,0.0,0.827141034799759,15.259081095547588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6430382858634753,0.0,0.23086930591561167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20428061682682558,0.0,0.038283681486206075,0.04430263794886805,0.0,0.0,0.07151736617354842,0.0,0.0,0.9090633591815668,0.0,3.7072040806371844,0.0,0.8649963900458463,0.14938415966089147,0.051887576784967256,0.0,0.0,0.0,0.0,0.0,3.5353148765701357,0.0,0.0,0.0006525166389037648,0.0,0.0,0.09711036473345383,0.0,0.0,0.8194686450451725,0.0,0.0,0.0,1.1079608512353334,0.0,0.0,0.0,0.0,0.14331311597551305,0.0,0.0,0.0,28.05573831838035,1.7158458356080117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09951196424386277,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,0.0,3.169637215349917,0.0,0.0,0.0,0.0,0.0,0.0,0.00873750666762958,0.0,4.365349845941558,0.0036051979026279195,0.20305565520425523,0.0,0.0,0.0,0.0,0.0,0.0,0.10268547162974025,0.0,0.0,0.775248023557069,0.11239504983701223,0.0,0.0,0.0,0.0,0.46370698103724056,0.0,0.16490006151410877,0.027925898219405675,0.0,0.0,0.0,0.08719253205780259,0.0,0.6115652354398415,0.0,3.770100845848958,0.0,1.9878552040976416,0.27813096133816584,0.0,0.0,0.0,0.12452139960806372,0.0,0.08852622774781196,3.467853124185864,0.002411045257774711,0.0,0.09849139149456992,0.0,0.0,0.15085520037863534,0.29882256794378775,0.0,0.27698252833289366,0.043512050814085844,0.0,0.0,0.6542324823432843,0.0,0.0,0.0,0.0,0.37693990931633314,0.0,0.0,0.0,10.13486040099693,0.0028084515434079285,0.0,0.0,0.2256477647108508,0.0,0.49695936472069957,0.006828948179780312,0.0,0.0,0.4258659305826508,0.0,0.10549994499027521,0.0,0.0,0.0,0.0,0.0069923447890635005
s10T1622,0.0,1.4875386430171265,0.0,0.0,0.011978346723542518,0.0,0.0,0.0,0.0,0.0,0.0,8.618513161071323,0.0,0.395974557515211,0.0,0.0,0.0,0.18563641820816884,0.0,0.002032426850963481,0.46976843743495444,0.0,0.0,3.9888911056842,2.3484969405437033,0.0,0.0,0.0,0.0,0.4132651362621633,0.0,0.20900055176481427,0.14938768168844405,0.0,0.04805204135427926,0.022623550283177564,1.7956228841206117,0.0,0.31259263324175013,0.0,3.4591865456190707,0.0,1.2238958197005592,0.24747699859666603,0.0,0.0,0.0,0.8130052589926892,0.0,0.0,0.8737694262367329,0.0,0.0,0.8570935131352831,0.0,0.0,0.0,2.477161564856361,0.0,0.0,0.0804926048064773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22471640816498603,0.0,0.12620863251807343,0.0,0.25231958842387736,0.0,0.0,0.0,0.7173128604105314,0.0,7.154503415661608,0.0330888360455235,0.0,0.0,0.4782687988467211,0.3086310502100128,0.0,0.0,0.0,0.0,0.0,0.0925176315998524
s11T1622,0.0,0.0,0.0,0.0,0.027920813942113997,0.0,0.0,0.004544416198082945,0.0,0.03896432988342342,0.03045233011660378,21.802845741242695,0.0,1.0241285581493416,0.0,0.0,0.12810162620549775,0.0,0.0,0.0,2.917951473801104,0.0,0.0,7.225447386765081,0.0,0.0,0.0,0.0,0.0,1.2850088243030258,0.0,0.611660175077413,0.06611413005639682,0.0,0.0,0.0,0.16687249382294583,0.03672721985572348,0.052522350150851445,0.0,4.886802675444716,0.014547183765915066,2.8255667231189485,0.0822071634020171,0.0,0.0,0.0,1.5756379292335274,0.0,1.332529507963212,0.293979310362896,0.0,0.0,0.05084073407947234,0.23986678815241685,0.0,2.6553367113958712,1.9593755107969986,1.2782671346018868,0.08276647162521147,0.015411921845152284,0.004245150483081364,0.054617071292805325,1.5002183011800176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.250109618485203,0.0,0.2944599012618544,0.19275549793983904,2.1114960589379828,0.5072674221755745,3.0196856635364693,0.07423694009967466,0.0,0.0,1.8146752221352123,0.08074977785195198,0.0,0.0,0.0,0.0,0.0,0.11515597509045435
