,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
s02T1622,0.0,0.0,0.11704819506333722,0.0,0.0,0.0,0.0,0.0,0.0,1.8827423516622699,0.0,0.0,0.6093239241725071,0.0,0.0,3.6274165638126497,0.0,0.0,3.21765012539395,0.0,0.08375941287107969,0.0,0.0,0.16151106884401475,0.0,0.0006390907828102767,0.0,0.0,0.0,0.014473211086939589,0.21489317422389476,0.0,0.0,0.0,0.09520608065349816,0.8141145293792341,0.0,0.0,0.0,1.4975130487795472,0.0,0.04138313052171724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01990238394919329,0.0,0.0,0.0,0.05923667122712599,0.0,0.41947056149600065,0.0,0.0,0.0,0.0,0.0,0.0,0.006078864686172918,0.0,0.0,0.0,1.197044516345793,0.0013421458423536021,0.0,4.624214182281351,0.0,0.0,0.0,0.0,0.0,0.03573200836376322,0.0,0.0,0.0,0.0,0.0069146436272935876,0.9527628527247007,0.0,0.04609522494841063,0.0,0.0,0.5633622212370208,0.0
s03T1622,0.0,0.0,0.6135619576152911,0.0,0.0,0.005749693608299316,0.0,0.0,0.0,2.9466718514065,0.016587981543891715,0.0,1.4829126268772448,0.0,0.0,4.7690852146057905,0.0,0.0,5.296202346960846,0.0,0.310270336683726,0.0,0.058294163495979635,0.7480078051877544,0.0,0.0014036699918555768,0.0,0.0,0.0,0.2319687691235808,1.326190861746261,0.0,0.0,0.0,0.40615660172595025,0.0957958202763625,0.0,0.0,0.0,3.421262222206969,0.0,0.3331565437778162,0.0,0.06801248055287433,0.0,0.0,0.0,0.0,0.0,0.05504377435396456,0.0,0.0,0.0,0.15415333538647202,0.0,0.8929223513038801,0.2031983410536432,0.0,0.0,0.0,0.0,0.0,0.2635763476144442,0.0,0.0,0.0,3.1852002751969,0.002790164881313742,0.0,9.028081637405522,0.0,0.0,0.0,0.0,0.023801664472766795,0.0,0.0,0.0,0.0,0.0,0.07610356540886921,1.9304391557867608,0.0,0.14037482901915602,0.01670126507602255,0.0,0.4635098681706524,0.0
s04T1622,0.0,0.0,0.5396208452656317,0.0,0.0,0.0,0.0,0.0,0.0,2.330623074324206,0.0,0.0,1.560464202086894,0.0,0.0,6.868415085001164,0.0,0.0,9.762412630193253,0.0,0.11661010488688704,0.0,0.14014782532741332,1.5733870896039273,0.0,0.013973157905816358,0.0,0.0,0.24361166674597948,0.048942302956094356,0.5100261421189466,0.0,0.0,0.0,0.18768834609447682,0.48288294475903176,0.0,0.0,0.0,2.329217584645161,0.0,0.30976049703856634,0.0,0.0,0.0,0.0,0.0,0.010304410023846102,0.0,0.08630638166548642,0.0075080415863211245,0.30809559165091,0.0,0.1749215862581002,0.0,0.6686728303732579,0.3218898424007204,0.0,0.0,0.0,0.0,0.0,0.020545786328184965,0.0,0.0,0.0,4.426548073104149,0.00909422630703441,0.0,12.319154479664338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016318157329942254,0.03700108551781691,2.4855409103525146,0.0,0.02320773720121889,0.0,0.0,1.5047194190706132,0.0
s05T1622,0.5500932609642627,0.0,0.5928258494296819,0.0,0.0,0.0,0.0,0.0,0.0,5.04674276703444,0.358714498275236,0.0,2.3592555442246446,0.0,0.0,13.138612114690154,0.0,0.0,8.805565948130532,0.0,0.9345849734511723,0.0,0.06373997321470729,2.4039976777689347,0.0,0.018800210063034093,0.0,0.0,0.12264629928275687,0.38547236519882105,1.71881428274539,0.0,0.0,0.0,1.1867063887166518,0.0,0.0,0.0,0.0,5.5441682239770795,0.0,0.1692467864203999,0.0,0.0,0.0,0.0,0.0,0.08248138416126753,0.0,0.24968815204077782,0.0,0.0,0.0,0.6611295455744508,0.0,1.4586897518177424,0.0,0.0,0.0,0.0,0.0,0.0,0.2418612540812622,0.0,0.0,0.0,5.453101392164852,0.0037955044584222445,0.0,12.363482180286397,0.0,0.0,0.0,0.0,0.0,0.2712680300850166,0.10750236217752226,1.9016463175377867,0.0298460522333909,0.0,0.012434776397195878,2.648624146643492,0.0,0.24753878595620454,0.0,0.0,1.3494859237587027,0.0
s06T1622,0.0,0.0,2.229413391485601,0.0,0.0,0.36580222228257153,0.0,0.0,0.17842445609542987,1.1586076546384911,0.2904848253442026,0.0,1.812077629695238,0.0,0.0,4.015828898267687,0.006067370862676056,0.0,3.828718581092402,0.0,0.985275186457273,0.0,0.12001007875420627,0.7241718177017333,0.0,0.03168074201234954,0.0,0.0,0.0,0.5084666071385309,3.1052070826556815,0.0,0.0,0.0,0.590296713216286,0.28267109153702774,0.0,0.0,0.0,4.202052512840315,0.0,0.12889532507618837,0.0,0.03442437409410029,0.0,0.0,0.0,0.0,0.0,0.12636699994930703,0.0,0.0,0.0,0.26423764540589706,0.0,0.6085610971032788,0.0,0.0,0.0,0.0,0.0,0.0,0.7972562378277204,0.0,0.0,0.0,4.745842363197429,0.022164689202825088,0.0,8.637579739313297,0.0,0.0,0.0,0.012982171702839301,0.17206845977650798,0.13281901093765747,0.02734641497851807,0.12865894356726137,0.0,0.0,0.08444037313187344,2.314600283137718,0.0,0.11550292781277063,0.36861762129529935,0.0,0.7871699915312056,0.0
s07T1622,0.0,0.0,0.37191474724094603,0.0,0.0,0.0,0.0,0.0,0.031138745831948964,0.10922109936493408,0.024359785007430808,0.0,0.7949304044332991,0.0,0.0,0.4149613672893458,0.02111989692559997,0.0,0.4822005324227743,0.0,0.06401966871486872,0.0,0.026285405062960114,0.22443116724071197,0.0,0.01504791984256937,0.0,0.03223869052436338,0.0,0.4151856328208883,0.0,0.007149472295595162,0.0,0.0,0.07172039765275477,0.9161248929986915,0.0,0.0,0.0,0.9981243723157527,0.023241505735948884,0.04793025043262405,0.0,0.03113717982305919,0.0,0.0,0.0,0.0,0.0,0.039508753956977664,0.0019414608012911043,0.22611166726234463,0.014157336701502833,0.015993855509102695,0.0,0.06372411390444109,0.0,0.0,0.003145075890704379,0.0,0.0,0.0,0.2753583911738638,0.0,0.0,0.0,3.0034846829249493,0.011475650329034283,0.0,2.896783024688239,0.0,0.0,0.0,0.012339489470690797,0.010583873750266362,0.018840705749003896,0.04515909396996202,0.0,0.0,0.0,0.02382989982869286,1.535239883105757,0.0,0.0,0.13807550053731124,0.0,0.26824969279755184,0.0
s08T1622,0.0,22.84463076200867,0.3921297848515245,0.0,0.0,0.0,0.0,0.036328326527424695,0.0,0.0,0.0,2.9624224853420777,0.0,0.0,0.0,0.0,0.00359751488513348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2797236180126151,0.0,0.015424540000226267,0.04068326257109809,0.0,0.0,0.06659430769156004,0.0,0.0,1.0693921337046075,0.00045593595116083275,4.224834889420809,0.0,0.0,0.0,0.0,0.0,0.00621127283664024,0.0,0.0,0.0,3.6413292447961987,0.0,0.0,0.01060076545793921,0.0,0.0,0.0,0.0,0.0,0.8180248018732268,0.2464851043540568,0.0,0.0,1.626603213187012,0.0,0.0,0.0,0.0,0.0,0.0,2.4540881584154053,0.0,1.25385587317266,1.8300493603218995,0.0,0.0,0.005648374567386191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,7.750292953105609,0.3348076761383245,0.0,0.0,0.0,0.0,0.06569096750397552,0.0,0.014492225049327428,0.0,4.711007711104985,0.0029688343051038377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10427757899756243,0.0,0.0,0.6975282352241474,0.13676052549199594,0.0,0.0,0.0,0.02681892290535296,0.5844102283001769,0.0,0.16159300688546785,0.0,0.0003307770958695893,0.008160060936668866,0.0,0.07418088292713107,0.0008455313693844955,0.59818888755027,0.0,4.320882289489607,0.0,1.658899778373155,0.05622664364591021,0.009393185637920052,0.0,0.006871680996605043,0.1211492576374419,0.0,0.0,3.384557423252693,0.0,0.0,0.11472965517071736,0.0,0.0,0.0,0.32210875426644314,0.0,0.2878220654644641,0.09857207926120172,0.0,0.0,0.7683825955243216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1529044936004067,0.0798917864522,0.0,0.0,0.2843469111798236,0.0,0.5103889421526676,0.0,0.0,0.0,0.3135815177223756,0.0,0.07995533761120661,0.0,0.0,0.0
s10T1622,0.019113077434513296,0.0,0.7014613836378033,0.0,0.0,0.0,0.0,0.03645764978582858,0.0,0.0,0.0,8.945708258277762,0.012534619604503765,0.0,0.0,0.0,0.0,0.17541060515511228,0.0,0.002510858161483236,0.42508376946122545,0.0,0.0,3.462543641177148,2.2385571307136245,0.0,0.0,0.0,0.16835809389783474,0.5977732061366601,0.0,0.22554788196260478,0.14917022001299307,0.0,0.019175203152736405,0.0054513633187055965,1.8941830171152594,0.0,0.23675186134680795,0.0,3.9527330368208946,0.0,1.2742991264738492,0.0,0.017819975353342735,0.0,0.04892343459094032,0.6832118117184768,0.0,0.0,0.920378005903726,0.0,0.0,0.8336235806759333,0.0,0.0009204899030984344,0.0,2.6278349264336467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7938599434434666,0.0,0.0,0.0,0.4970812136967172,0.0,7.302757431682956,0.0,0.0,0.0,0.0,0.33417479420280594,0.0,0.0,0.0,0.0
s11T1622,0.0,5.574416619955485,1.6335239191679165,0.0,0.0,0.0,0.0,0.0,0.0,0.05611073180590558,0.06569039558664153,22.4504170472747,0.005988972071285189,0.13861948415410927,0.0,0.0,0.3945970146890642,0.0,0.0,0.0,2.993558852172487,0.0,0.0,6.568966181909955,0.0,0.0,0.0,0.0,0.35522040981587366,1.6307482249054424,0.0,0.6369196493062327,0.06754551804111232,0.008411418480067465,0.0,0.0,0.07068951079629794,0.0,0.022240245124324272,0.0,5.6155315638488625,0.0,2.2943630579670247,0.1633104050767902,0.021784888359667614,0.0,0.12151888687454848,1.6594388136631224,0.0,0.7922110915648586,0.23836201288980766,0.0,0.0,0.05761648733651933,0.24496505525484982,0.0,0.0,2.045851344211182,1.3576250137349548,0.179838851571084,0.0,0.0,0.04238359404053418,1.593608816846224,0.0,0.024660471268064248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.335716842566541,0.1864055723066585,2.1438392906998547,0.6491700380639668,3.16933853587819,0.0,0.0,0.0,1.087755721716596,0.05309518120706388,0.0,0.0,0.0,0.0
