,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
s02T1622,0.0,0.0,2.336374261234061,0.0,0.0,0.22255225206438276,0.0,0.04383644784837659,0.0,2.0090463565471692,0.0,0.0,0.03332348155154207,0.0,0.0,2.571775347699058,0.0,0.9609692973996652,2.8829648929071654,0.0,0.07260736078006662,0.0,0.0,0.7120399637501956,0.0,0.0,0.09527068792123602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7073644988665567,0.8880796830171008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006842869807030632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s03T1622,0.0,0.0,2.977611780648665,0.0,0.0,0.45571730992588166,0.0,0.20241381162815097,0.0,2.973338847308876,0.0002864468784470714,0.0,0.3564991028604773,0.0,0.0,3.3653942263407317,0.0,2.842155383618676,4.813220608495571,0.0,0.3404411733257705,0.0,0.0,2.2159880510807883,0.0,0.0,0.49746194655159476,0.0,0.43732355452509797,0.14651255766532392,0.0,0.0,0.0,0.0,2.132295830534353,1.7250484884215542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043660252440504324,0.0,0.0,0.1811690757641262,0.0,0.0,0.0,0.0,0.0
s04T1622,0.47403325213683845,0.0,5.876710318721253,0.0,0.0,0.32679258064216543,0.0,0.2897839460675264,0.0,2.9515261546566545,0.0,0.0,0.12097503443819024,0.0,0.0,4.79604379368243,0.0,0.9142396619536984,8.704462513820888,0.0,0.16197794541725846,0.0,0.07655682550133082,3.621771929262611,0.0,0.023725655471936714,0.7209619761058722,0.0,0.572138717021663,0.0,0.0,0.0,0.0,0.0,1.5203491336382324,1.845511687116684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012941131851548852,0.0,0.0021516020354354426,0.0,0.0,0.0,0.0,0.0,0.0
s05T1622,0.0,0.0,6.624597796912159,0.0,0.0,0.7849420275830062,0.0,0.6215776397557693,0.0,5.497691002707267,0.2461675784035349,0.0,0.3724516742343861,0.0,0.0,9.441205300563078,0.0,4.848460551777908,8.053309647281715,0.0,1.1082354840413595,0.0,0.0,4.822619544487463,0.0,0.0,0.04537361498180464,0.0,0.061038495124454424,0.0,0.0,0.0,0.0242017159829482,0.0,3.951086516284706,2.1231478916648245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067965925944825974,0.0,0.0,0.10355710312229803,0.0,0.0,0.0,0.0,0.935047124862199
s06T1622,0.5188629597374657,0.0,5.047455269544804,0.0,0.0,0.25561219449232603,0.0,0.29339048373482496,0.0,1.5968056212714459,0.25860926825687947,0.0,0.917183686651036,0.0,0.0,2.748505742248443,0.05784777100054242,3.4555782233967753,3.4175782758390425,0.0,1.198812989789499,0.0,0.0,2.9295665507121718,0.0,0.03013631240110008,0.3574199577046346,0.0,0.7918193414207949,0.973047208410099,0.0,0.0,0.0,0.0,2.835772850050072,2.429510804988229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03501217767573083,0.0,0.0,0.6286927245741392,0.0,0.0,0.0,0.0,0.0
s07T1622,0.7248413676476158,0.0,0.5535614883669205,0.0,0.0,0.0,0.0,0.0972549915251959,0.0,0.3468926878720185,0.052542769830554115,0.0,0.3882019477550414,0.0,0.0,0.3000319220974624,0.10843122142508316,0.15280191366875268,0.591722928236345,0.0,0.0,0.0,0.13047104459345243,1.6693792561243583,0.0,0.04135659504509256,0.1597292826387423,0.0,0.45991276220294725,0.22971210959191943,0.0,0.004840393130996781,0.0,0.0,1.4741271797432853,1.426365642746632,0.0,0.0,0.0,0.0,0.016889643778295986,0.0,0.0,0.0,0.0,0.01029736437019442,0.18915995406983518,0.02201001415092749,0.0,0.0,0.0,0.0,0.0,0.0
s08T1622,0.0,1.3003467243412228,0.0,0.14279117495383292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.714336787639784,0.0,0.0,0.29417566616555263,0.0,0.0,0.0,0.0,0.001189084029399805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030562824461172523,0.1073915349863614,0.0,0.0,0.0005865397494737782,0.0,0.0,0.0,0.38266118758319556,0.21313860047381003,1.8667290362903313,0.0,4.911719900481301,0.0,6.6337626582144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.20311541778985,0.0,0.02236049496128392,0.33163621793292514
s09T1622,0.0,4.669209564325269,0.0,0.3887405653382127,0.01489865888373343,0.0,0.0,0.0,0.41800187264026606,0.015507522317099278,0.0,3.1529373907737863,0.0,0.0,0.9573253624224105,0.0,0.025229713820359524,0.0,0.0,0.0,0.1941241595761551,0.0002803352081706543,0.0,0.6236144374283209,0.21747030814312113,0.0,0.0,0.7258523984643852,0.0,0.19750930150654183,0.0,0.13725506425365755,0.07481694297235685,0.0,0.0,0.0,0.08260078513992683,0.04194739301205613,1.037205558664922,0.0,4.84421109513337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.808165795300161,0.0,0.04420348804341236,0.5832954331768612
s10T1622,0.0,9.901134624695443,0.0,0.0,0.0,0.0,0.0006910950361694877,0.0,6.506395994680034,0.0,0.0,1.4986704096045662,0.0,0.0,1.0187268868962325,0.0,0.0,0.0,0.0,0.0,0.41897911722684655,0.008218666688586309,0.0,2.867680341676384,2.604417888107989,0.0,0.0,0.3471365077602296,0.0,0.2597810878858723,0.0,0.21136922569459227,0.3685718816433124,0.0,0.0,0.0,0.8279614068961888,0.0,0.6725569168813157,0.0,4.500520364627241,0.37384842619543607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7820988142396026,0.0,0.0,3.281457207339047
s11T1622,0.0,29.688400536767077,0.0,1.0292764288050926,0.0,0.0,0.0,1.3346088932436115,2.818584998603896,0.0968289729588602,0.0,6.857773953912482,0.0,0.016870745868113938,1.1370374120429574,0.0,0.8488958112712709,0.0,0.0,0.0,4.155512362773569,0.008949365582965118,0.0,5.931996510066158,0.5308870527105347,0.0,0.0,0.607019308947232,0.0,0.7702779452921111,0.0,0.5306108220008797,0.8329110010949243,0.0,0.0,0.0,0.05587509762963963,0.0,0.44643515772598125,0.0,7.447510768944688,0.017310732037900903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5141570198112206
s12T1622,0.0,4.20131328791204,0.0,0.0,0.0,0.0,0.0,1.5231175922282185,2.0826462254362528,0.0634293007560708,0.08499659451638349,0.20166558177436125,0.0,0.0,0.9246142636189966,0.0,0.9860959143612078,0.0,0.0,0.0,2.6108593391684263,0.023182569385100958,0.0,6.146094732677401,0.5258756206729367,0.0,0.0,0.10510923054666356,0.0,0.0,0.0,0.0,0.6778422289063384,0.0,0.0,0.0,0.0,0.0,0.10820689324388195,0.0,0.3003506315523147,0.28569508197959104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020697872911306293,0.0,0.0,2.2870676989348127
s13T1622,0.0,3.3767387662788524,0.0,0.0,0.0,0.0,0.002861638170966932,0.8237527099001726,3.595460952237895,0.04376392507384011,0.08807551313659243,0.0,0.0,0.0,0.6392681318470419,0.0,0.31915800283879603,0.0,0.0,0.0,1.1330700202879977,0.01529900509697299,0.0,5.538019286921639,2.04965264416655,0.0,0.0,0.042852469254774254,0.0,0.0,0.0,0.0,0.6695605334094692,0.0,0.0,0.0,0.11044777237362509,0.0,0.20755304295449561,0.0,0.26236349968156203,1.1969292297571776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41030622521207566,0.0,0.0,3.1361940082675153
s14T1622,0.0,2.453812203726117,0.0,0.0,0.0,0.0,0.0,2.0845320242421783,2.595437226001315,0.7439511124631252,0.5681476086927403,0.0,0.0,0.0,0.0,0.0,1.2696437746131337,0.0,0.24449149830828576,0.0,3.157230634327757,0.008882458484977266,0.0,8.93897864238008,3.0251299406844567,0.0,0.0,0.15450862400144535,0.0,0.0,0.0,0.0,0.6963998826391595,0.0,0.0,0.0,1.4332052576581522,0.0,0.0,0.0,0.0427689337947328,2.1568863136926475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29303223092379416,0.0,0.0,5.2300925839619605
s15T1622,0.13814657785562984,0.0,1.2352612218730414,0.0,0.0,0.029770740665434864,0.0,1.115174956173792,0.6906569132833865,1.9151929309747997,0.7248717059918629,0.0,0.12212273266887977,0.0,0.0,0.877966284957501,0.23779903620937629,0.23711039896148448,1.7673158040943477,0.0,2.125725920553579,0.0,0.0,6.625809357584528,0.981444492776524,0.008490154020423215,0.4077135949185425,0.0,0.0,0.10603758577519035,0.0,0.0,0.35245103851151105,0.0,1.5794001019639456,1.2282980582554797,0.0,0.0,0.0,0.0,0.0,0.9277022084494908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15745526572081606,0.0,0.0,3.5648511050194682
