,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
s02T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.266832487912412,0.0,0.0,0.4799078810977154,0.21282138825032637,0.0,3.0360994712430394,0.0,0.0,3.9748955471507794,0.0,0.0613910983112625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026640810033914247,0.0,0.0,0.0,0.0,0.21859106087649371,1.0207317599264625,0.0,0.0,0.0,1.1907433926865705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001025686240264983,0.0,0.0,0.0,0.0,0.0,0.04658317875888713,0.0,0.38254407379599975,0.0,0.0,0.29675234548357904,0.0014570427822856592,0.0,0.0,0.0,0.0,0.0,0.0,1.770453945868503,0.0,0.0,2.989803326519197,0.0,0.0,0.0,0.0,0.0,0.029471563209813846,0.0,0.0,0.0021821932590572082,0.0,0.002461767155929076,0.0,0.0,0.013770838811377833,0.0,0.0,0.450760261186176,0.0,1.0692686644194944,0.0,0.0,0.0,0.0,0.20057225498111536
s03T1622,0.9816820549714169,0.0,0.0,0.0,0.0,0.07413810799480845,0.0,0.0,0.0,3.5091498593706536,0.024633779917245312,0.0,1.230158609651992,0.20759862564754386,0.0,3.898532850932491,0.0,0.0,6.341094516356272,0.0,0.2762499479665724,0.0,0.0,0.49388342397379564,0.0,0.002693872445606936,0.0,0.0,0.0,0.3002889672713008,0.0,0.0,0.0,0.0,0.5640512570383235,0.10707661610069556,0.0,0.0,0.0,3.0073823269885795,0.0,0.1740517397954047,0.0,0.027581270717666344,0.0,0.06122896297680685,0.0,0.0,0.0,0.06823581768238424,0.0,0.0,0.0,0.12222116152402243,0.3357171327734736,0.7959045449018405,0.0,0.0,0.6681084273464252,0.0,0.0,0.0,0.22494013987916067,0.0,0.0,0.0,4.30000256147947,0.0,0.06914858854610587,5.762824437201293,0.0,0.0,0.06179474749825893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05828119908013072,0.0,0.0,0.06705881716046261,0.0,0.0,0.3245697606302584,0.0,8.547065947827818,0.0,0.0,0.0,0.0,0.4002119280964624
s04T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.136457624052944,0.0,0.0,1.1649119202510168,0.19518508058135872,0.0,5.497801954569174,0.0,0.0,10.40012568297982,0.0,0.09394657684074835,0.0,0.0,1.2894025911465417,0.0,0.027853380454578646,0.0,0.0,0.23260138534557806,0.06086447485550361,0.0,0.0,0.0,0.0,0.5523718015059021,0.6248171549664219,0.0,0.0,0.0,1.4758790693167119,0.0,0.10167191909600905,0.0,0.0,0.0,0.0,0.0,0.08524277914516343,0.0,0.09565449019804181,0.032240039983787765,0.0,0.0,0.1462693276267227,0.4082940302262731,0.5645324197656783,0.09896515302193525,0.0,0.7198408373789296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.938241815337791,0.0,0.0,7.778780778132699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004538024495777223,0.03852978462004481,0.0,0.0,0.0,0.0,0.0,1.1792811519714144,0.0,2.6552564939564856,0.0,0.0,0.0,0.0,1.3544369935644731
s05T1622,2.171310053527043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.227445664450017,0.3525447637705828,0.0,2.015684207681917,0.4177992789672466,0.0,11.221744396803091,0.17575564070973024,0.0,10.297741976025868,0.0,0.919817797126016,0.0,0.0,2.135707808704966,0.04394152954840699,0.023894616633679342,0.0,0.0,0.12564080940970776,0.4536386966394117,0.0,0.0,0.0,0.0,1.3965055516237401,0.0,0.0,0.0,0.0,4.64440173634487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15753975341900534,0.0,0.2969234699021138,0.03829672797794676,0.0,0.0,0.5751719811176621,0.3493506521390816,1.3734203582359834,0.0,0.0,0.9315209884122363,0.0,0.0,0.0,0.1992989222326002,0.0,0.0,0.0,7.258339986224445,0.0,0.0,8.026074055367179,0.0,0.0,0.0,0.0,0.0,0.2696121540959981,0.0,2.375836057653829,0.010069908976711953,0.0,0.007544358523856365,0.0,0.0,0.1320845368894499,0.0,0.0,1.0580984534411415,0.0,10.878279631227109,0.0,0.0,0.0,0.0,0.7552319967544133
s06T1622,0.08218582321468819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7232069779035657,0.3054296555068423,0.0,1.55013547457554,1.121958045469362,0.0,3.3135365439820945,0.00492334025528226,0.0,4.615136352804088,0.0,0.9403113223743941,0.0,0.0,0.4370033450690119,0.05791733128883085,0.04127236456718419,0.0,0.0,0.0,0.5874373081257828,0.0,0.0,0.0,0.0,0.6595067481895769,0.31133689032115097,0.0,0.0,0.0,3.9088246672712232,0.0,0.003072305851209826,0.0,0.030746234652149915,0.0,0.2668076984198507,0.0,0.0383949793433514,0.0,0.082708893200575,0.02391420349692734,0.0,0.0,0.23318593820534209,0.7379653993769174,0.5181887930467032,0.0,0.579434330051882,0.9778863793817165,0.0008068353260202123,0.0,0.0,0.7362812338051483,0.0,0.0,0.0,6.026436887594004,0.0,0.0,5.24134417686032,0.0,0.0,0.0,0.0,0.11636688001655603,0.14865291406285644,0.0,0.3151693118074097,0.009666154368348692,0.0,0.06446154943549855,0.0,0.0,0.021178814875386382,0.27090682161523216,0.0,0.6874086472106079,0.0,22.061075267775948,0.0,0.0,0.0,0.0,0.28200475536149444
s07T1622,0.0,0.004458179192604378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3138461453302259,0.042787779776217796,0.004498192739226478,0.6405870510925988,0.4364440580540074,0.0,0.31629118554591873,0.019132620287435294,0.0,0.6354986650430443,0.0,0.04968891377933186,0.0,0.0,0.04172482668568037,0.023557324882093694,0.02206184018174376,0.0,0.0,0.0,0.39709924924603934,0.004078217882849143,0.006091436576956479,0.013666358053053057,0.0,0.08691941228784768,1.1306707357327488,0.0,0.0,0.0,0.8919463271340795,0.021197953486043943,0.0,0.0,0.00400641121830388,0.0,0.05944336299842884,0.0,0.0,0.0,0.012992883052836968,0.024259547897794498,0.08645867579535096,0.0,0.01954580904706987,0.09761459890699357,0.03105794549116777,0.0,0.0942350103203635,0.7240473252375801,0.002207427298541576,0.0,0.0,0.2690991015296442,0.0,0.0,0.12187015509362785,3.6968635310944356,0.0,0.0,1.4267341806146674,0.0,0.0,0.17400133023460282,0.0,0.0,0.03913617806059548,0.0,0.0,0.0,0.0,0.015818949609012596,0.0,0.030390097875523128,0.0,0.12707942614572168,0.0,0.2459527815317008,0.0,0.0,0.0,0.02108021536207256,0.03751222772754608,0.0,0.0
s08T1622,0.0,22.391698316652217,0.0,0.0,0.0,0.0,0.0,0.0,0.10855292752718396,0.000625868556879302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39451822388264024,0.0,0.01341510995550358,0.0,0.0,0.006604493943268027,0.09982204293809674,0.0,0.0,1.2598101997089006,0.0,3.959491830194655,0.0,3.6022927978197243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.465115122070454,0.0,0.0,0.0,0.17763789886720577,0.0,0.0,0.0,0.0,0.620639813802062,0.2632168346011951,0.0,0.0,1.4552223836456195,0.0,0.0,0.0,0.0,0.0008816753474050427,0.0,2.531440494450632,0.0,0.0,1.6255381260594963,0.0,0.0,0.9091682291382726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.259699065977679,0.0,0.0
s09T1622,0.0,8.242540287516967,0.0,0.5936934739307745,0.003021296514525172,0.0,0.0,0.0,0.0,0.004864763374638153,0.0,0.0,0.009626125367886111,0.0,0.0,0.002399910457649338,0.2627896724932615,0.0,0.0,0.0,0.14170430872450815,0.0,0.0,0.7596168820897229,0.11786832348176825,0.0,0.035023549853605535,0.0,0.041020182310603136,0.6109780877438773,0.0,0.14792677487910375,0.0,0.0,0.0023910693902914506,0.0,0.1208758433998195,0.005462841759845017,0.6785400777054795,0.0,4.038795312533883,0.0,0.0,0.009884005422154849,0.012948282818743787,0.0,0.0,0.11137726634770037,0.0,0.10735691817673063,3.6332107516735794,0.004177188599701873,0.0,0.0894603012521505,0.1552711407335826,0.0,0.0,0.2888352964221278,0.002226211444572372,0.23834969649257726,0.0979144752949443,0.0,0.0,0.7405304381980625,0.0,0.0,0.0,0.0,0.05159750522472689,0.0,0.2810706391491808,0.0,1.5111598036810667,0.1053266004440776,0.0,0.0,1.2313709910747903,0.0,0.5888270599606762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.332346967974321,2.3537182949274045,0.0
s10T1622,0.0603420072389227,0.9512918584674613,0.0,0.51118726588886,0.0022745858843068838,0.0,0.0,0.0,0.03995611445704826,0.0,0.0,0.0,0.04706371563874355,0.0,0.0,0.0,1.272301476033676,0.0,0.0,0.004942497154912189,0.5727123269898855,0.0,0.0,3.9324013951291295,2.4011580965021735,0.0,0.005355480234821375,0.0,0.1011721284614486,0.8670238581608475,0.0,0.22269153702140315,0.0,0.0,0.0009275730187161559,0.032007743762892095,2.0409372955883462,0.0,0.25113288439378645,0.0,3.6772060615105002,0.0,0.7368489810989545,0.0,0.02478611282887046,0.0,0.020485350926327927,0.7368327487891038,0.0,0.11378871857587292,1.0067548182443005,0.0,0.0,0.765572698721775,0.26239990674861924,0.0033572162000437577,0.0,2.7462590291291957,0.0,0.0,0.0026345043645601093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4127916677366223,0.0,0.0,0.0,1.344647636772795,0.0,7.65425320242729,0.0,0.0,0.0,0.0,0.3622694821982038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3406803619429,3.38344812211243,0.0
s11T1622,0.0,8.003547510345,0.0,2.230695014498803,0.0,0.0,0.0,0.0,0.0,0.09002331988292132,0.07458170047222724,1.982685632520607,0.03255139217015253,0.1485647504338304,0.0,0.0,2.7009018085167487,0.0,0.0,0.0,3.1445763582027806,0.0,0.0,7.22827259036513,0.0,0.0,0.0,0.0,0.06495235362179554,1.7241166916197352,0.0,0.619988068032431,0.3581195553321433,0.0,0.0,0.0,0.03223456121332885,0.037464206688452656,0.0,0.0,5.21407516551724,0.0,0.0,0.007804834765300371,0.019105886344913434,0.0,0.06780320726029702,1.4687556303411844,0.0,1.5609083694470502,0.3336504134323324,0.0,0.02370198815353112,0.041712240633130476,0.6370730988922924,0.0,0.0,1.6906416736852945,0.0,0.36001788910108173,0.0,0.0,0.0060256114653688886,1.229761678768306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9938967039470604,0.0,0.14599634862516653,0.18488204441099987,2.9804204868414788,1.1221063205811503,3.3342404690305365,0.0,0.0,0.0,0.0,0.03625574150954695,0.0,0.0,0.0,0.0,0.0,0.5431396749132013,0.0,27.381594611443756,7.531833226815283,0.0
