,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
s02T1622,0.0,0.0,1.6646280308874295,0.0,0.0,0.20430960595659642,0.0,0.0,0.0,2.165163761897253,0.0,0.0005552869655637568,0.0,0.0,0.0,2.5602136043221493,0.0,0.6551164216393482,3.0199468474325855,0.0,0.08265091625100981,0.0,0.0,0.40998136440506416,0.0,0.0,0.15279689581737427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1348722157372821,1.2288149845649865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08218590805938188,0.04287552746536622,1.3163689857149141,0.0,0.04628242095004825,0.0,0.0,0.0,0.0
s03T1622,0.5438859793314813,0.0,0.7144902115425957,0.0,0.0,0.43109019315625247,0.0,0.03605825670825869,0.0,3.31618690401837,0.0,0.0,0.23448726020327063,0.0,0.0,3.4065995155314024,0.0,2.2197408644962806,5.050019087095653,0.0,0.33290094026887534,0.0,0.0,1.4573400239907388,0.0,0.0,0.5268826908451731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.832025941509038,2.4241531737372064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023721441412751766,0.0,0.0,0.0,0.0,0.0,0.0,0.5661579067934719,0.17472367118706814,4.069252501692257,0.0,0.13758917242942764,0.0,0.0,0.0,0.0
s04T1622,1.4211524765131884,0.002340133833887191,4.157235514584599,0.0,0.0,0.28446277898402517,0.0,0.0,0.0,3.3173378889542695,0.0,0.0,0.0,0.0,0.0,4.845565466358671,0.020484355558122797,0.21869350086753533,9.224186681699509,0.0,0.12471861538383043,0.0,0.1387607105152078,2.514297556792095,0.0,0.020664026949819773,0.7561242602565802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.733996502970811,2.6021425257709874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20367715676442522,0.09141986274886413,5.773628652359807,0.0,0.13666142927753186,0.0,0.0,0.0,0.0
s05T1622,0.17955730315492438,0.0,2.9272824523809944,0.0,0.0,0.7643999208872918,0.0,0.129213823692119,0.0,6.105805273235698,0.28922344729006527,0.0,0.1913862914595193,0.0,0.0,9.428775606377316,0.1134135238700722,3.791348774049182,8.323969731360945,0.0,1.091749989573142,0.0,0.0,3.707179813466699,0.0,0.0,0.2256799554563164,0.0,0.0,0.0,0.0,0.0,0.05089773809175466,0.0,4.985049484737273,3.3421252983248024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6595308541610089,1.082152440073496,6.874427128531299,0.0,0.1855940567665912,0.0,0.0,0.0,0.0
s06T1622,1.317343326168031,0.0,1.474045547111074,0.0,0.0,0.22461840755443724,0.0,0.10199786626656827,0.0,1.9464696015371823,0.20727911368677662,0.0,0.7567089529186226,0.0,0.0,2.8575273203638374,0.0,2.7192099721761958,3.622472977595269,0.0,1.111853005639112,0.0,0.0,1.6557972354131771,0.0,0.026759631536712482,0.38754653941880235,0.0,0.0,0.6151052273032191,0.0,0.0,0.09434900844306277,0.0,3.5245410057053514,3.262714509054118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00911942827679863,0.0,0.0,0.0,0.0,0.0,0.0,1.2927180762156227,0.314486020281256,6.105119997398312,0.0,0.3173549362566224,0.0,0.0,0.0,0.0
s07T1622,0.7410818426320388,0.0,0.0,0.0,0.0,0.0,0.0,0.019792191884349802,0.0,0.49060493861562987,0.017405288368764288,0.012635272840916393,0.31900833779550286,0.0,0.0,0.29425872012290555,0.0,0.0,0.5906966499957145,0.0,0.03847932834742817,0.0,0.05856715039632226,0.7756614861835471,0.0,0.04966563667525807,0.09741822182652059,0.0,0.0,0.0,0.0,0.0027172253594850786,0.08343768897107261,0.0,1.5777799167689377,1.699255215929777,0.0,0.0,0.0,0.0,0.016873696745993233,0.0,0.0,0.0,0.0,0.006167594837889139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9126555371106413,0.0,0.1001304306881465,0.0,0.0,0.01724642015357393,0.0
s08T1622,0.0,0.7125074946960932,0.0,0.0493582272217062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09206589343073927,0.0,0.0,0.0,0.0,0.001366136747870287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4200577389133104,0.0,0.23044072224911608,0.0,0.0,0.0,0.0,0.0,0.0,0.3012855426675046,0.1857665400498558,1.7276630069081103,0.0,5.325767241526661,0.0,6.7327253777888885,0.06256909172370778,0.0,0.0,0.0,0.0,0.0,0.0,3.925909469454213,0.0,0.0,0.2850554792159745,0.0,0.0,0.0,0.0,0.0,1.9458227439645677,0.03722310715821093
s09T1622,0.0,0.0,0.0,0.0884088941835654,0.022317644160836116,0.0,0.0,0.0,0.3891516373510377,0.012218486419439872,0.0,0.0,0.0,0.0,0.5242698893150853,0.0,0.10689344903080451,0.0,0.0,1.2233796862287894e-05,0.098909028689542,0.0,0.0,0.7133863917125371,0.12106634426262668,0.00035955067318592176,0.0,3.093460301249826,0.017142325180987992,0.3176923151601127,0.0,0.15374844199000737,0.0,0.0,0.002528403487617719,0.0,0.15795472518193257,0.047477110471141525,0.8895924743770578,0.0,5.093622241978559,0.017262034719213924,0.07811795076886552,0.1936274313674294,0.0,0.0,0.0,1.1457782858265868,0.0,0.0,3.755101689794722,0.0,0.0,0.1814117192751042,0.0,0.0,0.0,0.3146643783394009,0.0,0.5389615259653736,0.0
s10T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0033666144821765565,0.0,6.364408226318002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5003584933033023,0.0,0.0,0.0,0.3487290281886393,0.0,0.0,3.641296133471834,1.9594210581136218,0.0,0.0,5.082033131790515,0.10254302258110512,0.5221693114367586,0.0,0.21286297128003462,0.0,0.0,0.03255508052249786,0.0,1.0735054737915461,0.0,0.42137306545543624,0.0,4.527236099714019,0.0,0.0,0.12807013074803594,0.0,0.0,0.0,0.1923990633887637,0.0,0.0,0.94672608515601,0.0,0.0,1.6682509160615715,0.0,0.36995829068536423,0.0,2.1864323888149477,0.0,0.0,0.0
s11T1622,0.029447561590024124,0.0,0.0,0.0,0.05632309019732892,0.0,0.0,0.5203614668986365,2.814671537637133,0.07670013509782124,0.0,2.619793871472088,0.0,0.08207819679884908,1.322191174280087,0.0,1.32701072508794,0.0,0.0,0.0,3.3754606863214516,0.0,0.0,7.168111573145624,0.0,0.0019195533790684173,0.0,13.437826793648476,0.36396507063605543,1.4142164518461504,0.0,0.6229593392149902,0.5366127112274443,0.0,0.0,0.0,0.46705869549635637,0.0,0.10892818436260047,0.0,6.311277547456255,0.0,0.0,0.0,0.0,0.0,0.0,1.2316225754985628,0.0,0.0,0.2790224509227264,0.0,0.0,0.06439985254005309,0.0,0.0,0.19175133346511883,1.4406956356548435,0.040411831236783304,0.0,0.2449170848164124
