,0,1,2,3
s07T1822,0.5502561788435464,0.0023273930539439956,0.44741642810250964,0.0
s08T1822,0.0,0.8868857463564865,0.11311425364351349,0.0
s09T1822,0.0,0.7822957090236868,0.21770429097631322,0.0
s10T1822,0.0,0.680777395860588,0.319222604139412,0.0
s11T1822,0.0,0.665843033852764,0.33415696614723606,0.0
s12T1822,0.010185917432014486,0.6812261919325272,0.30858789063545844,0.0
s13T1822,0.0075601068933108485,0.6738525006625359,0.3185873924441534,0.0
s14T1822,0.21688111921305717,0.5269893298317911,0.25612955095515166,0.0
s15T1822,0.4952085312156643,0.17324108847774,0.33155038030659567,0.0
s02M1922,0.3656123543172553,0.0,0.6343876456827446,0.0
s03M1922,0.6617476049788539,0.0,0.3382523950211461,0.0
s04M1922,1.0,0.0,0.0,0.0
s05M1922,1.0,0.0,0.0,0.0
s06M1922,0.704922746200131,0.0,0.2950772537998691,0.0
s07M1922,1.0,0.0,0.0,0.0
s08M1922,0.0,0.9232189885332028,0.07678101146679708,0.0
s09M1922,0.15093783040208764,0.6979919717245747,0.15107019787333759,0.0
s10M1922,0.0,0.8034672254744256,0.19653277452557438,0.0
s11M1922,0.0,0.8493673355443647,0.15063266445563522,0.0
s12M1922,0.0,0.8296192499289841,0.17038075007101597,0.0
s13M1922,0.2082259111343342,0.6910167505989833,0.10075733826668268,0.0
s14M1922,0.3305542633407295,0.5680503786797128,0.10139535797955779,0.0
s15M1922,0.5430154445307318,0.15683925649591782,0.3001452989733505,0.0
s01X1922,0.009942547443676153,0.0,0.9900574525563239,0.0
s02T1922,0.08063838326017203,0.005865970070741931,0.913495646669086,0.0
s03T1922,0.21230209154777854,0.021718941573710016,0.7659789668785114,0.0
s04T1922,0.7712471647023821,0.07102209551744422,0.15773073978017374,0.0
s05T1922,0.3759578394301128,0.02246131595241379,0.6015808446174733,0.0
s06T1922,0.45056876811681085,0.048123475424794254,0.501307756458395,0.0
s07T1922,0.6821999991657799,0.0549166634397332,0.262883337394487,0.0
s08T1922,0.0,0.9288535622143975,0.07114643778560255,0.0
s09T1922,0.0532644609829395,0.6972507315475142,0.2494848074695463,0.0
s10T1922,0.0,0.6634552543216672,0.3365447456783329,0.0
s11T1922,0.021444401704357966,0.6920133186114907,0.28654227968415125,0.0
s12T1922,0.05303664718030461,0.6327089345943849,0.31425441822531036,0.0
s13T1922,0.06401026099422157,0.43621106013094724,0.4997786788748312,0.0
s14T1922,0.1219175650796381,0.48163461432678983,0.39644782059357203,0.0
s15T1922,0.2718529497335272,0.1565547633422379,0.5715922869242349,0.0
s02M2022,0.5028513835826094,0.07102808225870998,0.4261205341586806,0.0
s03M2022,0.4291026133278664,0.1531666584998276,0.417730728172306,0.0
s04M2022,0.6556848245838338,0.0,0.3443151754161662,0.0
s05M2022,0.9370331117849545,0.03002513075706183,0.0329417574579837,0.0
s06M2022,0.7625936775089294,0.007061187526435298,0.23034513496463535,0.0
s07M2022,0.6831341582395181,0.0,0.316865841760482,0.0
s08M2022,0.0,0.9161430301371598,0.08385696986284018,0.0
s09M2022,0.0,0.8489224740391594,0.1510775259608406,0.0
s10M2022,0.0,0.7926207566741158,0.20737924332588412,0.0
s11M2022,0.0,0.8337955568190359,0.16620444318096414,0.0
s12M2022,0.0,0.8632583003166663,0.13674169968333372,0.0
s13M2022,0.0,0.8093709375254582,0.1906290624745418,0.0
s14M2022,0.004014885887220739,0.7273067583843285,0.2686783557284509,0.0
s15M2022,0.4661132888326513,0.10600771219917883,0.42787899896816983,0.0
s02T2022,0.21581008211920621,0.0,0.7841899178807937,0.0
s03T2022,0.3882971707060236,0.0,0.6117028292939763,0.0
s04T2022,0.2248743129558469,0.007299651243261352,0.7678260358008918,0.0
s05T2022,0.127293432766352,0.0,0.872706567233648,0.0
s06T2022,0.15273642202056403,0.0,0.847263577979436,0.0
s07T2022,0.03030926869823808,0.00020719841572699446,0.9694835328860348,0.0
s08T2022,0.0,0.8747585280307875,0.12524147196921265,0.0
s09T2022,0.0,0.7883628303092788,0.2116371696907212,0.0
s10T2022,0.0,0.6241176996919086,0.37588230030809144,0.0
s11T2022,0.03746442459982469,0.6714066470739647,0.2911289283262107,0.0
s12T2022,0.1728936382157069,0.741677277117364,0.0854290846669292,0.0
s13T2022,0.3528818254431716,0.5184076236654027,0.1287105508914258,0.0
s14T2022,0.06800093422182167,0.7205858340226352,0.21141323175554314,0.0
s15T2022,0.19653737919701206,0.42367981667317284,0.379782804129815,0.0
s02M2122,0.35790484435466846,0.0,0.6420951556453315,0.0
s03M2122,0.9324088921305126,0.00815204299112005,0.05943906487836742,0.0
s04M2122,1.0,0.0,0.0,0.0
s05M2122,1.0,0.0,0.0,0.0
s06M2122,1.0,0.0,0.0,0.0
s07M2122,0.9427137362429477,0.0,0.05728626375705221,0.0
s08M2122,0.0,0.9839676471527296,0.016032352847270396,0.0
s09M2122,0.0,0.9027220568872363,0.0972779431127638,0.0
s10M2122,0.0,0.7396710286453533,0.2603289713546468,0.0
s11M2122,0.4840350018475643,0.40512559376068624,0.11083940439174955,0.0
s12M2122,0.004661527326409695,0.6453593355537357,0.34396799142209333,0.006011145697761281
s13M2122,0.005853103738794158,0.6444884770221949,0.3496584192390109,0.0
s14M2122,0.09465879669175184,0.5085047048620153,0.396836498446233,0.0
s15M2122,0.268832698864429,0.02390277217777981,0.7072645289577912,0.0
s02T2122,0.28187722030166046,0.0,0.7181227796983396,0.0
s03T2122,0.3052834498345511,0.0,0.6947165501654489,0.0
s04T2122,0.5143345870158563,0.013990916684634282,0.4715923836394191,8.211266009024738e-05
s05T2122,0.4488108038952199,0.002475611639252132,0.5487135844655279,0.0
s06T2122,0.6946897119578476,0.007233213198859919,0.2980770748432925,0.0
s07T2122,0.866383591360824,0.0,0.13361640863917595,0.0
s08T2122,0.0,0.9778288202434353,0.0221711797565647,0.0
s09T2122,0.0,0.8417114515116094,0.14994741167739165,0.008341136810998939
s11T2122,0.2953306676770144,0.5887933884947739,0.11587594382821163,0.0
s12T2122,0.07511295352622127,0.7518894736929386,0.1729975727808403,0.0
s13T2122,0.3143251994425114,0.4642653290689873,0.2214094714885014,0.0
s14T2122,0.4202586819356416,0.45004687041647357,0.1296944476478848,0.0
s15T2122,0.24377581190055672,0.1431044039998758,0.6131197840995675,0.0
s02M2222,0.2907916057938886,0.0,0.7092083942061114,0.0
s03M2222,0.37309521609101837,0.0,0.6269047839089816,0.0
s04M2222,0.5478170643313273,0.1042282714393309,0.34147833015995877,0.006476334069383007
s05M2222,0.6224749516572887,0.10119680644980847,0.26368748015163535,0.012640761741267416
s06M2222,0.8643101902108378,0.07055242339407841,0.061383379425651544,0.003754006969432373
s07M2222,0.7076551217255472,0.03016981028778339,0.2621750679866694,0.0
s08M2222,0.0,0.9836129237329999,0.01638707626700003,0.0
s09M2222,0.052244061915312494,0.9477559380846875,0.0,0.0
s10M2222,0.0,0.8952886348407474,0.08855152042301498,0.01615984473623765
s11M2222,0.0,1.0,0.0,0.0
s12M2222,0.03174143398302912,0.9682585660169709,0.0,0.0
s13M2222,0.0,0.8471805702246743,0.12905248912467926,0.02376694065064652
s15M2222,0.44750714436891786,0.3195747889580153,0.22668900813476317,0.006229058538303595
s01X2222,0.25697378818668637,0.07440460859435372,0.6686216032189599,0.0
s02T2222,0.26765917788057847,0.003269228530775934,0.7279100611801165,0.0011615324085291307
s03T2222,0.16528503430437985,0.008757818955369423,0.8246828721525165,0.001274274587734279
s04T2222,0.512738700745695,0.015321392335661897,0.4614868961308892,0.010453010787753856
s05T2222,0.5892218649320942,0.008317609210489718,0.3917369179940978,0.01072360786331836
s06T2222,0.5920669524993494,0.024404581165460758,0.3699707099764926,0.013557756358697316
s07T2222,0.6051551387346149,0.0,0.386411336859785,0.008433524405600178
s08T2222,0.0,0.9831646554292625,0.016835344570737484,0.0
s09T2222,0.0,0.9444148192601963,0.04534188647763227,0.010243294262171352
s10T2222,0.0,0.9023060413464887,0.08771422788576687,0.00997973076774449
s11T2222,0.0,0.9045930382507358,0.0692752583717623,0.026131703377501883
s12T2222,0.012376820555251095,0.9299879630019602,0.0391739222232292,0.0184612942195594
s13T2222,0.012229291928940468,0.9116413609755687,0.05708828950305797,0.01904105759243277
s14T2222,0.15859050669693428,0.305258392951994,0.5179760118745365,0.018175088476535265
s15T2222,0.3747350175709182,0.6252649824290817,0.0,0.0
s02M2322,0.2015686750480174,0.0,0.7984313249519825,0.0
s03M2322,0.325024429366904,0.03031729805195869,0.6298683392301928,0.014789933350944428
s04M2322,0.14701807514374324,0.0,0.8507971189174115,0.0021848059388452916
s05M2322,0.4255738776179974,0.007933028143682214,0.556088893914119,0.010404200324201345
s06M2322,0.15128558276120524,0.0347121610009797,0.8042782302154581,0.009724026022356953
s07M2322,0.0,0.0,1.0,0.0
s08M2322,0.0,1.0,0.0,0.0
s09M2322,0.017806977788543527,0.9785410812661086,0.0036519409453478783,0.0
s10M2322,0.023247065363293868,0.9431674011614369,0.029040405570242737,0.004545127905026596
s11M2322,0.07568185771819654,0.9243181422818034,0.0,0.0
s12M2322,0.009404167607658435,0.9902414973679976,0.0,0.0003543350243440442
s13M2322,0.021590850685709744,0.9670947673724337,0.0041040606719850185,0.007210321269871406
s14M2322,0.07476976350826071,0.9252302364917394,0.0,0.0
s15M2322,0.24428603185913306,0.755713968140867,0.0,0.0
s02T2322,0.030393150746597333,0.017078844369802365,0.9508288288105957,0.0016991760730046205
s03T2322,0.20573484546764734,0.055623947116232184,0.709892787528,0.028748419888120564
s04T2322,0.23829262656066122,0.07521001114129085,0.6753125846455248,0.011184777652523075
s05T2322,0.3329258539941766,0.03164065406564445,0.607627990005468,0.02780550193471091
s06T2322,0.27242920992797187,0.07569962445230663,0.6326772710646006,0.019193894555121032
s07T2322,0.0,0.008388025982586473,0.9916119740174135,0.0
s08T2322,0.0,0.9857867534100899,0.014213246589910042,0.0
s09T2322,0.0,0.9947006435536531,0.0,0.005299356446346908
s10T2322,0.005350757927248373,0.9893479204191847,0.0,0.005301321653566997
s11T2322,0.0,0.9917044013805006,0.0,0.008295598619499356
s12T2322,0.11952203704889813,0.8783413547022796,0.0,0.0021366082488222847
s13T2322,0.0049975180617020205,0.984033076045112,0.0,0.010969405893185872
s14T2322,0.08436294341674293,0.9077350418825606,0.0,0.007902014700696416
s15T2322,0.28755938875829434,0.283738904475639,0.4256006397295967,0.003101067036469961
s02M2422,0.8181787312389109,0.0006323682097169615,0.15115320000101856,0.03003570055035352
s03M2422,0.8107819483614815,0.014683288685689617,0.14582115672669468,0.02871360622613422
s04M2422,0.9862663562876761,0.0,0.0,0.013733643712323844
s05M2422,0.9332676388509781,0.0,0.059862191636682355,0.0068701695123395716
s06M2422,0.9762135642551252,0.0,0.0037952653271215763,0.0199911704177533
s07M2422,0.726089840274847,0.0,0.25753053041755314,0.016379629307599876
s08M2422,0.0,1.0,0.0,0.0
s09M2422,0.0,0.9880749519942469,0.001031611058951943,0.010893436946801173
s10M2422,0.007593694065807361,0.976742253801657,0.0004363307721704116,0.015227721360365265
s11M2422,0.021446931652211076,0.9064026600493089,0.04433897299762195,0.027811435300857928
s12M2422,0.11226818268273778,0.8266832211649787,0.03779908268471707,0.023249513467566523
s13M2422,0.18721533563076714,0.79528415424082,0.00447633053954109,0.013024179588871723
s14M2422,0.30476031399346337,0.6946836819590089,0.0,0.0005560040475277003
s15M2422,0.6937971573025887,0.10026758751561751,0.19123062260921875,0.014704632572574861
s01X2422,0.986582988556162,0.0,0.0,0.013417011443837943
s02T2422,0.9960826740239987,0.0,0.0,0.003917325976001247
s03T2422,0.9630930832538502,0.022696517348661363,0.0,0.014210399397488412
s04T2422,0.9974381726110073,0.0,0.0,0.0025618273889926385
s05T2422,1.0,0.0,0.0,0.0
s06T2422,0.9263981330410578,0.01971393831235441,0.038887388067844884,0.015000540578743017
s07T2422,0.5612588186389885,0.07268755684177727,0.3456427929786017,0.02041083154063251
s08T2422,0.0,1.0,0.0,0.0
s09T2422,0.0,0.9984688808457816,0.0015216923744458578,9.426779772483458e-06
s10T2422,0.014418110731684973,0.9270277624084649,0.033671227663949796,0.024882899195900626
s11T2422,0.0,0.9535833409188539,0.015849409895760308,0.030567249185385784
s12T2422,0.057691559920574946,0.8526510017089128,0.05484090212748129,0.03481653624303097
s13T2422,0.037328832750091426,0.9073579763138256,0.025873123378204983,0.02944006755787784
s14T2422,0.388789095863756,0.5871885249188815,0.012060423045616928,0.01196195617174572
s15T2422,0.6266923287233404,0.30836271182247765,0.04445675412931402,0.020488205324868024
s02M2522,0.6631938392275337,0.05259273081976508,0.26070208740628303,0.023511342546418124
s03M2522,0.614934377962563,0.0674656172560766,0.27745597894025736,0.04014402584110303
s04M2522,0.685210282946116,0.04955887273231162,0.228730708984857,0.03650013533671546
s05M2522,0.4883362816683879,0.1014992930317959,0.3693313535230907,0.0408330717767255
s06M2522,0.5882091194933028,0.10329784029897034,0.2753947780182915,0.033098262189435415
s07M2522,0.24459853544523455,0.168162933291483,0.5613744550363976,0.02586407622688484
s08M2522,0.0,0.9818697714179662,0.01813022858203387,0.0
s09M2522,0.005275849320328627,0.9513906066443822,0.001172611012200843,0.042160933023088376
s10M2522,0.0,0.9363070672493722,0.010470980700482689,0.05322195205014517
s12M2522,0.0,0.9638811406842229,0.0,0.03611885931577713
s13M2522,0.02724258220593571,0.9272167038882668,0.0,0.045540713905797364
s14M2522,0.12108555120937996,0.8313703611175663,0.0,0.04754408767305376
s15M2522,0.2807499683862662,0.49508427044345793,0.15571393423217866,0.06845182693809732
s01X2522,0.5528583247667892,0.033387790209995695,0.38104599125363414,0.03270789376958092
s02T2522,0.8451601585466394,0.013384656199669245,0.12026308553051882,0.021192099723172486
s03T2522,0.968424339667928,0.016752126610600854,0.0,0.014823533721471204
s04T2522,0.9882955417034912,0.0,0.0,0.011704458296508818
s05T2522,0.9639791516084643,0.015174401801899448,0.0,0.020846446589636473
s06T2522,0.8863825458977763,0.0472643411219856,0.039154011131606735,0.02719910184863125
s07T2522,0.7205638601946904,0.05450058056684767,0.18358503322033332,0.041350526018128525
s08T2522,0.0,0.973401982370679,0.026598017629320975,0.0
s09T2522,0.0,0.9882827372424996,0.0,0.011717262757500421
s10T2522,0.0,0.9493031956546051,0.014689777330458545,0.03600702701493642
s11T2522,0.0,0.9413237406552113,0.013051690460710644,0.04562456888407803
s12T2522,0.0,0.9140082178128622,0.021269487967976237,0.06472229421916167
s13T2522,0.0,0.8977439992977893,0.019302455750686825,0.08295354495152381
s14T2522,0.026803718403632056,0.8514093508461453,0.019233158995779674,0.10255377175444297
s15T2522,0.5951388704560392,0.2485930680162434,0.0954127398450788,0.060855321682638464
s02M2622,0.4473853672042334,0.13542234229159253,0.3395090895467103,0.07768320095746369
s03M2622,0.6020545327985292,0.08853658764338151,0.252945009655123,0.05646386990296626
s04M2622,0.6249167070483133,0.09456332722945231,0.22256741963807927,0.057952546084155225
s05M2622,0.552342653288471,0.1267942587124695,0.2487080505410685,0.07215503745799112
s06M2622,0.6893999863318834,0.12658964736491624,0.11858935793223228,0.06542100837096804
s07M2622,0.10647703797589857,0.17981143538615085,0.6142873146187904,0.09942421201916017
s08M2622,0.0,0.9660846164807568,0.033915383519243246,0.0
s09M2622,0.0,0.9461846900682804,0.0,0.053815309931719645
s10M2622,0.04994720274853924,0.8341442811773019,0.014506634827803244,0.1014018812463555
s11M2622,0.0,0.9083467434788939,0.0,0.09165325652110613
s12M2622,0.0,0.8870400574183194,0.0,0.1129599425816807
s13M2622,0.0,0.9026455966655128,0.0,0.09735440333448724
s14M2622,0.0,0.8540413235059824,0.0,0.1459586764940176
s15M2622,0.19674732349650326,0.2955449992017792,0.23648419978339497,0.2712234775183226
s01X2622,0.0692269730030859,0.05340376867775193,0.837060072522865,0.04030918579629724
s02T2622,0.15061885117099325,0.00872010584138331,0.7978974111245919,0.042763631863031636
s03T2622,0.3852764358166849,0.08462985725510944,0.4570802358238894,0.07301347110431619
s04T2622,0.08411759058088891,0.05984654638944464,0.7800182008623079,0.07601766216735861
s05T2622,0.4553422121916848,0.11587953153889007,0.34258521757996396,0.0861930386894613
s06T2622,0.43713773610553547,0.20131848196915883,0.26432509614202276,0.09721868578328309
s07T2622,0.0013399817791904182,0.12341673998292012,0.7155433808637223,0.15969989737416723
s08T2622,0.0,0.9633647654370344,0.03663523456296552,0.0
s09T2622,0.0,0.9730186420468405,0.0,0.026981357953159455
s10T2622,0.0,0.972830236002619,0.0,0.027169763997381052
s11T2622,0.0,0.9760669583413951,0.0,0.023933041658604864
s12T2622,0.0,0.9502251107080403,0.0,0.04977488929195961
s13T2622,0.0,0.9633388153243373,0.0,0.03666118467566271
s14T2622,0.0,0.9189978660816255,0.0,0.08100213391837467
s15T2622,0.0709448465986778,0.6438350356788387,0.11307884924391691,0.17214126847856642
s02M2722,0.17219763070900798,0.07459858235464129,0.7051712941739776,0.04803249276237308
s03M2722,0.13229687328287748,0.08912349213707979,0.7198840476347352,0.05869558694530754
s04M2722,0.10140633203905695,0.10291655334853088,0.7422577107522752,0.05341940386013696
s05M2722,0.09273556415025698,0.060649635496468034,0.8036496802628951,0.042965120090379866
s06M2722,0.16853467323806806,0.11107355094504048,0.6628750314773503,0.05751674433954113
s07M2722,0.09655648526378732,0.040461946081209774,0.8294225821793219,0.03355898647568091
s08M2722,0.0,0.9841769500794942,0.015823049920505722,0.0
s09M2722,0.0,0.9306994601026483,0.0051201038151954,0.06418043608215639
s10M2722,0.0,0.9489686530339578,0.0,0.051031346966042196
s11M2722,0.021255180776904345,0.8972948580357084,0.016365670683054792,0.06508429050433243
s12M2722,0.023384810712982193,0.9143714718918118,0.001319533373492321,0.06092418402171379
s13M2722,0.09953773502721841,0.853535914858031,0.0,0.04692635011475048
s14M2722,0.1823043920842177,0.722239658198712,0.03192956228171841,0.0635263874353519
s15M2722,0.048264695553765,0.13376545079081142,0.7016167806447493,0.11635307301067425
s01X2722,0.09699231307171301,0.09377219084559178,0.7546510362494367,0.054584459833258325
s02T2722,0.551944084751741,0.04220401729810251,0.3650401988441773,0.040811699105979246
s03T2722,0.7012467770949994,0.019748513478932184,0.24365455111637163,0.03535015830969679
s04T2722,0.9002632572813624,0.011763507364096279,0.054946803122124584,0.033026432232416726
s05T2722,0.9331988147200674,0.010214720359585674,0.023848185083385626,0.032738279836961426
s06T2722,0.7874421341552519,0.059465588084872754,0.11342701314628525,0.03966526461359018
s07T2722,0.9574652440473433,0.0,0.018640012890296338,0.02389474306236041
s08T2722,0.0,1.0,0.0,0.0
s09T2722,0.023264280818639127,0.8910930057594089,0.01351879975868197,0.07212391366326999
s10T2722,0.03080730267350534,0.8285557131814513,0.03198030297113433,0.10865668117390906
s11T2722,0.07856679757325796,0.772159309444373,0.03387309094646641,0.11540080203590271
s12T2722,0.05535492889035067,0.8790752498353813,0.0002308466169288262,0.06533897465733922
s13T2722,0.22520558432348778,0.6443311336146816,0.010861405118191425,0.11960187694363904
s14T2722,0.5893344650785999,0.2474565940526987,0.044446114027470875,0.11876282684123067
s15T2722,0.7014791782313639,0.08931078119159394,0.1464273930782939,0.06278264749874825
s02M2822,0.3905489046237633,0.07004851018318708,0.3359937165843137,0.2034088686087359
s03M2822,0.29251252613130385,0.0803080827275519,0.4319106219056458,0.19526876923549844
s04M2822,0.6900171968852078,0.04206013063308295,0.17251854687009271,0.09540412561161644
s05M2822,0.5203211270784582,0.10221437413492536,0.26411255044739707,0.11335194833921935
s06M2822,0.8006161790564279,0.04994197097618281,0.08798108818034509,0.061460761787044356
s07M2822,0.8173090929894526,0.013613083409712418,0.11325066669721083,0.05582715690362407
s08M2822,0.0,1.0,0.0,0.0
s09M2822,0.0,0.989046167364633,0.0,0.010953832635366865
s10M2822,0.0,0.9728245894144614,0.0,0.027175410585538545
s11M2822,0.039843721383264356,0.9213940402792817,0.0,0.03876223833745401
s12M2822,0.33740052806872406,0.4385950922589758,0.0,0.2240043796723002
s13M2822,0.25447482675555066,0.3737404729810997,0.0,0.3717847002633496
s14M2822,0.36100825584695045,0.34616719587441946,0.013607539308243372,0.2792170089703867
s15M2822,0.4581243611674242,0.20357220048345306,0.052082218444012826,0.28622121990510985
s01X2822,0.08340728483389469,0.057639733337495926,0.7090774007847148,0.14987558104389453
s02T2822,0.6659432748224439,0.0357658831320964,0.10349734545864529,0.19479349658681422
s03T2822,0.5987762412682872,0.01876031448668496,0.14598571405998356,0.23647773018504412
s04T2822,0.44909407361965464,0.012644286369524022,0.3297336076250098,0.20852803238581158
s05T2822,0.6102926054905093,0.054047518942474074,0.23580342772157126,0.09985644784544528
s06T2822,0.4681809140214265,0.06824149361108824,0.29892096198463736,0.16465663038284786
s07T2822,0.27172742888738805,0.045085467049293074,0.45510578017435044,0.22808132388896854
s08T2822,0.0,0.9880365304056589,0.01196346959434117,0.0
s09T2822,0.0,0.9807136504544074,0.0,0.019286349545592545
s10T2822,0.2561445470601108,0.7130084936762598,0.0,0.030846959263629306
s11T2822,0.10036460801947503,0.8549797282575992,0.0,0.044655663722925815
s12T2822,0.06278038064391057,0.862988830745512,0.0,0.0742307886105775
s13T2822,0.24940461431502306,0.6512314241022876,0.0,0.09936396158268938
s14T2822,0.12682032342836486,0.40426752645858294,0.0,0.46891215011305226
s15T2822,0.32198647836296507,0.0939627963386777,0.13601210367528907,0.4480386216230681
s02M2922,0.13248453521664055,0.0,0.24113874456171877,0.6263767202216406
s03M2922,0.19712093646226364,0.0,0.1829198904836244,0.6199591730541121
s04M2922,0.7912768364293891,0.0,0.0,0.20872316357061088
s05M2922,0.9208723683834121,0.04519739247498593,0.0,0.033930239141601884
s06M2922,0.7787386467895363,0.0,0.0,0.2212613532104637
s07M2922,0.46512959760351197,0.0,0.0,0.5348704023964881
s08M2922,0.0,1.0,0.0,0.0
s09M2922,0.0,0.9760387453633631,0.0,0.023961254636636873
s10M2922,0.0,0.9430416365519881,0.0,0.056958363448011876
s11M2922,0.0,0.955694409128006,0.0,0.04430559087199409
s12M2922,0.0,0.9194893022157813,0.0,0.08051069778421872
s13M2922,0.0,0.8892050160630469,0.0,0.11079498393695314
s14M2922,0.0307607395067276,0.7206156255672792,0.0,0.24862363492599318
s15M2922,0.30426936463472687,0.17434432216229478,0.0,0.5213863132029782
s01X2922,0.08617220400246973,0.0,0.12891617532920202,0.7849116206683283
s02T2922,0.09300139186651686,0.05804520736011275,0.3595665085336424,0.489386892239728
s03T2922,0.0716740857079779,0.030771922264884205,0.2576921994771457,0.6398617925499923
s04T2922,0.11646735864755565,0.062002477356853825,0.32537067802003145,0.4961594859755591
s05T2922,0.11086108184805338,0.07842869950539005,0.3624722957474874,0.4482379228990693
s06T2922,0.3222975733849949,0.0977227942300028,0.3032815019479697,0.27669813043703273
s07T2922,0.0881939306834012,0.1027592159679273,0.28889729103343015,0.5201495623152413
s08T2922,0.0,1.0,0.0,0.0
s09T2922,0.0,0.6797780013999862,0.0,0.32022199860001377
s10T2922,0.0,0.6497774499182412,0.0,0.35022255008175884
s11T2922,0.0,0.5818202602259313,0.0,0.41817973977406864
s12T2922,0.0,0.5107106081560976,0.0,0.4892893918439024
s13T2922,0.0,0.7011022546098301,0.0,0.29889774539016994
s14T2922,0.0,0.3934850568038805,0.0,0.6065149431961194
s15T2922,0.016727813741583872,0.18133047285233916,0.0,0.8019417134060769
