,0,1,2,3,4,5,6,7,8,9,10
s04M1922,0.0,0.0,0.028607478435245536,0.0,0.0,0.028332146813961963,0.0,0.004999456797482731,0.9338840703683242,0.001341950630124458,0.002834896954861155
s05M1922,0.0,0.0,0.0,0.0,0.0,0.004616398608582657,0.0,0.0,0.9953836013914173,0.0,0.0
s06M1922,0.05930756500833585,0.0052884629768695296,0.41289042247252666,0.0,0.0,0.03855960163975774,0.0,0.03054326059692941,0.4491770836139079,7.533942972853892e-05,0.00415826426194423
s07M1922,0.0,0.0,0.06519370416944158,0.0,0.0,0.008797172048227253,0.0,0.012303945217230057,0.9125281911761862,0.0011769873889148584,0.0
s08M1922,0.0,0.6550237942953474,0.017278861591236993,0.02957506912345058,0.0,0.0,0.010206627070161114,0.0,0.0,0.28791564791980395,0.0
s09M1922,0.0,0.15546687048059013,0.043307967474624585,0.0,0.0,0.0,0.0,0.4296203663752705,0.05111183871802096,0.3204929569514937,0.0
s10M1922,0.0,0.0934537457305877,0.05159083423116578,0.0,0.0,0.0,0.013902175669149133,0.3717472407267662,0.00682070374758297,0.46248529989474835,0.0
s11M1922,0.0,0.04996295458708524,0.027576961014094722,0.0,0.0,0.0,0.0,0.5670807754491393,0.004340965776961349,0.35103834317271937,0.0
s12M1922,0.0,0.0591066888922842,0.03581989693854089,0.0,0.0,0.0,0.001290931592088414,0.5626353270596234,0.0042305692110976,0.33691658630636556,0.0
s13M1922,0.0,0.20812479104112672,0.027730446559045257,0.0,0.0,0.0,0.0,0.47476140297444563,0.07089909075860426,0.21848426866677814,0.0
s14M1922,0.0,0.11949950476429426,0.03792000772246833,0.0,0.0,0.0,0.0,0.5972566076010596,0.12547171960946352,0.11351981803633714,0.006332342266377149
s15M1922,0.0,0.008057943525899272,0.3155245662519032,0.0,0.0,0.034584594653978305,0.0,0.27881276824186946,0.2848772451903993,0.016981096603952216,0.061161785531998164
s01X1922,0.12201166600730776,0.0,0.8145027221524161,0.0,0.0,0.01703752012768196,0.0005514981497314588,0.02005849907389094,0.018558854637449763,0.0,0.007279239851522012
s02T1922,0.04084676961998338,0.0,0.8061748923954049,0.0,0.0,0.015617145803415715,0.0,0.06086647814094971,0.05522441695111671,0.005971315844164218,0.0152989812449653
s03T1922,0.10540149582839844,0.0,0.6627297917617038,0.0,0.0,0.03103185667151963,0.0,0.07997330708349602,0.10327869862155388,0.004125075316665846,0.01345977471666232
s04T1922,0.2399039735939546,0.016573271141395823,0.11357101964937759,0.0,0.0,0.10985138266685578,0.0,0.16040625755056442,0.33883700988777227,0.0029428336383468656,0.017914251871732775
s05T1922,0.07751458162563139,0.0056703596058098864,0.5774187684599408,0.0,0.0,0.04920492635558397,0.0,0.08671608505551519,0.186777341463738,0.0,0.016697937433780896
s06T1922,0.1605437865212044,0.008040219339881794,0.4308809811545323,0.0,0.0,0.0795089698445033,0.0,0.10879977857714362,0.1904929447833724,0.0,0.021733319779362135
s07T1922,0.27112958454115904,0.008190338622340159,0.24070932961769123,0.0,0.0,0.034085765101563185,0.0,0.11370856666065479,0.3003172439665505,0.0,0.03185917149004108
s08T1922,0.0,0.2927943322743547,0.01800947692656901,0.13507320737250172,0.0,0.0,0.03238321380214791,0.0,0.0,0.5217397696244267,0.0
s09T1922,0.05880714180815544,0.0,0.03992047727952404,0.0,0.0,0.05262946892761502,0.0,0.7219289529304743,0.0,0.10009025357873655,0.026623705475494655
s10T1922,0.016493451415652016,0.015912163207414922,0.13704709359226588,0.0,0.0,0.006074420852707818,0.0,0.5987695885841474,0.0,0.22570328234781198,0.0
s11T1922,0.0,0.0,0.08311245501757487,0.0,0.0,0.02214043594708195,0.0,0.7046727602583686,0.00024686069357224326,0.17620950592014578,0.013617982163256699
s12T1922,0.0,0.0,0.12549099792383495,0.0,0.0,0.01642384988441588,0.0,0.6969717289517949,0.010227963365986026,0.09299510574294557,0.05789035413102273
s13T1922,0.0,0.0,0.28171894927096813,0.0,0.0,0.05409826879697533,0.0,0.563467449989475,0.006881133263226286,0.054645445320835734,0.039188753358519665
s14T1922,0.0,0.0002948238148199553,0.2470390805755696,0.0,0.0,0.01017810830445124,0.0,0.5745331447763201,0.040344833229790565,0.010106226259008233,0.1175037830400402
s15T1922,0.07604098439155893,0.01576348007281429,0.47455814783366135,0.0,0.0,0.022859055565637748,0.0,0.23580351694729035,0.12118164664021963,0.0001749470351491613,0.053618221513668386
s02M2022,0.0,0.0,0.5057852449293941,0.0,0.0,0.0,0.0,0.1049004842861105,0.29386049079853477,0.0,0.09545377998596039
s03M2022,0.0,0.0,0.46352420523576265,0.0,0.0,0.0,0.0,0.13913407858886026,0.2282031725944841,0.0,0.16913854358089306
s04M2022,0.34271538180012684,0.0,0.27683251224890687,0.0,0.0,0.10182950557996256,0.0,0.009951989244100984,0.25980783778306255,0.0,0.008862773343840174
s05M2022,0.2717062770616252,0.00193256968469496,0.08453680791672719,0.0,0.0,0.010223852153887774,0.0,0.06789375216396269,0.49947374141286793,0.0016010789406957415,0.06263192066553862
s06M2022,0.24492382075103145,0.0,0.2678397430864199,0.0,0.0,0.006296542938422297,0.0,0.04116835339101357,0.3939329566886757,0.0,0.045838583144437096
s07M2022,0.260584686723325,0.0,0.3419570203236198,0.0,0.0,0.0,0.0,0.02435589056905838,0.3461763145156768,0.0,0.026926087868319938
s08M2022,0.0,0.6924446916788899,0.02552562134748883,0.11135487593283618,0.0,0.0,0.0,0.0,0.0,0.17067481104078505,0.0
s09M2022,0.0,0.37096366170457873,0.07185975507447938,0.2525455255410986,0.0,0.0,0.0,0.03849771376342095,0.0,0.26613334391642235,0.0
s10M2022,0.0,0.1164651051700415,0.09449504266861726,0.12461286357453372,0.0,0.0,0.0,0.4696833634878158,0.0,0.19474362509899182,0.0
s11M2022,0.0,0.05189534790186974,0.06565630352568413,0.06961567475430434,0.0,0.0,0.0,0.7227194102921127,0.00892790124915771,0.08118536227687136,0.0
s12M2022,0.0,0.09491847109211708,0.04132481165831216,0.06921771706549704,0.0,0.0,0.0,0.619542993339789,0.0032908046483185248,0.1717052021959663,0.0
s13M2022,0.0,0.24689502906983637,0.0758795246170795,0.08741801170547843,0.0,0.0,0.0,0.335190712413686,0.0022126558444260196,0.25240406634949386,0.0
s14M2022,0.0,0.05683808109963784,0.12657827599141694,0.03755004385448707,0.0,0.0001503993257121122,0.0,0.6530580424972673,0.008678529426238677,0.10524163849556781,0.011904989309672183
s15M2022,0.10499460174061259,0.02056960195974672,0.3875953373144097,0.0,0.0,0.07043674049035922,0.0,0.16375590767117892,0.20622222754781788,0.0,0.04642558327587492
s02T2022,0.47686660783032847,0.0,0.39223772446434024,0.0,0.0,0.10973409496414958,0.0,0.0037488123512547,0.01741276038992697,0.0,0.0
s03T2022,0.4880244518450001,0.0,0.3137097921170426,0.0,0.0,0.0997762723676348,0.0,0.007465208342941031,0.08177629902339704,0.0,0.009247976303984419
s04T2022,0.3727439613151404,0.0,0.46633913535065535,0.0,0.0,0.06822161414310897,0.0,0.031135184570686925,0.05243580257443484,0.0,0.009124302045973408
s05T2022,0.20457906063456577,0.0,0.6816683450764538,0.0,0.0,0.02222183656190362,0.0,0.025346917611791857,0.060192139029262536,0.0,0.005991701086022471
s06T2022,0.190600816234639,0.0,0.681696120916657,0.0,0.0,0.014725089790523805,0.0,0.031730748998854065,0.07664938546791937,0.0,0.004597838591406862
s07T2022,0.38831192626325073,0.0,0.5654163046643691,0.0,0.0,0.0011852765293615087,0.0,0.02479749577929702,0.016647308757331305,0.003529252041958455,0.00011243596443197278
s08T2022,0.0,0.570843328578988,0.04638874753831018,0.15005798741226756,0.0,0.0,0.0,0.0,0.0,0.2327099364704342,0.0
s09T2022,0.0,0.04118228436208998,0.09238056448696234,0.038366380658295014,0.0013114273416836328,0.0,0.0,0.7973853833213604,0.0,0.029373959829608557,0.0
s10T2022,0.0,0.0,0.23356869594055005,0.018070785518796248,0.0,0.0,0.0,0.6701316281811575,0.001958612386456088,0.0,0.07627027797304016
s11T2022,0.0,0.004636375920159043,0.17353078710943115,0.03443023985758033,0.0,0.0,0.0,0.7000584896311477,0.017230944221384655,0.0,0.07011316326029696
s12T2022,0.0,0.0,0.03724146503739928,0.04047122891882154,0.0018605842241599705,0.0,0.0,0.773702370972692,0.06315589446637161,0.0,0.08356845638055556
s13T2022,0.0,0.013698531225009157,0.09910487150426665,0.01902418146742865,0.0,0.006429266324971465,0.0,0.5426956023594689,0.14274546625448453,0.0,0.17630208086437063
s14T2022,0.0,0.0,0.10842067989021896,0.010479478037468097,0.002606930145775503,0.0,0.0,0.752032870057272,0.020401542296565274,0.0,0.10605849957270001
s15T2022,0.0,0.03199148746800947,0.28488600921475826,0.0,0.0,0.005438566311906671,0.0,0.4882143443522284,0.0828500626120251,0.0,0.10661953004107218
s02M2122,0.18658533396154264,0.0,0.5820875337245953,0.0,0.0,0.003479139003011599,0.0,0.030969197669803432,0.18316532829362434,0.004647563400363244,0.009065903947059384
s03M2122,0.19134412371725035,0.0,0.13246701106583308,0.0,0.0,0.007994178446272104,0.0,0.05281612432957644,0.5527733922162863,0.0,0.06260517022478188
s04M2122,0.10890989423416866,0.0,0.034377179146342786,0.0,0.0,0.04570688130159082,0.0,0.013111897497445695,0.7398813665268773,0.0,0.058012781293574706
s05M2122,0.2910153400515106,0.0,0.0,0.0,0.0,0.019371031105816196,0.0,0.01702607374003878,0.6528084318263528,0.0,0.019779123276281497
s06M2122,0.1806376205041106,0.0,0.0,0.0,0.0,0.0,0.0,0.007038651295255282,0.8046154025457173,0.0,0.007708325654916783
s07M2122,0.2876791517134627,0.0,0.14939521399287176,0.0,0.0,0.0,0.0,0.009018118468659521,0.553907515825006,0.0,0.0
s08M2122,0.0,0.6906451264459581,0.0017328433453904827,0.144473238068092,0.0,0.0,0.0031920309122461543,0.0,0.0,0.1599567612283131,0.0
s09M2122,0.0,0.1373585773488079,0.0370436556996975,0.13986968492005408,0.0,0.0,0.007065853292661215,0.5450190856676582,0.0,0.133643143071121,0.0
s10M2122,0.0,0.0011677363022579784,0.14821262304868263,0.07067335265156222,0.004287756516202669,0.0,0.003282838441272502,0.7457740459084667,0.0028601862147857576,0.0,0.023741460916769538
s11M2122,0.0436059977474977,0.13171357124537564,0.07144484421120327,0.0,0.0015284441657004125,0.043582582505960185,0.0,0.3875265730731991,0.18077002826809935,0.0,0.13982795878296422
s12M2122,0.0,0.024044050811050783,0.2069364475719229,0.05283808880711588,0.008633845258479224,0.0,0.0,0.691808740330437,0.01573882722099425,0.0,0.0
s13M2122,0.0,0.0059178166635953855,0.22491460624347806,0.03791456861846771,0.003993278312061568,0.0,0.011803816359980042,0.6224128595447461,0.0052095688092938935,0.0,0.08783348544837705
s14M2122,0.0,0.016412087500598607,0.28555345274815863,0.009940085263446276,0.002315995810940018,0.0,0.0,0.526785093695423,0.037467741878077984,0.0,0.12152554310335556
s15M2122,0.23195267441005668,0.003071468923469067,0.5601351067935848,0.0,0.0,0.011382197682250513,0.0,0.05791517295559346,0.1201293376969512,0.0,0.01541404153809435
s02T2122,0.25939688020823687,0.0,0.5678908670896138,0.0,0.0,0.015341118725411386,0.0,0.025939139585044967,0.1273291058281421,0.004102888563550912,0.0
s03T2122,0.27815866939081396,0.0,0.5377174228262345,0.0,0.0,0.019606443613964276,0.0,0.02665487207158173,0.13195833091996428,0.005904261177441409,0.0
s04T2122,0.386544769409842,0.0,0.3180145116290697,0.0,0.0,0.04762680750851285,0.0,0.05855579283781882,0.18695620601659813,0.0023019125981585745,0.0
s05T2122,0.3341622303593292,0.0,0.4124892938202838,0.0,0.0,0.014267560399717678,0.0,0.04707133806659289,0.18524298459455993,0.006185646760255955,0.000580945999260522
s06T2122,0.4084988384918998,0.004457108768227088,0.20732106476592874,0.0,0.0,0.05837888882562857,0.0,0.053151744652205464,0.2681923544961103,0.0,0.0
s07T2122,0.4467274386785176,0.0,0.14562793378618247,0.0,0.0,0.0,0.0,0.0257772972271326,0.38186733030816733,0.0,0.0
s08T2122,0.004162490685555615,0.8635478816974564,0.0016974857374672332,0.06122633767599519,0.0,0.0,0.011296883693122461,0.009509695470364803,0.0,0.04855922504003815,0.0
s09T2122,0.0,0.003958218811598616,0.06510995087641995,0.040894444607872185,0.006635570545134558,0.0,0.18292476357337917,0.6967631965929725,0.0037138549926231616,0.0,0.0
s11T2122,0.0,0.0,0.09332592894103774,0.016195119995750205,0.0048485818567654965,0.0,0.09470157884767447,0.5442193458695748,0.11313154537659757,0.0,0.13357789911259976
s12T2122,0.0,0.0,0.10915387563579217,0.042159478846895325,0.007650991291515364,0.0,0.03026256963228849,0.647149528120899,0.022282178858817402,0.0,0.14134137761379223
s13T2122,0.0,0.003888011266839104,0.2036203036486995,0.023391330178914642,0.007761227449505556,0.0,0.01301263322558151,0.4362205536122999,0.1342037213558378,0.0,0.177902219262322
s14T2122,0.0,0.0015382088900296209,0.13324156357555952,0.020369636606480356,0.007931958293601719,0.0,0.0,0.4602791895192046,0.18608258761375815,0.0,0.19055685550136595
s15T2122,0.08525882629654614,0.0019783179576403215,0.5337451451358944,0.0,0.002921556465278288,0.0,0.03777934802107264,0.14046052570089249,0.12090540317502148,0.0,0.0769508772476541
s02M2222,0.4044661160295274,0.0,0.4540129317268495,0.0,0.0,0.017920122023891157,0.0,0.015866987540227608,0.09852122747698704,0.0002457499281584249,0.008966865274358962
s03M2222,0.4247755649856792,0.0,0.3953566120281212,0.0,0.0,0.049096480402540964,0.0,0.010491769766313502,0.11616515265582186,0.0,0.004114420161523306
s04M2222,0.4715338166862521,0.006804992564209682,0.1971780780642542,0.0,0.0,0.015196057985628331,0.0,0.0790490116678259,0.17426344180904782,0.0,0.055974601222781944
s05M2222,0.5544445735006572,0.0018968340219781095,0.1258976167632637,0.0,0.0,0.012310538773744715,0.0,0.0683738571265798,0.18182557857098627,0.0,0.05525100124279006
s06M2222,0.37875343790936383,0.009143584746082848,0.017927744939394717,0.007711256935322168,0.0,0.10671838034643957,0.0,0.10002571359211655,0.34801876939184556,0.0,0.031701112139434544
s07M2222,0.41539239983154713,0.0,0.1875309184546908,0.0,0.0,0.05253667315163369,0.0,0.025384412985914245,0.2686695193009112,0.0,0.050486076275302896
s08M2222,0.0,0.726390125696532,0.001232494193941661,0.17156652994370325,0.0,0.0,0.008753944557672554,0.0,0.0,0.0920569056081505,0.0
s09M2222,0.0,0.18802929672603844,0.0,0.18936865632026778,0.0,0.0,0.0,0.5953522625464295,0.02724978440726446,0.0,0.0
s10M2222,0.0,0.020489932560165916,0.032922546612157606,0.24225180042391914,0.000271755882057284,0.0,0.13352445686186773,0.5705395076598324,0.0,0.0,0.0
s11M2222,0.0,0.06023457475561462,0.0,0.19210761243480634,0.0,0.0,0.0,0.7374486264899828,0.008921247719468665,0.0,0.0012879386001277643
s12M2222,0.0,0.08900115280080848,0.0,0.20059354239557547,0.0,0.0,0.0019789519737968436,0.6762594417410347,0.020459595534691982,0.0,0.01170731555409251
s13M2222,0.0,0.019125966910246952,0.050332551959438046,0.17525242178701322,0.005819605850359152,0.0015931378645642224,0.16833570852640714,0.5795406071019711,0.0,0.0,0.0
s15M2222,0.018611336495170796,0.048141130413536834,0.1949876492095793,0.03835249959582636,0.016387318303985664,0.044610099411165394,0.0503894319888314,0.30015973789071987,0.18617691644205425,0.0,0.10218388024913014
s01X2222,0.3996090415616084,0.0,0.4159255874304988,0.0,0.0,0.0,0.0,0.04888046245789813,0.08445528911974483,0.0032065441164691416,0.047923075313780726
s02T2222,0.4458043487186547,0.0,0.4198883084992874,0.0,0.0,0.04094177686596867,0.0,0.018377491016187415,0.07133618153135314,0.0,0.0036518933685485695
