,0,1,2,3,4,5,6,7,8,9,10,11
s02T1622,0.2426424250838547,0.0,0.0,0.0,0.0,0.1272320162141674,0.0,0.0,0.3103060089274374,0.319430151561563,0.0003893982129774634,0.0
s03T1622,0.21865916229090565,0.0,0.00160283909100994,0.0,0.0,0.16420136825569182,0.0,0.014451917964997956,0.2660370676709221,0.3231517405201964,0.01189590420627611,0.0
s04T1622,0.23677505678696437,0.0,0.00868923144072377,0.0,0.0,0.10470282845045394,0.0,0.032222367546117237,0.2164541662806426,0.4011563494950981,0.0,0.0
s05T1622,0.23404077735105233,0.0,0.0,0.0,0.0,0.14061558813660593,0.0,0.02810395395438386,0.2531396219659859,0.3239746423938204,0.02012541619815156,0.0
s06T1622,0.10145015990695028,0.0,0.0869831848316232,0.0,0.0,0.20432691308718545,0.0,0.04123039525761186,0.1560217844572717,0.3557342930794285,0.04135191254249723,0.01290135683743183
s07T1622,0.0,0.0,0.11488510443024394,0.0,0.0,0.1955912077222222,0.0,0.10764775028098487,0.13591170505586944,0.39438731755956835,0.02833118358093763,0.02324573137017351
s08T1622,0.0,0.5905639548088621,0.014221714635477561,0.01703726911414259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37817706144151764
s09T1622,0.0,0.5110617870666266,0.017648498265748457,0.0185049488065366,0.0003024746653475753,0.0,0.00258774200777829,0.0015594637794309957,0.0010481968250771847,0.0,0.0,0.44728688858345417
s10T1622,0.010748884010357174,0.13445573684725234,0.02774820292550205,0.0,0.0,0.0,0.0,0.12800695021979477,0.014294621887556464,0.0,0.0034358118001508943,0.6813097923093863
s11T1622,0.0,0.010147593712208745,0.04340931931598884,0.019167298078438838,0.0,0.0,0.0,0.10454467735131981,0.009375173764950985,0.0,0.0012811013182886233,0.8120748364588042
s12T1622,0.0,0.0,0.022472031679507783,0.0,0.0,0.0,0.0,0.41016801836280153,0.04155323673006433,0.0023897416213216984,0.014579238603924826,0.5088377330023797
s13T1622,0.05179716236995226,0.06117429263478842,0.025076215046649974,0.0,0.0,0.0,0.0,0.3449744990538342,0.06361521752162758,0.002771158179855851,0.018302070829472526,0.43228938436381925
s14T1622,0.0657378884598501,0.003121414405685963,0.024446516442001045,0.0,0.0,0.0,0.0,0.3392429536878137,0.11720342870418377,0.041302804530229484,0.05851920634547838,0.3504257874247576
s15T1622,0.0676584799653512,0.0,0.04787328796685268,0.0,0.0,0.04877415841751395,0.0,0.1994262977674889,0.21383251352230112,0.18215572697418023,0.08717059279805897,0.1531089425882528
s02M1722,0.33725880589862567,0.0,0.0,0.0,0.0,0.0769228331356968,0.0,0.008773141236130343,0.25276641873574607,0.3172141590367787,0.007064641957022487,0.0
s03M1722,0.31131599531755594,0.0,0.0,0.0,0.0,0.10055049770537186,0.0,0.008329984831547576,0.2691345698730447,0.30002513151491583,0.010643820757564112,0.0
s04M1722,0.31388482484829866,0.0,0.000630773832793984,0.0,0.0,0.11612753149520275,0.0,0.0395576860552134,0.20461319615716253,0.30691243675776525,0.01827355085356356,0.0
s05M1722,0.2734228960830141,0.0,0.014806485244260361,0.0,0.0,0.09710749383039005,0.0,0.05737326983382835,0.14895918532299468,0.3978021886659334,0.007480184346438153,0.0030482966731408836
s06M1722,0.1366855446651945,0.0,0.03547480510143826,0.0,0.0,0.16697239054461785,0.0,0.07667056875635794,0.14222055917693677,0.4193400125843854,0.019089850504547853,0.0035462686665213637
s07M1722,0.17081901824142753,0.0,0.13411712776864804,0.0,0.0,0.1020105212829344,0.0,0.1033578445995305,0.11390310054646074,0.3079533105447803,0.03526995315236357,0.03256912386385492
s08M1722,0.0,0.39837791870534417,0.02147822089284133,0.0632309282749872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5169129321268273
s09M1722,0.0,0.0,0.040131543399542995,0.006355315571102,0.0,0.0,0.0,0.18714031246290477,0.010498840696947313,0.00659064799938767,0.0,0.7492833398701152
s10M1722,0.04043076810004908,0.032886199927260315,0.03543386818252535,0.0,0.0,0.0,0.0,0.2702413213078548,0.029006924272899283,0.002797113128809193,0.0015642472234422364,0.5876395578571598
s11M1722,0.0,0.0,0.041603855315408604,0.0,0.0,0.0,0.0006108455939512991,0.15284074513954066,0.00619486832408296,0.008597305229747146,0.0,0.7901523803972694
