,0,1,2,3,4,5,6,7
s07M1722,2.8874130851517847,0.0,2.0564282905161035,0.6861567904184377,0.0,5.058586730319845,2.780919536092909,0.35682165575399954
s08M1722,0.0,9.759578791859472,0.5686192642587506,0.13826841313702642,0.0,0.0,0.0,1.0488812555235043
s09M1722,0.0,1.0768186611777057,0.35901769942356476,0.019611013943421646,0.0,0.334139206015545,0.0,0.8825672018824592
s10M1722,0.7084555119042977,2.151418521219904,0.70552494099497,0.0,0.0,0.6509042927235063,0.0,1.942039432223327
s11M1722,0.0,2.7749901951759113,0.9432850250084135,0.0,0.0,0.8479254748565342,0.0,2.1592584246125908
s12M1722,0.0,1.9966177118837154,1.2850095599726699,0.0,0.0,1.1503489907514486,0.0,3.0263027684468966
s13M1722,0.0,2.8759750398957364,1.7398880294088441,0.0,0.0,1.108044397210814,0.0,3.3457091025657633
s14M1722,0.5085923879698301,1.1830400932051672,1.43490417979224,0.6238656111414697,0.0,1.9469785606201162,0.0,3.2552010436572636
s15M1722,4.10543848997781,0.3711279437253077,2.0623126413440698,2.994382755164988,0.0,4.450923095887052,1.1653868145297943,2.2489953738863493
s01X1722,0.6169606583588814,0.0,2.611532231621784,0.07651835006266164,0.0,2.148832553467184,0.9995620333258634,0.31428503491534204
s02T1722,2.878847921461405,0.3095941294474097,2.6808002166821847,0.1069034188461968,0.0,3.754596349193875,1.961786633783512,0.1669292175751783
s03T1722,1.4873447378020257,0.11187757454526506,4.094156141455911,0.12998493126423838,0.0,3.924355549056242,1.8211889320163035,0.2563292786354644
s04T1722,8.130546454117198,0.11344615008971314,1.1211516576153953,0.15681638710436802,0.0,5.976330572697813,2.5705259393435416,0.16251237733737686
s05T1722,6.416479110388429,0.04936509117123641,2.877133291385114,0.08349581121589847,0.0,10.086066828157069,4.011508308401558,0.3470237146916064
s06T1722,4.487006383397737,0.06473684333674135,0.3775498097727466,0.0331886046202991,0.0,2.7957725879464004,1.0046528039091736,0.12510319218716182
s07T1722,0.0,0.08139569383854621,5.530889487148768,0.21903513321121656,0.0,2.6248959549094235,1.2057722488784828,0.889719046168009
s08T1722,0.0,8.868484374772313,1.0855078084347807,0.339955400559285,0.0,0.0,0.0,2.5750086112490043
s09T1722,0.0,10.77264160246864,0.8507319832035637,0.44428610937618584,0.0,0.28246201571246793,0.0,2.9505479729752286
s10T1722,0.0,5.457501367565788,2.3385909231495403,0.2437683938186849,0.0,1.3938465241579534,0.0,3.4205528472513675
s11T1722,0.0,6.0182896628509095,2.351627179720617,0.3296760127516581,0.0,1.3658761042801435,0.0,3.840575433065515
s12T1722,0.0,1.8485904559739637,0.9676379370236603,0.12555805748787174,0.0,1.3022296482498765,0.0,2.6750217092878876
s13T1722,3.0657015380791743,1.2501748186236115,1.1726658412198245,0.0,0.0,1.0645132099382228,0.0,2.4261977638777084
s14T1722,0.0,1.1311398851576253,2.0487976028584964,1.7230436146754444,0.0,3.9123743678502088,0.0,3.930811340296121
s15T1722,4.188696522081888,0.2681629257745221,6.775090468033513,3.4823411515561857,0.0,6.137209364143675,1.3567152762262673,2.5195543266862135
s02M1822,0.393861010764408,0.7926474011851166,14.901659565270856,0.0,0.0,2.383046043742226,0.6356062133890957,1.1705335881271377
s03M1822,6.773899190544351,0.8024283836435198,5.5693241995212235,0.04933925233633821,0.0,2.8876826641092546,0.5489084248284415,0.680793889935187
s04M1822,3.495147852043761,0.40760489951235723,6.353864592175363,0.0,0.0,1.8164040539826274,0.08945431040628643,0.29763140378190206
s05M1822,19.18540038558624,0.5989866558908293,1.8389616021936728,0.0,0.0,7.019000682841519,0.0,0.2876241555617762
s06M1822,55.72081943083854,0.29451219252062055,2.2174222196164153,0.0,0.0,6.5817373872838525,0.0,0.013553012781663433
s07M1822,13.547206091945787,0.1882116663577615,2.3437426367260983,0.0,0.0,1.4508618719643562,0.0,0.1768094918282959
s08M1822,0.0,4.669725381843277,0.42174410532078815,0.1429425582674389,0.0,0.08192036939443256,0.0,1.0297961113111298
s09M1822,0.0,5.124931358320365,0.6723992414707763,0.16903321030684385,0.0,0.21383682784496308,0.0,1.4196850759399098
s10M1822,0.0,5.434171895992985,1.8067836400428487,0.12581242935726042,0.0,1.0878425500047877,0.0,2.6630132853474016
s11M1822,0.17511944274253222,3.168393909888053,0.6238202335513428,0.12929975177444591,0.0,0.324604220811665,0.0,1.2176505864954554
s12M1822,0.0,3.128648605005254,1.4457664050108208,0.05451949431438235,0.0,0.38144227236238853,0.0,2.0961095323581005
s13M1822,0.0,3.352129186858251,1.7231307074493767,0.1223684761160321,0.0,0.591815727552619,0.0,2.392402280982867
