,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
s02T1622,0.3282040299948817,0.0,2.6158239179337937,0.0,0.0009289906368409087,0.18529220902282753,0.0,0.0,0.0,1.9410320997615835,0.0,0.0,0.08049735669560074,0.0,0.0,2.4190675253324456,0.0,0.0,0.0,0.0,0.05178622996844258,0.0,0.0,0.0,0.0,0.0,0.12824442785667572,0.0,0.0,0.0,0.0,0.0,0.0,0.6796600769690694,0.7395394608076236,1.3159467245309335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s03T1622,1.5466091538792808,0.0,7.875740630171189,0.0,0.0,0.3705687451710631,0.0,0.0,0.0,2.8965354576537052,0.0036479002151635106,0.0,0.413167036757383,0.0,0.0,3.039950054942678,0.0,0.0,0.0,0.0,0.2914510776285562,0.0,0.0,0.0,0.02655746395775975,0.0,0.5047555841178512,0.0,0.7307537103682877,0.0,0.1475456675577445,0.0,0.0,1.1939360291681558,2.39804915235609,3.074342569503139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s04T1622,2.4466780970326187,0.0,13.32726157591696,0.0,0.0,0.2712647963191554,0.0,0.0,0.0,2.6951176258960516,0.0,0.0,0.2098364172509301,0.0,0.0,4.61590302551514,0.00041427328177869716,0.0,0.0,0.0,0.019173554628594627,0.0,0.0,0.0,0.013785577141635278,0.014793138049653896,0.7584693634544302,0.0,0.8876489468372707,0.0,0.0,0.0,0.0,2.269830086437238,2.0737381162190607,2.0896966954027665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s05T1622,4.674011804261408,0.0,16.827355819308167,0.0,0.0,0.6060283483057329,0.0,0.0,0.0,5.543383691353124,0.22221464386110387,0.0,0.49242288025303865,0.0,0.0,8.654021505578628,0.0,0.0,0.0,0.0,1.2322009094908433,0.0,0.0,0.4352313933481075,0.0,0.0,0.0035706048777215276,0.0,0.589999698913084,0.0,0.02226022464686837,0.0,0.016057335926534796,1.6635407977007723,3.6135078475599594,4.851195131383373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s06T1622,2.1618639908058235,0.0,10.697225308353426,0.0,0.0,0.17806213811179653,0.0,0.0,0.0,1.5983041639657622,0.25272659706861517,0.0,0.9833252607776835,0.0,0.0,2.6534789536973893,0.0,0.0,0.0,0.0,1.1917548099203437,0.0,0.0,0.0,0.01947550235372889,0.05066015254354731,0.3598965267595249,0.0,1.1761326504351206,0.8918482626599991,0.5921124212676493,0.0,0.07455868132942237,0.8568718438821292,3.330225544279917,3.8912630164417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s07T1622,0.8804847588438156,0.0,5.966321478589692,0.0,0.0,0.0,0.0,0.0,0.0,0.3517473243534516,0.05962587404807943,0.0,0.46379367410265626,0.0,0.0,0.2475333752225125,0.002880510503598825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022596430913301366,0.04511877209325642,0.10258408315038947,0.0,0.5610790015136474,0.07487359256683246,0.0,0.005973185086103432,0.08860490760852825,0.2070533008109225,1.6761404050356807,1.1036807254515497,0.0,0.0,0.0,0.0,0.017942147274433322,0.15990085617468044,0.0,0.0,0.0
s08T1622,0.0,0.0,0.0,0.0,0.0029272430238798737,0.0,0.0,0.0,0.0,0.0,0.0,5.530655840788885,0.0,0.5763001786393565,0.6750456651207084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15353028851464257,0.0,0.0,0.0,5.566833054766692,0.0,0.19736973151525422,0.0,0.041000181650278765,0.0,0.0,0.0,0.0,0.12673673230378313,0.0,2.9068891402188783,0.0,5.989429260349985,0.0,2.1709779245122105,0.0,0.0
s09T1622,0.0,0.17009688618058438,2.1851067161403575,0.0,0.032282592671717424,0.0,0.0,0.15715760220700775,0.39162602624167137,0.01273260658142399,0.0,4.092821318992807,0.0,0.0,0.5826425239444946,0.0,0.0,0.0,0.0,0.0,0.2694816271508387,0.0037443936563020938,0.0,0.2483555817390823,0.0,0.0,0.0,4.3969508765049765,0.0,0.15971089040737654,0.0,0.14821724597190977,0.005197523128693295,0.0,0.0,0.0,0.18894186000170388,0.0,1.500610898328252,0.0,6.095545213522213,0.0,0.02876900625462864,0.3054011208236198,0.0
s10T1622,0.0,1.7383097455666157,10.520384909259116,0.02540110940134338,0.0,0.0,0.0011966648558925726,0.9082632561394709,6.104940638458256,0.0,0.0,3.7397143629630585,0.0,0.0,0.1822860101589813,0.0,0.0,0.6161755012942758,0.0,0.0,0.7351137522333461,0.00615309385818587,0.0,1.595462372702147,0.0,0.0,0.0,0.8758719575107764,0.0,0.0,0.0,0.16164777458043453,0.0,0.0,0.0,0.0,1.142596729314224,0.0,0.870516817129341,0.0,5.842477171362534,0.0,0.0,0.18127693177601675,0.0
s11T1622,9.891705647546036,6.89483781687706,22.06366824542355,0.0,0.0,0.0,0.0,1.2653762742918044,2.7615253741284453,0.07264642057214746,0.0,12.771199517796333,0.0,0.0,2.0392003675800816,0.0,0.0,0.0,0.0,0.0,5.159171128765442,0.0,0.0,0.8771688436273878,0.0,0.0,0.0,0.0,0.0,0.15980273224134,0.0,0.37867761252175497,0.6624751406996764,0.0,0.0,0.0,1.2187984230810933,0.0,0.2843210463931774,0.0,9.897957913869245,0.0,0.0,0.21430940109463195,0.0
s12T1622,11.236226195227038,0.0,21.952747235755346,0.0,0.0,0.0,0.0,1.0308661990177435,1.9602393445864486,0.030295776091930963,0.05373344438053614,1.522593757616366,0.0,0.0,0.0,0.0,0.0,0.44110558965108754,0.0,0.0,3.1433387248576774,0.010827015260272712,0.0,1.0550424070369615,0.0,0.0,0.0,0.06898907299447724,0.0,0.0,0.0,0.0,0.7682318946103959,0.0,0.0,0.0,0.05345763247308561,0.0,0.09098935764540095,0.0,0.4720260256517667,0.0,0.0,0.20866843502637894,0.0
s13T1622,6.421930739600497,0.14880784050705848,19.934275140499427,0.0,0.0,0.0,0.0023733165650419953,1.2570514382547338,3.4202605456571424,0.03402791029688707,0.07983947608111087,0.884364026651378,0.0,0.0,0.0,0.0,0.0,1.8508338340337873,0.0,0.0,1.4994013559006465,0.007671999744369069,0.0,1.5701053019152191,0.0,0.0,0.0,0.503157369444584,0.0,0.0,0.0,0.0,0.2291264028419707,0.0,0.0,0.0,0.250918537228783,0.0,0.24493053512552573,0.0,0.44639427230468814,0.0,0.0,0.11586957326987365,0.0
