,0,1,2,3,4,5
s09T1722,0.0,0.6891582587189271,0.05012209593548038,0.25237245441776196,0.0,0.008347190927830555
s10T1722,0.037721564716074726,0.4237832298171291,0.19890470272990338,0.3390498695101551,0.0,0.0005406332267375665
s11T1722,0.011833564711767278,0.4364483414233414,0.1897305892555636,0.3568150597415106,0.0,0.005172444867817226
s12T1722,0.09476749506967248,0.2619295406785674,0.18230364874011934,0.45965140036822766,0.0,0.0013479151434131658
s13T1722,0.37195076625241635,0.1442167273047203,0.14558915531039002,0.3382433511324733,0.0,0.0
s14T1722,0.18960741966261022,0.10166159467639384,0.23264877822379693,0.35341148763787367,0.0,0.12267071979932538
s15T1722,0.36349934960144914,0.022078264936030764,0.3395799913091087,0.13012894804079386,0.0,0.14471344611261752
s02M1822,0.07697665292895632,0.04379994983434833,0.8008962577530669,0.07832713948362838,0.0,0.0
s03M1822,0.5134586705442749,0.05363574639006034,0.3791214821185125,0.05378410094715214,0.0,0.0
s04M1822,0.36809476433227306,0.03712526477979631,0.5648385877675516,0.02994138312037916,0.0,0.0
s05M1822,0.8417441063664285,0.027679546235119402,0.11852577782432262,0.012050569574129495,0.0,0.0
s06M1822,0.9712642529239899,0.00592123770059295,0.022814509375417066,0.0,0.0,0.0
s07M1822,0.8446299559653553,0.011956172076634276,0.13010960458123036,0.01330426737678006,0.0,0.0
s08M1822,0.0,0.7228700686986428,0.059689373425419315,0.2152323038043692,0.0,0.0022082540715687164
s09M1822,0.0,0.6657332256193007,0.0862459473686385,0.24543708775315032,0.0,0.0025837392589104255
s10M1822,0.0,0.4961491691620638,0.18991919283392175,0.31393163800401447,0.0,0.0
s11M1822,0.048449213670639917,0.5554335578752779,0.11201685060971,0.28051189553710565,0.0,0.00358848230726653
s12M1822,0.0,0.42838515178438374,0.20287288985228236,0.368741958363334,0.0,0.0
s13M1822,0.017489231027818308,0.4005560185178239,0.21337915862213244,0.36857559183222527,0.0,0.0
s14M1822,0.06672673067103238,0.182421944310607,0.278111348796859,0.41472324808717476,0.0,0.05801672813432683
s15M1822,0.4612905352983527,0.018951153943674207,0.19117444122163038,0.1822028207423796,0.0,0.14638104879396321
s01X1822,0.3310918917830358,0.0453229816536056,0.5625808988242447,0.061004227739113875,0.0,0.0
s02T1822,0.4845600555986754,0.015659535930441948,0.48696461611342146,0.012815792357461272,0.0,0.0
s03T1822,0.5389150566444689,0.03556536607759195,0.42395117085645545,0.001568406421483552,0.0,0.0
s04T1822,0.5973555621058827,0.023937981474204468,0.3620316047131023,0.01667485170681054,0.0,0.0
s05T1822,0.7238390749030478,0.023103876429549097,0.23278507212363397,0.020271976543769138,0.0,0.0
s06T1822,0.8435038089483382,0.02291834972491375,0.11631465373424568,0.01726318759250239,0.0,0.0
s07T1822,0.613434337909718,0.020730695497254176,0.35327818156374424,0.012556785029283457,0.0,0.0
s08T1822,0.0,0.6719314453094587,0.05848935059641557,0.26957920409412556,0.0,0.0
s09T1822,0.0,0.5590045830432148,0.13093659183264325,0.3100588251241419,0.0,0.0
s10T1822,0.0,0.38133908704392144,0.2249770021529695,0.39368391080310894,0.0,0.0
s11T1822,0.0,0.385737456221883,0.2399750069953213,0.3742875367827958,0.0,0.0
s12T1822,0.01466526356032845,0.32760249072110603,0.23013419818665196,0.42759804753191366,0.0,0.0
s13T1822,0.014724473724485146,0.24373973141778596,0.24949312665436876,0.4920426682033601,0.0,0.0
s14T1822,0.21982742020276988,0.07560901105773683,0.20732874863945064,0.3336725784772691,0.0,0.16356224162277355
s15T1822,0.5443850717604828,0.02713595476186923,0.26296427877962797,0.11142732097805674,0.0,0.05408737371996316
s02M1922,0.44337025829734,0.019207299495035756,0.5374224422076243,0.0,0.0,0.0
s03M1922,0.7296137018661173,0.002559353787348807,0.267826944346534,0.0,0.0,0.0
s04M1922,1.0,0.0,0.0,0.0,0.0,0.0
s05M1922,1.0,0.0,0.0,0.0,0.0,0.0
s06M1922,0.7677411666472242,0.0,0.2322588333527758,0.0,0.0,0.0
s07M1922,1.0,0.0,0.0,0.0,0.0,0.0
s08M1922,0.0,0.9125250834383324,0.019597141151809192,0.06787777540985847,0.0,0.0
s09M1922,0.15009563715284405,0.36894325722283067,0.09608627215389667,0.38487483347042867,0.0,0.0
s10M1922,0.005766674638098981,0.4387986686713419,0.12484202368945395,0.4305926330011053,0.0,0.0
s11M1922,0.0,0.31309136825432526,0.10733805766809845,0.5795705740775763,0.0,0.0
s12M1922,0.0,0.31531000109966534,0.12064987850481987,0.5640401203955148,0.0,0.0
s13M1922,0.20221485673095085,0.35747109509516845,0.06265127507581496,0.3776627730980658,0.0,0.0
s14M1922,0.3475898137258513,0.18702554816058997,0.07478965285214884,0.39059498526141,0.0,0.0
s15M1922,0.5999496678386406,0.010729722610735612,0.24034081036948646,0.1134368034946295,0.0,0.03554299568650797
s01X1922,0.01968806779181449,0.0,0.9803119322081855,0.0,0.0,0.0
s02T1922,0.11459773248140687,0.0,0.8758177585848945,0.009584508933698622,0.0,0.0
s03T1922,0.27675650352685877,0.00041199296113274535,0.6967526590769324,0.026078844435076107,0.0,0.0
s04T1922,0.7950971500890844,0.014490267834071278,0.11890917160926605,0.059423086011850326,0.0,0.012080324455728004
s05T1922,0.45562180699858545,0.00340115096659252,0.5146273345127869,0.02634970752203513,0.0,0.0
s06T1922,0.5261591105178198,0.007413109991376244,0.4163731815069705,0.04087451514806476,0.0,0.009180082835768578
s07T1922,0.728931729716269,0.004933693147354726,0.20367351481747542,0.04104820247610498,0.0,0.021412859842795878
s08T1922,0.0,0.6920089014321992,0.03449142917138707,0.27349966939641374,0.0,0.0
s09T1922,0.06479153084090634,0.06843267856650458,0.22448459719805264,0.616936400468567,0.0,0.02535479292596944
s10T1922,0.0,0.1765683907304404,0.2798330869478938,0.5435985223216658,0.0,0.0
s11T1922,0.02951367376266828,0.12538707365326784,0.2520380619314076,0.5930611906526563,0.0,0.0
s12T1922,0.055493686615856394,0.05278762103656598,0.28425916722794003,0.5368066225050099,0.0,0.0706529026146277
s13T1922,0.07997698389334312,0.028914827557703998,0.4645355230960751,0.3920314113337281,0.0,0.03454125411914974
s14T1922,0.12701130312725223,0.008269176450768616,0.3542004106127106,0.35566066479259817,0.0,0.15485844501667048
s15T1922,0.32905154264515885,0.014582263976165445,0.4983355783719524,0.11347111903735466,0.0,0.04455949596936854
s02M2022,0.5579433077037809,0.0,0.3440157036270617,0.03007903552732367,0.0,0.06796195314183394
s03M2022,0.46096360808409426,0.0,0.3371300424481462,0.044009395266239516,0.0,0.15789695420152008
s04M2022,0.7206112563423547,0.0,0.2722525837138553,0.0,0.0,0.007136159943790057
s05M2022,0.9109772877998773,0.0,0.026151374696462493,0.01597132205505828,0.0,0.04690001544860168
s06M2022,0.7889957646431064,0.0,0.1734131799178282,0.004855624592129543,0.0,0.032735430846935774
s07M2022,0.7395484270557131,0.0,0.2481761781665583,0.0,0.0,0.012275394777728623
s08M2022,0.0,0.8601182745476662,0.025914364659366498,0.11396736079296721,0.0,0.0
s09M2022,0.0,0.576272744408673,0.08666323429695759,0.33706402129436935,0.0,0.0
s10M2022,0.0,0.27653684625376007,0.155917952333547,0.5675452014126929,0.0,0.0
s11M2022,0.011505997512997,0.1369113341966522,0.13777439058062033,0.7138082777097304,0.0,0.0
s12M2022,0.0,0.2479339230805472,0.10492964190720197,0.6471364350122508,0.0,0.0
s13M2022,0.0,0.4593485218354893,0.12119715773228555,0.4194543204322252,0.0,0.0
s14M2022,0.013296311608298927,0.15087613094019833,0.22835503759722553,0.6074725198542773,0.0,0.0
s15M2022,0.5306492812287996,0.011551789546931656,0.34953085443621285,0.07433932848836185,0.0,0.03392874629969415
s02T2022,0.27022566202255344,0.0,0.7056398239890589,0.0,0.0,0.024134513988387608
s03T2022,0.4485957792640618,0.0,0.5085332005744981,0.0,0.0,0.04287102016144
s04T2022,0.2817680876093962,0.0,0.6892490608097607,0.0031121757335250263,0.0,0.02587067584731821
s05T2022,0.17456715479048768,0.0,0.8254328452095123,0.0,0.0,0.0
s06T2022,0.20674954887263627,0.0,0.7919750034055433,0.0012754477218204642,0.0,0.0
s07T2022,0.042435797573292855,0.0,0.9465454965192924,0.006302967963774388,0.0,0.004715737943640416
s08T2022,0.0,0.7825500999007498,0.051283655858261674,0.16616624424098858,0.0,0.0
s09T2022,0.0,0.09055721541296888,0.18320524559932097,0.7262375389877103,0.0,0.0
s10T2022,0.0,0.0021802252967575266,0.3543426731559136,0.5653375734920943,0.0,0.07813952805523437
s11T2022,0.040896133019700354,0.01509208632077692,0.27107005637890125,0.6060480340776658,0.0,0.06689369020295571
s12T2022,0.20268337732447586,0.0,0.07416457838492563,0.6418729705071637,0.0,0.08127907378343488
s13T2022,0.3692026676064473,0.006583876959631943,0.10084882000195451,0.3234224836056621,0.0,0.19994215182630407
s14T2022,0.06577025930811504,0.0,0.18953994115381578,0.6161913448428293,0.0,0.12849845469523988
s15T2022,0.22234549426089234,0.022531264271383095,0.328528448493847,0.31111406376128375,0.0,0.11548072921259378
s02M2122,0.44107971581247507,0.0,0.5576053326797632,0.0013149515077617133,0.0,0.0
s03M2122,0.9113044340687828,0.0,0.045735298810354263,0.00633712268539297,0.0,0.036623144435469865
s04M2122,0.9794885097986877,0.0,0.0,0.0,0.0,0.02051149020131224
s05M2122,0.9977858567490825,0.0,0.0,0.0,0.0,0.00221414325091746
s06M2122,1.0,0.0,0.0,0.0,0.0,0.0
s07M2122,0.9511628385425187,0.0,0.048837161457481244,0.0,0.0,0.0
s08M2122,0.0,0.8534321779566265,0.0,0.14656782204337349,0.0,0.0
s09M2122,0.0,0.2711794136606537,0.07238681431685548,0.6564337720224908,0.0,0.0
s10M2122,0.0,0.004040440972429682,0.24995760344112475,0.7460019555864457,0.0,0.0
s11M2122,0.4752439334362001,0.10570199398538788,0.07718613373326556,0.1957133669681417,0.0,0.14615457187700467
s12M2122,0.027522557955250587,0.015183901315938105,0.30273716397717915,0.6545563767516321,0.0,0.0
s13M2122,0.0,0.00981887126807593,0.32624669717833593,0.5699370467608059,0.0,0.09399738479278218
s14M2122,0.0965379018541674,0.009318772743009197,0.35745151395964164,0.39154586743781705,0.0,0.1451459440053647
s15M2122,0.33950173627719643,0.0,0.6303847266032502,0.02688745834740884,0.0,0.0032260787721444047
s02T2122,0.3599304418552662,0.0,0.639492557198693,0.0005770009460408927,0.0,0.0
s03T2122,0.3851988992629666,0.0,0.6126627044157223,0.0021383963213111395,0.0,0.0
s04T2122,0.5895071676645663,0.0,0.3830785150271871,0.02741431730824661,0.0,0.0
s05T2122,0.5268975855378989,0.0,0.45530817948720576,0.01779423497489527,0.0,0.0
s06T2122,0.7459483677392718,0.0026070199307895755,0.2295797004908618,0.02186491183907696,0.0,0.0
s07T2122,0.8925564994991138,0.0,0.10385216356073099,0.0035913369401552662,0.0,0.0
s08T2122,0.0,0.9499943668097925,0.0,0.047266583484074816,0.0027390497061325586,0.0
s09T2122,0.0,0.0,0.13394517176458348,0.8660548282354166,0.0,0.0
s11T2122,0.3211978389785864,0.0,0.0947648674643728,0.4394269313508083,0.0,0.14461036220623272
s12T2122,0.06146241138958745,0.0,0.15023473499470924,0.606605788913328,0.0,0.1816970647023754
s13T2122,0.3318593727993956,0.0,0.17961528274710425,0.2944471299784274,0.0,0.19407821447507276
s14T2122,0.43697026815791706,0.0,0.09913680138036188,0.2690041675523008,0.0,0.19488876290942028
s15T2122,0.29121402506629096,0.0,0.541392282889664,0.09385896949444497,0.0,0.07353472254960018
s02M2222,0.35772330477512665,0.0,0.6221971583274158,0.0,0.0,0.02007953689745748
s03M2222,0.44768788219530153,0.0,0.5354442354198059,0.0,0.0,0.016867882384892594
s04M2222,0.5834592521991873,0.0015001422250379738,0.2628223204989758,0.045946446027965084,0.00564009559984108,0.10063174344899282
s05M2222,0.6407261162501605,0.0,0.19418145014297697,0.04050774115500277,0.010674257441983748,0.11391043500987585
s06M2222,0.8627278894979787,0.00020171691465981065,0.04574804277461305,0.05240781366492554,0.0,0.03891453714782272
s07M2222,0.7301453798571261,0.0,0.19471735277845686,0.003911451858922873,0.0,0.07122581550549406
s08M2222,0.0,0.8418886369914784,0.0,0.1581113630085216,0.0,0.0
s09M2222,0.07297793840962435,0.23033993605916656,0.0,0.6966821255312091,0.0,0.0
s10M2222,0.0,0.03647619510408716,0.08025275306931506,0.8832710518265977,0.0,0.0
s11M2222,0.0074236851461000055,0.09922528201197965,0.0,0.8933510328419203,0.0,0.0
s12M2222,0.049207149253359915,0.12788505180437637,0.0,0.8229077989422637,0.0,0.0
s13M2222,0.0,0.032318012228941435,0.11681461206364943,0.850867375707409,0.0,0.0
s15M2222,0.48713089677015836,0.024658365411692307,0.18015520898297918,0.21263431469325655,0.0004115818117121743,0.09500963233020142
s01X2222,0.3022947381567824,0.0,0.5846852968015287,0.024844616880844234,0.0,0.08817534816084482
s02T2222,0.33186558539931704,0.0,0.6432235121267951,0.004552799916279874,0.0003032626828983754,0.02005483987470958
s03T2222,0.21470008014026948,0.0031837114554864212,0.7591000192468813,0.00904044727026818,0.0009090332687873645,0.013066708618307306
s04T2222,0.5760257677859246,0.005077541371998842,0.36885179411819596,0.014900621215940574,0.009041431979871001,0.026102843528069162
s05T2222,0.6404201565191752,0.0,0.3038889793214773,0.0013250988235649983,0.009801552668469424,0.04456421266731342
s06T2222,0.6413178332092239,0.0061416114613490926,0.28530686682236917,0.014363591520782927,0.01217246703413613,0.04069762995213873
s07T2222,0.6574008022001366,0.0,0.2995615045748856,0.0,0.007219194388544859,0.035818498836432906
s08T2222,0.0,0.9265787965920963,0.0,0.07032976173802022,0.003091441669883542,0.0
s09T2222,0.0,0.10688285548885103,0.04013224434936857,0.8529849001617803,0.0,0.0
s10T2222,0.0,0.06469561911553696,0.08355192777509683,0.8400946530897127,0.0,0.011657800019653462
s11T2222,0.0,0.12498901449516614,0.06441171708701592,0.8105992684178179,0.0,0.0
s12T2222,0.02541146925366068,0.08063573110479293,0.03506547232667223,0.8588873273148742,0.0,0.0
s13T2222,0.02420155802209673,0.08303789582184312,0.05145202163271527,0.8413085245233448,0.0,0.0
s14T2222,0.20370608703155973,0.0,0.4764221273577654,0.2825084806009969,0.009106971761632653,0.028256333248045235
s15T2222,0.42894166095585284,0.057155626978464054,0.0,0.5139027120656832,0.0,0.0
s02M2322,0.24116752848865758,0.0,0.7097688427267979,0.0,0.0,0.049063628784544545
s03M2322,0.3727768560130934,0.0,0.5277164854814019,0.012832689180651016,0.013679972357380226,0.07299399696747351
s04M2322,0.17882448056266464,0.0,0.7777202620184019,0.0,0.00044407958247971165,0.04301117783645369
s05M2322,0.47777678801764156,0.0,0.4505049068435524,0.0,0.008658537263562516,0.06305976787524346
s06M2322,0.18429709761721602,0.004527978329978995,0.7306990542538083,0.016214410589765298,0.010395628058282045,0.0538658311509493
s07M2322,0.0,0.0,1.0,0.0,0.0,0.0
s08M2322,0.0,0.8139810277925436,0.0,0.18601897220745636,0.0,0.0
s09M2322,0.0,0.04753199811403729,0.0,0.7240892151050009,0.0,0.22837878678096185
s10M2322,0.0,0.0502253665228592,0.02301916692742744,0.7684540034289752,0.0,0.15830146312073815
s11M2322,0.0004773781629734857,0.0,0.0,0.5743207035577552,0.0,0.4252019182792713
s12M2322,0.0,0.018089999683976253,0.0,0.7387022113218492,0.0,0.24320778899417442
s13M2322,0.0,0.03356057586466723,0.0,0.7300899523664764,0.0,0.2363494717688563
s14M2322,0.035496289923404034,0.0,0.0,0.6764304600107336,0.0,0.28807325006586243
s15M2322,0.19434075036753812,0.0,0.0,0.3903254202305724,0.0,0.41533382940188956
s02T2322,0.035029689866262446,0.050563891076559016,0.8831643004942893,0.0,0.002614311357924883,0.028627807204964457
s03T2322,0.241516304124418,0.0,0.6210773596041332,0.03657480569717145,0.0297859672958756,0.07104556327840192
s04T2322,0.2877731511329305,0.0,0.5900781582543716,0.06438943460277011,0.009603385269633748,0.04815587074029393
s05T2322,0.3807197692006817,0.0,0.5051840148213577,0.012448636319867772,0.028347277169615485,0.07330030248847733
s06T2322,0.322959110781721,0.0,0.5453032657476536,0.05133437763971372,0.019009267019373062,0.061393978811538644
s07T2322,0.0,0.0,0.9892387855639564,0.010536381485385765,0.0,0.00022483295065778188
s08T2322,0.0,0.9983145388471673,0.0,0.0,0.0016854611528327468,0.0
s09T2322,0.0,0.0,0.0,1.0,0.0,0.0
s10T2322,0.005357839725834892,0.0,0.0,0.9512304601398277,0.0,0.043411700134337365
s11T2322,0.0,0.02754780037497834,0.0,0.9724521996250217,0.0,0.0
s12T2322,0.16264514983764905,0.0,0.0,0.8373548501623509,0.0,0.0
s13T2322,0.0,0.0,0.0,0.8324319351339937,0.0,0.16756806486600626
s14T2322,0.06419238155988734,0.0,0.0,0.7276304967329045,0.0,0.2081771217072082
s15T2322,0.3298133531304907,0.0367439952908771,0.35332408371085905,0.21033254792978376,0.0,0.06978601993798944
s02M2422,0.8356694775660647,0.0,0.11376964739134539,0.001297408738189174,0.028827590576683732,0.020435875727716973
s03M2422,0.8312548332615315,0.0,0.1098531446264891,0.014416187072118888,0.026875032400657622,0.01760080263920281
s04M2422,0.984985311768469,0.0,0.0,0.0,0.015014688231530902,0.0
s05M2422,0.9431180708303699,0.0,0.049592574205510796,0.0003206511375670329,0.006968703826552211,0.0
s06M2422,0.9702597829639888,0.0,0.00978924361960749,0.0,0.0199509734164036,0.0
s07M2422,0.7789386210124556,0.0,0.1988557440981471,0.006308898261832217,0.015896736627565248,0.0
s08M2422,0.0,0.9152879490947844,0.0,0.0847120509052155,0.0,0.0
s09M2422,0.0,0.0674966848948776,0.0049833222591279805,0.9275199928459944,0.0,0.0
s10M2422,0.0,0.0,0.0,0.7987330183027164,0.0,0.20126698169728355
s11M2422,0.013281927712434779,0.0,0.045140063473625744,0.8679127804762763,0.0,0.07366522833766317
s12M2422,0.11992686514863299,0.016215929866822,0.03467072091771529,0.7124395549911761,0.0,0.11674692907565362
s13M2422,0.18832384783249356,0.0,0.0,0.6061583302473305,0.0,0.20551782192017606
s14M2422,0.3136550172568896,0.0,0.0,0.4777913878630623,0.0,0.2085535948800481
s15M2422,0.7228705693420887,0.026338968564119762,0.14376976368830066,0.07025043453500925,0.011804024970157482,0.024966238900324147
s01X2422,0.9746663044585723,0.0,0.0,0.014622083399799438,0.010711612141628237,0.0
s02T2422,0.9875316944599764,0.0,0.0,0.009520705597486275,0.002947599942537334,0.0
s03T2422,0.9464545952619153,0.0,0.0,0.03662580714763291,0.008885490134495598,0.008034107455956268
s04T2422,0.9724199463585352,0.0,0.0,0.0,0.002296598720696657,0.025283454920767973
s05T2422,1.0,0.0,0.0,0.0,0.0,0.0
s06T2422,0.9078551658957911,0.0,0.030717415389961835,0.012540625686907001,0.012720967720854622,0.03616582530648553
s07T2422,0.6207070975503927,0.013546427839646918,0.27281701782137385,0.05487716645826424,0.01921444630952582,0.01883784402079638
s08T2422,0.0,0.8890278181756167,0.0,0.10996685246388915,0.0010053293604941325,0.0
s09T2422,0.0,0.15855831106678178,0.00352704708446027,0.8379146418487579,0.0,0.0
s10T2422,0.0,0.008002672358529568,0.031616439847420214,0.8470313322416102,0.0,0.11334955555244002
s11T2422,0.0,0.0,0.01606986077208178,0.8881691662001138,0.0,0.09576097302780445
s12T2422,0.035035556197227945,0.0052343171455711225,0.048164829723657494,0.7118860398663592,0.012897860853782611,0.18678139621340167
s13T2422,0.005371479607744959,0.0,0.022145048771318718,0.7831704403038225,0.0,0.18931303131711386
s14T2422,0.3798254610652997,0.025786186367160114,0.0013991490993735835,0.3207796320488416,0.009180203031431945,0.26302936838789304
s15T2422,0.6258648273569191,0.0263396607342428,0.029728358691743076,0.160870017754533,0.01750142136117532,0.1396957141013868
s02M2522,0.683364653564002,0.034521458813192116,0.19076012621536967,0.026257889811534516,0.02122108975697255,0.043874781838929094
s03M2522,0.6512110102058267,0.011713752466700277,0.20845286978962305,0.04490090927824566,0.03713414349860527,0.04658731476099893
s04M2522,0.7236935835243312,0.0013770858280584472,0.17278508472999632,0.04140449510653617,0.032904933190761584,0.027834817620316116
s05M2522,0.5338361865274018,0.021248691512522865,0.2870645189341698,0.0672075792299954,0.03889685824971419,0.051746165546195884
s06M2522,0.614464207776264,0.00780330154392731,0.20496965966991182,0.049829276552312896,0.030960930630733446,0.09197262382685042
s07M2522,0.28152357354320334,0.011496134649523756,0.48214021514994426,0.10879014407761818,0.02619057394876952,0.08985935863094105
s08M2522,0.0,0.8028087136795905,0.0014470480391930668,0.19574423828121654,0.0,0.0
s09M2522,0.0035303626112411857,0.033915179438384555,0.009132838981719738,0.9534216189686545,0.0,0.0
s10M2522,0.0,0.0,0.01799526082629023,0.9456315833486112,0.01570359329721232,0.020669562527886307
s12M2522,0.0,0.0,0.0,0.9911508111813238,0.0,0.008849188818676204
s13M2522,0.03354675943334998,0.0,0.0,0.957431499492179,0.003266097680475311,0.0057556433939956264
s14M2522,0.10038306009270535,0.0,0.0,0.6404741848122302,0.02887254139006508,0.2302702137049994
s15M2522,0.29903679407832423,0.0,0.12698187350950876,0.3470609684412555,0.06299349860037994,0.16392686537053142
s01X2522,0.6044873878369404,0.0,0.29658571479451445,0.024008459681425814,0.03091843761634178,0.04400000007077751
s02T2522,0.847012948380975,0.0,0.08784302641429649,0.018151013612924354,0.016685368694541198,0.030307642897263027
s03T2522,0.9186539319912711,0.0,0.0,0.0037987323391683227,0.01117828896121244,0.06636904670834798
s04T2522,0.9771245010341918,0.0,0.0,0.013765589565088776,0.00892055098484313,0.00018935841587626586
s05T2522,0.9342796920023083,0.0,0.0,0.024426750649548395,0.014871958853312101,0.026421598494831288
s06T2522,0.8701008548070998,0.016298374002989523,0.029256544061763725,0.03923370001872622,0.021665981121104416,0.02344454598831641
s07T2522,0.7328768150721244,0.0042032765673683465,0.1315613077629456,0.029307240409802156,0.03693549561166861,0.06511586457609088
s08T2522,0.0,0.9315739610703954,0.0,0.06575308585864585,0.0026729530709587467,0.0
s09T2522,0.0,0.20047448386542338,0.0,0.7995255161345767,0.0,0.0
s10T2522,0.0,0.05154408594358598,0.016633880479758764,0.9318220335766552,0.0,0.0
s11T2522,0.0,0.009317077108618108,0.01899568238454122,0.9716872405068406,0.0,0.0
s12T2522,0.0,0.0,0.0287286503376717,0.9427095196649923,0.028561829997336193,0.0
s13T2522,0.0,0.0,0.02713641624204874,0.9200589813408616,0.052804602417089556,0.0
s14T2522,0.008330685131401784,0.0,0.01904098569520731,0.7448517655824052,0.09106851042165169,0.13670805316933402
s15T2522,0.612876303426568,0.0028427437283849374,0.06952361101743458,0.15122705824362367,0.05458044449329053,0.10894983909069822
s02M2622,0.4661665348603718,0.014923430688060287,0.2521588823961394,0.0703245725647875,0.07448108585428101,0.12194549363636002
s03M2622,0.6207641945909785,0.0,0.18522724215672998,0.03349551121880746,0.05431784919939377,0.10619520283409029
s04M2622,0.6545003074254977,0.009576028482778559,0.16432712960606846,0.06401026129608522,0.052904390137256785,0.05468188305231327
s05M2622,0.5785704367696224,0.025060200875080825,0.18332736271215255,0.08173738400208272,0.06688351388300076,0.06442110175806079
s06M2622,0.699545513687846,0.026361353177832218,0.08385866826026225,0.08582925871140971,0.05722901670497051,0.0471761894576792
s07M2622,0.1255397389938848,0.006239041830289693,0.5519935811846033,0.1459678025392827,0.11173400581701452,0.058525829634925086
s08M2622,0.0,0.8459293954893282,0.006037668039220459,0.14803293647145124,0.0,0.0
s09M2622,0.0,0.06317040359275018,0.001452119620129828,0.9146024576518399,0.02077501913528001,0.0
s10M2622,0.05914126492541715,0.15743723583956756,0.014822675655464527,0.6811665547335509,0.08101686728723737,0.006415401558762498
s11M2622,0.0,0.018335893352585703,0.0011348627609162642,0.8817774337808417,0.07028028290616088,0.0284715271994954
s12M2622,0.0,0.005148923953660067,0.0,0.8496705120623704,0.10063349988815502,0.044547064095814555
s13M2622,0.0,0.00045551855903597563,0.0,0.8622815380315532,0.08112032203510881,0.05614262137430201
s14M2622,0.0,0.0,0.0,0.7483010919731039,0.14223757266154724,0.10946133536534888
