,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
s03T1722,0.0,0.31854716393199844,4.716486574195349,0.065039712636949,0.0,0.1332013235613659,0.0,0.1679356939185058,0.0,0.7183326558266124,0.05745624181582622,0.0,0.7831134249575961,0.0,0.21146697063504863,1.008341487189036,0.03491378707209219,0.05418270278964212,0.0,0.0,0.6213323460764207,0.0,0.0,0.8018117582225838,0.05042052663610896,0.05822181215333022,2.344691477765895,0.0,4.223225423384267,4.169294022178666,0.13496663904238868,0.0,0.7334615753677561,0.0,4.831508134458365,1.2729085557145559,0.0,0.0,0.0,0.0
s04T1722,0.10746876505984024,0.3684731101225927,23.263062377475638,0.0815761789144714,0.0,0.2316687659249823,0.0,0.12010780545611509,0.0,3.089770514015955,0.017443833522512837,0.0,0.6448577931634055,0.0,0.0,1.210920501127003,0.022105607691292405,0.05297880257313779,1.4208490682332162,0.0,1.2009120217368887,0.0,0.24601747972037627,0.7149864280393532,0.0,0.022519859182739427,0.08555880081815147,0.0,3.2596952319848875,0.0,0.0,1.3851441138225827e-05,0.5151906365699519,0.0,2.704000184070626,1.3900587278599634,0.0,0.0,0.0,0.0
s05T1722,0.1539649612299036,0.2600607664245947,42.24769564894414,0.30466568163968266,0.0,0.05498549525222503,0.0,0.2087002558673921,0.0,3.18550433660874,0.0,0.0,1.555450729233118,0.0,0.0,1.3498673200582725,0.03518321379192198,0.0,1.8847437634076631,0.0,1.4103042429046904,0.0,0.35318620343197216,0.1558745603770633,0.0,0.005484538322781047,0.11106869987230578,0.0,6.032911223433902,0.6633029798149594,0.1338897372943488,0.0035421507759513895,0.7134855470938629,0.0,4.444338826996364,1.942018992239236,0.0,0.0,0.0,0.0
s06T1722,0.0,0.1967988315336483,10.664304455572378,0.022770854841900938,0.0,0.08566960609901907,0.0,0.08666013932744156,0.0,1.7012842161520296,0.0,0.0,0.26366521510944385,0.0,0.0,0.36429665898111596,0.009323216786309577,0.008939733063238538,2.8257954321679772,0.0,0.4140962488697797,0.0,0.0037246098480267537,0.4472900230632192,0.0,0.0,0.0,0.0,2.610624881174239,0.0,0.45936697440040175,0.0002481700967194952,0.36050391598584136,0.0,0.8141467979892197,0.5014687607418987,0.0,0.0,0.0,0.0
s07T1722,0.0,0.2503919555912578,1.8349984372921422,0.19221313024018982,0.07483602003404739,0.0,0.0,0.3185564751585033,0.0,0.305805943174978,0.15597764264868796,0.0,1.8210417431126271,0.0,0.2623607400081892,0.0,0.05999588628745298,0.022970575917999995,2.6133544072051387,0.0,1.0415457862675952,0.0,0.3766636320568653,1.4654834549820432,0.08839036698545862,0.0,3.5004852504014434,0.0,5.265938109744826,5.113312152166376,0.0,0.0,1.8437107334796246,0.0,0.6854961952897958,0.7166461650052691,0.0,0.0,0.0,0.0
s08T1722,0.0,2.2873697535298434,0.0,4.518551456634199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8990207662658706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17506464266838753,0.0,0.0,0.0899293100096006,15.285505873610147,0.0,0.8779455265654539,0.0,2.2693668240775584,0.0,0.0,0.0,0.0,0.9761745704206163,0.0,1.5294215140355063,0.0
s09T1722,0.0,3.795177899517353,0.0,4.501635357115934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.908414553036234,0.0,0.0,0.0,0.0,0.0,0.0,2.489973364110472,0.0,1.352606680832202,0.0,0.0,0.4226309506429812,0.0,0.0,0.0,15.303581588479139,0.0,0.45738916109084243,0.0,1.6251089124479317,0.6555530603650608,0.0,0.0,0.0,1.158221788702988,0.0,1.3594917522244456,0.0
s10T1722,0.0,0.0,0.0,0.585839956711219,0.0,0.0,0.010333226379531943,0.45299698512614156,0.3210336626750965,0.11794869707814955,0.0,6.735942060866107,0.0,0.0,0.0,0.0,0.0,0.0,2.386547761147379,0.0,6.63687057897721,0.0,0.0,0.07158284721115324,0.0,0.0,0.0,11.518997737229531,0.0,1.553807012492106,0.0,0.6388654746244313,6.994448365503464,0.0,0.0,0.0,0.013130676614344642,0.0,0.785858617638661,0.0
s11T1722,0.0,0.0,0.0,1.4661869990945593,0.0,0.0,0.019072599485496004,0.30304576262710986,0.0,0.0,0.0,6.638740458984446,0.0,0.0,0.0,0.0,0.0,0.16390367388324154,2.651170244013552,0.0,7.233354510270774,0.006644816827808131,0.0452644744222948,0.0,0.0,0.0,0.0,12.96857452249558,0.0,1.532707943810996,0.0,1.0627932592103384,7.072518183341054,0.0,0.0,0.0,0.040165462901042205,0.0,0.8788621457447978,0.0
s12T1722,1.3550372283616121,0.0,0.0,0.0,0.031137627786732687,0.0,0.008344440447250853,0.43981817105155074,0.0,0.06384323612552362,0.0011243745157082318,1.4807371655954844,0.17562762628289788,0.0,1.7504870055028963,0.0,0.0,0.2775814514778883,1.4016369193393037,0.0,4.86731503256873,0.020680003841179666,0.0,0.18224760893521225,0.0,0.0,0.0,4.146477108272346,0.0,0.0,0.0,0.0,6.331648179309856,0.0,0.0,0.0,0.023610797787747877,0.0,0.12173518846739445,0.0
