,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
s02T1622,0.0,0.0,0.0,0.0,0.0,0.023945192621437395,0.0,0.0,0.02533319335113589,0.24950074094631694,0.0,0.024867407087119434,0.04490627281167876,0.0182714096609836,0.0,0.43497002775072824,0.0,0.16557438241106376,0.009183179667301908,0.0034481936922341554,0.0
s03T1622,0.0,0.0,0.0,0.0,0.0,0.02253891319443979,0.0,0.0012231366803935695,0.034533371595246394,0.18036369446683106,0.0035435779912176986,0.04101251256109292,0.08517735152620287,0.027856226891774263,0.015940359480000405,0.3031168130698489,0.0,0.24345704990117772,0.017259554178848904,0.023977438462925407,0.0
s04T1622,0.0,0.0,0.0,0.0,0.0,0.019552404287280604,0.0,0.006795469939324754,0.042410688231172985,0.15733198926711345,0.0,0.06497712396160327,0.07442255688049938,0.040684572010902226,0.01032977638037821,0.45504663827011915,0.0,0.08523562193484428,0.016930964871233627,0.01367775213926208,0.012604441826265984
s05T1622,0.0,0.0,0.0,0.0,0.0,0.023633113093219058,0.0,0.006739899743940753,0.062005438218264194,0.18110619642822565,0.008700728159906537,0.057858126784020955,0.055847147583628895,0.02962617597931839,0.0,0.3649882582241333,0.0,0.18057994056904503,0.013884037768046868,0.01503093744825045,0.0
s06T1622,0.0,0.0,0.0,0.0,0.0,0.009140409683067932,0.0,0.00494498571325527,0.0549291599662978,0.07777900414798197,0.014635956684051906,0.05850277560320327,0.11355770401426264,0.07402053977694169,0.009223883668479127,0.2036016076812736,0.0,0.29790126393694805,0.032907163149208475,0.04885554597502837,0.0
s07T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008226174869899275,0.030716715712060198,0.04749258997362362,0.009045688841760652,0.1181167729093758,0.18644889738782325,0.06379026974605519,0.020753100370076032,0.08807698604746225,0.0,0.3012766264214173,0.04939452963080644,0.016613735930168204,0.060047912159471736
s08T1622,0.04938779563437127,0.6061724469518691,0.0,0.0,0.011640215107073701,0.0,0.0,0.0,0.012152715037178923,0.0,0.0,0.007475409093181701,0.0,0.01209250389236037,0.017071506929852036,0.0,0.2840074073541129,0.0,0.0,0.0,0.0
s09T1622,0.0,0.5139915517956964,0.009028750336104471,0.0,0.0002807723856673268,0.0,0.0,0.005515417325299058,0.02653942717591854,0.0015128909842548914,0.0,0.05649605599971204,0.0,0.01934365620041103,0.06825794143850399,0.0,0.2990335363584322,0.0,0.0,0.0,0.0
s10T1622,0.0,0.14818035654782652,0.0064801148775080475,0.0,0.011845947273786824,0.003155099390720158,0.0008365957045149847,0.026778239664425142,0.09806119453475372,0.0094205545208462,0.0,0.4032705405389244,0.0,0.01668723026739933,0.0,0.0,0.27528412667929464,0.0,0.0,0.0,0.0
s11T1622,0.0,0.012634662689148733,0.01682973743024775,0.0,0.03172187671613658,0.0,0.0,0.04276648103710871,0.12270706138605257,0.0055571898068855945,0.0,0.26304413322601333,0.0,0.03959032095609802,0.06474971828111456,0.0,0.38722399292586335,0.0,0.013174825545330704,0.0,0.0
s12T1622,0.0,0.008501869976692646,0.0,0.0,0.0,0.0020084604857941958,0.0,0.11141332430313336,0.24153534825888906,0.018780848751212907,0.000962194970174214,0.4858831717555951,0.0,0.009471310830444637,0.11918872920205345,0.0,1.7058019452742143e-05,0.0,0.0,0.002237683446557819,0.0
