,0,1,2,3,4,5,6,7,8
s13T1822,0.028128586994959966,0.0,0.07569020877154575,0.0,0.0009704524404858442,0.006277345765356734,0.002610475787844001,0.8863229302398077,0.0
s14T1822,0.03046652869229469,0.0,0.06485906035311771,0.1471668018758928,0.0,0.044497538087040385,0.0,0.6507967699278353,0.0622133010638192
s15T1822,0.12737816936993773,0.0,0.25022249142298203,0.07399786986028964,0.0,0.06335564046021079,0.0,0.23723954917932152,0.24780627970725824
s02M1922,0.0,0.019222585722628464,0.6445249137390687,0.0,0.0,0.08405162823776545,0.0,0.02167525229473565,0.2305256200058017
s03M1922,0.0,0.004317489096282984,0.41972350465605807,0.0,0.0,0.10080395641088578,0.0,0.00857529834683376,0.4665797514899394
s04M1922,0.0,0.0,0.022915490505360247,0.0012452144923157998,0.0,0.029624712064050582,0.0,0.0,0.9462145829382733
s05M1922,0.0,0.0,0.0,0.0,0.0,0.006540977657683647,0.0,0.0,0.9934590223423163
s06M1922,0.05408757047862041,0.0,0.37798209980057035,0.0023850218168383233,0.0,0.039951778725609614,0.0,0.023420486256716645,0.5021730429216447
s07M1922,0.0,0.0,0.05396691226410804,0.0,0.0,0.010457215192431823,0.0,0.001907054212727601,0.9336688183307325
s08M1922,0.0,0.812127535040033,0.012798866031233558,0.0,0.0,0.0,0.0,0.17507359892873336,0.0
s09M1922,0.0,0.187749416930795,0.018309326576808116,0.0,0.0,0.0,0.08211697753673348,0.641798968791332,0.07002531016433136
s10M1922,0.0,0.17420929350021813,0.02609001683454302,0.0,0.0,0.0,0.0446597299993055,0.7478227251511038,0.007218234514829595
s11M1922,0.0,0.058195473197658464,0.0,0.0,0.0,0.0,0.1408265264200998,0.7965553460907976,0.00442265429144407
s12M1922,0.0,0.06354839843095399,0.003696594107122939,0.0,0.0,0.0,0.1257152510939777,0.802635901476694,0.00440385489125155
s13M1922,0.0,0.2141008389071008,0.0038777606911794688,0.0,0.0,0.0,0.11018384625702615,0.5743931560399202,0.09744439810477334
s14M1922,0.0,0.06634999112909228,0.01437428945855849,0.006639328433638429,0.0,0.0,0.11328944277173021,0.6251044569383041,0.17424249126867655
s15M1922,0.0,0.0,0.29874634635604547,0.07799953576618628,0.0,0.02994116193721117,0.007981208739983276,0.24312638193104824,0.34220536526952555
s01X1922,0.11850029625520456,0.0,0.8164122464346603,0.004944105561763969,0.0,0.017032585527600605,0.0,0.018701535411360576,0.02440923080941013
s02T1922,0.047438937837927096,0.0,0.7933766148315547,0.014264664105106958,0.0,0.012877923108988325,0.0,0.06334571156154237,0.06869614855488064
s03T1922,0.10932932025444796,0.0,0.6471779106937361,0.012922762287921741,0.0,0.02981385824888434,0.0,0.07520811684016662,0.12554803167484332
s04T1922,0.23621108270228416,0.0,0.10176208388529846,0.02091247724425617,0.0,0.11292463971854988,0.00471475818464315,0.1303819501855605,0.3930930080794078
s05T1922,0.08307952966072747,0.0,0.5552893647057716,0.017868690325528572,0.0,0.050482505480236854,0.0,0.07185359195006549,0.22142631787767
s06T1922,0.1617108034614671,0.0,0.41408198781907235,0.02528150612634226,0.0,0.08362871730429973,0.0,0.08889043937248071,0.22640654591633796
s07T1922,0.25652763800286277,0.0,0.2267904081257223,0.037853403070662484,0.0,0.03312047456187251,0.0,0.0928381654125503,0.3528699108263297
s08T1922,0.0,0.488036527329323,0.006692949026858069,0.0,0.0,0.0,0.12784516336777563,0.37742536027604334,0.0
s09T1922,0.14497571281033497,0.0,0.008752313366415214,0.03205607727624269,0.002074038304543267,0.03102955450489431,0.09273692730704221,0.6883753764305273,0.0
s10T1922,0.06175345480593135,0.0,0.11784723909929821,0.0,0.0,0.0,0.12224983817755428,0.6981494679172162,0.0
s11T1922,0.053638391736790844,0.0,0.056470458075294064,0.017000318578652397,0.0016799420375088973,0.0,0.0422412434489164,0.8221216933463299,0.006847952776507471
s12T1922,0.058735579110759294,0.0,0.09949199640737057,0.07746056831357492,0.003260621365974914,0.0,0.038359872474389975,0.7056929318626293,0.016998430465301136
s13T1922,0.06262293427630675,0.0,0.26312672995276565,0.05074200644651438,0.0012161620347880219,0.03616188213800599,0.028428380131503124,0.5424632067988084,0.01523869822130764
s14T1922,0.00878232154649686,0.0,0.2348378677324415,0.15940429891830732,0.00031401262741503433,0.0,0.024205255232462926,0.5175737632928351,0.054882480650041206
s15T1922,0.10769985632623136,0.0,0.46128440608073845,0.06677945413339365,0.0,0.013928396048873507,0.0,0.20001921378318946,0.1502886736275736
s02M2022,0.0,0.0,0.47592776076205345,0.1147358296489305,0.0,0.0,0.0,0.06949757085368828,0.3398388387353279
s03M2022,0.0,0.0,0.43395732909638524,0.2044868480175398,0.0,0.0,0.0,0.0973096168810828,0.26424620600499216
s04M2022,0.3051851067803467,0.0,0.26708452735695837,0.01017062989337913,0.0,0.11395275642533352,0.0,0.0,0.30360697954398214
s05M2022,0.23854848561551903,0.0,0.07392996805089881,0.07273907855978727,0.0,0.008852189449920007,0.0,0.048180664633131205,0.5577496136907437
s06M2022,0.2164036196877224,0.0,0.2479468587664328,0.05281616873840985,0.0,0.00546713601087408,0.0,0.028929609060785885,0.4484366077357749
s07M2022,0.23063428100016004,0.0,0.3234952476886835,0.030451984501604915,0.0,0.0,0.0,0.015086426488730556,0.400332060320821
s08M2022,0.0,0.7923243462565265,0.028485689613148252,0.0,0.0,0.0,0.10194706435746503,0.07724289977286015,0.0
s09M2022,0.0,0.4493990236900674,0.07082231549476677,0.0034205899073736436,0.0,0.0,0.2876408333696731,0.18871723753811906,0.0
s10M2022,0.0,0.11931496423074847,0.08323656885710394,0.0,0.0,0.0,0.32929906570171863,0.46814940121042886,0.0
s11M2022,0.0,0.0,0.04636557313598797,0.0,0.0,0.0,0.36294700833634197,0.5754312330770612,0.015256185450608944
s12M2022,0.0,0.06810737253888595,0.01981128059570172,0.0,0.0,0.0,0.3088045914143989,0.5967202476148903,0.006556507836123109
s13M2022,0.0,0.2890443330399909,0.0649177790170185,0.0,0.0,0.0,0.20090032681314152,0.44145973626965634,0.003677824860192777
s14M2022,0.0,0.0,0.11358017409498115,0.016634699113201975,0.00027156511171399887,0.0,0.263611425289242,0.5924732217594562,0.013428914631404696
s15M2022,0.11601344363567168,0.0,0.374748602936826,0.05825395974920537,0.0,0.07415557985590464,0.025454535440402444,0.10439829386924182,0.24697558451274804
s02T2022,0.44978770457497824,0.0,0.3975371189402166,0.0,0.0,0.12713609679816043,0.0,0.004005465928538257,0.02153361375810655
s03T2022,0.4562059019726673,0.0,0.31420453198621656,0.008664764325924208,0.0,0.11466303205991739,0.0,0.006479846554770465,0.09978192310050403
s04T2022,0.35405497545275455,0.0,0.4673148311739032,0.008592753124683543,0.0,0.0763801482336844,0.0,0.028562053811203792,0.06509523820377065
s05T2022,0.1943262899767285,0.0,0.6810030972630683,0.004096975248008758,0.0,0.02346398239601289,0.0,0.022433958941995225,0.07467569617418644
s06T2022,0.1816747051895532,0.0,0.6793254601494981,0.0025822209489121616,0.0,0.014486739416016553,0.0,0.02728980983243416,0.09464106446358575
s07T2022,0.37226875596251385,0.0,0.5781317558853241,0.0,0.0,0.0,0.0,0.027937013057373703,0.02166247509478857
s08T2022,0.0,0.6887625477419483,0.051300881687656785,0.00020250947008664162,0.0,0.0,0.14964996651023785,0.11008409459007029,0.0
s09T2022,0.0,0.0,0.07243029863665618,0.0,0.0005063126074697351,0.0,0.3618972647430322,0.5623963360596196,0.0027697879532223536
s10T2022,0.0,0.0,0.2124236097137343,0.09757375894651239,0.001979277813902127,0.0,0.22115567138242306,0.46260002546460005,0.004267656678828117
s11T2022,0.0,0.0,0.1515986873533709,0.09013147987629781,0.001439685215596662,0.0,0.2593702166735919,0.474345863286611,0.023114067594531742
s12T2022,0.0,0.0,0.019508254750790894,0.11139537068953718,0.0013880324249938099,0.0,0.3360712628859591,0.4494273972612222,0.08220968198749658
s13T2022,0.0,0.0,0.08116350525148938,0.2259605015234883,0.0022425206101798286,0.0,0.1493126578848009,0.36805621039450026,0.1732646043355414
s14T2022,0.0,0.0,0.08960913711214274,0.1379145519767182,0.003743218203414044,0.0,0.2672476807424521,0.47299330825255037,0.028492103712722563
s15T2022,0.04224446860066491,0.0,0.26571174957641375,0.13370556800365013,0.00026181468128720956,0.0,0.12655767172053586,0.32883864737334484,0.1026800800441033
s02M2122,0.17303072624701255,0.0,0.5670007280836844,0.0073268348068151485,0.0,0.0022048126297900673,0.0,0.031449374697196844,0.21898752353550105
s03M2122,0.16593853647375958,0.0,0.11617664398864251,0.06987380045422942,0.0,0.0070594204612332845,0.0,0.035607838023463755,0.6053437605986715
s04M2122,0.08681104061201277,0.0,0.028601850106050403,0.06179422120451441,0.0,0.047655893277922766,0.0,0.0,0.7751369947994997
s05M2122,0.24213820260209806,0.0,0.0,0.0218866767171324,0.0,0.021906764160942983,0.0,0.0004155412022043448,0.7136528153176223
s06M2122,0.14364485596610946,0.0,0.0,0.006731506392974816,0.0,0.0,0.0,0.0,0.8496236376409158
s07M2122,0.2436402726847791,0.0,0.13692869699400456,0.0,0.0,0.0,0.0,0.0,0.6194310303212163
s08M2122,0.0,0.7828763047280716,0.0040336426642875725,0.0008651403527509991,0.0,0.0,0.1458363456917587,0.06638856656313116,0.0
s09M2122,0.0,0.12126912251947174,0.02162409054787552,0.0,0.0,0.0,0.4144910759176582,0.4403893221130533,0.002226388901941062
s10M2122,0.0,0.0,0.12823962891701102,0.02903196355673471,0.0016036570822500916,0.0,0.38542316811672445,0.44815644929956644,0.007545133027713286
s11M2122,0.08218519887186446,0.07419629422030072,0.056393561486880586,0.17419022368545733,0.0035763787799010464,0.03664334345535092,0.08152918080515872,0.2724820945969242,0.21880372409816196
s12M2122,0.0,0.0,0.20146603257100687,0.0,0.003049042630936036,0.0,0.4102380088918437,0.35902448904528034,0.026222426860932957
s13M2122,0.0,0.0,0.2047578445977477,0.10896494141571517,0.003150395305611506,0.0,0.2670817382595878,0.40706345433849545,0.008981626082842382
s14M2122,0.029947309795410642,0.0,0.26286005203516644,0.1501341105807019,0.0025525177943860823,0.0,0.17141129122653573,0.3366804593922861,0.04641425917551305
s15M2122,0.22389235552092637,0.0,0.5571464501539395,0.016575140429453353,0.0,0.010416603473988244,0.0,0.04449234602664157,0.1474771043950511
s02T2122,0.24072338040770694,0.0,0.5613121432301152,0.0,0.0,0.015805321867664028,0.0,0.027711619819734797,0.1544475346747789
s03T2122,0.25828283881601216,0.0,0.5313893703010715,0.0,0.0,0.02065657858945356,0.0,0.029643631121621973,0.1600275811718408
s04T2122,0.3627556783004814,0.0,0.3105762030936413,0.0,0.0,0.05024282925662206,0.0,0.0515443616103322,0.2248809277389232
s05T2122,0.31283476416700584,0.0,0.4043982180346632,0.0,0.0,0.012955240615763,0.0,0.04622729625100172,0.22358448093156633
s06T2122,0.3779812397062893,0.0,0.2002436620258867,0.0,0.0,0.06279676475888234,0.0,0.04044447951477134,0.3185338539941704
s07T2122,0.39849221688886793,0.0,0.1388353793754803,0.0,0.0,0.0,0.0,0.016003227433965095,0.4466691763016867
s08T2122,0.01585807547947915,0.9230595548778059,0.0036067495144141972,0.0,0.0,0.0018177019655894941,0.04960671006123906,0.006051208101472191,0.0
s09T2122,0.0,0.0,0.05840755946398401,0.0,0.0,0.0,0.5465799720859111,0.38370499400832137,0.011307474441783571
s11T2122,0.0,0.0,0.08114110183447541,0.1695389429844305,0.0008205375795674256,0.0,0.2817154783215805,0.320534563737976,0.14624937554197018
s12T2122,0.0,0.0,0.09528988579911497,0.17941510366280217,0.002791009886664766,0.0,0.34378201391458424,0.3464287347172313,0.03229325201960262
s13T2122,0.0,0.0,0.1884347509731332,0.22053413682183803,0.00518475145127083,0.0,0.1945645469702969,0.22885571268007324,0.1624261011033878
s14T2122,0.0,0.0,0.11782918800374079,0.23515409738566065,0.006245025470246376,0.0,0.18288438603840734,0.23708191406721163,0.22080538903473304
s15T2122,0.09448050632092365,0.0,0.5306292255480841,0.0945192333171696,0.0022722054059466958,0.0,0.043321790210014435,0.086154842226711,0.1486221969711505
s02M2222,0.37867305596490136,0.0,0.45611257270261646,0.008927736158923326,0.0,0.019915632842238074,0.0,0.014951951182912804,0.12141905114840794
s03M2222,0.39523363823567714,0.0,0.3958135656800555,0.002934809676814279,0.0,0.056607705032910696,0.0,0.007539202268662805,0.1418710791058796
s04M2222,0.449470715896546,0.0,0.19430226717026314,0.07139105641588094,0.0,0.01451177219816232,0.001277003086258227,0.055761779294565675,0.2132854059383237
s05M2222,0.5257080383482533,0.0,0.12384343968527246,0.07059568514755393,0.0,0.012252180056239542,0.0008047217040513674,0.04405325874774274,0.22274267631088676
s06M2222,0.3417043914907453,0.0,0.016217781088176158,0.04013740275217157,0.0,0.11796095712532668,0.04527971103740421,0.035145353190166644,0.4035544033160094
s07M2222,0.3740025993105367,0.0,0.18063931502257496,0.061976038427442724,0.0,0.05947287003254936,0.0,0.008351888472471923,0.31555728873442435
s08M2222,0.0,0.782263559925177,0.0053107630735637025,0.0047287214641367065,0.0,0.006677322348369279,0.18469769459107047,0.016321938597682804,0.0
s09M2222,0.0,0.14099388262102924,0.0,0.0,0.0,0.0,0.5288950532225442,0.2892035214299758,0.0409075427264508
s10M2222,0.0,0.0,0.026793735928770747,0.0,0.0,0.0,0.6667148031719352,0.30561064556729844,0.0008808153319956959
s11M2222,0.0,0.0,0.0,0.013125113784304214,0.0,0.0,0.5799348338124147,0.39021827972367856,0.01672177267960245
s12M2222,0.0,0.032033443977364386,0.0,0.027276904491843848,0.0,0.0,0.5600530895207092,0.3504083318646197,0.03022823014546267
s13M2222,0.0,0.0,0.04490538777294107,0.0,0.0005579583966836642,0.0,0.6155675395009409,0.33896911432943433,0.0
s15M2222,0.04376134857773947,0.013068590986374282,0.1904375632439358,0.1291258988468449,0.013505377700460104,0.046882158197443985,0.19856674901393026,0.13394434592768958,0.2307079675055815
s01X2222,0.3770156860858158,0.0,0.4153937480209284,0.05960373904978847,0.0,0.0,0.0,0.04423400819659918,0.10375281864686818
s02T2222,0.42125904818367144,0.0,0.4248420093504001,0.002580242528394538,0.0,0.04688081626891457,0.0,0.015880454795621366,0.08855742887299788
s03T2222,0.41588986863678884,0.0,0.47000160737985686,0.0,0.0,0.04297897535151772,0.0,0.0239123668907065,0.047217181741130064
s04T2222,0.5176876996050658,0.0,0.21800889448423894,0.0,0.0,0.09107612164820997,0.0,0.01888959550391624,0.15433768875856904
s05T2222,0.5513205722908047,0.0,0.15921198025228778,0.0063119375674681195,0.0,0.11283538828450862,0.0,0.006463162676764724,0.163856958928166
s06T2222,0.571806221347031,0.0,0.13420047831749635,0.0028760790804405164,0.0,0.11885887861771557,0.0,0.014905141309625261,0.1573532013276913
s07T2222,0.5513471142525344,0.0,0.17834457268322987,0.003701425543814552,0.0,0.06899764374246165,0.0,0.006112088903260709,0.1914971548746988
s08T2222,0.0,0.8995209080073777,0.005057389762363691,0.0007816414009172157,0.0,0.0036800088839854957,0.09096005194535577,0.0,0.0
s09T2222,0.0,0.01809572038895059,0.00020879166217917144,0.0,0.0,0.0,0.6752087952745504,0.3064866926743198,0.0
s10T2222,0.0,0.008804548133959086,0.036280233856880395,0.05115342459525746,0.0,0.0,0.6572968350807815,0.24152443581016528,0.004940522522956319
s11T2222,0.06156964533310813,0.04487309351620923,0.013641961801711717,0.0,0.0,0.0,0.665451608757414,0.2144636905915569,0.0
s12T2222,0.05253047448316433,0.0,0.0,0.0,0.0,0.0,0.593482868104176,0.3373602562070702,0.016626401205589312
s13T2222,0.0658284072096411,0.0015350935253745277,0.0,0.0,0.0,0.0,0.6173921364482308,0.29940213430848395,0.015842228508269614
s14T2222,0.05501803790420172,0.0,0.3772923072124168,0.047981506597878365,0.015460587512970036,0.08515050094513033,0.22758738981355267,0.13390566358158934,0.05760400643226074
s15T2222,0.0,0.022023802895242875,0.0,0.046701843122413794,0.0007826530188252563,0.0,0.44649742373870765,0.2764767081823662,0.2075175690424442
s02M2322,0.5011641508926042,0.0,0.42053829704983536,0.009385560655834808,0.0,0.0,0.0,0.00023045512122839637,0.06868153628049703
s03M2322,0.6320763210149288,0.0,0.23215288664446693,0.0060921140200188885,0.0,0.03398521349723932,0.0,0.02951920931209353,0.06617425551125254
s04M2322,0.51324552412281,0.0,0.43377147032774854,0.0028955679354879743,0.0,0.0,0.0,0.0011907317919719394,0.04889670582198141
s05M2322,0.5914710398983763,0.0,0.22931994948557075,0.008961803441693526,0.0,0.060780956600472766,0.0,0.006802763960207835,0.10266348661367879
s06M2322,0.5523944303084011,0.0,0.3641829115280375,0.00649382184853967,0.0,0.02850713686948623,0.0,0.021692223629710117,0.026729475815825274
s07M2322,0.10874420692816518,0.0,0.8801777266244586,0.0,0.0,0.0,0.0,0.011078066447376293,0.0
s08M2322,0.0,0.6916889046620117,0.0,0.0,0.0,0.0,0.08673780414056816,0.22157329119742003,0.0
s09M2322,0.0,0.0,0.0,0.1776941922529451,0.0,0.0,0.41401723422845116,0.4082885735186036,0.0
s10M2322,0.0,0.0,0.0,0.13968723670236144,0.0,0.0074463628921848345,0.5414831954652557,0.31138320494019817,0.0
s11M2322,0.0,0.0,0.0,0.3420684360662587,0.0,0.0,0.4241797689470478,0.22883167542614447,0.004920119560549023
s12M2322,0.0,0.0,0.0,0.20230549726906935,0.0,0.0,0.5480574736732027,0.24963702905772794,0.0
s13M2322,0.002139179116294838,0.0,0.0,0.19619346297125834,0.0,0.0,0.5608751987123617,0.2407921592000853,0.0
s14M2322,0.0,0.0,0.0,0.246956837648216,0.0,0.0,0.47790939783490527,0.25575043257101787,0.019383331945861025
s15M2322,0.0,0.0,0.0,0.39649651046790013,0.0006303189425165722,0.0,0.3055990438798975,0.21335483631817154,0.08391929039151415
s02T2322,0.47962950757788514,0.022471510669590293,0.4630282447499712,0.0,0.0,0.019350866154029922,0.0,0.01551987084852339,0.0
s03T2322,0.6991864369095198,0.0,0.21212965883032153,0.0,0.0,0.04821347720827062,0.0,0.030835943781160773,0.00963448327072743
s04T2322,0.6788814136720905,0.0,0.18395125258923747,0.0,0.0,0.09822594380792742,0.0,0.0389413899307446,0.0
s05T2322,0.7214778539009068,0.0,0.1645107675817914,0.0,0.0,0.057948334681729934,0.0,0.01822306535643327,0.03783997847913857
