,0,1,2,3,4,5,6,7,8,9,10,11,12,13
s15T1622,0.20163439288335872,0.0009013944953917466,0.01845931075837303,0.0,0.0,0.012635469895514513,0.0,0.03748455270879559,0.1757839930944145,0.23401915257249464,0.05657890049415548,0.0,0.028791683620558527,0.2337111494769432
s02M1722,0.2674628283988522,0.0,0.0,0.0,0.0,0.04757486841048708,0.0,0.0,0.19106681764557132,0.010164050277603308,0.004837578446146769,0.0,0.014354059600086429,0.4645397972212528
s03M1722,0.3215234902690707,0.0,0.0,0.0,0.0,0.0410933113663094,0.0,0.0,0.19118916314184575,0.008615092444788716,0.006624297177102199,0.0,0.030115986950158262,0.40083865865072504
s04M1722,0.3572150497296332,0.0,0.0,0.0,0.0,0.04031296359756247,0.0,0.002588161811781996,0.13700819492533847,0.03360512170187814,0.010414097847214053,0.0,0.041096156895009076,0.3777602534915826
s05M1722,0.2681599395046595,0.0,0.006031073810822037,0.0,0.0,0.033668216680206094,0.0,0.0023575745655509558,0.0915375465842935,0.04009183397766352,0.004055958999556652,0.0,0.16929888084416156,0.38479897503308624
s06M1722,0.35868399472652124,0.0,0.015231470297193834,0.0,0.0,0.015057419879898762,0.0,0.0024482734160959606,0.07078762936725741,0.039850164480363,0.007986753897570696,0.0,0.2055917289369426,0.28436256499815643
s07M1722,0.2925342117298801,0.0,0.07825846510521847,0.0,0.0,0.022932037995779857,0.0,0.008262024959666402,0.07137178327698576,0.084060215673563,0.01806115157171488,0.0,0.13793858795521813,0.2865815217319733
s08M1722,0.0,0.34893396029635476,0.025280282449772682,0.07060836345615899,0.0,0.0,0.0,0.0,0.0,0.011762026402818563,0.0,0.5375127933035009,0.005902574091394118,0.0
s09M1722,0.0,0.0,0.014753460325385064,0.021153373629816567,0.0,0.0,0.0,0.06922264072143379,0.008837479557997767,0.3325480553922911,0.0,0.4535881817416861,0.09989680863138965,0.0
s10M1722,0.0,0.038662516027984865,0.007941948102373237,0.0,0.0,0.01096645314917082,0.0,0.12884013317683282,0.03154846818368136,0.4392804713891314,0.0,0.33031473145264606,0.012445278518179398,0.0
s11M1722,0.0,0.0,0.019412223640696506,0.012619338790524647,0.0,0.0,0.0009339131825855466,0.057558879444460684,0.00496932608021759,0.29870420846335777,0.0,0.505611289464014,0.10019082093414321,0.0
s12M1722,0.030263494539955985,0.0,0.02073094769164069,0.012412940617614748,0.00040118987624110315,0.0,0.01825803960517215,0.11029161168524527,0.012673616518063697,0.47069503610070806,0.0,0.28070125515062,0.0435718682147382,0.0
s13M1722,0.010028985005213795,0.0,0.02996338966718176,0.0,0.0,0.0,0.013907050389199309,0.09214753372352336,0.01011605665973612,0.46769471859049816,0.0,0.36157686614345014,0.014565399821197275,0.0
s14M1722,0.056581602501786246,0.0,0.013507696529049403,0.0020297583334468574,0.000825926835166932,0.009448991643276106,0.0,0.1303156215566661,0.037266243663883813,0.6207372096910655,0.025340300747849827,0.029985696951923182,0.07013635953927079,0.0038245920066152764
s15M1722,0.1552465202150342,0.0,0.03362648444614199,0.0,0.0,0.027257457444435307,0.0,0.04679130920409537,0.0820890450452464,0.34965816896160845,0.07885005146649003,0.0,0.04818452033058664,0.17829644288636176
s01X1722,0.28570979617447095,0.0,0.227126163400449,0.0,0.0,0.0,0.0007530181575611932,0.016531431610849256,0.04884258194002001,0.10052333674308855,0.0030881228785296587,0.0,0.05479249741600194,0.26263305167902945
s02T1722,0.28736860688911936,0.01355337650517233,0.15296594094778174,0.0,0.0,0.015593775625290612,0.0,0.009284011315946963,0.0841351504307645,0.05811719091024419,0.0029367168447770645,0.0,0.01330889971872505,0.3627363308121783
s03T1722,0.247019350038075,0.003059999912464993,0.22635337802813557,0.0,0.0,0.013791470890181115,0.0,0.009617459428117587,0.052875559258075,0.06859696190726879,0.003964103485260438,0.0,0.023351316061956277,0.3513704009904652
s04T1722,0.2529617137988668,0.0032791577020799393,0.03720249699813213,0.0,0.0,0.029365622438205157,0.0,0.003340154098848212,0.1494331710456513,0.04833976515565633,0.0036371359980400873,0.0,0.06432274577279007,0.40811803699173
s05T1722,0.2500586483711598,0.0,0.06951249009632578,0.0,0.0,0.02348640708489472,0.0,0.005578288139728793,0.08907114673884094,0.04569008730184218,0.0007780198716998937,0.0,0.06317018433796702,0.45265472805754103
s06T1722,0.20532784465035925,0.005032408253154574,0.0217379001168603,0.0,0.0,0.02756292450992705,0.0,0.0056899634923248815,0.16998800710674267,0.053015926219409974,0.001269309581844449,0.0,0.19458929604105304,0.31578642002832386
s07T1722,0.19405228012156864,0.0,0.3058884253989202,0.0013424301324609024,0.0,0.00417431164180078,0.0007818942502302794,0.026692338092768254,0.018628506218406893,0.1449078327680828,0.007266464830799379,0.0,0.1610484221594445,0.13521709438551743
s08T1722,0.0,0.12952281771213447,0.033199557749579015,0.1256486577215365,0.0,0.0,0.0,0.0,0.0,0.051019521435549456,0.0,0.6606094453812006,0.0,0.0
s09T1722,0.0,0.11759727224440436,0.01066630703699935,0.09363849501851927,0.0,0.0,0.0,0.0,0.0,0.08329625896781531,0.0,0.6392458160262461,0.05555585070601562,0.0
s10T1722,0.0,0.0,0.03218133421539004,0.0,0.0,0.0,0.0036352217043967637,0.02160927080739113,0.005012141078220248,0.38004051795225446,0.0,0.4825453837786582,0.07497613046368914,0.0
s11T1722,0.0,0.0,0.0295755846173299,0.02199578340553649,0.0,0.0,0.004578247447085219,0.017088496565320504,7.29891124923999e-05,0.3560921861857871,0.0,0.49366791213233174,0.07692880053411666,0.0
s12T1722,0.0,0.0,0.0,0.0,0.0008034801503307607,0.0,0.014446543390105657,0.07176536676958423,0.010212097960083509,0.6102612357463122,0.0,0.18376993816510748,0.10874133781847616,0.0
s13T1722,0.0,0.011838795973295799,0.033434937248717905,0.006274741279347767,0.0,0.01616727146654087,0.015761997565084385,0.1314749137198813,0.09595442695367318,0.40379032178381624,0.0,0.10690554777809612,0.17839704623154637,0.0
s14T1722,0.0017196053843023344,0.0,0.0,0.0,0.0008099979245465693,0.012240330702581523,0.0,0.05795423946549428,0.018592340440254148,0.5994942022367697,0.0433042407018839,0.0,0.2607488519682636,0.005136191175903874
s15T1722,0.17284745902704973,0.0,0.15798182832528515,0.0,0.0,0.0025433098194580766,0.0,0.03969116369244853,0.07085849232781763,0.2578029282739518,0.0626088529529574,0.0,0.05029399851771182,0.18537196706331976
s02M1822,0.07042326698701364,0.026170422085943463,0.580794977485271,0.018624208031766367,0.0,0.007662343554008191,0.0,0.018675583509460168,0.016964887854620362,0.11963436931561333,0.0,0.0,0.036823682315051225,0.10422625886125238
s03M1822,0.10170074287411918,0.043189689342049684,0.29757023533375765,0.011425087742849758,0.0,0.01957731882388696,0.0,0.013517229430162274,0.1492500817753314,0.11773183383004367,0.0,0.0,0.023570048175375193,0.2224677326724242
s04M1822,0.0,0.03205092476939642,0.463066847465168,0.0035455797854565645,0.0,0.027275201302780768,0.0,0.01833821149813394,0.10024617874785044,0.05252104512064647,0.0,0.0,0.1738561271861048,0.1290998841244625
s05M1822,0.0,0.02533242452645507,0.06428416840839979,0.00957930770995922,0.0,0.05679035499151743,0.0,0.005636148061704805,0.2897931308281423,0.03140159413185428,0.0,0.0,0.028096778001575742,0.4890860933403913
s06M1822,0.0,0.00971983853595165,0.054139137273226993,0.001024892133860262,0.0,0.022511887778419518,0.0,0.0,0.5524709077074634,0.02415651360238019,0.0,0.0,0.10710607807152449,0.22887074489717352
s07M1822,0.0,0.018504587942877872,0.20977603451343177,0.0059592464575044055,0.0,0.032125058549995325,0.0,0.007740969668887587,0.45396993717729606,0.06116201404199101,0.0,0.0,0.03944339779453679,0.17131875385347925
s08M1822,0.0,0.22170966011031876,0.026259399835099312,0.11192806971771768,0.0,0.0,0.0,0.0,0.0,0.0341825821562703,0.0,0.5146892829207914,0.09123100525980264,0.0
s09M1822,0.0,0.09542091498588487,0.026408683816694728,0.07549938336908597,0.0,0.0,0.0,0.0,0.0,0.08869356093384036,0.0,0.6199345740446366,0.09404288284985746,0.0
s10M1822,0.0,0.019178981398127314,0.04694268509677465,0.06008016064087091,0.0,0.0,0.0009728149640484934,0.009065480446750636,0.0,0.14351748570652823,0.0,0.46478588244302227,0.25545650930387753,0.0
s11M1822,0.0,0.09825216970191437,0.01670234916715339,0.02945758370721579,0.0,0.0,0.0,0.01719559455296574,0.01125943168563651,0.27656136985441204,0.0,0.4765818310141853,0.07398967031651688,0.0
s12M1822,0.0,0.0,0.05646868610796133,0.040072408780872745,0.0,0.0,0.01873690875739457,0.025119508321817627,0.0,0.30334990448127447,0.0,0.543364580146505,0.012888003404174182,0.0
s13M1822,0.0,0.0019186018221352668,0.06264403646637705,0.03388876777207821,0.0,0.0,0.013538377792919339,0.042219829107865155,0.005300330276491488,0.36130556664852714,0.0,0.46293259813183857,0.016251891981767793,0.0
s14M1822,0.056961189016143166,0.0,0.036388652398769726,0.0,0.0006374026030540231,0.0,0.00965699498915117,0.05414816081248368,0.006471665307152825,0.756471147347098,0.02213595568548118,0.02798364330570113,0.029145188534965078,0.0
s15M1822,0.0378526403477122,0.0,0.11263562389894276,0.0,0.0,0.014545430722464947,0.0,0.0878225310771061,0.15842156856510073,0.41391718095478025,0.09424205926048748,0.0,0.05267327613689497,0.027889689036510505
s01X1822,0.04222194513842539,0.035617256152558306,0.46488969355857673,0.0070571528993225415,0.0,0.012628220280051512,0.0,0.01976057637599452,0.09928540713108176,0.12628356019187081,0.0,0.0,0.06358485264676889,0.12867133562534952
s02T1822,0.11765245076208102,0.010936575084235196,0.427528403441616,0.0,0.0,0.01159301707754937,0.0,0.006131661538471198,0.15028457574295104,0.0544437828863144,0.0,0.0,0.01224936723499265,0.20918016623178895
s03T1822,0.10693941217379742,0.025122842750447735,0.3273340331600445,0.0,0.0,0.02868637066086645,0.0,0.00310681359720309,0.13372444513198936,0.03383465159107425,0.0,0.0,0.010689715801621003,0.3305617151329561
s04T1822,0.1654173607710901,0.01879772647348236,0.27854688953446743,0.0,0.0,0.02796612741871643,0.0,0.005936782069723966,0.16903525752105847,0.05108057606701771,0.0,0.0,0.0589867756861615,0.22423250445828222
s05T1822,0.11502441247113256,0.02243528546249831,0.2210964851678242,0.0003926323045246383,0.0,0.035719990657822956,0.0020084822754570567,0.004183625504163543,0.26849333919075224,0.07005214054369764,0.0,0.0,0.10110578951498266,0.15948781690714417
s06T1822,0.0,0.023622547779360466,0.1107659863150623,0.008829628764123357,0.0,0.04853883128407888,0.0009586090890717845,0.002554736830853085,0.3375305547924678,0.050877876781743055,0.0,0.0,0.2962492255759546,0.12007200278728486
s07T1822,0.0,0.018556159422290268,0.3385356996638013,0.0003271325401324499,0.0,0.02889148551219596,0.0,0.007648360269951251,0.2112187990523421,0.037618074608223716,0.0,0.0,0.2577735978607575,0.09943069107030544
s08T1822,0.0,0.16046269035355898,0.026656773103444317,0.12639640055161863,0.0,0.0,0.0003134015456322486,0.0,0.0,0.07596949507290655,0.0,0.6102012393728393,0.0,0.0
s09T1822,0.0,0.04018165443290581,0.041254155167297996,0.06268046358488742,0.0,0.0,0.009522216107378953,0.014178776047846824,0.0,0.17124722451227178,0.0,0.6047430012012909,0.05619250894612032,0.0
s10T1822,0.0,0.0003609181166523402,0.05147217761105259,0.0,0.0,0.0,0.03867773565043497,0.06707179333779179,0.0,0.3878490102214142,0.0,0.40217164575613085,0.052396719306523364,0.0
s11T1822,0.0,0.0,0.07486702150211247,0.03257207485412167,0.0,0.0,0.012062792738836212,0.03736154253253105,0.0,0.3689183669337067,0.0,0.44071872734973094,0.03349947408896103,0.0
s12T1822,0.0,0.011788570888300718,0.04666252146573922,0.014784532194206959,0.0,0.0,0.013369109759120286,0.06428428916157201,0.002479032102924856,0.5146159680505694,0.0,0.28914802694090325,0.042867949436663375,0.0
s13T1822,0.0,0.0,0.04270662296794451,0.0008726960965583337,0.0,0.0,0.02614896143562454,0.12729319558347968,0.0,0.4898018829481395,0.0,0.18775661616381722,0.12542002480443623,0.0
s14T1822,0.0,0.010774636415166837,0.03594479912533242,0.0,0.0,0.019585102281186522,0.0,0.10337135542920772,0.04133512622478763,0.5418650105785823,0.07612915746735367,0.0,0.170994812478383,0.0
s15T1822,0.06364423304287672,0.0203689555996056,0.23526129961394715,0.0,0.0,0.05763295783907337,0.0,0.08033089813418365,0.18146573634151825,0.20668750489500876,0.043721607318441436,0.0,0.03229092718863731,0.07859588002670774
s02M1922,0.0,0.02528217109575993,0.6075389386766523,0.0,0.0,0.016425095936404673,0.0,0.0036310967376101035,0.18269542655284762,0.028885994834587748,0.0,0.0,0.003240927462780857,0.13230034870335683
s03M1922,0.0,0.009194795358588548,0.40315435128050353,0.0,0.0,0.023309182915780408,0.0,0.0,0.37487357208624245,0.01422118867895611,0.0,0.0,0.036861898654015145,0.13838501102591383
s04M1922,0.0,0.0,0.025697311750551125,0.0,0.0,0.07243026997599061,0.0,0.0,0.8603190344241136,0.0014133885657610478,0.0,0.0029618236028318414,0.03717817168075181,0.0
s05M1922,0.0,0.0,0.0,0.0,0.0,0.0520040781777645,0.0,0.0,0.9479959218222356,0.0,0.0,0.0,0.0,0.0
s06M1922,0.0,0.0049891901765339456,0.3905480724677736,0.0,0.0,0.1018112199243663,0.0,0.0,0.39453921159222544,0.033335861815540276,0.0023269913456264914,0.0,0.03765213801891817,0.03479731465901573
s07M1922,0.0,0.0,0.058013717866162405,0.0,0.0,0.09776796403346644,0.0,0.0,0.8285845095509685,0.00978723765788007,0.0,0.0,0.005846570891522578,0.0
s08M1922,0.0,0.5319922780166119,0.013035181845272513,0.02973802253011171,0.0,0.0,0.006575046161923115,0.0003867431131373912,0.0,0.046292881858429454,0.0,0.3719798464745138,0.0,0.0
s09M1922,0.0,0.12301122794582313,0.019077557111973755,6.829853286850032e-05,0.0,0.0,0.0,0.19988228493366064,0.0384095116130159,0.26198213703415574,0.0,0.27145292033158874,0.0861160624969137,0.0
s10M1922,0.0,0.061083672928700476,0.028210537327747615,0.0,0.0,0.0,0.010672368807143244,0.18084380141959142,0.002580980175416964,0.25774376366036406,0.0,0.43519285769730853,0.023672017983727606,0.0
s11M1922,0.0,0.03407832063501,0.007582541474471726,0.0,0.0,0.0,0.0,0.2947936805189725,0.0,0.2876657826165857,0.0,0.30388463474149846,0.07199504001346166,0.0
s12M1922,0.0,0.044580040366860196,0.012680183978429578,0.0,0.0,0.0,0.004092207914687151,0.28114319596452114,0.0,0.3012542114291283,0.0,0.2739360409490601,0.08231411939731363,0.0
s13M1922,0.0,0.18846828471202182,0.011657328623349353,0.0,0.0,0.0014084474480019844,0.0,0.26741088194391327,0.06133262143623946,0.2602382809174635,0.0,0.19941546001032065,0.010068694908690017,0.0
s14M1922,0.0,0.1287699004335881,0.01529557921599422,0.0,0.0,0.006413240809155954,0.0,0.3301337051243663,0.11863682785663185,0.3626082164175367,0.003675683803046557,0.023266133319263672,0.01120071302041644,0.0
s15M1922,0.0,0.007687549771424565,0.2963121602053524,0.0,0.0,0.019580810611889127,0.0,0.11325054929170858,0.27937971589177757,0.19772494164217116,0.046730425796116755,0.0,0.0008717972345778613,0.038462049554981864
s01X1922,0.17669315604645242,0.0,0.7459814275467671,0.0,0.0,0.0,0.00025238697549000806,0.004671905722027248,0.02481380821509347,0.01722607494864533,0.0018980012725680632,0.0,0.028463239272956412,0.0
s02T1922,0.052537377856628396,0.0,0.7443342627145518,0.0,0.0,0.008850815780943494,0.0,0.00866417363479999,0.05359833904660542,0.06338712715803542,0.008452274522362881,0.0,0.060175629286072445,0.0
s03T1922,0.1344103460544019,0.0,0.6071834181933744,0.0,0.0,0.014179043062696196,0.0,0.0168706570239985,0.09820891718776242,0.07468084670961958,0.007115164970085115,0.0,0.025242255314961295,0.022109351483100642
s04T1922,0.13684845730306472,0.0143002983213983,0.0918253029486868,0.0,0.0,0.0817000237673585,0.0,0.05253931077027386,0.2804940403712847,0.09993978616631707,0.01284990403739176,0.0,0.10630745089324725,0.12319542542097713
s05T1922,0.024769332762257266,0.004978213010205679,0.5448939010462752,0.0,0.0,0.05206608588386841,0.0,0.029116265812191428,0.1654351829245898,0.0638391080162274,0.011916910992487404,0.0,0.035618885517882705,0.06736611403401445
s06T1922,0.04545031500817135,0.0069569890706710595,0.39989436214040636,0.0,0.0,0.07773674036249295,0.0,0.04156027284794348,0.15892200667196718,0.06954517910430487,0.016959364678893023,0.0,0.06454085662936436,0.11843391348578543
s07T1922,0.0,0.007601976443184615,0.2646179412792397,0.0,0.0,0.188165236585005,0.0,0.04886490907429557,0.2611559302059878,0.09076699277571422,0.031688276125967564,0.0,0.04109202282501643,0.0660467146855892
s08T1922,0.0,0.19852478191578096,0.010170640603074725,0.1085136859003744,0.0,0.0,0.019967575287355325,0.008741880636120365,0.0,0.08663700807396615,0.0,0.5608214484951095,0.00662297908821853,0.0
s09T1922,0.11941716841349376,0.0,0.0,0.005524091934405401,0.0,0.0020683279296069153,0.0,0.26405131981302526,0.0,0.5012428511962609,0.015915170022716984,0.0,0.09046116840138399,0.0013199022891067225
s10T1922,0.03867721798671712,0.01889376064495599,0.10662633592347551,0.0,0.0,0.0,0.0,0.29911700127854757,0.0,0.38448866281709065,0.0,0.13697521751343805,0.015221803835774983,0.0
s11T1922,0.0,0.010529786220801302,0.04193247514179077,0.0,0.0,0.0,0.0,0.28143968600013514,0.0,0.5604868012684797,0.006738494518629185,0.0,0.09887275685016393,0.0
s12T1922,0.021462826892905795,0.0,0.08387032359903498,0.0,0.0,0.0019185105154587892,0.0,0.27165327550868407,0.007622950205071594,0.5456550759045687,0.04239952741541131,0.0,0.025417509958864742,0.0
s13T1922,0.03727832855166737,0.0,0.22747019006763206,0.0,0.0,0.004922585111069946,0.0,0.189284925364615,0.013031004929674683,0.4107823338898373,0.025665004329974574,0.0,0.07727804597126434,0.014287581784264855
s14T1922,0.0,0.0,0.2132129887053848,0.0,0.0,0.010805144649751882,0.0,0.24759560647334525,0.033375875660741725,0.3674056615644941,0.09025151947533608,0.0,0.03735320347094607,0.0
s15T1922,0.047796785881561284,0.013633406247289724,0.4573915706192772,0.0,0.0,0.04457114546321033,0.0,0.10225043296763402,0.10685718892875268,0.15558497412717998,0.04132408853021055,0.0,0.016187416774876007,0.014402990460008288
s02M2022,0.0,0.0,0.5009649414051326,0.0,0.0,0.03874090910756241,0.0,0.0660408180396412,0.27750473334834247,0.03455790692726987,0.07464168081362868,0.0,0.007549010358422727,0.0
s03M2022,0.0,0.0,0.46303635344016075,0.0,0.0,0.04954713162593385,0.0,0.08413274337643149,0.21055418316330693,0.05655489345992884,0.13617469493423828,0.0,0.0,0.0
s04M2022,0.11981466681615122,0.0,0.2789882315044829,0.0,0.0,0.1419043406985112,0.0,0.007709818550060054,0.21329567232096514,0.0,0.009740507207694968,0.0,0.002836053485850017,0.22571070941628452
s05M2022,0.20671838560750555,0.002275706525709326,0.08345367031631881,0.0,0.0,0.10895960901119552,0.0,0.029952210909711525,0.46931685839674453,0.042645994336978056,0.04940556624820264,0.0,0.007271998647634081,0.0
s06M2022,0.17295476926066922,0.0,0.27176662957677306,0.0,0.0,0.09516886012210288,0.0,0.015649898749582468,0.36663734015655297,0.02752671137351525,0.035613074620528165,0.0,0.01468271614027599,0.0
s07M2022,0.10051469510024745,0.0,0.37868203347620083,0.0,0.0,0.13440979835675032,0.0,0.009212772170924593,0.328733959031248,0.017913279673327762,0.024041375094169273,0.0,0.006492087097132006,0.0
s08M2022,0.0,0.598831411718447,0.020852218230104903,0.10329492693259763,0.0,0.0,0.0,0.0,0.0,0.03222726624335701,0.0,0.2430122657649304,0.0017819111105630522,0.0
s09M2022,0.0,0.3091137379387494,0.05796030746256419,0.21152508484969273,0.0,0.0,0.0,0.04431063888934587,0.0,0.07315251411660859,0.0,0.2978700604742833,0.0060676562687557315,0.0
s10M2022,0.0,0.09246937425977664,0.09080686547577364,0.08231133651702727,0.0,0.0,0.0,0.3605650716140043,0.0,0.09271510804605608,0.0,0.2578019690768249,0.02333027501053711,0.0
s11M2022,0.0,0.04224465664875388,0.07447578798695154,0.023049236357754316,0.0,0.0,0.0,0.5728031772619181,0.00515051327895321,0.11817487552642017,0.0,0.14256506612921818,0.021536686810030684,0.0
s12M2022,0.0,0.07651607793569976,0.039777736461639984,0.03317235443585202,0.0,0.0,0.0,0.4340181020659627,0.0,0.1478697349239913,0.0,0.204905536353961,0.0637404578228932,0.0
s13M2022,0.0,0.2118160295275183,0.06416628116646599,0.067446908496619,0.0,0.0,0.0,0.22336026593003686,0.0004525012638382097,0.14883128652705013,0.0,0.2769698958379921,0.006956831250479488,0.0
s14M2022,0.0,0.052374129862539025,0.11688348813941654,0.017894848262857806,0.0,0.0,0.0,0.4378169409560914,0.0035918575142053,0.21164550042900387,0.01057648782561085,0.09594038768691833,0.05327635932335698,0.0
s15M2022,0.07142053180480187,0.019678795943622814,0.3603762043774277,0.0,0.0,0.05003818594957206,0.0,0.10077864891141403,0.1820452273769204,0.04403444398955558,0.03451760551445289,0.0,0.020607599091904426,0.11650275704032848
s02T2022,0.4619048388614358,0.0,0.31968799963632766,0.0,0.0,0.013958403677320813,0.0,0.0,0.022600049218527728,0.007471703318719894,0.0,0.0,0.0031029311996353687,0.17127407408803283
s03T2022,0.47799161590920636,0.0,0.2587181140261674,0.0,0.0,0.021260489429378998,0.0,0.0,0.07469917751743728,0.010073682389212104,0.0030052543588750045,0.0,0.00849888202835718,0.1457527843413658
s04T2022,0.38675320694425613,0.0,0.40242238418617726,0.0,0.0,0.014588511442154901,0.0,0.0035370316696246612,0.05159187564462584,0.028892141658541773,0.003691174741648314,0.0,0.012316157963986489,0.09620751574898465
s05T2022,0.2442903285328971,0.0,0.6283431059895956,0.0,0.0,0.007983311870177597,0.0,0.00747591635466352,0.05855941691931121,0.020034564167648834,0.002090153219993722,0.0,0.005430276553337286,0.02579292639237511
s06T2022,0.22419894232624824,0.0,0.6366980089608125,0.0,0.0,0.012501221885369639,0.0,0.01108533053910803,0.07234831833910842,0.02251714062817322,0.0010876898949140452,0.0,0.011234393286438276,0.00832895413982765
s07T2022,0.4369920087191722,0.0,0.5005836053728525,0.0,0.0,0.0,0.0,0.002389217638318283,0.017461970398311207,0.024300087272192093,0.0,0.0,0.018273110599153857,0.0
s08T2022,0.0,0.48063521295963874,0.03944456434350314,0.13697427792294264,0.0,0.0,0.0,0.0,0.0,0.03560141918429482,0.0,0.3073445255896206,0.0,0.0
s09T2022,0.0,0.030852437595784623,0.10268249445294526,0.0,0.0,0.0,0.0,0.6270570709796198,0.0,0.0864291847518891,0.0,0.09895947612693352,0.054019336092827545,0.0
s10T2022,0.0,0.0,0.23162611388520682,0.0,0.0,0.0,0.0,0.4684402516845489,0.0,0.1864258872136464,0.06356827244622859,0.0,0.049939474770369176,0.0
s11T2022,0.0,0.005781080156097339,0.18224406203394297,0.00518481447644625,0.0,0.0,0.0,0.5327987616279527,0.013926518703869762,0.17085641191943418,0.06225707422303962,0.0,0.026951276859217135,0.0
s12T2022,0.0,0.0,0.06432958526809028,0.0,0.0,0.0,0.0,0.7252986748890486,0.06596675132460536,0.04826974781033832,0.08281369587355131,0.0,0.011137833942571493,0.0021837108917943356
s13T2022,0.0,0.013927737808267969,0.09642047369956686,0.0054651341669545,0.0,0.016135346928264155,0.0,0.3670347219323265,0.1352848135569575,0.15685213278458343,0.14406965313546327,0.0,0.06480998598761571,0.0
s14T2022,0.0,0.0,0.1241418313799354,0.0,0.0,7.27398585040431e-05,0.0,0.6102448993691231,0.017603592141952625,0.12577066448050886,0.0949783547122983,0.0,0.02718791805767777,0.0
s15T2022,0.036420072176437,0.03099104898289931,0.27170375742208663,0.0,0.0,0.00597841501090272,0.0,0.3180808414896139,0.07743758133393211,0.14160253357548747,0.08387078120257299,0.0,0.033914968806067904,0.0
s02M2122,0.2118523417288394,0.0,0.5517069418274291,0.0,0.0,0.025309533232971988,0.0,0.0018564879488755254,0.1679572043056659,0.036656182775266465,0.004268027347068308,0.0,0.00039328083388335156,0.0
s03M2122,0.15730748721266544,0.0,0.1262773042286335,0.0,0.0,0.09542473813166244,0.0,0.012259852118562887,0.513886236483068,0.04155863610012717,0.04775910133477472,0.0,0.005526644390505862,0.0
s04M2122,0.17045220040263864,0.0,0.02850222317172437,0.0,0.0,0.0682494820123771,0.0,0.0014695020861517363,0.6552959622561221,0.0,0.03852416460489714,0.0,0.0,0.03750646546608902
s05M2122,0.20801518654943446,0.0,0.0,0.0,0.0,0.13872543231829024,0.0,0.008132688904623592,0.6211072255496489,0.0,0.014800207778529731,0.0,0.0018444691327888865,0.007374789766684109
s06M2122,0.00836035495950201,0.0,0.0,0.0,0.0,0.18412994198970528,0.0,0.0029023600547856392,0.7988174941180937,0.0,0.005789848877913453,0.0,0.0,0.0
s07M2122,0.0,0.0,0.18597773474188434,0.0,0.0,0.23813371277340717,0.0,0.00625348951162172,0.5696350629730867,0.0,0.0,0.0,0.0,0.0
s08M2122,0.0,0.5946047962876423,0.0,0.13138352588898203,0.0,0.0,0.002204189838558094,0.0,0.0,0.028600404708246385,0.0,0.2298855734815289,0.013321509795042218,0.0
