,0,1,2,3,4,5,6
s08T1722,0.0,0.6449034997421534,0.07626289243011938,0.238536654754769,0.0,0.0,0.04029695307295813
s09T1722,0.0,0.6615828198078884,0.059317596553353544,0.22813287699140766,0.0,0.0,0.05096670664735035
s10T1722,0.05813621422437712,0.39233625235943764,0.2010110954569176,0.2994439320806707,0.0,0.0,0.04907250587859696
s11T1722,0.03222899790513849,0.40433972442778554,0.19109297683470275,0.3151609046799062,0.0,0.0,0.05717739615246694
s12T1722,0.11351438259537405,0.24135338933960576,0.18007543674938556,0.41133166828860357,0.0,0.0,0.053725123027031085
s13T1722,0.3921678612984053,0.13717956920797453,0.15309257800653817,0.3175599914870819,0.0,0.0,0.0
s14T1722,0.17425056081633059,0.08635167394190128,0.20548502283009792,0.29615602272195973,0.0,0.03593950708636905,0.20181721260334146
s15T1722,0.31234060828537324,0.01720376572985676,0.28602554223565635,0.10449119944876462,0.0,0.07133919852723378,0.20859968577311513
s02M1822,0.0965962650738562,0.04016300340742249,0.7701118350137562,0.07188096569034903,0.0,0.020696878251451414,0.0005510525631646472
s03M1822,0.4937535837473222,0.04886250543047046,0.35072848098693576,0.04704377525631053,0.0,0.045768602036922616,0.013843052542038431
s04M1822,0.36911473390996713,0.03413718047137249,0.5358294725879748,0.027981362889349506,0.0,0.03293725014133613,0.0
s05M1822,0.7945054434570314,0.0257859266221147,0.11016126489819937,0.01139240439800813,0.0,0.05659200038520249,0.0015629602394438512
s06M1822,0.9341081552979591,0.007319937629522069,0.04872074289682689,0.0015542164770533254,0.0,0.0,0.008296947698638623
s07M1822,0.8205710258797579,0.012354003314913212,0.14621654857655328,0.013758279299430144,0.0,0.0,0.007100142929345448
s08M1822,0.0,0.7007168564268003,0.066248869590873,0.1960492497150263,0.0,0.0,0.03698502426730042
s09M1822,0.0,0.6406362717390816,0.09466001494254848,0.2224851671440466,0.0,0.0,0.042218546174323246
s10M1822,0.001729518765682185,0.47881824390601735,0.19231278011909325,0.2891045754846481,0.0,0.0,0.03803488172455917
s11M1822,0.06462674185119295,0.521232414595489,0.11919858247142416,0.24954909088162386,0.0,0.0,0.045393170200270214
s12M1822,0.0,0.41550038751054724,0.21271248241678115,0.3446118649305882,0.0,0.0,0.027175265142083387
s13M1822,0.04127492278921884,0.3761017347312298,0.21504421841333185,0.33219977016991026,0.0,0.0,0.03537935389630916
s14M1822,0.0810802222996701,0.16285730107715302,0.26119740528279056,0.36037369962822896,0.0,0.0027316127251730154,0.13175975898698455
s15M1822,0.4213679475056715,0.01563685933011646,0.1836170450910788,0.1463943514141809,0.0,0.0,0.2329837966589523
s01X1822,0.3437625801610327,0.04195595530311831,0.540186204198544,0.055973606345868405,0.0,0.012091180829863305,0.0060304731615732
s02T1822,0.47191406496142746,0.014009841191075354,0.4551561144774076,0.009566553653130692,0.0,0.04103547548463038,0.00831795023232838
s03T1822,0.5045619564632727,0.03203159277935826,0.3811223019179932,0.0,0.0,0.0822841488393756,0.0
s04T1822,0.5581882904722074,0.021292263781220188,0.3214142547334674,0.013010901962730725,0.0,0.08609428905037429,0.0
s05T1822,0.6906414485417406,0.021373480820199766,0.21780998945104393,0.01865927537168592,0.0,0.04880944735295203,0.0027063584623777635
s06T1822,0.8046439821539393,0.02181122239199589,0.11503253700845267,0.01690406092509177,0.0,0.03842252900999116,0.0031856685105292465
s07T1822,0.6074542464610956,0.019727755227147772,0.3455081122026735,0.012325257430403157,0.0,0.00902931783550243,0.005955310843177602
s08T1822,0.0,0.6490590915385801,0.06826721007269948,0.2459386003612123,0.0,0.0,0.03673509802750807
s09T1822,0.0,0.5391006486492871,0.14052412809794657,0.2851083514695648,0.0,0.0,0.035266871783201606
s10T1822,0.011098642227793288,0.37578354864127106,0.23176055879401375,0.3813572503369218,0.0,0.0,0.0
s11T1822,0.005310419254886657,0.3694848756564217,0.2455031399416574,0.34490861074643175,0.0,0.0,0.03479295440060251
s12T1822,0.04175119572702233,0.30876257002370955,0.23116306082028631,0.39093563909059176,0.0,0.0,0.02738753433839012
s13T1822,0.04425080317151946,0.23624273275550953,0.24845623529351796,0.471050228779453,0.0,0.0,0.0
s14T1822,0.20466434909392053,0.06316815320821283,0.18988175180122882,0.2724776395426916,0.0,0.01073036443330605,0.25907774192064015
s15T1822,0.5025717030971198,0.023660036015243305,0.24550418180994157,0.09228195890281203,0.0,0.03127880826764958,0.10470331190723373
s02M1922,0.4571678220676481,0.018372746296064356,0.5244594316362876,0.0,0.0,0.0,0.0
s03M1922,0.7210866062588849,0.003803340841975281,0.272154287720338,0.0,0.0,0.0,0.0029557651788019567
s04M1922,0.9971680536686731,0.0,0.0,0.0,0.0,0.0,0.0028319463313268927
s05M1922,1.0,0.0,0.0,0.0,0.0,0.0,0.0
s06M1922,0.7483239728739391,0.0013369883871829997,0.24333607305251434,0.0,0.0,0.0,0.007002965686363416
s07M1922,0.9936526813472419,0.0,0.006347318652757966,0.0,0.0,0.0,0.0
s08M1922,0.0,0.9104662801024344,0.02419297064545223,0.06534074925211344,0.0,0.0,0.0
s09M1922,0.17649889801020305,0.3550892227732911,0.10384621062510374,0.3645656685914021,0.0,0.0,0.0
s10M1922,0.03336842750517108,0.42509998974775826,0.1310606869227554,0.41047089582431523,0.0,0.0,0.0
s11M1922,0.03341711341451445,0.3018746777419204,0.11227350957167738,0.5524346992718877,0.0,0.0,0.0
s12M1922,0.032194714103242,0.30420082676075333,0.12450479548051731,0.5390996636554873,0.0,0.0,0.0
s13M1922,0.2280393963999477,0.3427340651069413,0.07368195724518845,0.35554458124792243,0.0,0.0,0.0
s14M1922,0.3708511130011296,0.17681273240176995,0.08860768697243747,0.36118664781275395,0.0,0.0,0.002541819811909097
s15M1922,0.5694854898577097,0.009696160427977307,0.2367625631965313,0.092517722119613,0.0,0.0,0.09153806439816867
s01X1922,0.0403857297210709,0.0,0.9317143748146288,0.0,0.0,0.022008909911503498,0.005890985552796725
s02T1922,0.1383329382067804,0.0,0.8327344309786312,0.0027747071791784012,0.0,0.0,0.02615792363541012
s03T1922,0.28127046272781503,0.0,0.655477986181668,0.018907377698930805,0.0,0.021261716727417553,0.023082456664168766
s04T1922,0.7254061630396519,0.012732198196393188,0.10333766600271524,0.050057818255138165,0.0,0.0786490735041152,0.029817081001986344
s05T1922,0.4458375308901199,0.002761011515643694,0.4876615049430435,0.019578480184603002,0.0,0.016691126188889845,0.027470346277700026
s06T1922,0.48770999335613424,0.005875272326126295,0.38057147942749303,0.030782802513440906,0.0,0.05620093850241128,0.038859513874394166
s07T1922,0.6527179032540722,0.004097298189637268,0.19434284827649093,0.02989426281149054,0.0,0.0645017198558372,0.05444596761247188
s08T1922,0.0,0.6797326858314406,0.0442723752822293,0.25745885957463965,0.0,0.0,0.018536079311690552
s09T1922,0.06284185767172899,0.059932760709701466,0.1870184933397572,0.5504202048104659,0.0,0.059638002970656634,0.08014868049768967
s10T1922,0.012336088998693715,0.17392439507705237,0.2809433751145652,0.5305716460152181,0.0,0.0022244947944705705,0.0
s11T1922,0.05456822994406563,0.11594095018162182,0.23830519361737362,0.5416526340716676,0.0,0.0046750977092793605,0.04485789447599206
s12T1922,0.07538312337989309,0.045169911242737774,0.26119877584490564,0.4620800299530657,0.0,0.0,0.1561681595793979
s13T1922,0.09685074408587928,0.024139783838092257,0.4260273467415255,0.3415417218418969,0.0,0.009899024231529946,0.10154137926107623
s14T1922,0.1337831821906546,0.005466038720594814,0.31788547323283306,0.28562872901978065,0.0,0.0,0.25723657683613693
s15T1922,0.31789773565959384,0.012166811737497148,0.46189340878821417,0.09320505879244421,0.0,0.013065996261740804,0.10177098876050976
s02M2022,0.5210962416497018,0.0,0.32711897166385623,0.019498122362848164,0.0,0.0,0.13228666432359382
s03M2022,0.41382329059132916,0.0,0.3115521535720861,0.028026796926044595,0.0,0.0,0.24659775891054023
s04M2022,0.6354723123365257,0.0,0.23509673274175014,0.0,0.0,0.11392911313333261,0.015501841788391495
s05M2022,0.8222117368874279,0.0,0.0390099163392091,0.010955439558273045,0.0,0.04553983025332074,0.08228307696176917
s06M2022,0.7208096431491523,0.0,0.16997687315853668,0.0003556820323189106,0.0,0.04255990411980124,0.06629789754019084
s07M2022,0.6758561666281824,0.0,0.23840472518715528,0.0,0.0,0.04539304089556274,0.04034606728909964
s08M2022,0.0,0.8577192736157775,0.028399444565487,0.10840486917621847,0.0,0.0,0.005476412642516878
s09M2022,0.0,0.5603935248591267,0.09493370061006554,0.31145849524980374,0.0,0.0,0.033214279281004
s10M2022,0.0060814508567572385,0.275422719871519,0.16469614259866067,0.5537996866730632,0.0,0.0,0.0
s11M2022,0.05461822467116084,0.13121390746446737,0.1408901855113294,0.6732776823530424,0.0,0.0,0.0
s12M2022,0.03155687036781954,0.2408325558232222,0.11044620136001959,0.6171643724489386,0.0,0.0,0.0
s13M2022,0.012042337231407275,0.45365360158230117,0.13063178496900837,0.4036722762172831,0.0,0.0,0.0
s14M2022,0.04852664073353938,0.14255519675944817,0.22328351546385922,0.5620442521117806,0.0,0.0,0.023590394931372684
s15M2022,0.4943890648891529,0.010072747465280429,0.3228742445731851,0.06023880510548701,0.0,0.03596759123009437,0.07645754673680036
s02T2022,0.1757710144795262,0.0,0.5616021605575491,0.0,0.0,0.2626268249629247,0.0
s03T2022,0.3527856601520329,0.0,0.39710022503479214,0.0,0.0,0.23365738573242065,0.016456729080754295
s04T2022,0.22437267885633502,0.0,0.5884186864935057,0.0,0.0,0.1684966848609916,0.018711949789167702
s05T2022,0.1766841834942375,0.0,0.7612796503003992,0.0,0.0,0.055842202876729786,0.0061939633286335494
s06T2022,0.21279065511406092,0.0,0.7385541725231001,0.0,0.0,0.04460438230402186,0.0040507900588171025
s07T2022,0.021191120161525513,0.0,0.825307852186348,0.0,0.0,0.15350102765212661,0.0
s08T2022,0.0,0.7731019505989019,0.05619429222329359,0.1554279914508052,0.0,0.0,0.015275765726999338
s09T2022,0.02398247381733365,0.08809783419253257,0.18472471213613476,0.7031949798539989,0.0,0.0,0.0
s10T2022,0.018212653300418883,0.00011246944604043104,0.3265048798741781,0.47776634619558195,0.0,0.0,0.17740365118378054
s11T2022,0.0688796393706457,0.011577448600914671,0.24952080691733594,0.509940279399212,0.0,0.0,0.16008182571189172
s12T2022,0.2127934209089332,0.0,0.07856046670217122,0.5325336664944189,0.0,0.0,0.1761124458944768
s13T2022,0.3319484411858063,0.005038902783222179,0.10641333508474345,0.25075861456352005,0.0,0.0,0.3058407063827081
s14T2022,0.0855255143610389,0.0,0.17290561865675544,0.5065319082809309,0.0,0.0,0.23503695870127475
s15T2022,0.2239222037458531,0.018768888774152965,0.2968701493545057,0.25626161673464215,0.0,0.0,0.20417714139084606
s02M2122,0.4364382278919494,0.0,0.5219382732446471,0.0,0.0,0.02883003599769711,0.012793462865706262
s03M2122,0.8377898158764301,0.0,0.061114487387540765,0.003432820400441038,0.0,0.022035197596025312,0.07562767873956294
s04M2122,0.9286946166530642,0.0,0.0020973563297930565,0.0,0.0,0.013400065106841568,0.05580796191030113
s05M2122,0.9352776610557595,0.0,0.0,0.0,0.0,0.04160921206199889,0.023113126882241656
s06M2122,0.9820204376021798,0.0,0.0,0.0,0.0,0.009341588154809264,0.008637974243010913
s07M2122,0.8924199599487943,0.0,0.06995758510530439,0.0,0.0,0.03762245494590129,0.0
s08M2122,0.0,0.850774483660966,0.0008530497987767776,0.13948240787908567,0.0,0.0,0.00889005866117158
s09M2122,0.011317217309576175,0.26956131306398784,0.07974812253590546,0.6393733470905306,0.0,0.0,0.0
s10M2122,0.030174877915746207,0.002544809133221917,0.24063763916996805,0.6840646311260952,0.0,0.0,0.042578042654968604
s11M2122,0.4221899126968988,0.09074441339824271,0.07783709415157368,0.15891171419116132,0.0,0.023785703473331962,0.22653116208879145
s12M2122,0.07095052354847353,0.013300820673425506,0.2931806175239895,0.6225680382541113,0.0,0.0,0.0
s13M2122,0.02566499835352644,0.006876397124886148,0.2965474807745442,0.47574602026101304,0.0,0.0,0.19516510348603014
s14M2122,0.10803993491783807,0.006739660703611196,0.31813503443468294,0.31907010072802827,0.0,0.0,0.2480152692158396
s15M2122,0.3246556434623264,0.0,0.574633854481865,0.016645915479363105,0.0,0.057511070462309334,0.026553516114136037
s02T2122,0.35175112088191907,0.0,0.5860075132329046,0.0,0.0,0.06224136588517633,0.0
s03T2122,0.3702791508285862,0.0,0.5573050208590188,0.0,0.0,0.07241582831239488,0.0
s04T2122,0.5302635105489191,0.0,0.32524262636280216,0.01992156631871053,0.0,0.12457229676956812,0.0
s05T2122,0.49147512613477135,0.0,0.408165126476081,0.011947276251753687,0.0,0.08841247113739405,0.0
s06T2122,0.6696425275166671,0.0012827990539282252,0.18863177649597945,0.015228514927088906,0.0,0.12415341405211237,0.0010609679542241547
s07T2122,0.8041845085244668,0.0,0.10128345479933247,0.0,0.0,0.09453203667620078,0.0
s08T2122,0.0,0.9469170411887912,0.0,0.045230441632882354,0.001736026568001786,0.006116490610324787,0.0
s09T2122,0.03971691800046677,0.0,0.13140035133353328,0.828882730666,0.0,0.0,0.0
s11T2122,0.3029720499193514,0.0,0.09993445545445016,0.3517306369639231,0.0,0.0,0.24536285766227536
s12T2122,0.08035918268860451,0.0,0.14037111453546533,0.4796193603574222,0.0,0.0,0.299650342418508
s13T2122,0.3032908142994005,0.0,0.17090400860729857,0.22681375630457376,0.0,0.0,0.29899142078872726
s14T2122,0.38998391717242126,0.0,0.10476877265066356,0.2085978635753595,0.0,0.0,0.2966494466015557
s15T2122,0.2903277515523046,0.0,0.4898996602679936,0.07373424294384949,0.0031294068301651263,0.0016785976184196846,0.14123034078726757
s02M2222,0.304417747106388,0.0,0.5353451310888948,0.0,0.0,0.14446320669121254,0.015773915113504726
s03M2222,0.3812476946441913,0.0,0.4500947503389242,0.0,0.0,0.1649866909166476,0.0036708641002368473
s04M2222,0.484634399027322,0.0,0.20002651403255495,0.03401166818168356,0.0,0.16109727977470284,0.12023013898373665
s05M2222,0.5196419296041417,0.0,0.12602819684971633,0.029788509018488334,0.0,0.20276790727712807,0.12177345725052546
s06M2222,0.7628215298212349,0.0,0.02095194994600897,0.042461823032394416,0.0,0.12339546972654684,0.050369227473814865
s07M2222,0.6347466175035937,0.0,0.15201804469446195,0.0,0.0,0.12473613585136947,0.0884992019505747
s08M2222,0.0,0.8350486859856391,0.0,0.14904475042173146,0.0,0.0,0.015906563592629507
s09M2222,0.11518043649575208,0.22418614640890247,0.0,0.6606334170953454,0.0,0.0,0.0
s10M2222,0.01180737559134575,0.03652777307890132,0.08232941138975271,0.8693354399400002,0.0,0.0,0.0
s11M2222,0.058880720709279605,0.09577599853508058,0.0,0.8383656127561611,0.0,0.0,0.006977667999478828
s12M2222,0.09200937656648131,0.1200384838576893,0.0,0.7485585940788478,0.0,0.0,0.039393545496981486
s13M2222,0.0062938965838967255,0.03214457168521196,0.11583301036291022,0.8457285213679812,0.0,0.0,0.0
s15M2222,0.4494754989996977,0.02153552707033406,0.165338540476231,0.1758133274174982,0.006454135069235034,0.016258725374842388,0.16512424559216146
s01X2222,0.23662601529044394,0.0,0.49597615738383644,0.012152234499500354,0.0,0.135292841006744,0.11995275181947514
s02T2222,0.26223991023658505,0.0,0.543251663157681,0.0,0.0,0.19048410849368927,0.004024318112044679
s03T2222,0.14863773379765444,0.0,0.6494643657019975,0.0,0.0,0.2018979005003481,0.0
s04T2222,0.4679822243533238,0.0015586730862620444,0.27510573352689605,0.007117677913505983,0.0,0.24823569112001206,0.0
s05T2222,0.5085559297472765,0.0,0.2057589536926113,0.0,0.0,0.27242826174918106,0.013256854810931293
s06T2222,0.5074218989257018,0.0021972689186055953,0.18496580887296152,0.006787121117085307,0.0,0.29154271829386136,0.007085183871784539
s07T2222,0.5308562549335135,0.0,0.21382426337466925,0.0,0.0,0.2481378400951779,0.007181641596639361
s08T2222,0.0,0.9275108887212461,0.0,0.06735247796596501,0.0030087769013209865,0.002127856411468003,0.0
s09T2222,0.0,0.10891826246390668,0.03982621172903661,0.8512555258070568,0.0,0.0,0.0
s10T2222,0.016946530732201412,0.0588725998878179,0.07498274536020594,0.7481944882445337,0.0,0.0,0.10100363577524105
s11T2222,0.0,0.12670023617252327,0.05212136838225144,0.7979640785496545,0.0,0.02321431689557067,0.0
s12T2222,0.056781612182353336,0.07869015809368535,0.022822558650030057,0.8245278628733356,0.0,0.017177808200595755,0.0
s13T2222,0.051736615636314966,0.08115944214705557,0.036255349740279,0.8069541456159754,0.0,0.023894446860374986,0.0
s14T2222,0.1999490129750441,0.0,0.42136585309178853,0.2436319037376856,0.012601385062260058,0.043553152191943896,0.07889869294127788
s15T2222,0.43999761519238195,0.05293927648298413,0.0,0.45413318378250783,0.0,0.0,0.05292992454212611
s02M2322,0.15708160284617004,0.0,0.5853376376935561,0.0,0.0,0.2437655546767734,0.013815204783500562
s03M2322,0.22277705854700142,0.0,0.3822315377112382,0.0018771938404411694,0.0,0.3772030110926616,0.015911198808657684
s04M2322,0.09999105034386861,0.0,0.64136906690208,0.0,0.0,0.25863988275405153,0.0
s05M2322,0.3386471520210255,0.0,0.3230562343651042,0.0,0.0,0.3215345007963281,0.01676211281754204
s06M2322,0.07216549020919566,0.0,0.5901426729333303,0.004734713221429506,0.0,0.319228644192013,0.013728479444031425
s07M2322,0.0,0.0,1.0,0.0,0.0,0.0,0.0
s08M2322,0.0,0.8164170577852641,0.0,0.1835829422147359,0.0,0.0,0.0
s09M2322,0.0,0.038182412275795816,0.017003733131961508,0.5673485378353301,0.0,0.0,0.37746531675691253
s10M2322,0.01904679256509694,0.04182073447371623,0.02606990514858286,0.6219571886215426,0.0,0.0,0.29110537919106133
s11M2322,0.017223813088608205,0.0,0.0,0.4086599439716596,0.0,0.0,0.5741162429397322
s12M2322,0.0,0.014723773272651189,0.001300160392343137,0.585727421207475,0.0,0.0,0.39824864512753055
s13M2322,0.0,0.02744994338420094,0.00684708038956593,0.5779992657500712,0.0,0.0,0.3877037104761619
s14M2322,0.05017975006533141,0.0,0.0,0.5157880504576022,0.0,0.0,0.43403219947706645
s15M2322,0.16363621168641526,0.0,0.007514015769398404,0.2792307635609107,0.0,0.0,0.5496190089832755
s02T2322,0.0,0.03916859597252326,0.7138774708206961,0.0,0.0,0.24695393320678066,0.0
s03T2322,0.041513105503282535,0.0,0.42946423676331763,0.02461507203799132,0.0,0.5044075856954086,0.0
s04T2322,0.07497540313208752,0.0,0.37681106559362804,0.04471266507975866,0.0,0.5035008661945257,0.0
s05T2322,0.17012224973484705,0.0,0.3208983913157398,0.0012339132876992593,0.0,0.5077454456617139,0.0
s06T2322,0.1605476632752239,0.0,0.3922318142733223,0.03839370254442115,0.0,0.39972718209240166,0.009099637814630983
s07T2322,0.0,0.0,0.8638424597152333,0.0,0.0,0.1361575402847667,0.0
s08T2322,0.0,0.9914963997088627,0.0,0.0,0.0,0.00850360029113721,0.0
s09T2322,0.04377698239223824,0.0,0.0,0.9559117716001638,0.0,0.0,0.0003112460075977803
s10T2322,0.03769512711667653,0.0,0.0,0.8090458019116372,0.0,0.0,0.15325907097168628
s11T2322,0.029879156481128127,0.02585430108659938,0.0,0.8809552391316112,0.0,0.0,0.06331130330066126
s12T2322,0.211421387024275,0.0,0.0,0.7885786129757251,0.0,0.0,0.0
s13T2322,0.0,0.0,0.0,0.6811070492283069,0.0,0.0,0.3188929507716931
s14T2322,0.07460557394825212,0.0,0.0,0.5792994802516394,0.0,0.0,0.3460949458001085
s15T2322,0.2608409193956923,0.031099562308998713,0.27208769031363217,0.1803649508105719,0.0,0.16804236178830245,0.0875645153828024
s02M2422,0.521048636852562,0.0,0.04257065879008451,0.0,0.0,0.4363807043573535,0.0
s03M2422,0.5518533170215846,0.0,0.041899665080859204,0.0,0.0,0.4062470178975562,0.0
s04M2422,0.6598732825108279,0.0,0.0,0.0,0.0,0.3401267174891722,0.0
s05M2422,0.8018953861981967,0.0,0.027974891717628424,0.0,0.0,0.17012972208417476,0.0
s06M2422,0.6485319398661479,0.0,0.0,0.0,0.0,0.3514680601338521,0.0
s07M2422,0.569398933485389,0.0,0.12641162124937863,0.0,0.0,0.3041894452652325,0.0
s08M2422,0.0,0.9166497367570294,0.0,0.08335026324297067,0.0,0.0,0.0
s09M2422,0.0,0.0669802008452999,0.0,0.9025466807311485,0.0,0.021475419200258174,0.008997699223293373
s10M2422,0.0,0.0,0.002907932975442961,0.6430093145508431,0.0,0.0,0.354082752473714
s11M2422,0.019529726806708836,0.0,0.024532731351728815,0.7352252449507342,0.0,0.03966993471892294,0.18104236217190534
s12M2422,0.11002263594918654,0.01307081599719102,0.02062829495724663,0.5910724997925774,0.0,0.040482730221217955,0.2247230230825805
s13M2422,0.1661405835366205,0.0,0.002504609951166951,0.4798788930812415,0.0,0.022297610627665165,0.32917830280330584
s14M2422,0.28761503938099475,0.0,0.0,0.376066356241443,0.0,0.0,0.33631860437756217
s15M2422,0.6040092653882394,0.022204413968791054,0.1025608827741746,0.055130203204825375,0.0,0.1876149389489521,0.028480295715017524
s01X2422,0.79615790963776,0.0,0.0,0.0027406960220633008,0.0,0.20110139434017676,0.0
s02T2422,0.8848244740945431,0.0,0.0,0.005687342404308053,0.0,0.1094881835011488,0.0
s03T2422,0.8621139365090338,0.0,0.0,0.029493096234159938,0.006078099984808773,0.07094498382139969,0.03136988345059777
s04T2422,0.8630723261197354,0.0,0.0,0.0,0.0,0.08997334442992708,0.046954329450337465
s05T2422,0.8904714217751235,0.0,0.0,0.0,0.0,0.10227051973930307,0.007258058485573411
s06T2422,0.760840026564878,0.0,0.010389431662078463,0.004768282787834506,0.0,0.1802989001602889,0.043703358824919984
s07T2422,0.4603978117805885,0.00838460562884482,0.197679144966523,0.03814665803626895,0.0,0.29197400197746887,0.0034177776103059016
s08T2422,0.0,0.8902690899627003,0.0,0.10545273688953957,0.0025515188040359815,0.0,0.0017266543437242936
s09T2422,0.0,0.15996022480842942,0.0,0.8337464678835476,0.0,0.006293307308023132,0.0
s10T2422,0.0,0.00543179216869008,0.015346463312715785,0.716085509185678,0.0,0.033727269481281075,0.22940896585163503
s11T2422,0.0,0.0,0.003329352959181597,0.756737432389765,0.0,0.025139173838037345,0.214794040813016
s12T2422,0.03701143354579851,0.0036920511585599803,0.03800502206908709,0.5728534764961418,0.007459185220661925,0.022449352455558524,0.3185294790541921
s13T2422,0.012728775258038404,0.0,0.01470448191079522,0.628520730367815,0.0,0.021605666932569507,0.32244034553078194
s14T2422,0.3117510721014415,0.020890771185536634,0.012076548067321467,0.2436758085278797,0.007450514494857346,0.029591499717006968,0.3745637859059564
s15T2422,0.5161294614171952,0.022193470668184983,0.019415297176085578,0.12808191099268043,0.008111008864791162,0.10662193718196325,0.19944691369909945
s02M2522,0.5431084445418866,0.029272081435175974,0.12662465732434353,0.01584676419830658,0.0,0.25975509039684874,0.025392962103438704
s03M2522,0.4283916421270293,0.005471713311956028,0.10874284044598446,0.02735263923191084,0.0,0.4300411648831194,0.0
s04M2522,0.5640688635836022,0.0,0.09657622515531934,0.030091129431401603,0.0032941369524245078,0.3059696448772525,0.0
s05M2522,0.36681501805260003,0.015262293414893869,0.17550906398790217,0.05466504203843756,2.2847766785654286e-05,0.37869256631351084,0.009033168425869946
s06M2522,0.4481444108161234,0.003455521816044348,0.10812639708178201,0.03729212690185755,0.0,0.33182223117474324,0.07115931220944943
s07M2522,0.19377034274980828,0.007452512456161133,0.38134941090281416,0.08871011679123668,0.00821119719840717,0.2161071348154868,0.10439928508608592
s08M2522,0.0,0.803714599790437,0.0034061951150120917,0.18963894259224146,0.0,0.0,0.00324026250230943
