,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46
s02T1622,0.0,0.0,2.9709952002388107,0.0,0.0010964800417091294,0.18896055178791132,0.0,0.0,0.0,2.019465079626799,0.0,0.0,0.06549366497788739,0.0,0.0,1.5256787722591034,0.0,0.0,0.0,0.0,0.06395286829440161,0.0,0.0,0.0,0.0,0.0,0.08153936736971798,0.0,0.0,0.0,0.0,0.0,0.0,0.3416795307467692,0.0,1.3395398351833323,0.0,0.0,0.0,0.0,0.0,0.06281932936415627,0.0,0.0,0.0,0.0,5.7894569210152484
s03T1622,0.0,0.0,8.785781566805893,0.0,0.0,0.37484361851822456,0.0,0.0,0.0,3.113326182923545,0.031029050840164094,0.0,0.38889975675901095,0.0,0.0,2.626440431758295,0.0,0.0,0.0,0.0,0.3557727832530283,0.0,0.0,0.0,0.0,0.0,0.36160831549592126,0.0,0.5705319079826626,0.06676561603096841,0.18330856643444496,0.0,0.0,0.850330420144669,0.0,3.131437172087481,0.0,0.0,0.0,0.0,0.0,0.2811234729300226,0.0,0.00020582607372488323,0.0,0.038467417100134134,7.102727824397546
s04T1622,0.0,0.0,14.682368546522543,0.0,0.0,0.2811119857319039,0.0,0.0,0.0,2.896723468611176,0.0,0.0,0.16700180030769216,0.0,0.0,4.890726788426023,0.005305910340454833,0.0,0.0,0.0,0.11967040958014467,0.0,0.0,0.0,0.0,0.016149243874987212,0.6870724511165296,0.0,0.6876187875791362,0.0,0.0,0.0,0.0,0.8204346420154691,0.0,2.113169995451704,0.0,0.0,0.0,0.0,0.0,0.42183322818468977,0.0,0.0,0.0,0.024882576759449066,10.909784950900068
s05T1622,0.0,0.0,18.741922790736773,0.0,0.0,0.613022726441153,0.0,0.0,0.0,5.815280174055238,0.2967133754188208,0.0,0.4753967121238836,0.0,0.0,3.9375037263080848,0.0,0.0,0.0,0.0,1.351894340714841,0.0,0.0,0.37271266159965577,0.0,0.0,0.0,0.0,0.3068671681503892,0.0,0.06800782881873567,0.0,0.007194557042919712,1.4735584161417896,0.0,4.925478264379009,0.0,0.0,0.0,0.0,0.0,0.7780866455704069,0.0,0.0,0.0,0.0,20.6768096304645
s06T1622,0.0,0.0,11.802525136594909,0.0,0.0,0.17150737283496761,0.0,0.0,0.0,1.8226173628872135,0.26046045185115557,0.0,0.9835236239548204,0.0,0.0,1.9546772850944218,0.0,0.0,0.0,0.0,1.3107988694895298,0.0,0.0,0.0,0.0,0.0743459110924988,0.2454839421075714,0.0,0.9989157100832473,0.958989561994671,0.6323667312965384,0.0,0.07148460891732682,1.0875720765638561,0.19742013909839204,3.9515581825343964,0.0,0.0,0.0,0.0,0.0,0.37766824285260137,0.0,0.0,0.055883170559607426,0.02603547060844372,6.085994515286411
s07T1622,0.0,0.0,6.503571203565414,0.0,0.0,0.0,0.0,0.0,0.0,0.41985582479101735,0.05069436055682253,0.0,0.4716351637643538,0.0768732672888516,0.0,0.45928963494232244,0.004652172361774906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07882950449680189,0.05164832252493942,0.0,0.5472814302923524,0.05182115518577732,0.0,0.005886798336460788,0.092402076678414,0.45488971707261844,0.4538083867747236,1.107587043926722,0.0,0.0,0.0,0.0023020866310608326,0.019254880299203674,0.1540276254208948,0.0,0.0,0.09288792299749953,0.029117234149243835,0.4711500060032245
s08T1622,0.0,0.0,0.0,0.0,0.0062368178553729855,0.0,0.0,0.0,0.0,0.0,0.0,5.558276247253106,0.0,0.05435336803051346,0.5957252914841146,0.0,0.0,0.0,0.0,0.0011624822904802144,0.0,0.0,0.0,0.16315862670600642,0.0,0.0,0.0,7.271852821071436,0.0,0.23694790466381477,0.0,0.04581668048055443,0.0,0.0,0.0,0.0,0.12351542010716779,0.3228391184138669,2.4550571359750024,0.0,5.244129859345201,0.0,2.7103586384462264,0.0,0.0,0.0,0.0
s09T1622,0.0,0.19012497486055202,2.2866075599648146,0.0,0.02624463370177066,0.0,0.0,0.13921468390742386,0.3963710079569694,0.012138095528339483,0.0,4.107295287703206,0.0,0.0,0.618005246860217,0.0,0.0,0.0,0.0,0.0,0.2995078124950513,0.005377712223681769,0.0,0.23022064881970075,0.1860894768474686,0.0,0.0,3.7496402791717904,0.0,0.158518791543513,0.0,0.14821140339293148,0.01095965121345196,0.0,0.0,0.0,0.2046248217556287,2.075618643024144e-05,1.9505139659856876,0.0,5.335786572978701,0.0,0.0,0.30300306319064674,0.0,0.0,0.0
s10T1622,0.0,1.8117364728169603,11.12359824859511,0.0,0.0,0.0,0.0018496586281473752,0.570718190743735,6.164493457667068,0.0,0.0,3.7541939957339623,0.0,0.0,0.0,0.0,0.0,0.6827585147768436,0.0,0.0,0.9032808007808836,0.008996807575397437,0.0,1.3796578540726865,2.0740025080136246,0.0,0.0,2.152841596492849,0.0,0.0,0.0,0.15416618038495494,0.0,0.0,0.0,0.0,1.1857652765618212,0.0,0.3912693370712327,0.0,5.125439836741671,0.0,0.0,0.23264645365907405,0.0,0.0,0.0
s11T1622,0.0,7.34174626169862,23.38986674426877,0.0,0.0,0.0,0.0,1.1652288772535968,2.7965482519714557,0.05105371152925343,0.0,12.805011471922484,0.0,0.0,2.1007416915552017,0.0,0.0,0.09850678546025496,0.0,0.0,5.469483991059482,0.0,0.0,0.8619484246801271,0.2114264829308644,0.0,0.0,0.673178035960733,0.0,0.10260520101129095,0.0,0.382004521793075,0.6993039546097535,0.0,0.0,0.0,1.3166927906104793,0.0,0.0,0.0,8.664739332988454,1.6475868315640505,0.0,0.1864919029971758,0.0,0.0,0.0
s12T1622,0.0,0.0,23.317967113603828,0.0,0.0,0.0,0.0,0.9675906711137507,1.9656324519451294,0.0,0.08178939897130462,1.5599435123241352,0.0,0.0,0.0,0.0,0.0,0.651045096071313,0.0,0.0,3.3896732060234744,0.012981765369185435,0.0,1.0409845296599434,0.2772550143890028,0.0,0.0,0.21496566848080523,0.0,0.0,0.0,0.0,0.7860899103707403,0.0,0.0,0.0,0.0720263552185852,0.0,0.025267851334818896,0.0,0.4083151203630044,1.8367020779210115,0.0,0.17887973730161555,0.0,0.0,0.0
s13T1622,0.0,0.14556431947803428,21.092701619774665,0.0,0.0,0.0,0.0017649048620649692,1.0325405069449662,3.4457413962159276,0.0,0.04588729302486285,0.9082549565695932,0.0,0.0,0.0,0.0,0.0,2.0955218426389877,0.0,0.0,1.6888529895539905,0.00749154208185932,0.0,1.4381202605223067,1.5957687053321565,0.0,0.0,0.5903622747737644,0.0,0.0,0.0,0.0,0.23803597054853476,0.0,0.44322009134480217,0.0,0.24274059915978224,0.0,0.22163364444081315,0.0,0.39130695108172436,0.8895643903536863,0.0,0.1323564996101475,0.0,0.0,0.0
s14T1622,0.0,0.0,33.84033433311862,0.0,0.0,0.0,0.0,0.9207790421658422,2.484502920655253,0.6016942362051195,0.5055838911821581,0.25124712147534706,0.0,0.0,0.0,0.08051936700499586,0.0,3.9618482693805057,0.0,0.0,4.232894845888299,0.0,0.0,2.4679652454505985,2.3915216472356926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0007031575664374,0.0,0.5192179010215685,0.0,1.4112166956218724,0.0,0.14272717438087754,0.0,0.04810470504337571,2.410751427917891,0.0,0.0,0.0,0.0,0.0
s15T1622,0.0,0.0,25.556775153665225,0.0,0.0,0.005421244952383708,0.0,0.4398678757848508,0.6244614375353295,1.8276744386224673,0.7056311519272245,0.0,0.21415784150694137,0.0,0.0,1.1161234048895865,0.0,1.6788721554310668,0.0,0.0,2.7866159942282636,0.0,0.0,1.6514898931817599,0.8254862091870215,0.006246180293033268,0.0,0.0,0.0,0.0,0.0,0.0,0.18480787140821475,0.3811051737591326,1.7156345252397525,1.0207977914324926,0.0,0.0,0.09122112241234812,0.0,0.0,1.3208446015624289,0.0,0.0,0.0,0.0,1.6841689523547159
s02M1722,0.0,0.0,6.110605584473848,0.0,0.0,0.5736721716353025,0.0,0.0,0.0,2.7436384612022024,0.02008823118762254,0.0,0.22956479998686072,0.0,0.0,3.382528536905959,0.0,0.0,0.11704048513824511,0.0,0.181255673973589,0.0,0.0,0.02589295948689509,0.0,0.0,0.5239088100670426,0.0,0.8051017767940646,0.0,0.0,0.0,0.0,0.5732920381231423,0.0,1.4747815448115809,0.28079683655789395,0.0,0.0,0.0,0.0,0.12133418147997424,0.0,0.0,0.0,0.0,4.624271960959098
s03M1722,0.0,0.0,7.658519825648717,0.0,0.0,0.5985187473180295,0.0,0.0,0.0,3.4791868313713974,0.06517603160347597,0.0,0.23104783772877657,0.0,0.0,3.3837570086000732,0.0,0.12361068036032259,0.5648398767826093,0.0,0.4163009869651141,0.0,0.0,0.0,0.0,0.0,0.17608210112650072,0.0,0.5289372584222656,0.1238078687148487,0.19303091368304998,0.0,0.0,0.5724245655460789,0.0,2.189983402339611,0.0,0.0,0.0,0.0,0.0,0.2181022542212951,0.0,0.0,0.0,0.0,7.439550690735891
s04M1722,0.0,0.0,8.021539402517021,0.0,0.0,0.3165077532696767,0.0,0.031016754908981953,0.008785873964197844,1.7238045436211886,0.10023141024664745,0.0,0.13225487927754595,0.0,0.0,1.4898039530078173,0.0,0.32651432751432063,0.439518907887899,0.0,0.16853212183982771,0.0,0.0,0.03199705500466227,0.0,0.0,0.1685689975366666,0.0,0.3448214736092568,0.0,0.17309644408276276,0.0,0.0,0.44525471256222127,0.35786495043111843,1.532504423262954,0.0,0.0,0.0,0.0,0.0,0.3119599222253795,0.0,0.0,0.0,0.0,6.974188579785437
s05M1722,0.0,0.0,15.57244624685061,0.0,0.0027053047635922445,0.5110680225311968,0.0,0.0,0.0,1.8109542964512406,0.041911653751223577,0.09996805707331252,0.1297188532837973,0.0,0.0,3.8554659362369352,0.0,0.09209919617710818,4.828948712765969,0.0,0.07582667015870075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26948585075086856,0.0,0.468863058281118,0.0,0.024445609297112553,0.8854915838730543,0.0,2.1326485222984584,0.0,0.0,0.010271018777886705,0.0,0.0,0.5398273253605305,0.0,0.0,0.0,0.0,5.305033466666034
s06M1722,0.0,0.0,7.354960291048099,0.0,0.0,0.11916839153127295,0.0,0.0,0.0,0.812251724294513,0.05043723071167295,0.05037925347012619,0.298918476350631,0.0,0.0,1.162182016135712,0.0,0.0,3.207601250766917,0.0,0.05089720787811264,0.0,0.0,0.0,0.0,0.014204216961095603,0.0,0.0,0.2977267780627694,0.052285376459256336,0.7082438792291414,0.0013470608331162361,0.10858538733458133,0.4699383342050699,0.02460788228875942,1.5845814092275228,0.0,0.0,0.0,0.0,0.0,0.24887881398681946,0.0,0.0,0.0,0.001542927311062524,2.8060241450155714
s07M1722,0.0,0.0,18.59270570187073,0.0,0.0,0.44025848680524843,0.0,0.05826060101974004,0.0,1.0239088982827234,0.22729358609107217,0.05422949339708595,1.1579700107791482,0.0,0.0,2.0461278013828843,0.0,0.725667821077071,2.9569167070799565,0.0,0.28090200845764823,0.0,0.0,0.20597348894199308,0.3314284529857462,0.11709754333208197,0.9111100749271952,0.0,1.1438015962906198,1.3676295116999195,0.49252232234839854,0.0,0.304108427810755,0.893406585413855,3.730290556353072,2.4551366406846165,0.0,0.0,0.006711672739730628,0.0,0.0,0.5592171816841222,0.0,0.0,0.26483715293059046,0.0069861128725539215,0.0
s08M1722,0.0,0.0,0.0,0.0,0.024914651736143767,0.0,0.0,0.0,0.0,0.0,0.0,9.322302877668106,0.0,0.10979095014045487,3.179416673272382,0.0,0.0,0.0,0.1145325667663831,0.0009490837375092889,0.0,0.0,0.0,0.3331783057433017,0.0,0.0,0.0,5.446122205905992,0.0,0.45274142647501614,0.0,0.6307083765893886,0.0,0.0,0.0,0.0,0.0,0.0506418603012221,1.6263439789285297,0.0,5.614015886478283,0.0,0.5011516201767658,0.0,0.0,0.0,0.0
