,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
s02T1622,0.240974236468903,0.0,8.574693198739027,0.0,0.0,0.17083323732980193,0.0,0.0,0.0,1.9697050184488272,0.0,0.0,0.13358482457299575,0.0,0.0,1.6099843053197702,0.0,2.190081089920149,0.0,0.0,0.015857078514067695,0.0,0.0,0.0,0.0001465310575833118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s03T1622,1.1429562109212923,0.0,12.19884561024569,0.0,0.0,0.35532921074172996,0.0,0.0,0.0,3.0142387671379782,0.0,0.0,0.7355952461801398,0.0,0.0636734800025991,2.483507177900078,0.0,5.136313783547458,0.0,0.0,0.7648440349759447,0.0,0.0,0.5025533436321521,0.03505345481506323,0.0,0.04265779601538449,0.0,1.0991870677158684,0.0,0.12600634448166073,0.0,0.0,0.0
s04T1622,2.0809136746905104,0.0,18.351898287174023,0.0,0.0,0.25074001280937325,0.0,0.0,0.0,2.9816500255076184,0.0,0.0,0.4616916483853848,0.0,0.0,4.619808779589551,0.0,3.475916148040808,0.0,0.0,0.9497291085181002,0.0,0.0,0.9141095569838427,0.02508829133469057,0.0,0.06469645781414227,0.0,1.6596517261278425,0.0,0.0,0.0,0.006420804425607641,0.0
s05T1622,3.826669071050755,0.0,33.45543930807268,0.0,0.0,0.5560200808198115,0.0,0.0,0.0,5.593349179334823,0.11691820117925222,0.0,0.8761654199173123,0.0,0.0,4.116117599730866,0.0,8.020518860088,0.0,0.0,2.8845058058556403,0.0,0.0,0.8548079222910869,0.0,0.0,0.0,0.0,0.7383759114738938,0.0,0.0,0.0,0.0,0.0
s06T1622,1.6127249470030227,0.0,12.3975460678023,0.0,0.0,0.14981198192001863,0.0,0.0,0.0,1.7308446622623894,0.2075677362208849,0.0,1.374315918683875,0.0,0.0,1.573043447024366,0.0,6.45884169158306,0.0,0.0,1.9455242204505763,0.0,0.0,1.097121609946674,0.028898846524430474,0.07284036387506149,0.02987349497910945,0.0,1.96889273449909,0.866097395726652,0.6269087343038839,0.0,0.002382026946721901,0.0
s07T1622,0.6968942607795031,0.0,2.849318346571359,0.0,0.0,0.0,0.0,0.0,0.0,0.41739338356915956,0.03880709637520608,0.01765793447158058,0.7201575760679955,0.0,0.0,0.167575487237119,0.0,1.8220409574926233,0.009808982716638232,0.0,0.16773080234864224,0.0,0.0,0.9198196920181514,0.026838637889654803,0.06648464930175339,0.0,0.0,1.301840508203762,0.16747589466561197,0.0,0.0027759234767275767,0.00855083723821553,0.0
s08T1622,0.0,8.335393434381967,0.0,0.4012970565864412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5669466005981425,0.0,0.24726370883396834,0.05666837780625953,0.0,2.859757679244566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.304423857697953,0.0,0.3059568355513412,0.0,0.041038280252997265,0.0,0.0
s09T1622,0.16695853585308476,6.317534873046473,0.2160304179162209,0.26457812764519656,0.04157634797586245,0.0,0.0,0.08892719217678643,0.34383384292211355,0.015261700833576797,0.0,3.8704166677906406,0.0,0.0,0.908262302357517,0.0,1.9739100943871744,0.0,0.0,0.0,0.8945552254719552,0.0,0.0,0.43236814754280745,0.0,0.0,0.0004583358804596593,4.046240491687089,0.0434089527822697,0.30063035914089486,0.0,0.19175580487326016,0.0,0.0
s10T1622,0.0,0.06061964149028063,1.843525204666701,0.04624536891458819,0.1970976580239065,0.0,0.0,0.7889469844293355,5.591213867259552,0.0,0.0,4.067881236859981,0.0,0.0,0.4027307597602677,0.0,2.411024189803292,0.0,0.0,0.0,4.084510737774501,0.0,0.0,0.942619439332162,0.0,0.0,1.1717687504611505,3.6184636341667122,0.1581668324023155,0.21780199582394585,0.0,0.20003050079251364,0.0,0.0
s11T1622,11.041472779160577,0.0,2.83406774003676,1.1118007332616044,0.0,0.0,0.0,0.759713745875468,1.788166172192085,0.0,0.0,7.186249673837579,0.0,0.0,0.2794310110478484,0.0,8.96803920409297,0.0,0.0,0.0,10.653261903742633,0.0,0.0,4.674091756880697,0.0,0.0,1.0124940282119466,1.5935265503181408,0.41605899288140086,0.8968073949378781,0.0,0.2381475294758339,0.0,0.0
s12T1622,11.319159882575672,0.0,3.09753521407674,0.0,0.0,0.0,0.0,0.680405551929551,1.0190885652264263,0.0,0.0,0.4283093996119788,0.0,0.0,0.4070853562208276,0.0,0.7395459729379449,0.0,0.0,0.0,8.02899068058112,0.010140253645383087,0.0,4.750084950625413,0.0,0.0,1.5304290028426957,0.3452171792958491,0.0,0.0,0.0,0.0,0.0,0.0
s13T1622,7.948917471892406,0.4252867281594605,3.1719795401486994,0.0,0.0,0.0,0.0,0.8575564348790781,2.4101363385578543,0.0,0.0,0.4892765223776515,0.0,0.0,0.0,0.0,0.4055444152343303,0.0,0.0,0.0,6.151771673181164,0.0006674849120136752,0.0,3.442688368183903,0.0,0.0,2.9916653151267187,0.9909424993370807,0.0,0.0,0.0,0.0,0.0,0.0
s14T1622,18.14054887347329,0.0,5.621827040268615,0.0,0.0,0.0,0.0,0.5301959183522371,1.0503513910906381,0.5649680086726415,0.4129790206715994,0.27848833173004556,0.0,0.0,0.0,0.0,0.19740915804027165,0.0,0.0,0.0,11.774200156814226,0.0,0.0,6.579937770320501,0.0,0.0,5.269760906358979,1.0836627067801743,0.3354618727770982,0.0,0.0,0.0,0.0,0.0
s15T1622,9.913062669472142,0.2749952824426402,8.966641164880025,0.0,0.0,0.0,0.0,0.0825516830682593,0.0,1.8594821342805121,0.5977352509645817,0.009509782603925609,0.49294887227636836,0.0,0.0,0.47306786192840045,0.0,1.6064682084307431,0.0,0.0,7.5638147257916275,0.0,0.0,3.6477299285483276,0.0,0.00828881145831554,2.785326802493109,0.0,1.120469795769615,0.07416708036845669,0.0,0.0,0.0,0.0
s02M1722,0.49680566004445564,0.0,7.440364172394266,0.0,0.0,0.5579911254349881,0.0,0.0,0.0,2.713584024656591,0.0,0.025784052841091285,0.4759300168216376,0.0,0.0,3.181597535752741,0.015456855123328532,2.4288139525168253,0.07393408532205274,0.0,0.5920372337411067,0.0,0.0,0.40552071564723724,0.0,0.0,0.1579591918532579,0.04155992387882093,1.2530243066367366,0.0,0.0,0.0,0.0,0.0
s03M1722,1.0153161675856766,0.0,11.716262569079978,0.0,0.0,0.5770058888622082,0.0,0.0,0.0,3.4228847891295553,0.011705761408769676,0.0,0.371859565054725,0.0,0.0,3.2837820784096423,0.0,3.5713243815090783,0.5199477584180437,0.0,0.7619208882461168,0.0,0.0,0.3699824379072839,0.0,0.0,0.1844692898524589,0.0,0.8893559720309867,0.0,0.159437538736752,0.0,0.0,0.0
s04M1722,1.7534062813779976,0.0,12.01158270885064,0.0,0.0,0.2927378255285311,0.0,0.0,0.0,1.706089485253354,0.04326316819245982,0.0,0.2606179448242666,0.0,0.0,1.4453383730380123,0.0,2.498881404802673,0.3899387506086527,0.0,0.6850853620480203,0.0,0.0,0.4281719373935594,0.0,0.0,0.4073564581734413,0.0,0.6528660574373446,0.0,0.14244413102984488,0.0,0.0,0.0
s05M1722,2.3685892869470453,0.0,11.48541197243544,0.0,0.0,0.4862032999266292,0.0,0.0,0.0,1.830761390801268,0.0,0.004076557041177205,0.6384814052525907,0.0,0.0,3.326137946723336,0.0,3.4009530278383595,5.139417154354971,0.0,1.0963872169102615,0.0,0.0,1.5224781207606675,0.0,0.0,0.49348124744125726,0.0,1.4309054993075527,0.0,0.43785543599711235,0.0,0.0,0.0
s06M1722,1.178209431575352,0.0,6.319956256402324,0.0,0.0,0.10912490378029216,0.0,0.0,0.0,0.7966954620148481,0.026274138874570616,0.0,0.48197257158077067,0.0,0.0,0.9077160767300206,0.0,2.556697878959297,3.484089060918036,0.0,0.2794120061153384,0.0,0.0,0.872301739754894,0.0019452771572531574,0.0,0.10039483136546695,0.0,0.8420525530857692,0.042707981210969914,0.746047668075307,0.0,0.0,0.0
s07M1722,3.412857774871506,0.06599040507116394,4.555232541383624,0.0,0.0,0.42506921259244324,0.0,0.0,0.0,1.195292368380763,0.24179536592917475,0.016800649545152042,1.746842274425812,0.0,0.0,1.2812498697910977,0.0,4.177468843696567,3.582179939586252,0.0,1.5985299009174225,0.0,0.0,2.9393909128642273,0.016690237074235156,0.029876632204020093,1.6392619129098498,0.0,3.372744603453465,1.7376438899579287,0.580071426795315,0.0,0.0006698031209260427,0.0
s08M1722,0.0,4.8239082800799045,0.0,1.8566092393095095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7249367314166317,0.0,0.0,0.0,0.0,5.24966792426084,0.0,0.1607624270240037,0.0,0.16625537623256445,0.0,0.0,0.0,0.0,0.0,0.0,5.880988884688563,0.0,0.5959951574828254,0.005235515387227969,0.7019340638640467,0.0,0.0
s09M1722,4.286893116941809,0.0,0.701002247604745,0.15911411328470323,0.0,0.0,0.0,0.15188961754070865,0.0,0.0,0.0,0.767288379133728,0.0,0.0,0.0,0.0,2.108966625002233,0.0,0.6681749443971252,0.0,2.466222135498706,0.0,0.0,1.8911744449908812,0.0,0.0,0.28600295651827734,0.0815536723609523,0.0,0.11097439339080695,0.039098549988516876,0.022447474815720632,0.0,0.0
s10M1722,10.553178253744386,0.0,2.238307670296003,0.0,0.0,0.0,0.0,0.6991606957105772,0.0,0.0,0.0,0.8817789980869926,0.0,0.0,0.0,0.0,3.1874057641370235,0.0,0.0,0.0,4.970554548545004,0.011204153109277009,0.0,4.738400078853266,0.0,0.0,2.0472542285939554,0.8413968070127628,0.31926163092121224,0.005883672665886497,0.0,0.08119659252846315,0.0,0.0
s11M1722,12.59816782600377,0.0,1.7385526318481814,0.04221958712363492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6552047454456982,0.0,0.0,0.38222727340657037,0.0,6.776023193357866,0.0,1.837855165985837,0.0,5.481156538944481,0.0,0.0,4.00014146638244,0.0,0.0,0.3234258450773075,0.0,0.46848696722816535,0.3267990642399282,0.15966439708152927,0.0,0.0,0.0
s12M1722,9.120409190420803,0.0,1.5162609637486164,0.0,0.0,0.0,0.0,0.3573329264008095,0.0,0.047272406336309775,0.0,1.1706844766651703,0.0,0.0,4.00398479003756,0.0,4.276942013585312,0.0,0.027063562723693566,0.0,6.310963651623121,5.128906318240254e-05,0.0,8.40791219797169,0.0,0.02797491022273529,0.3475444188650313,0.0,0.4582100262122887,0.30344019518821624,0.0,0.0,0.0,0.0
s13M1722,8.893139347208944,0.0,1.4555637692635566,0.0,0.0,0.0,0.0,0.45159145492373665,0.0,0.011228164347192099,0.0,1.7231635019249731,0.0,0.0,3.4180558578340348,0.0,6.364404014899411,0.0,0.0,0.0,7.3792946748497545,0.0042618892871734895,0.0,9.95765478513455,0.0,0.0,0.5053476412661316,0.0,0.2691701731042664,0.6475028293269327,0.0,0.0,0.0,0.0
