,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72
s02T1622,0.13314758960516263,0.0,0.8320801119323681,0.0,0.0,0.0,0.0,0.02764703604192855,0.0,1.9829228277000208,0.0,0.006223342414877177,0.5283108667510581,0.034831123403355105,0.0,3.990878516069145,0.0,1.3087070009007156,1.940520919368088,0.0,0.09270170505869434,0.0,0.0,0.28209318330098304,0.0,0.0,0.0,0.0,0.08360499651430703,0.1190387864813434,0.0,0.0,0.0,0.0,0.08505964427125998,0.7714479606210912,0.0,0.0,0.0,0.5658918678095658,0.0,0.0,0.0,0.0,0.0,0.0,0.07275008606449197,0.0,0.0,0.0,0.0,0.0,0.08809308740736521,0.0660736140308153,0.08506001031298602,0.0370754739905127,1.2981493541973619,0.0,0.0,0.0,0.0,0.0,0.03043811913991679,0.0,0.0,0.6449319905864553,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s03T1622,0.0,0.0,0.0,0.0,0.0,0.04420753118972719,0.0,0.12716168732029365,0.0,2.9982170892825577,0.01496099369368176,0.0,1.2733297330843307,0.27095396774448766,0.0,5.371874209110038,0.0,2.7632340109890046,3.5760507478376393,0.0,0.3459487900185811,0.0,0.0,1.1816945895588318,0.0,0.0,0.0,0.0,0.6511701127789579,0.3932015967756694,0.0,0.0,0.0,0.004114442918094515,0.3738659013150207,1.5718196774063617,0.0,0.0,0.0,2.32705108849569,0.0,0.0,0.0,0.0,0.0,0.0054442248911758424,0.0,0.0,0.0,0.0,0.0,0.0,0.504866119894015,0.1896107697762565,0.5584671335188587,0.11036277555297802,4.029223865256608,0.0,0.022027164955378133,0.0,0.0,0.0,0.358443826766543,0.0,0.0,1.4982159831285522,0.0,0.022358295900666507,0.0,0.0,0.0,0.0,0.0
s04T1622,0.4047737650748269,0.0,2.563415533720288,0.0,0.0,0.5903313758590254,0.0,0.14747625235082468,0.0,2.8599053418198443,0.0,0.004850401656543922,1.3519574103048595,0.15331035281258204,0.0,7.755588354297303,0.0,3.701587724934154,7.239835802766469,0.0,0.17025815783694395,0.0,0.13829896092707664,2.0821983862655915,0.0,0.016051228344159174,0.0,0.0,0.5365549407614474,0.30260154446589377,0.0,0.0,0.0,0.005539306004969763,0.0,1.6702474289080074,0.0,0.0,0.0,0.09199254435683105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007098790526381821,0.0,0.0,0.0,0.0,0.1974344720033126,0.17155366222800228,0.9703683428212718,0.0,5.757016430182577,0.0,0.0,0.0,0.0,0.0,0.06899190961767102,0.0,0.0,0.931419269822786,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s05T1622,6.413643061238133,0.0,0.2435223187097154,0.0,0.0,0.06674357811070887,0.0,0.4242475467659723,0.016431425662709654,5.267661869990391,0.3182517799112463,0.0,2.0829724978081186,0.20585678341732708,0.0,14.202244500477738,0.0,3.488171523452974,4.174001631916029,0.0,1.0859627094405826,0.0,0.0,3.2085297793979906,0.0,0.013342857421760954,0.0,0.0,0.1260394186814094,0.6110265751058923,0.0,0.0,0.0,0.0016456044918988922,1.2327334718760503,1.7885731120624573,0.0,0.0,0.0,3.128204738448228,0.0,0.0,0.0,0.0,0.0,0.0,0.3279852287842314,0.10163964914915534,0.0,0.0,0.0,0.0,0.6588898799185513,0.788555610331232,1.1145834336526992,0.22209766797880434,6.544253405801715,0.42625609301459444,0.0,0.0,0.0,0.0,0.48216697453221674,0.0,0.0,2.3527026652901886,0.16732039105751803,0.0,0.0,0.0,0.0,0.0,0.0
s06T1622,0.0,0.004362074516558386,0.5607845237412211,0.0,0.0,0.0,0.0,0.21758011230824376,0.0,1.4566820126416302,0.23167692971469997,0.0,1.5817760334667597,1.1037612162670232,0.0,4.667548023342185,0.0,2.5544611818647778,2.3682195832959376,0.0,1.0986084557016016,0.0,0.0,1.2635516268633538,0.0,0.02584144925742779,0.0,0.0,0.09101228245748423,0.7643386716256071,0.0,0.0,0.0022831982149940306,0.011836242907911498,0.6992101259691095,2.2499576651930444,0.0,0.0,0.0,3.119690140501152,0.0,0.15796544539711055,0.0,0.0,0.0,0.0,0.17226767526251088,0.0,0.0,0.0,0.0,0.01993649266814338,1.2151350881176581,0.291085828741849,0.6257081269893686,0.060677952832588325,6.691288914877932,0.9739941343648411,0.10973639084254408,0.0,0.0,0.0,1.0014087675092074,0.0,0.0,0.8380232343437884,0.006337306724317632,0.0,0.0,0.0,0.0,0.0,0.0
s07T1622,0.0,0.0031175431276648903,0.0,0.005602020283410189,0.0,0.08743219448637933,0.0,0.07132318141847363,0.0,0.3098599840793975,0.02677988382800223,0.034158115133382176,0.6763765306367784,0.08127885435115052,0.0,0.6267184868226178,0.0,0.8511684249978995,0.43337231081116956,0.0,0.07037455108475682,0.0,0.008849612175207779,0.49164746553460953,0.0,0.014044084772067445,0.0,0.0,0.059536738285044834,0.5865391592700947,0.0,0.006374403261233677,0.0,0.002643850035335103,0.42949828063008955,1.4717198854220748,0.0,0.0,0.0,0.2087222224106012,0.015556687703839837,0.0,0.0,0.0,0.0,0.0,0.030749571702242056,0.0,0.0,0.0,0.002475720302157187,0.07054709244797151,0.008522441656293693,0.01313835883994194,0.42919048401479903,0.0,4.9218528087001685,0.0,0.0,0.0,0.0,0.0,0.37457472677256604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s08T1622,0.0,1.0539334837649026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2652716557835395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.948453842431718,0.0,0.06517312966383144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5228519621195271,0.0,4.336549878638737,0.012808678693207612,0.0,0.0,0.0,0.0,0.0037102416502319095,0.0,0.0,0.0,3.1979565025820795,0.0,0.0,0.21490755587437552,0.0,0.0,0.0,0.0,0.0,1.7557251270676537,0.3393796393223368,0.02006430253924902,0.0,2.3674185981978733,0.0,0.0,0.0,0.6776132630909851,0.11399535927960913,0.0,2.9482346399157358,0.0,0.16998204514606027
s09T1622,0.0,0.06861928509008619,0.0,0.0,0.0,0.0,0.0,0.0,0.4464046829008952,0.013662891304571568,0.0,0.0,0.003547085934716857,0.2138710172788055,0.0,0.0,0.3064913416837124,0.0,0.0,0.0,0.14262954337528708,0.0,0.0,0.7499038044476444,0.1759088832772268,0.0,0.0,3.3081875815046438,0.0,0.4649921306876808,0.0,0.16976183927468935,0.0,0.0,0.008752565378956701,0.0,0.0,0.0,0.7721634061138437,0.0,4.23868446637888,0.0,2.0411378163425233,0.0,0.012897356143820883,0.0,0.0,0.17126435718343194,0.0,0.0,3.3285410861063798,0.0,0.0,0.10748991583058452,0.03324357836483872,0.0,0.0,0.3431126800261213,0.0,0.5046477049212676,0.069370958438558,0.009302020037602679,0.0,1.3589844681904022,0.0,0.0,0.0,2.160876163718648,0.07699336789118219,0.0,0.0760113609791514,0.0,1.3097395291886715
s10T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.833575494305859,0.0,0.0,0.24895883370476685,0.011453497668727074,0.3536418979806433,0.0,0.0,0.5527030709810375,0.0,0.0,0.0,0.48747868650994686,0.0,0.0,3.8025085305124238,2.7227361429595063,0.0,0.0,5.341591980846044,0.0,0.2678732571469605,0.0,0.23731217723717193,0.0,9.369240664010581e-05,0.0,0.0,1.6437133442714267,0.0,0.24306560059278254,0.0,3.7049762077559945,0.0,0.9341020838811803,0.0,0.002369952165013719,0.0,0.0,0.8523846091031315,0.0,0.0,1.0269276490990993,0.0,0.0,0.8748408742605174,0.08954420508035225,0.4833700542797218,0.0,3.5330301278145373,0.0,0.0,0.0,0.04189053087798679,0.0,0.0,0.0,0.0,0.0,1.76582060179968,0.0,0.0,0.0,0.0,0.0
s11T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4665610432996903,2.9558589759718097,0.06440049409802605,0.0042061379999652595,3.985465849741976,0.0,0.9503951601135007,0.0,0.0,2.3273566492094218,0.0,0.0,0.0,3.368391524099148,0.0,0.0,7.031540879020415,0.0,0.0,0.0,12.73593535731027,0.0,1.3511282432835339,0.0,0.6752395476755743,0.0,0.007567314493237958,0.0,0.0,0.04603804481716771,0.02372047690356923,0.0,0.0,5.205536003219111,0.0,3.1267791067885065,0.0,0.026758518007195954,0.0,0.29654226134179856,2.0221906630244177,0.0,0.0,0.34521649216038325,0.0,0.0,0.0,0.12708873601720175,0.04321772048145947,0.951466806830729,2.4489504088507315,0.1929472818213733,0.04603429073588622,0.0,0.10091977520791816,0.055955218909921146,2.5395901134191377,0.0,0.0,0.0,0.9750207099749405,0.0,0.0,0.0,0.0,2.5699869058239324
