,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
s02T1622,0.3585105703585056,0.0,8.834037966374481,0.0,0.0,0.17642676770107277,0.0,0.0,0.0,1.8974964354586719,0.0,0.0,0.029330473691233767,0.0,0.0,1.3514025274834305,0.0,0.0,0.0,0.0,0.10753562995677836,0.0,0.0,0.002269203783487013,0.000981001079381625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6190242407470173,1.3304144919822296,0.0,0.0,0.0,0.0,0.0
s03T1622,1.0901634478761684,0.0,12.109230823248456,0.0,0.0,0.3639165638019866,0.0,0.0,0.0,2.88222573808996,0.0,0.0,0.4446163016811168,0.0,0.09963094541889272,2.1751280063728315,0.0,0.10119716103137329,0.0,0.0,0.3388178999705264,0.0,0.0,0.5959016197188318,0.032059013012427945,0.0,0.0,0.0,1.1359593199949158,0.0,0.12282584274760784,0.0,0.26225074348206745,0.0,2.18115448177036,3.1478593130287855,0.0,0.0,0.0,0.0,0.0
s04T1622,1.879024257376474,0.0,18.266098747695967,0.0,0.0,0.25792829665964523,0.0,0.0,0.0,2.6624685087728013,0.0,0.0,0.25338817935276153,0.0,0.0,4.06487470112901,0.015076597187121708,0.11828802378946393,0.0,0.0,0.028330656206837227,0.0,0.0,1.1279637404121328,0.028727779018465016,0.001450086835034903,0.0,0.0,1.685372273797211,0.0,0.0,0.0,0.4826404288665791,0.0,1.6773793973899909,2.1271135350744226,0.0,0.0,0.0,0.0,0.0
s05T1622,3.7434485617796183,0.0,33.283875347108136,0.0,0.0,0.5764610960130825,0.0,0.0,0.0,5.432440881701262,0.13664006513849028,0.0,0.5002730068835463,0.0,0.0,3.387490904180054,0.0,0.017010131222564104,0.0,0.0,1.3593793497455409,0.0,0.0,1.5772532939451702,0.0,0.0,0.0,0.0,0.9963507039318592,0.0,0.0,0.0,0.48793185787563315,0.0,3.000203063060201,4.8950992189162355,0.0,0.0,0.0,0.0,0.0
s06T1622,1.5577950540007914,0.0,11.949194342199453,0.0,0.0,0.16400394409620314,0.0,0.0,0.0,1.664358304944819,0.22485935143243485,0.0,1.1162777349620268,0.0,0.0,1.4175536800588193,0.0024860068715292483,0.07125463364975804,0.0,0.0,1.3343740784794336,0.0,0.0,0.8370380973378099,0.02444341675408016,0.055168460926899275,0.04009387305030058,0.0,1.8918552315201296,0.8200216950096535,0.5747914335355133,0.0,0.5510316879694815,0.0,3.0885442993466885,3.9860900413001,0.0,0.0,0.0,0.0,0.0
s07T1622,0.5508301517025527,0.0,2.4530530232787613,0.0,0.0,0.0,0.0,0.0,0.0,0.4185051194452133,0.04834126252369992,0.0,0.5983181780676801,0.0,0.0,0.18901960266952275,0.010214860186740695,0.0,0.0,0.0,0.0,0.0,0.0,0.4550302975348199,0.026463014288315673,0.046450539177942424,0.17876872875668176,0.0,1.1431213114475574,0.1303025288691345,0.0,0.0022175235077286437,0.46086289489096727,0.0,1.5723026338681496,1.1404959773858536,0.0,0.0,0.0,0.0,0.0
s08T1622,0.0,13.470234113810633,0.0,0.40120538211366014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5473824083834286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07287901536116834,0.0,0.0,0.0,5.156134129930077,0.0,0.10777523769453182,0.0,0.012098133398682813,0.0,0.0,0.0,0.0,0.4970841787905049,0.0,1.9352978197660577,0.0,6.183179563306796
s09T1622,0.0,9.70631342535842,0.07953313708972568,0.427348964105301,0.0,0.0,0.0,0.15631045654173473,0.29194616999456,0.01797077011215588,0.0,0.13256687728301855,0.0,0.0,0.9277211145990045,0.0,0.0,0.0,0.0,0.0,0.22561085511278903,0.001950017912633339,0.0,0.6319635525481043,0.0,0.0,0.0,3.7445562046423833,0.06291801817945357,0.17457636600670784,0.0,0.14237496729965415,0.1513636643465488,0.0,0.0,0.0,0.016701362066703862,0.0,1.0140019186263936,0.0,6.207876360976473
s10T1622,0.0,1.9628492323158913,0.5760668461529359,0.15050893172457816,0.11051980243309317,0.0,0.0,0.8917999815069418,5.6768900497045935,0.0,0.0,1.391772221242174,0.0087466010474422,0.0,0.6551130161284608,0.0,0.0,1.0994759602462505,0.0,0.0,0.4227395311613106,0.0,0.0,3.5989510125517707,0.0,0.0,0.0,3.218169331664032,0.06767442632252647,0.15933636872860488,0.0,0.17303534322592537,0.2724241056269011,0.0,0.0,0.0,0.0,0.0,0.9785197992291832,0.0,5.709741964271501
s11T1622,7.295012527725302,0.0,1.5668397177136433,1.3153212823908147,0.0,0.0,0.0,1.2987055143701323,1.9911266351135195,0.0,0.0,4.668912053485717,0.12759593811679001,0.0,0.704195463466078,0.0,0.0,0.9533791002877541,0.0,0.0,5.042254059133868,0.0,0.0,4.573550897108542,0.0,0.0,0.0,11.171041430255743,0.28581971168708087,0.6573272880560694,0.0,0.35705636231744464,2.332416266272909,0.0,0.0,0.0,0.0,0.0,0.4973767022931114,0.0,9.465087865204296
s12T1622,8.362176292662543,0.1577286986726875,1.5445433268756397,0.0,0.0,0.0,0.0,1.088082008036327,1.2674231597847556,0.0,0.01563121983135035,0.3378067734606909,0.0,0.0,0.8050208552107418,0.0,0.0,1.4482590237725665,0.0,0.0,2.7349426459602113,0.00354745098054615,0.0,4.700596672655526,0.0,0.0,0.0,0.8473494276728679,0.0,0.0,0.0,0.0,2.4219152045217442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28480656402844184
s13T1622,4.206998231254867,1.0092291113454717,1.3746117916144787,0.0,0.0,0.0,0.0,1.311874372596154,2.7185855196367745,0.0,0.04052553856577759,0.42967351382302477,0.0,0.0,0.45538632892999914,0.0,0.0,2.9515983749485963,0.0,0.0,1.0530823992902216,0.0,0.0,4.934796904427007,0.0,0.0,0.0,0.3152742526887854,0.0,0.0,0.0,0.0,1.6039433399149505,0.0,0.0,0.0,0.0,0.0,0.18613388688607016,0.0,0.256070676896884
