,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
s02T1622,0.0,0.0,0.0,0.0,0.0,0.16780549720120477,0.0,0.0,0.0,1.871066536115202,0.0,0.0,0.02794457545832643,0.0,0.0,1.4638398160239956,0.0,2.0524819940624552,0.0,0.0,0.11964226478528805,0.0,0.0,3.250971649162752,0.0024290179642011867,0.0,0.03790016208121264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6420914608337338,0.0
s03T1622,0.011305929311949278,0.0,2.1434048313577683,0.0,0.0,0.34563661209188296,0.0,0.0,0.0,2.8564096278242297,0.0,0.0,0.4710257740462408,0.0,0.08010603489417419,2.33580534191799,0.0,4.877369385617006,0.0,0.0,0.37320993618649057,0.0,0.0,4.4779272390933595,0.0443542720452866,0.0,0.1302508586910376,0.0,1.0286700092358414,0.0,0.13296877389428605,0.0,0.24775297382251574,0.0,2.2317625021696954,0.0
s04T1622,0.08047295517295959,0.0,4.046077676507093,0.0,0.0,0.24572003141473364,0.0,0.0,0.0,2.64210225174142,0.0,0.0,0.2792898036945463,0.0,0.0,4.348471821364921,0.0,3.27896981961264,0.0,0.0,0.01456841993406706,0.0,0.0,6.754197430225704,0.040352917770297446,0.0022819214648642106,0.2645290786347484,0.0,1.586469731661325,0.0,0.0,0.0,0.45268967714169145,0.0,1.731360073870979,0.0
s05T1622,0.0,0.0,5.6703183263293715,0.0,0.0,0.5461094502811624,0.0,0.0,0.0,5.348427375964041,0.1230626478578281,0.0,0.5335980490938314,0.0,0.0,3.7080396073727693,0.0,7.562204121188017,0.0,0.0,1.5214557020609456,0.0,0.0,12.301010681078013,0.0,0.0,0.5452959225972065,0.0,0.7667928260075365,0.0,0.0,0.0,0.44163134535459486,0.0,3.0803513660253667,0.0
s06T1622,0.0,0.0,2.9949305278652805,0.0,0.0,0.14984597087729581,0.0,0.0,0.0,1.6459094699585928,0.2112229415122728,0.0,1.1797759364509852,0.0,0.0,1.5289547191387869,0.0,6.181252732571534,0.0,0.0,1.4929799657311091,0.0,0.0,4.44294145719327,0.04169857548429913,0.041327837125000204,0.1911188452423597,0.0,1.7754697107696373,0.9107741488584628,0.602149115931623,0.0,0.530106715605912,0.0,3.1398820264666227,0.0
s07T1622,0.0,0.0,1.6230601933225763,0.0,0.0,0.0,0.0,0.0,0.0,0.4114781998182489,0.046024060838542685,0.0,0.6344964059125285,0.0,0.0,0.19772415039658978,0.0,1.7644451264755339,0.0,0.0,0.0,0.0,0.0,0.9325297905333381,0.037556508412678574,0.05299357601175134,0.054813765484175804,0.0,1.172982439904042,0.15620082746089212,0.0,0.004253951260618979,0.4579501932401423,0.0,1.590677061024887,0.0
s08T1622,0.0,8.59710442211765,1.2076321823645995,0.42591221096552956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.438183103836528,0.0,0.24294052121023577,0.005239418175932634,0.0,2.8616774460001166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031186859235019476,0.0,6.845527185459881,0.0,0.3160467310321358,0.0,0.04302749869044005,0.0,0.0,0.0,0.0
s09T1622,0.0,6.542071675082841,2.9011634161068516,0.25455520953347055,0.05146960167466036,0.0,0.0,0.07720179851888197,0.37197424076918595,0.01869262956977512,0.0,3.7588819726721283,0.0,0.0,0.9698308303407953,0.0,1.9627438679171294,0.0,0.0,0.0,0.15978778278770095,0.0,0.0,0.007554078492246005,0.0,0.005733453453252988,0.0,3.7513502056911276,0.005895952909374205,0.32447815427180526,0.0,0.18912569972747184,0.20266087092912713,0.0,0.0,0.0
s10T1622,4.855464189936909,0.3559699382958599,13.08878702428716,0.08763005851731154,0.20760911878199553,0.0,0.0,0.794678740948847,5.754474844419174,0.0033752823349692505,0.0,3.843585520534083,0.0024025719578538696,0.0,0.6191812766656669,0.0,2.3064833032665857,0.0,0.0,0.0,0.5745992294389427,0.0,0.0,0.2051969028991207,0.0,0.0,0.0,3.0713041056765213,0.0,0.2577894306268186,0.0,0.21367047088077837,0.4121734239279767,0.0,0.0,0.0
s11T1622,3.9541749724386857,0.0,17.329453713515047,1.1137728186073785,0.0,0.0,0.0,0.7476524556409578,1.9490837143227264,0.0,0.0,6.875459886555042,0.13615293168655992,0.0,0.6079333884068174,0.0,8.909430525361715,0.0,0.05028166467947187,0.0,5.703664171243399,0.0,0.0,0.5632074977751627,0.0,0.0,1.837908786414209,1.3481268763929295,0.14366599345060754,0.99192699593211,0.0,0.2764354506532625,2.518357265272304,0.0,0.0,0.0
s12T1622,6.370838974185403,0.21865549373253323,17.10967991431153,0.0,0.0,0.0,0.0,0.6915167124578637,1.2084899223621868,0.0,0.017674063438562537,0.20507709734644847,0.0,0.0,0.632326305370648,0.0,0.6404688686203099,0.0,0.0,0.0,3.063878302731637,0.004120564081736703,0.0,0.5820748098378125,0.0,0.0,1.781752878187812,0.008964620531515035,0.0,0.0,0.0,0.0,2.5545053567192895,0.0,0.0,0.0
s13T1622,13.022219397734213,0.8299419094657906,17.765107292771642,0.0,0.0,0.0,0.0,0.9550312630518353,2.668089469390908,0.04204424113193628,0.048764347576139136,0.257424579618541,0.0,0.0,0.1860291585895595,0.0,0.2583261522467532,0.0,0.0,0.0,1.2105151126655835,0.0,0.0,0.5174706915597025,0.0,0.0,1.1156053143630515,0.48392269855626285,0.0,0.0,0.0,0.0,1.7230979846900898,0.0,0.0,0.0
s14T1622,22.557651820073254,0.2543667607702507,27.468180726472493,0.0,0.0,0.0,0.0,0.7252486209221155,1.4652590683810982,0.7122139648451353,0.47920873238339845,0.0,0.23625910640079734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.022057618659907,0.0,0.0,1.1706200795820103,0.0,0.0,2.6093116948072823,0.5305935859608089,0.0,0.0,0.0,0.0,3.351972602797946,0.0,0.0,0.0
s15T1622,11.540924686954554,0.2623568126933537,17.556909756295003,0.0,0.0,0.0,0.0,0.24398146056762166,0.0,1.896619441665328,0.6352319318876183,0.0,0.6806097428827864,0.0,0.0,0.5770660184368221,0.0,1.6306762864665436,0.0,0.0,2.6820341983536777,0.0,0.0,2.607890479743776,0.0,0.0,1.3524122806501202,0.0,0.7690697269416091,0.06111504919549061,0.0,0.0,1.7334693663159801,0.0,1.2526778624347799,0.0
s02M1722,0.7447423856272236,0.0,1.778168226888514,0.0,0.0,0.5362919977188877,0.0,0.0,0.0,2.4685481962337112,0.0005799177088889719,0.009688761440481038,0.23572040547156725,0.0,0.0,3.044713118950286,0.0026648616409761464,2.2957787604624325,0.07998626735416045,0.0,0.2162827985757695,0.0,0.0,2.7685538530902454,0.0037216721305575917,0.0,0.03608076506523088,0.010866848534431458,1.190111783489599,0.0,0.0,0.0,0.20282585348287252,0.0,1.7176014073087889,0.0
s03M1722,0.8354580584560188,0.0,1.7204488304872854,0.0,0.0,0.555593844189724,0.0,0.0,0.0,3.1979172746702127,0.011578083279524283,0.0,0.250218657523275,0.0,0.0,3.0952235865747513,0.0,3.3718762024711877,0.5169661973733967,0.0,0.4663261578696768,0.0,0.0,4.376072419960615,0.0032407918254180675,0.0,0.13212116462207868,0.0,0.8336580895454478,0.0,0.1610247363181031,0.0,0.17734168727160482,0.0,1.308864532967597,0.0
s04M1722,1.8863869040350865,0.0,2.2362891002249374,0.0,0.0,0.28630489460939246,0.0,0.0,0.0,1.6173978429557925,0.048339563801209615,0.0,0.1949527858970561,0.0,0.0,1.3112508251003179,0.0,2.3623057837814434,0.4113711700322394,0.0,0.1616152414642792,0.0,0.0,4.3641113776144875,0.0,0.0,0.2573003561950052,0.0,0.6505993309191194,0.0,0.15179807193590306,0.0,0.21755513720505654,0.0,0.930518233855572,0.0
s05M1722,2.197015684518227,0.0,4.655498515316917,0.0,0.0,0.4715163708048119,0.0,0.0,0.0,1.4859146765966373,0.0003924445689638768,0.0,0.3566587904735975,0.0,0.0,3.18458987328635,0.0,3.240717353571166,5.0199459270840245,0.0,0.0,0.0,0.0,4.025752643156209,0.0,0.0,0.2866507993579345,0.0,1.3618537320733999,0.019618199182116706,0.4481068912606473,0.0,0.8063168666900721,0.0,2.6152553723083187,0.0
s06M1722,0.3646620044425577,0.0,1.6017150941331069,0.0,0.0,0.10769859043768602,0.0,0.0,0.0,0.6951570119390044,0.032361103354375954,0.0,0.4266569626236606,0.0,0.0,0.8682552223769467,0.0,2.445602425561213,3.3298282854228725,0.0,0.0563338017798482,0.0,0.0,2.224904572858046,0.009265962679045043,0.0004701649949161151,0.15624977767566364,0.0,0.7840697826371931,0.05343911369893219,0.7211011674467138,0.0,0.462807021647794,0.0,1.3599868377161752,0.0
s07M1722,7.116731503800585,0.06144548013932002,7.698944524554254,0.0,0.0,0.4124338400457899,0.0,0.03121415139427324,0.0,1.0827880323404757,0.2660609021473413,0.0,1.5334488338849768,0.0,0.0,1.3931076512396054,0.0,4.085023073036246,3.2335167714669812,0.0,0.035657784629827605,0.0,0.0,1.2452417135198224,0.03800937788328604,0.03325814796844093,0.38027316280696305,0.0,3.020350944188332,1.7972362446952659,0.5674680805522238,0.0,1.4526208184227882,0.0,4.184963755676734,0.0
s08M1722,0.0,5.005849506997484,2.2045656036086743,1.9012676380411617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.559209418688462,0.0,0.0,0.0,0.0,5.243998199695106,0.0,0.18014427775794317,0.0,0.0,0.0,0.0,0.0,0.0,0.004206933815124933,0.0,5.487679501140684,0.0,0.6171037338821858,0.006643120613806682,0.6866135171549252,0.0,0.0,0.0,0.0
s09M1722,1.0827669615074442,0.0,4.060564780557345,0.15988956748806704,0.0,0.0,0.0,0.11487127535729423,0.0,0.0,0.0,0.7082656790901486,0.0,0.0,0.0,0.0,2.1031280102627807,0.0,0.732864491581166,0.0,1.2843323698235452,0.0,0.0,0.14428181812637458,0.0,0.0,0.7733428372049561,0.03904097362492827,0.0,0.15396863486191836,0.05402531334222372,0.03154692670220644,1.097352688201291,0.0,0.0,0.0
s10M1722,9.264883534084218,0.1414251672775475,12.438824170006669,0.0,0.0,0.0,0.0,0.6749791907613077,0.01893661586920518,0.0,0.0,0.7146407994088587,0.0,0.0,0.0,0.0,3.1348140610158066,0.0,0.0,0.0,1.2770882027523578,0.011036860152122487,0.0,0.3976045815725249,0.0,0.0,1.8443019949819335,0.5511832594842645,0.19085053396381746,0.103518510972954,0.0,0.10461249581704328,2.6791638554028374,0.0,0.1949597526546573,0.0
s11M1722,0.8575352746361018,0.0,6.763316668530417,0.017306240761071196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5846493616183694,0.1775577765149288,0.0,0.5355154734431175,0.0,6.768903338902346,0.0,1.8953884613823653,0.0,3.5932911851271157,0.0,0.0,0.4353393078089797,0.0,0.0,2.102588806438659,0.0,0.3311865540699473,0.36795811798460343,0.17988182113700124,0.0,2.324617198752083,0.0,0.0,0.0
s12M1722,1.0176586916031405,0.0,8.977245349059382,0.0,0.0,0.0,0.0,0.33576437297132544,0.0,0.06908884533454858,0.0,1.050901488514786,0.332589816994475,0.0,4.254877060361306,0.0,4.273694995695126,0.0,0.17974354355038774,0.0,3.7112188391735557,0.0,0.0,0.3770739891133409,0.0,0.014584491725546937,1.3330132536928738,0.0,0.2788456755925293,0.35932410923483504,0.0,0.0,4.944785943502475,0.0,0.0,0.0
s13M1722,1.747560528352852,0.0,9.721834764199258,0.0,0.0,0.0,0.0,0.4665873188871885,0.0,0.04717811893646528,0.0,1.6035292155976388,0.058109258176822706,0.0,3.5480341203654095,0.0,6.36405016520924,0.0,0.0,0.0,4.5341598581543305,0.0,0.0,0.3821893101218506,0.0,0.0,1.248889949444668,0.0,0.2181490017957963,0.856833271689573,0.0,0.0,5.986283397813284,0.0,0.0,0.0
s14M1722,12.096291354891473,0.0,14.300794019692416,0.0,0.0,0.0,0.0,0.040485377652395314,0.0,8.827731720479804e-05,0.30175629324104847,0.21401498309497952,0.8509743174098549,0.0,1.8502236853658471,0.0,1.9920469314103808,0.0,0.06371983480436945,0.0,4.451109417252883,0.0,0.0,0.9714400014531693,0.0,0.0001873456748841549,2.9711568241547606,0.0,0.724457562887155,0.0,0.0,0.0,6.527354157323979,0.0,0.0,0.0
s15M1722,39.009448423446436,0.0,20.883069549065667,0.0,0.0,0.0,0.0,0.19179719213314833,0.0,0.689952686115882,1.444616214981798,0.09875390561994209,2.5816486561592167,0.0,0.0,0.29062182558886834,0.014069126257229331,1.7259493249495077,0.0,0.0,5.2882694200142835,0.0,0.0,2.271761654877934,0.0,0.0489129814670081,2.024771616506945,0.0,1.4872935714474382,0.026336721908944132,0.0,0.0,5.6949434074531045,0.0,0.4880724232176956,0.0005537650006921455
s01X1722,0.580785681158296,0.10525178641159427,2.4438459919684856,0.0,0.07383527637951286,0.02655557245911563,0.0,0.0,0.0,0.42554294221134203,0.028496134301358687,0.0,1.040924567677431,0.0,0.4011667381059112,0.1273327622830032,0.0,1.638789272239945,0.0,0.0,0.0,0.0,0.05852853081307975,0.38732777267428364,0.12894545405264046,0.11348644905118366,0.11192179818666616,0.0,2.6455517244265914,2.871175092819649,0.0,0.0,0.9124324175497543,0.0,2.558364402235737,0.0
s02T1722,0.7130523622694463,0.10789478706640389,1.6226960864548317,0.0,0.0,0.11866331896277962,0.0,0.20014171104797024,0.0,1.1886413466886394,0.012478815881421995,0.031830982806119096,0.5154324091479278,0.0,0.24831142668274972,0.8254687297874829,0.0,2.1304218543204394,0.0,0.0,0.441250934378938,0.0,0.0,3.572977241201448,0.008190710786327866,0.10851260663718827,0.0,0.4149224861109787,2.990281790482865,2.9617240686225528,0.0,0.005818512487334731,0.6353706902587858,0.0,4.019452138503166,0.0
s03T1722,1.579489883235948,0.30115842911084706,2.431803728701254,0.062134751253948295,0.0,0.13308506761320443,0.0,0.17626933894565783,0.0,0.6983999242794131,0.051618706171818726,0.0,0.7863735895962706,0.0,0.32732745585164547,1.0635501154404885,0.0,1.9217362959603768,0.0,0.0,0.6722241505617461,0.0,0.0,1.919915860639504,0.055479218984431915,0.13852868192991444,0.0,0.0,5.218353439070205,4.853626926801012,0.12412566800345752,0.0,0.7792716788334594,0.0,4.86378893961037,0.0
s04T1722,0.0,0.3213399411829984,2.273558842226328,0.06853881477199959,0.0,0.22217941505003247,0.0,0.1278004170009224,0.0,3.122437125153153,0.015462343219756002,0.0,0.6603615756776708,0.0,0.0,1.4096994077278284,0.0,2.1256393113142793,1.4609215111478213,0.0,1.3077769419216032,0.0,0.13031194656475295,8.801563986880469,0.0,0.01229866251889817,0.018416698739713737,0.0,3.1737623914531023,0.11421107205066963,0.0,0.0,0.493195909215096,0.0,2.7220252253683115,0.0
s05T1722,0.0,0.22049087863443206,0.4229413638999083,0.27181892416327225,0.0,0.040802195473559545,0.0,0.22543296603475482,0.0,3.1948208362871644,0.0,0.0,1.578167740455852,0.0,0.0,1.6632647156713096,0.0,2.949787011323785,1.928716590209221,0.0,1.5483685777117777,0.0,0.2018589470945703,15.955896985858649,0.0,0.0,0.045484331700828246,0.0,5.787210012738758,1.0290201138170902,0.14965437116388552,0.0,0.6571812212930709,0.0,4.455416910379106,0.0
s06T1722,0.0,0.16466577692385143,1.4517529171996595,0.015608016892710639,0.0,0.07967540974444116,0.0,0.09842761952576512,0.0,1.7170307542166106,0.0,0.0,0.28348685481011515,0.0,0.0,0.43771698734660036,0.0,0.760490610751482,2.9317242465137916,0.0,0.44826289528387653,0.0,0.0,4.04437627039443,0.0,0.0,0.0,0.0,2.4361477830322444,0.0,0.4804350445391999,0.0,0.35253387058852853,0.0,0.8153786801300403,0.0
s07T1722,1.81950989923554,0.21268313173781137,4.586208319282044,0.19248801357096415,0.0457460254973626,0.0,0.0,0.32838632761852665,0.0,0.2701375026699916,0.1471219492671354,0.0,1.8278210291434716,0.0,0.5056513019686163,0.0,0.0,1.120778071414905,2.7441382032276604,0.0,1.0893515928912503,0.0,0.3799027720072065,0.8591299849138885,0.09566110538190344,0.08869895462867254,0.0,0.0,6.744834636130308,6.056277292966254,0.0,0.0,1.964224581896092,0.0,0.6656030020528653,0.0
s08T1722,0.0,0.3226866201401093,2.3827586221563517,4.462338016933667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.473775678156158,0.0,0.0,0.0,0.0,12.036311089977927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.731860626550857,0.0,1.0992685910752207,0.0,2.5009776930539025,0.0,0.0,0.0,0.0
