,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74
s02T1622,0.0,0.0,4.589939719023521,0.0,0.0,0.0,0.0,0.0,0.0,2.098085590079884,0.0,0.0,0.5509030873321927,0.0,0.0,2.3304894031194787,0.0,0.0,2.808186200706213,0.0,0.04972238745726363,0.0,0.0,0.1894325910066473,0.0,0.0,0.0,0.016478066813192332,0.0,0.0046345691126519145,0.0,0.0,0.0,0.0,0.17022788315213103,3.517013126135041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1745999784031504,0.0,0.0,0.038875207975455454,0.0,0.0,0.0,0.06282051200149548,0.0,0.3459883995751898,0.0,0.0,0.0,0.0,0.0,0.0,0.0302838310640771,0.0,0.0,0.0,1.24753502421002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02175943839208552
s03T1622,0.0,0.0,4.542159713332358,0.0,0.0,0.0,0.0,0.0,0.0,3.3035446876377317,0.0,0.0,1.367443753243466,0.10768809862798048,0.0,3.0152140572314,0.0,0.0,4.644495805949892,0.0,0.254286491613648,0.0,0.06892546123685493,0.8683529887670418,0.0,0.0,0.0,0.10265251232125408,0.0,0.2136868876667613,0.0,0.0,0.0,0.0,0.4578653151509674,5.876786643565036,0.0,0.0,0.0,1.3450078806593033,0.0,0.0,0.0,0.0,0.0,0.010756531277094068,1.203875216308117,0.0,0.0,0.18118465825316526,0.0,0.0,0.0,0.14345463295183136,0.0,0.7664487799582008,0.0,0.0,0.0,0.0,0.0,0.0,0.3576101171810657,0.0,0.0,0.0,3.270447618084186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07355155306123681
s04T1622,0.0,0.0,11.428832977674428,0.0,0.0,0.0,0.0,0.0,0.0,2.8053503860570044,0.0,0.0,1.4473395492492884,0.0,0.0,4.304903556464514,0.0,0.0,8.779179879897939,0.0,0.030566687962467424,0.0,0.052235105917960226,1.728537877832616,0.0,0.0,0.0,0.012797045798935076,0.0,0.12225030581460491,0.0,0.0,0.0,0.0,0.18316266586287988,6.336520000582027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47080334548350855,0.0,0.0,0.25946033225661363,0.03455437004077786,0.0,0.0,0.15556460276006828,0.0,0.5111678355573122,0.0,0.0,0.0,0.0,0.0,0.0,0.08060674916323932,0.0,0.0,0.0,4.846546886253092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05481548452434423
s05T1622,0.0,0.0,12.58949744143017,0.0,0.0,0.0,0.0,0.0,0.0,5.802108251152866,0.2149539009548494,0.0,2.24293316334676,0.0,0.0,8.933929247196737,0.0,0.09288400483408421,7.580532985181414,0.0,0.9203906845952018,0.0,0.0,2.63689239959637,0.0,0.0,0.0,0.15146423809113024,0.0,0.3537543013054907,0.0,0.0,0.0,0.0,1.070285979636024,9.300229483593537,0.0,0.0,0.0,2.327845532331314,0.0,0.0,0.0,0.0,0.0,0.0,1.3881569347761833,0.0,0.0,0.5512717074188371,0.027837613167294557,0.0,0.0,0.6910096533232638,0.0,1.3178252028431146,0.0,0.0,0.06292310001516324,0.0,0.0,0.0,0.33388820111136575,0.0,0.0,0.0,5.941099095330205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06130333810238042
s06T1622,0.0,0.0,6.283715070009408,0.0,0.0,0.0,0.0,0.0,0.0,1.604855504776179,0.21620502038745346,0.0,1.626716577479476,0.9366187618934825,0.0,2.3807852787198964,0.0,0.056695844371578104,3.2640219409293683,0.0,0.9730310162888186,0.0,0.05979350504631239,0.9136274890755859,0.0,0.025308266034820007,0.0,0.08553417031217145,0.0,0.5496876975524047,0.0,0.0,0.0,0.0,0.8920824915923233,6.132870563351141,0.0,0.0,0.0,2.2982364706162604,0.0,0.0,0.0,0.0,0.0,0.0,2.7486660064742363,0.0,0.0,0.26085709631820925,0.01352681448493771,0.0,0.0,0.27795359600617453,0.0,0.47188437896470625,0.0,0.04744715323292839,0.0,0.0,0.0,0.0,0.9884338727793759,0.0,0.0,0.0,4.824612078467991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24894821561790656
s07T1622,0.0,0.0,1.8244919415170249,0.0,0.0,0.0,0.0,0.0,0.0,0.31804170998188924,0.013614667614913997,0.008438544362741723,0.6299525479812694,0.0,0.0,0.029467006000812944,0.0,0.0,0.5318251785135292,0.0,0.0,0.0,0.016464452119522494,0.30415796070948914,0.0,0.013245008541677665,0.0,0.0,0.0,0.41411571995644114,0.0,0.006414964953497161,0.0,0.0,0.6609762767935417,2.184226985293082,0.0,0.0,0.0,0.19993318799056686,0.012330357375224104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10634327292685487,0.01843976194492835,0.5360696592771265,0.0,0.016905386271323958,0.0,0.0,0.06436648519273531,0.0,0.0,0.0,0.0,0.0,0.4161626104640832,0.0,0.0,0.0,3.098416325485138,0.0,0.0,0.0,0.0,0.0,0.029148398882531068,0.017594099640923285,0.0
s08T1622,0.0,6.771628267490458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2215809522036599,0.0,0.0,0.03801955585916102,0.009604719807632852,0.0,0.0,0.0,0.0,0.0,0.06688375910761772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011244783276186494,0.0,0.0,0.0,0.0,0.0,0.0,1.6724079280673707,0.0,4.305228639732507,0.0,0.0,0.11197098117378307,0.0,0.0,0.0,0.003322341798201039,0.0,0.0,3.0829490481458905,0.0,0.0,0.1995781643522581,0.0,0.0,0.0,0.0,0.0,2.34294479427001,0.2619463086478902,0.009680091916926148,0.0,2.39116025368281,0.0,0.0,0.0,0.0,0.18225392087890369,0.0,2.4797476210492095,0.0,2.2612529112601405,0.0,0.0
s09T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41108256704493046,0.010997019321320528,0.0,2.1078437884277847,0.0007560570151399247,0.19421044651873845,0.0,0.0,0.3762497865237272,0.0,0.0,0.0,0.16270314844970615,0.0,0.0,0.8597657412860948,0.1205046103331973,0.0,0.0,0.0,0.00850564595607317,0.3327682612733193,0.0,0.1362079251674926,0.0,0.0,0.0,0.0,0.08508168500033715,0.0,0.919419299714929,0.0,4.3532700489410585,0.00512868357321501,1.4881567548976506,0.33772603247009314,0.0,0.0,0.0,0.13544962324775237,0.0,0.10253945016476541,3.6221013815074907,0.0,0.0,0.25178945220394183,0.0,0.0,0.0,0.39276744523153345,0.0,1.186500337571484,0.10463226449327397,0.025919096808970546,0.0,1.101899003811381,0.0,0.0,0.0,0.0,0.5937494577674597,0.0,0.17821626691692632,0.0,2.9249330465131145,0.0,0.0
s10T1622,0.0,0.6358518110495602,0.0,0.0,0.0,0.0,0.0,0.0,7.151145998752994,0.0,0.0,5.480696880295924,0.012578600938742746,0.32211870640765644,0.0,0.0,0.6873754325946076,0.0,0.0,0.0017056837766649324,0.5354447706366069,0.0002929391500029899,0.0,4.054309343927984,2.626204821818662,0.0,0.0,0.3057052890888847,0.08965315522874072,0.25350499734769133,0.0,0.20000695041428598,0.0,0.0,0.0,0.0,1.5928818716121431,0.0,0.4691050254533599,0.0,4.110980831510494,0.0,1.1967418122143438,0.3916965219131945,0.0077695649933057385,0.0,0.0,0.903297208874155,0.0,0.0,0.8459927149073767,0.0,0.0,1.2927569687974305,0.0,0.0,0.0,3.52972627448482,0.0,0.5523811610789616,0.0,0.08189293004042464,0.0,0.0,0.0,0.0,0.0,0.0,0.3837989038630282,0.0,0.0,0.0,2.0707346790584498,0.0,0.0
s11T1622,0.4970517234764094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7158375019272754,0.06429180481685648,0.014656194306736653,15.763319699741999,0.0,0.9877437374147627,0.0,0.0,2.746931005476463,0.3191912821347957,0.0,0.0,3.5652298888586005,0.0,0.0,7.538629271067216,0.0,0.0,0.0,0.016600112347001234,0.32714974012104087,0.9210354552325458,0.0,0.5481967330827082,0.0,0.0,0.0,0.0,0.20898073803650521,0.028239185625737278,0.3528346840538604,0.0,6.700738287073575,0.0,2.2881741255219246,0.4869457707309239,0.02301994831120331,0.0,0.0,1.7285569759039787,0.0,1.695961130872491,0.0,0.0,0.0,0.5430405509216716,0.0,0.0,0.0,2.8376255284889957,0.034437528380788944,2.49097679263632,0.0,0.2249576193675411,0.03782762179617877,1.5049276848519615,0.0,0.0,0.0,0.0,0.028278947210148966,0.0,0.0,0.0,8.829665301695831,0.0,0.4087049706711767
