,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52
s02T1622,0.0,0.0,3.0904136909918867,0.0,0.004262028429534446,0.2229281889572877,0.0,0.0,0.0,1.9431435873646452,0.0,0.0,0.05318239141114193,0.0,0.0,2.4014340040121196,0.0,0.0,2.7318741913728686,0.0,0.05987098699929681,0.0,0.0,0.0,0.0,0.0,0.07023406886135308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9045471363951068,1.3373793699929293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005537554809620176,1.4696064031516103,0.0,0.0,0.0659074964258965,0.0,0.0,0.0
s03T1622,0.0,0.0,9.278685614165042,0.0,0.0,0.46048825141705585,0.0,0.0,0.0,2.911346150999027,0.04513461366002753,0.0,0.3874992247192782,0.0,0.05699176879859347,3.1150034635435273,0.0,0.0,4.595072735398437,0.0,0.32885374185797056,0.0,0.0,0.0,0.0,0.0,0.4341031585729485,0.0,0.6172777389676213,0.13813511457737895,0.0,0.0,0.0,0.0,2.4331057179777518,3.146193513596077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047618511237236726,1.94384474348223,0.0,0.17795744021443877,0.2690216184479859,0.0,0.0,0.0
s04T1622,0.0,0.0,15.26123061442266,0.0,0.0,0.31749694014586677,0.0,0.0,0.0,2.867661573277523,0.0,0.0,0.16175795232904924,0.0,0.0,4.4885974246124185,0.0,0.0,8.418719155539012,0.0,0.12540368322150644,0.0,0.0,0.0,0.0,0.008532562688117779,0.6549501180177129,0.0,0.7232154272318013,0.0,0.0013690829833685632,0.0,0.0,0.0,2.0547715554578048,2.0843453627728716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03437347919518321,3.8267921588556213,0.009678232448159324,0.0,0.4161186210290487,0.0,0.0,0.0
s05T1622,0.0,0.0,20.057077035033586,0.0,0.0,0.7878440155830314,0.0,0.0,0.017214709135063032,5.299365788112045,0.29233422863233177,0.0,0.3930860096371867,0.0,0.0,8.7197064380274,0.0,0.0,7.207249597512802,0.0,1.1053741030158357,0.0,0.0,0.3803580259694746,0.0,0.0,0.0,0.0,0.3780080162039301,0.0,0.0,0.0,0.0,0.0,4.400079567175749,4.87941921703017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0050608065258913185,4.300074711980161,0.0,0.09174291349361378,0.7560836064194042,0.0,0.0,0.0
s06T1622,0.0,0.0,12.223887242637607,0.0,0.0,0.26043209637769743,0.0,0.0,0.0,1.5586568501680156,0.3157597394402413,0.0,0.9910688186709768,0.0,0.0,2.540065861599755,0.044537630384795454,0.0,3.270299956898512,0.0,1.214992453318212,0.0,0.0,0.0,0.0,0.052276841636077646,0.2897369197613787,0.0,0.9636355260762202,0.9466736759829317,0.0,0.0,0.03750437820170755,0.0,3.0789134064984918,4.0015839465839855,0.0,0.0,0.0,0.0,0.0,0.04982996647012148,0.0,0.0,0.0,0.04515174595971378,2.994285265014104,0.0011181321812949228,0.6281330507571082,0.37963256554009434,0.0,0.0,0.0
s07T1622,0.5433868123028742,0.0,7.089053120008595,0.0,0.0,0.0,0.0,0.0,0.0,0.3113917783902616,0.05950928820110755,0.0,0.4564248557492392,0.061751675255643665,0.003148631260814253,0.31965527725566556,0.07470713793073122,0.0,0.7507892146733554,0.0,0.0,0.0,0.0,0.0,0.0,0.04362380805611557,0.14641670315154004,0.0,0.4868296488838614,0.22646232505196162,0.002085080025760579,0.005227399817098726,0.04746168240393668,0.0,1.5851129430952469,1.1269464755493264,0.0,0.0,0.0,0.0,0.018677632016672413,0.15743059349971303,0.0,0.0,0.0,0.02524945715170235,0.20411158663286233,0.026196623482101146,0.0,0.14544222380278274,0.0,0.0,0.0
s08T1622,0.0,0.9126449429391498,0.0,0.13929893790903328,0.0,0.0,0.0,0.002393724285363238,0.0,0.0,0.0,7.059876835545771,0.0,0.05179549470633493,0.2725235001518647,0.0,0.05817323992988314,0.0,0.0,0.0016327839648815736,0.0,0.0,0.0,0.11825578789909688,0.0,0.0,0.0,2.6324358004330723,0.035458162529014424,0.17521547803157128,0.0,0.0,0.0,0.0,0.0,0.0,0.35270523560986183,0.17845741304067442,1.7897822428828536,0.0,5.425902935554887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.090797128054165,0.0,0.021765707980302706
s09T1622,0.0,4.414256315358519,2.3213413367830533,0.44402934696636254,0.0176476823199196,0.0,0.0,0.12008176600939757,0.42577156000099287,0.017323573441687525,0.0,3.353560032489084,0.0,0.0,0.9778548066903175,0.0,0.2792678586940839,0.0,0.0,0.0,0.1749318435330254,0.0037620972054886724,0.0,0.26489427951291034,0.24645475486097904,0.0,0.0,0.03918103708743804,0.0,0.2269875454665277,0.0,0.1434861313888626,0.0,0.0,0.0,0.0,0.0783553740139143,0.02857750430350524,1.000719352492395,0.0,5.376935639272863,0.0,1.9256571418334647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.692472651838336,0.0,0.02884740074079266
s10T1622,0.0,9.621776002858583,11.693759677175386,0.0,0.0,0.0,0.0,0.5848295233371232,6.806481971414368,0.008373721729048048,0.0,1.6959834916208563,0.0,0.0,1.2113779802145552,0.0,0.20856030635564338,0.6763791497596541,0.0,0.0,0.36449468650040967,0.011537240316394444,0.0,1.4265876683125378,3.172538999384803,0.0,0.0,0.0,0.0,0.2829033601100488,0.0,0.2175365156095081,0.0,0.0,0.0,0.0,0.7434124800595331,0.0,0.6503609648233651,0.0,5.037266586333471,0.0,0.5680488083315116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7787530709393657,0.0,0.0
s11T1622,0.0,28.87133308253751,23.758904439569957,1.0987121043920507,0.0,0.0,0.0,1.2483759892793604,3.029226295874802,0.10264708202084627,0.0,7.473396104913165,0.0,0.0,1.281718381276484,0.0,1.8263516396654051,0.03236759822856625,0.0,0.0,4.174352371624946,0.011500936405255879,0.0,1.1822068213917396,0.5854286302787552,0.0,0.0,0.0,0.0,0.8199138345246489,0.0,0.5568249471066518,0.0,0.0,0.0,0.0,0.027352833942155746,0.0,0.4527595274005727,0.0,8.323991377462413,0.0,0.888774083534899,0.0,0.0,0.0,0.0,0.0,0.0,1.5952628507801427,0.0,0.0,0.0
