,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
s02T1622,0.0,0.0,0.20896528025715622,0.0,0.0,0.0,0.0,0.0,0.0,2.248806963364346,0.0,0.0,0.3383053683807482,0.0,0.0,3.3259347193660536,0.0,0.0,4.562085879018571,0.0,0.08178522743785432,0.0,0.0,0.0,0.0,0.00042711425874880583,0.6678289394736897,0.0,0.010091792617466604,0.038278366902122975,0.0,0.0,0.0,0.0,0.2503240990247213,0.9930487032738524,0.013495182000670024,0.0,0.0,1.2683990902226303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01148736047951916,0.0,0.0,0.0,0.0,0.0,0.04367283308556344,0.0,0.41919596410005866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.792330092353614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029721878681517717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0156477843666953,0.0,0.0,0.2990884075130597,0.0,1.4727362735881557,0.0,0.0,0.0,0.0,0.7406642519901788,2.917544756440018,0.030686260696673205,0.0
s03T1622,0.700585907463822,0.0,0.9324693696983772,0.0,0.0,0.0,0.0,0.0,0.0,3.6247857592539416,0.0,0.0,0.7441134352033122,0.0,0.0,4.2989695878458996,0.0,0.22069453556532914,7.5523515121206115,0.0,0.32819942530934565,0.0,0.0643061188620026,0.0,0.0,0.0036047965709629427,1.327221295528059,0.0,0.7736534434094973,0.2956308133314953,0.0,0.0,0.0,0.0,0.670551961751182,0.16589046544957797,0.0,0.0,0.0,3.1211516396346286,0.0,0.0,0.0,0.003341022627115368,0.0,0.024570595371084282,0.0,0.004334927773251102,0.0,0.07233374901059189,0.0,0.0,0.0,0.11115203502243336,0.0,0.8642239229358734,0.0,0.0,0.0,0.0,0.0,0.0,0.2714792964437011,0.0,0.0,0.20062759866499238,4.379332406796489,0.0,0.0,0.0,0.0,0.0,0.14301898518677478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0754217316121091,0.0,0.0,0.06406456113455102,0.02789870769555027,0.0,0.4736480448383791,0.0,10.09959650000127,0.07125813843782448,0.0,0.0,0.0,0.5902727160096134,7.5128280782589085,0.4427919074714152,0.0
s04T1622,0.0,0.0,0.9258447565904987,0.0,0.0,0.0,0.0,0.0,0.0,3.135439422919172,0.0,0.0,0.8079937258636136,0.0,0.0,6.039205363464943,0.0,0.466681143643863,12.128644952267875,0.0,0.1597096331933294,0.0,0.05875182593457183,0.0,0.0,0.01983868027051682,1.7784059683397597,0.0,0.5357418558876651,0.1014466738733307,0.0,0.0,0.0,0.0,0.6554628697149614,0.6594123091664909,0.0,0.0,0.0,1.6416798168391318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08840880339316859,0.0,0.0974405337443918,0.030557420592895918,0.0,0.0,0.11895276361722032,0.0,0.6114207187389638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.133278346956488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002715886709877266,0.030617581449170934,0.0,0.0,0.0,0.0,0.0,1.564246218998612,0.0,3.720856853346676,0.23697946825961355,0.0,0.0,0.0,1.9090221335320676,7.3276532968841455,1.100101330382054,0.0
s05T1622,1.327632665858611,0.0,1.130427722425577,0.0,0.0,0.0,0.0,0.0,0.0,6.38179197819152,0.2698819073593995,0.0,1.0677336424498616,0.0,0.0,12.29376535486761,0.0,0.0,11.906655497561948,0.0,1.0155462396787298,0.0,0.0,0.0,0.0,0.018452423503528312,1.8617734526670469,0.0,0.07160540458227238,0.44896970216039994,0.0,0.0,0.0,0.0,1.5997935155774905,0.0,0.0,0.0,0.0,4.917423968620785,0.0,0.0,0.0,0.0,0.0035689065745589587,0.0,0.0,0.17356087433700512,0.0,0.3112144731360026,0.023410774123182675,0.0,0.0,0.5072684101467609,0.0,1.4885339452522857,0.0,0.0,0.0,0.0,0.0,0.0,0.2540665381153077,0.0,0.0,0.0,7.5607606828732425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2814523678948945,0.10206794597261631,2.49925143164184,0.012461477128047915,0.0,0.010770366643873073,0.0,0.0,0.13918517108577272,0.0,0.0,1.0252958145629165,0.0,13.05187452535352,0.17137209799049735,0.0,0.0,0.0,1.741162138956671,12.109185975772993,1.908657379479268,0.0
s06T1622,0.0,0.0,2.556182234534378,0.0,0.0,0.436174294872898,0.0,0.0,0.214279877723389,1.7185233198449794,0.2655786273303939,0.0,1.0966194220198584,0.17199302678715386,0.0,3.6621285428464994,0.0,0.0,5.69655218386247,0.0,1.0204791763322392,0.0,0.05149587599781643,0.0,0.039642197874167444,0.027753447945299516,1.1903286061208962,0.0,0.19596101029778226,0.6305475042261277,0.0,0.0,0.0,0.0,0.7958642422293489,0.34448115119071604,0.0,0.0,0.0,4.03034397183332,0.0,0.0,0.0,0.002931508804005005,0.0,0.0,0.0,0.05101806482289395,0.0,0.09360859549160114,0.01683703882338879,0.0,0.0,0.20451830618396802,0.0,0.5708786033283846,0.0,0.8603391801942101,0.0,0.0,0.0,0.0,0.8680915667890551,0.0,0.0,0.0,6.156631194954196,0.0,0.0,0.0,0.0,0.0,0.17520196734307275,0.0,0.1127954351724318,0.14935081866042962,0.0,0.3842970352277492,0.0029282299398063947,0.0,0.08187260273773196,0.0,0.0,0.03277338170421164,0.43919852981610236,0.0,0.2633618683053749,0.0,23.7503209541498,0.0,0.0,0.0,0.0,1.085171200629207,9.500806816231325,0.3771877985983962,0.0
s07T1622,0.0,0.0,0.5137078462894274,0.0,0.0,0.0,0.0,0.0,0.056962693018913615,0.2784687649736578,0.045029144674357965,0.0,0.7957688029413642,0.1681418118806811,0.0,0.374828477179887,0.0,0.0,0.9215186290353647,0.0,0.093472161456583,0.0,0.0,0.0,0.023507706018597724,0.014334295179152095,0.30124884756810383,0.027712492744614944,0.07768173276176851,0.3600304134945937,0.0049332219896054295,0.0062408632918127625,0.0,0.0,0.13265985267626046,1.1030092271536138,0.0,0.0,0.0,0.9513215414537126,0.017257103506247942,0.0,0.007967602457008385,0.0026970992395543574,0.0,0.012763500539261985,0.0,0.01230857700575983,0.0,0.009648676796832437,0.02107295410821291,0.09359348290885522,0.0,0.02226863337656126,0.0,0.0375055873055805,0.10622362756547857,0.24394738307910432,0.0,0.0,0.0,0.0,0.3135534523875316,0.0,0.0,0.0,3.791910521961359,0.0,0.0,0.0,0.0,0.0,0.10058718477895148,0.0,0.0,0.04653976372381098,0.0,0.0,0.0,0.0,0.03526628051856415,0.0,0.00728165077150092,0.0,0.1976270391423235,0.0,0.0,0.0,0.0,0.0,0.0,0.005411078368336591,0.024399756420002625,0.3477971882729555,4.020040414514892,0.014297288244364473,0.0
s08T1622,0.0,2.4659877327923603,0.11789032160463311,0.0,0.0,0.0,0.0,0.0,0.0,9.082445605691705e-06,0.0,2.1739694469298496,0.0,0.0,0.0,0.0,0.08143069688073248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02917450523975811,0.0,0.060739249398751825,0.0,0.0,0.0,0.09817275139411229,0.2598994651080046,0.0,1.292201360300988,0.0,3.1900493332130853,0.02396080789169736,14.50279901475319,0.0,0.0,0.2433415370295067,0.0,0.0,0.0,0.0,2.9643970565247386,0.0,0.0,0.03647663319312447,0.0,0.0,0.05953793347251686,0.0,3.2911026188178942,0.0,0.01965492764662571,0.0,0.0,0.9571584632301958,0.0,0.0,0.0,0.0,0.06872713833934048,0.0,3.932061968532673,0.0,0.0,2.1355767282213893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27886885369367725,0.0,0.0233680677949508,0.0,0.0,0.0,0.0,0.0,0.0,0.06865753596393302,1.8597524427345324,0.0,0.0,0.0,0.0
s09T1622,0.0,0.0,0.25471752747869103,0.0,0.0,0.0,0.0,0.0,0.0,0.014366108874575656,0.0,4.2279776238025715,0.000329443127018489,0.0,0.0,0.0009511747376206445,0.0016043959484016643,0.0,0.0,0.0,0.12237545499313417,0.0,0.0,0.0,0.14380127425998265,0.0,0.0,0.0,0.0,0.4778455305258135,0.0,0.1725079540769187,0.0,0.0,0.003956616694080157,0.0,0.19040458647018133,0.0,0.6883755404899222,0.0,3.238468082631357,0.0,5.803169932983767,0.0,0.005297869891694965,0.5262599128468928,0.0,0.11180953397792888,0.0,0.08027524074873572,3.2709522977862107,0.01214691168327447,0.0,0.09838835313162782,0.0,0.0,0.522335558739538,0.3424145688390359,1.374657474044572,0.0,0.048133463371102345,0.0,0.0,0.518041622705989,0.0,0.0,0.0,0.0,0.4080933815821998,0.0,0.6691371718902259,0.0,0.36802697254773903,0.1935180005873948,0.0,0.0,0.1948128193865336,0.0,0.5189486816980329,0.0,0.0,0.0,0.5009148696698206,0.0,0.11349489402043623,0.0,0.0,0.0,0.0,0.004548870354737676,0.0,0.7703228643351913,4.152619925820748,0.0,0.04465332760937819,0.6406772368243516,0.0
s10T1622,0.0,1.4673116405787627,0.6518104824213571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.164480398852836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003648109486277862,0.5209851687021095,0.0,0.0,0.0,2.508123477955369,0.0,0.0,0.0,0.0,0.4663164185579094,0.0,0.2225428634517383,0.0,0.0,0.03415126589763566,0.03980910366881946,0.7058604540286497,0.0,0.012266936184924608,0.0,2.9003185919239063,0.0,0.7546281360816761,0.0,0.00889093979401591,0.6486919628201743,0.009895462093713411,0.6820657609002555,0.0,0.0,1.2956936062669728,0.035689786447367346,0.0,0.6207312899134769,0.0,0.0,0.9799230614085331,2.8915990836686865,0.9402542723035013,0.0,0.016937789296975727,0.0,0.0,0.24416141020225626,0.0,0.0,0.0,0.0,0.400373121341452,0.0,0.30722156276855483,0.0,0.0,0.03926983228608324,0.0,0.0,0.8512625280111333,0.0,7.264828949888572,0.0,0.0,0.0,0.3745200979378265,0.31479146817263515,0.0,0.0,0.0,0.0,0.0,0.06050854618123948,0.0,5.65263966875277,3.277704391699057,0.0,0.309366835133841,3.390295129464674,0.0
s11T1622,0.0,0.0,1.4078739941215233,0.0,0.0,0.0,0.0,0.0,0.0,0.05136442038859727,0.06126732550426568,21.880131935942416,0.0,0.062424447641460275,0.0,0.0,0.12629125654274537,0.0,0.0,0.0,2.98386646411318,0.0,0.0,0.26453224021804844,0.0,0.0,0.0,0.0,0.0,1.290342998634039,0.0,0.6285231630591006,0.0,0.0,0.0,0.0,0.0,0.03787933893614037,0.0,0.0,4.308929255794411,0.0,6.483101148243911,0.0,0.008695537227095177,0.3758571247115739,0.039473247524479484,1.4428775118594555,0.0,1.3378766414878274,0.316774372551052,0.0,0.014700572812953755,0.04375115738428286,0.0,0.0,4.369499526507805,1.8763266381151937,2.5092419510523354,0.0,0.0,0.0,0.03629888735843559,1.3557021382590106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7845733913931763,0.0,0.2743274929539965,0.18451491429648695,1.9559455553854268,0.5029237596204646,3.0696428287515434,0.0,0.0,0.0,1.738481030052029,0.0924093942231896,0.0,0.0,0.0,0.0,0.0,0.029692258167340443,0.0,2.224151673577392,8.397070666481811,0.0,0.1483473783286972,5.931124979838193,2.6781242246327044
