,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
s02T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2441389273797925,0.0,0.0,0.5308968993208124,0.0,0.0,3.4579518828847977,0.0,1.4003289858719272,3.203007331846835,0.0,0.08310637137302668,0.0,0.015397872352945133,0.23072288037557942,0.0,0.0013711046384518605,0.04518770998868149,0.0,0.11512551917879271,0.0,0.0,0.0,0.0,0.0,0.19382142222600493,0.0,0.0013162397622224434,0.0,0.0,1.7588875145235474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0456199027224041,0.0,0.7210041964195908,0.0,0.0588522239151699,0.0,0.4364284392523429,0.0,0.0,0.0,0.0,0.0,0.0,0.03127629576254626,0.0,0.0,0.0,1.161657141395857,0.00823557539588984,0.0,3.504887111459062,0.0,0.0,0.0,0.0,0.0,0.03610672263778139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05214213502959918,0.0,0.0,0.8153238688278761,0.0,1.387793109939867,0.0,0.0
s03T1622,0.0,0.0,0.0,0.0,0.0,0.0858275898038803,0.0,0.0,0.030279329460257774,3.3916475663796053,0.0,0.0,1.3345714305257546,0.08993576233001184,0.0,4.578475639912613,0.09407621181589437,0.15947084731296723,5.214797539007554,0.0,0.3200578549999984,0.0,0.2493692951700501,0.963187211820201,0.0,0.006072037485207621,0.034679885786680256,0.0,0.9272012662788991,0.0,0.0,0.0,0.0,0.0,0.5935586342091204,0.0,0.0,0.0,0.0,3.9552918978951532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1915041508754279,0.0,1.508245156776692,0.0,0.16272625264672771,0.0,0.9000996515237986,0.17328792126238313,0.0,0.0,0.0,0.0,0.0,0.2925799297950145,0.0,0.0,0.0,3.0702270208217883,0.10857452154099226,0.0,7.077806947590569,0.0,0.0,0.03906477115149679,0.0,0.029362527646841562,0.0,0.0,0.0,0.0,0.0,0.0369992298696405,0.0,0.0,0.14896855472120332,0.10014109143623796,0.0,0.7210748896763445,0.0,8.8757922393911,0.02207832230019741,0.0
s04T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.138950075885978,0.0,0.0,1.375017973890433,0.0,0.0,6.563645396609775,0.04148018834170001,0.9212325074350823,9.631545173585877,0.0,0.13347206542170303,0.0,0.30102252958259007,1.8849615955698233,0.0,0.01772064659706634,0.1346581197334807,0.0,0.8677469300776913,0.0,0.0,0.0,0.0,0.0,0.4187884766619365,0.2877165915888431,0.0,0.0,0.0,2.8159491421127743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2853340151602571,0.007583150928434689,1.8485528592616642,0.0,0.2057124871108745,0.0,0.685243719843734,0.22986693650313883,0.0,0.0,0.0,0.0,0.0,0.0676912312035453,0.0,0.0,0.0,4.298186974383483,0.09150063745415996,0.0,10.149587645221038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017821909205592443,0.057645068819396,0.0,2.170577871300244,0.0,3.3779375537366816,0.19255024076892485,0.0
s05T1622,1.7008370558576704,0.0,0.0,0.0,0.0,0.0025832101740895196,0.0,0.0,0.0,6.069597173101465,0.27600879716514776,0.0,2.0501334374577027,0.0,0.0,12.501892803635956,0.08876536009613185,0.0,8.673665359332047,0.0,0.9859297524389459,0.0,0.23739108664870798,2.7106929718705346,0.0,0.025613668678750784,0.4446544807501244,0.0,0.4647867998338037,0.0,0.0,0.0,0.0,0.0,1.4877944726440693,0.0,0.0,0.0,0.0,6.345904506755317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08397089590384425,0.0,0.5133256643184485,0.0,2.132725799847704,0.0,0.5616714352815984,0.0,1.5037077079778405,0.0,0.0,0.527027501612942,0.0,0.0,0.0,0.3082998817123003,0.0,0.0,0.1346651984035168,5.2963231140950935,0.08071749306122154,0.0,9.716705006000598,0.0,0.0,0.0,0.0,0.0,0.2739159962838119,0.14008124999274052,1.8297999686696014,0.0,0.0,0.0,0.0,0.0,0.264120000752349,0.08238527007965644,0.0,1.874763210073513,0.0,11.524313273040692,0.06656785814743588,0.0
s06T1622,0.0,0.0,0.0,0.0,0.0,0.5342941809799813,0.0,0.0,0.19503275424764144,1.5478110366843882,0.25128857156298695,0.0,1.6487375615683806,0.8974215632093969,0.0,3.877145049796485,0.17871228067190362,0.4602589312043851,3.719780691991038,0.0,1.0228124243762529,0.0,0.27621264235044174,0.9248728933366693,0.0,0.03612581758467263,0.0,0.0,0.3621029930727003,0.1369333616395839,0.0,0.0,0.0,0.0,0.7910041703044761,0.0,0.0,0.0,0.0,4.806140669731705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24802639519341038,0.0,1.9953184569939173,0.0,0.22064696249056667,0.0,0.606927295722141,0.0,0.4532187445810253,0.16813956150902898,0.0,0.0,0.0,0.8063508390699752,0.0,0.0,0.2565817583819693,4.659065451370984,0.12931157956468506,0.0,6.563305314808382,0.0,0.0,0.0,0.005941376515927889,0.16847758912021488,0.13197430442623825,0.005104911852869506,0.09472566303251861,0.0,0.0,0.033060615930586484,0.0,0.0,0.11443825223447797,0.4722995811668235,0.0,1.1918258487064464,0.0,20.80664423043302,0.0,0.0
s07T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05700601385419196,0.15467661159180343,0.02605966030145294,0.01732306625326838,0.7399127981322969,0.0,0.0,0.4521862688449556,0.1595091211477965,1.618042440716276,0.45790287441943867,0.0,0.07597179287850243,0.0,0.1339058701912355,0.3307510224943435,0.0,0.0185693437286901,0.0,0.0,0.1748211867941666,0.12367996989211645,0.0,0.006511358238779533,0.0,0.0,0.12895657043494463,0.19095916421994638,0.0,0.0,0.0,1.1734507928493159,0.017434750377768374,0.0,0.0,0.0,0.0,0.0,0.0491797862461543,0.0,0.0,0.10584208050585989,0.002217274971258135,1.4472108322243407,0.0,0.024268136094991708,0.0,0.061240762685804015,0.0,0.0,0.0,0.0,0.0,0.0,0.2701022507949481,0.0,0.0,0.0,2.973350332262322,0.07445817886264439,0.0,2.2045792813999374,0.0,0.0,0.10641790786396034,0.003250310205985954,0.008563574272347278,0.025966976608597616,0.004711969147859051,0.0,0.0,0.0,0.0,0.0,0.008401557589437931,0.0,0.20356818889378392,0.0,0.3824909394181049,0.0,0.0,0.0,0.0
s08T1622,0.0,24.023839973890166,4.937657546125341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23446704167925214,0.0,0.0,0.0637676046647192,0.12337971106790376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05366300562784918,1.373637900375273,0.0,0.2604860704940863,0.0,0.02750078334813795,0.0026659460553664174,0.0,0.0,0.0,0.0,0.0,1.0477327693014402,0.0,4.087178968755662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3460288974935652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7258156100108977,0.27029195838039827,0.0,0.0,1.3926177540680844,0.0,0.0,0.0,0.0,0.11548939389097625,0.0,2.604697673698119,0.0,1.440702173247097,1.6204178630850583,0.0,0.0,0.0,0.0,0.0,0.0003035277226194284,0.0,0.0,0.2905091903770526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,8.948967977264115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1970193532809707,0.0,0.0,0.10643158179864924,0.0,0.0,0.0,0.11581993340377615,0.0,0.0,0.7262513599564048,0.2195865944915428,0.0,0.05257977190486862,2.362889644884156,0.0,0.486180034426224,0.0,0.1619093576404084,0.004055424364524623,0.0,0.0,0.0,0.13101467855334484,0.0,0.5662646412950402,0.0,4.179952974220442,0.0,1.7528657978153939,0.10732663024317161,0.0,0.0,0.0,0.1130892715037029,0.0,0.10721007888179544,3.5915553043829904,0.0,0.0,0.09194362504338029,0.0,0.0,0.0,0.29970754856879483,0.11812293225890369,0.2652773103814102,0.11411224656136136,0.0,0.0,0.7016584979525894,0.0,0.0,0.0,0.0,0.3089847977561793,0.0,0.2438499051587868,0.0,2.2275322934045354,0.022994739588117288,0.0,0.0,0.20656232481316636,0.0,0.4993490389082636,0.0033803296895842895,0.0,0.0,0.5748904288698499,0.0,0.10313758799312076,0.0,0.0,0.0,0.0,0.007402672550545385,0.0
s10T1622,0.0,0.6150406519033637,0.8959285171980637,0.0,0.011726313434106267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3637515578132559,0.0,0.0,0.13836404109573947,0.019185772261312354,0.0,0.0024479546335426823,0.5276298550671852,0.0,0.0,3.4160425905774296,2.3748883741291866,0.0,0.0,4.683093232561028,0.0,0.4335213634815967,0.0,0.2144826046400913,0.009623182168242837,0.0,0.04482036164715224,0.0,1.869764325726955,0.0,0.22252756159054513,0.0,3.846044007343195,0.0,1.402731568479142,0.0,0.0,0.0,0.0,0.7918887496696214,0.0,0.0,0.9408084227272315,0.0,0.0,0.5917456920019658,0.0,0.0,0.0,2.7281776538898472,1.8844931480874696,0.0,0.0,0.0,0.0,0.0,0.0,0.2877902649211126,0.0,0.0,0.02874150161288774,0.0,0.0,0.0,3.1678760043897296,0.0,0.0,0.0,0.6349578317761603,0.0,7.180942010230882,0.011884079950467415,0.0,0.0,0.5731800028464233,0.29002987116707984,0.0,0.0,0.0,0.0,0.0,0.07396186028952129,0.0
s11T1622,0.0,8.113808053474449,0.0,0.0,0.007059854091417461,0.0,0.0,0.047137480175666574,0.0,0.060808418297299806,0.023920419676677563,2.2818940546728337,0.0,1.02086810198481,0.0,0.0,1.4998338442910415,0.0,0.0,0.0,3.125933862110875,0.0,0.0,6.906647023630247,0.8792234019104168,0.0,0.0,11.733097736796536,0.0,1.3611791797653694,0.0,0.6212314428694844,0.0,0.0,0.0,0.0,0.11753530218910938,0.029165778571706463,0.022595382442833857,0.0,5.4186847591648934,0.04171157908159998,2.880016714425893,0.15117487032442048,0.004163875884599415,0.0,0.0,1.522113689896209,0.0,1.6064397527075829,0.3075279029398346,0.0,0.0,0.21669734943805224,0.010750433944946208,0.0,0.0,2.6813501264989212,0.38575853908135843,0.13179528135351998,0.0,0.02141234583322532,0.013217769088266508,1.4477146335808615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5500789718021544,0.0,0.23462275272113264,0.19416919510390943,1.943531352615251,1.6390541603685425,3.099604181272835,0.04924571887104131,0.0,0.0,2.1723669225564866,0.04165966120885485,0.0,0.0,0.0,0.0,0.0,0.09121113780056715,0.0
