,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
s02T1622,0.0,0.0,0.10931278571770854,0.0,0.0,0.0,0.0,0.0,0.0,2.081529663748504,0.0,0.0,0.5662273477500077,0.0,0.0,3.533501375088747,0.0,0.0,3.1329187481545193,0.0,0.09059065791606716,0.0,0.0,0.13992947658936938,0.0,0.0,0.0,0.0,0.12834126379614252,0.0,0.0,0.0,0.0,0.0,0.11653515106221703,0.9031816965835678,0.0006976262663918252,0.0,0.0,1.5728199551016657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0364089325202756,0.0,0.0,0.0,0.0603821960794133,0.0,0.44238085750782036,0.0,0.0,0.0,0.0,0.0,0.0,0.0036957914217770256,0.0,0.0,0.0,1.258625703839046,0.0,0.0,3.4835623939377927,0.0,0.0,0.0,0.0,0.0,0.029147017082098495,0.0,0.0,0.0,0.0,0.0052429746552360495,0.0,0.0,0.05228274875091229,0.0,0.551242411347935,0.4495791335899243,0.0,1.5582710755016758,0.0,0.0,0.0,0.0
s03T1622,0.03221461388590171,0.0,0.6267428444640716,0.003922881330918367,0.0,0.04207909081854947,0.0,0.0,0.0,3.164386829452157,0.0,0.0,1.4226118558110483,0.0,0.0,4.666363430341066,0.0,0.297365807396992,5.130051275376994,0.0,0.3314316518580618,0.0,0.19542582882029064,0.7736882485334431,0.0,0.0028595297034279617,0.0,0.0,0.9787000061564772,0.1559527741245293,0.0,0.0,0.0,0.0,0.42610880266505813,0.11247690428629141,0.0,0.0,0.0,3.5427349300428417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15444698324038014,0.0,0.0,0.0,0.16076003276697623,0.0,0.9122059411111855,0.0,0.0,0.0,0.0,0.0,0.0,0.23146257852543878,0.0,0.0,0.0,3.27820293626052,0.0,0.05603547012798733,6.984901115235785,0.0,0.0,0.3101009381826079,0.0,0.015490688523671147,0.0,0.0,0.0,0.0,0.0,0.0709132777691523,0.0,0.0,0.15184495682341478,0.1050485553132914,1.135695504428586,0.3799901897092309,0.0,9.588326274369754,0.006294656726248589,0.0,0.0,0.0
s04T1622,0.0,0.0,0.5677726163801379,0.0,0.0,0.0,0.0,0.0,0.0,2.7950063905663787,0.0,0.0,1.4856187688413336,0.0,0.0,6.7041206891309075,0.0,0.45339499715422876,9.636016297518427,0.0,0.12913610239743492,0.0,0.21707001326828385,1.6699324014676555,0.0,0.022962745670318096,0.0,0.0,0.9174387091700801,0.0,0.0,0.0,0.0,0.0,0.18740085919241584,0.5703827329322502,0.0,0.0,0.0,2.4768504216662635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014261080135962332,0.005740779068806721,0.23182545124587908,0.012361286838661641,0.2664566958647419,0.0,0.18921388141385684,0.0,0.7081946534560208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.596732864302804,0.0,0.0,9.692034043894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005357762072102932,0.0255234151189774,0.0,0.0,0.015662588581518082,0.07219624374612726,1.4455531490902758,1.219915752210614,0.0,3.910770299809321,0.1824716592331804,0.0,0.0,0.0
s05T1622,2.0818778858733555,0.0,0.5839125519199291,0.010367732456365306,0.0,0.0,0.0,0.0,0.0,5.570869666582735,0.3148080801392401,0.0,2.2163105576398516,0.0,0.0,12.74252764968025,0.0,0.007843157556596194,8.395657970146972,0.0,0.9928490539258737,0.0,0.1465215604956789,2.57544263967461,0.0,0.027218363236461183,0.0,0.0,0.5018929880588148,0.18977011537483965,0.0,0.0,0.0,0.0,1.219968214305012,0.0,0.0,0.0,0.0,5.766671088354262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08627775837922338,0.0,0.4599994898480184,0.0,0.0,0.0,0.6702120134314677,0.0,1.5310016131382542,0.0,0.0,0.0,0.0,0.0,0.0,0.20910620867389465,0.0,0.0,0.08382565820849952,5.652119298702237,0.0,0.0,9.528807207954353,0.0,0.0,0.0,0.0,0.0,0.22352674384818544,0.08130501003580298,2.3823939743759692,0.044035637491324775,0.0,0.013777305683508262,0.0,0.0,0.2684281268761086,0.09833700286421392,1.5746753021526507,1.0727546312655978,0.0,12.49949468105844,0.08849514668810883,0.0,0.0,0.0
s06T1622,0.0,0.0,2.275209612184611,0.0,0.0,0.44241737955097815,0.0,0.0,0.1579388413033923,1.426254097113057,0.2589879258529599,0.0,1.7559048304992895,0.1786268414245617,0.0,3.9477155336032737,0.0,0.0,3.636530248318367,0.0,1.04170747287463,0.0,0.2231269722231432,0.7464611070539341,0.0,0.04695418330664692,0.0,0.0,0.38689484863339235,0.43459727350672317,0.0,0.0,0.0,0.0,0.6199669495054707,0.3156781591766374,0.0,0.0,0.0,4.312818768229302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004952181927774955,0.19573281475993945,0.0,0.0,0.0,0.2714113864516353,0.0,0.6163478489565848,0.0,0.0,0.0,0.0,0.0,0.0,0.7134658092210463,0.0,0.0,0.2523173312188903,4.877689579565274,0.0,0.0,6.562385103094937,0.0,0.0,0.11693268537248282,0.001872241796083798,0.1437519187746608,0.09534375755889664,0.010877642987799582,0.2671168354240922,0.0,0.0,0.06151148887263338,0.0,0.10392433369336958,0.115639674002074,0.5207887390540327,1.413876589364154,0.6369581527480233,0.0,22.389975688862304,0.0,0.0,0.0,0.0
s07T1622,0.0,0.010953964831342831,0.2521456558702355,0.0,0.0,0.0,0.0,0.0,0.01430839433941728,0.2227470456675795,0.018693326151292593,0.0,0.7851630142727307,0.08173853861504958,0.0,0.44754405341396075,0.0,0.0,0.47292810726050893,0.0,0.0691035665923611,0.0,0.09753274662218314,0.2018979953867457,0.0,0.02519204904487491,0.0,0.028600855825585456,0.17541726755999945,0.2680692516084127,0.0,0.005901433909807753,0.0,0.0,0.1066160054301304,1.0270604431552581,0.0,0.0,0.0,1.0159427507995609,0.020926115236650354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07524319954765996,0.0,0.1985531942891034,0.0,0.02122630861185509,0.0,0.06478062160367414,0.0,0.0,0.0,0.0,0.0,0.0,0.23422410582310618,0.0,0.0,0.0,3.1254590661637014,0.0,0.0,2.2573614606737826,0.0,0.0,0.2560703543215214,0.0055091036076731215,0.006835304569388768,0.014357182373095405,0.03593542233997481,0.0,0.0,0.0,0.019246476316733808,0.0,0.0708849283030441,0.0,0.24853272516136485,0.9722218770953033,0.21991615089109237,0.0,0.0,0.0,0.0,0.0,0.0
s08T1622,0.0,0.0,0.15295232665555797,0.17306523224330211,0.0,0.0,0.0,0.0,0.0,0.0006367873814895083,0.0,1.9776574516622163,0.0,0.0,0.0,0.0,0.03263978509607684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04125538176584961,0.0004928379516743709,0.045458086952088014,0.0,0.0,0.0,0.0833930899899161,0.0,0.0,1.2556672224913528,0.0,3.808781825991246,0.0,4.326376135198882,0.0,0.0,0.0,0.0011660545442624358,0.005622077387013918,0.0,0.0,3.4465239363023703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5094053626442148,0.2763150569000549,0.0,0.0,1.27319578245167,0.0,0.0,0.0,0.0,0.19375081568527658,0.0,2.403619104994267,0.0,0.9912581143943681,1.9741287969367387,0.0,0.004370762694924574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03569575174328162,0.0,0.0,0.0,0.0,0.0,0.0,9.911387400157565,0.0
s09T1622,0.0,0.0,0.2966703526771104,0.7365387950389812,0.0,0.0,0.0,0.0,0.0,0.018828962397168848,0.0,4.5194737796889335,0.00304158466761268,0.0,0.0,0.002141072600189275,0.0,0.0,0.0,0.0,0.0940015745031726,0.0,0.0,0.7868682597990421,0.1206587726286321,0.0,0.0,0.0,0.0,0.4597471079187441,0.0,0.17346801482888385,0.0,0.0,0.006746251182653982,0.0,0.12160990744616072,0.0,0.6770700332893652,0.0,3.897728470473098,0.0,0.0,0.0,0.0,0.0,0.008408739638819199,0.14918712640668622,0.0,0.0976329046498674,3.7907448640260775,0.00507958302460573,0.0,0.09892837864774094,0.0,0.0,0.0,0.28359983893636076,0.0,0.677728490083521,0.11667357781607873,0.0,0.0,0.6307122204050206,0.0,0.0,0.0,0.0,0.32542638011926833,0.0,0.23136859706762278,0.0,3.09311431244014,0.1709774801143862,0.0,0.0,0.25308008738251286,0.0,0.5182528175579303,0.0,0.0,0.0,0.0,0.0,0.11603616795865404,0.0,0.0,0.0,0.0,0.018387440448792754,0.0,3.7197559192925995,3.7429476676187634
s10T1622,0.0,0.0,0.5179597952398977,0.7072195722837681,0.0,0.0,0.0008216467014741165,0.0,0.0,0.0,0.0,9.588747536303963,0.01624762994905147,0.0,0.0,0.0,0.0,0.0,0.0,0.004485819619795693,0.4355387276717734,0.0,0.0,3.949730843448558,2.3420254048008675,0.0,0.0,0.0,0.0,0.521025142025729,0.0,0.2332404937032723,0.050616637958505246,0.0,0.0016832104667638935,0.01542169245258432,1.882392921606545,0.0,0.2601018515142062,0.0,3.5673591072063253,0.0,0.8302135021929844,0.0,0.0,0.0,0.032035124332590446,0.8026675717810123,0.0,0.0,1.0015127650943076,0.0,0.0,0.8645746669111551,0.0,0.0030262414612137216,0.0,2.677051037514641,0.0,0.40801313801958655,0.0,0.000826413273630233,0.0,0.0,0.0,0.23712225954411692,0.0,0.0,0.0,0.0,0.0,0.0,3.5868236747205513,0.00030626764964155923,0.0,0.0,0.4775033659625047,0.0,7.334091494976309,0.0,0.0,0.0,0.0,0.3857004742780001,0.0,0.0,0.0,0.0,0.0,0.08975239907861873,0.0,0.311628075428775,4.166411244356752
s11T1622,0.0,0.0,1.7829796888620022,3.054572664307125,0.0,0.0,0.0,0.0,0.0,0.09259859124474193,0.10241855425689415,23.358197230047935,0.001123880145106058,0.0,0.0,0.0,0.542385729905923,0.0,0.0,0.0,3.0301114584811826,0.0,0.0,7.398876379487016,0.0,0.0,0.0,0.0,0.0,1.3927779584153293,0.0,0.6502750848002703,0.0,0.0,0.0,0.0,0.06055041581788991,0.037729600228637444,0.0,0.0,5.0700609167635315,0.0,0.0,0.0,0.026861650167918673,0.0,0.113259195484486,1.5474731471932153,0.0,1.4645117287304532,0.3663454419111316,0.0,0.029611767220165553,0.0733552936495049,0.0,0.0,0.0,1.929369300415654,1.01152274220242,1.258241263812295,0.0,0.03113147619236722,0.0373620642145498,1.1905949170213044,0.0,0.0,0.10124501120242253,0.0,0.0,0.0,0.0,0.0,2.804657614890061,0.0,0.3057129827445647,0.1607870251126242,2.169979566210123,1.1437320056121176,3.0693356719747142,0.0021555936525123553,0.0,0.0,0.0,0.046242124255653785,0.0,0.0,0.0,0.0,0.0,0.12249842160425288,0.0,3.568076276930966,8.708330380269295
