,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
s02T1622,0.0,0.0,1.7057020317058251,0.0,0.0,0.0,0.0,0.01869827727828893,0.0,2.2373522855324026,0.0,0.0005023801484280424,0.4585546835438969,0.0,0.0,2.8536613267232225,0.0,0.0,3.375233009574672,0.0,0.07656550874195675,0.0,0.0,0.3450309331094893,0.0,0.0,0.26160047575568207,0.0,0.0,0.1150600365683097,0.0,0.0,0.499588476160577,0.0,0.5937226743936805,1.5340653465446286,0.0,0.0,0.0,0.530517252092226,0.0,0.0,0.0,0.0,0.0,0.0,0.17840106837382866,0.0,0.0,0.0,0.0,0.0,0.0,0.05660046517058515,0.0,0.0,0.0,0.0,0.017894383781377792,0.0,0.0,0.0,0.032784011963660216,0.0,0.0,0.5897654947441425,0.0
s03T1622,0.0,0.0,0.2981445183254353,0.0,0.0,0.0,0.0,0.10106531449367645,0.0,3.303346823170009,0.004452559551576618,0.0,1.166346363171399,0.0,0.0,3.747718752208617,0.0,0.0,5.358391763878166,0.0,0.3150877416746833,0.0,0.011730904147947712,1.3116092710038079,0.0,0.0,0.6842020878943592,0.0,0.0,0.4614059738529913,0.0,0.0,1.473487735736226,0.005519607137994039,1.1753909803433769,2.76805082932267,0.0,0.25898427594793977,0.0,2.135942479981817,0.0,0.0,0.0,0.0,0.0,0.015641473215551236,1.3572177450278695,0.0,0.0,0.0,0.0,0.0,0.0,0.19180807227532298,0.05791735060745456,0.0,0.0,0.0,0.07410361723655502,0.0,0.0,0.0,0.33675064607717853,0.0,0.0,1.363040202961163,0.0
s04T1622,0.0,0.0,4.63787532292379,0.0,0.0,0.0,0.0,0.09949923046199903,0.0,3.3006122975486605,0.0,0.0,1.2414192021604076,0.0,0.0,5.261959216702512,0.0,0.0,10.090167020206572,0.0,0.11301799327761895,0.0,0.207438202936839,2.299503049389199,0.0,0.0,1.0107068511026895,0.0,0.0,0.37271808664228195,0.0,0.0,2.1102463041052157,0.018715753234623312,1.2327014640785854,3.2287896319656912,0.0,0.25689876660216876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44123995241442787,0.008737168573174995,0.0,0.0,0.0,0.0,0.0,0.12350183027731074,0.0,0.0,0.0,0.0,0.0569503160387935,0.0,0.0,0.0,0.13483265631788327,0.0,0.0,0.681465259010514,0.0
s05T1622,0.0,0.0,2.512815012209438,0.0,0.0,0.0,0.0,0.3147100963646633,0.0,6.1755118821591575,0.27750842773985424,0.0,1.7465371216770103,0.0,0.0,10.608197625636139,0.065695801296063,0.0,9.284781832059638,0.0,0.9850061878553267,0.0,0.0,3.4335658490072762,0.0,0.0,0.5285818658825614,0.0,0.0,0.6908412473266135,0.0,0.0,2.559151820932144,0.0042211634834010215,2.8556814532426236,4.045550305685411,0.0,0.0,0.0,3.6281263471381298,0.0,0.0,0.0,0.0,0.0,0.0,1.5651608020187893,0.12697133704705754,0.0,0.0,0.0,0.0,0.0,0.9260339930744687,0.0,0.0,0.0,0.0,0.06826575963115805,0.0,0.0,0.0,0.38658998719261856,0.0,0.0,2.4203849064485334,0.0
s06T1622,0.0,0.0,1.0964291692321049,0.0,0.0,0.0,0.0,0.17280359538020917,0.0,1.7243908223215587,0.21795917645876042,0.0,1.47731022028421,0.0,0.0,3.1942629051494755,0.03429927774474682,0.0,3.7018063752034727,0.0,1.0475039624468754,0.0,0.0,1.4353045817490553,0.0,0.0023053772752067636,0.5154698787379812,0.0,0.0,0.8965262181120198,0.0,0.0,2.2251423597918634,0.01800732770155971,1.3188134614119067,3.2990276119646045,0.0,0.5279965571747786,0.0,2.8398287166995946,0.0,0.0,0.0,0.0,0.0,0.0002456976666624884,3.16917185622464,0.0,0.0,0.0,0.0,0.0,0.0,0.3085945030254391,0.6817750808531354,0.0,0.1769393657352724,0.01724190899551967,0.19213632291671848,0.0,0.0,0.0,0.9236798428833214,0.0,0.0,0.663855805671506,0.0
s07T1622,0.0,0.009856109644476418,0.0,0.0,0.0,0.0,0.0,0.06507042803184548,0.0,0.2878546840069524,0.02790464623699895,0.01897891379706668,0.6888010559832695,0.0,0.0,0.3151961772441832,0.054030703335018006,0.00342551102928976,0.2995108297129811,0.0,0.06987236944110041,0.0,0.06077501249205655,0.6244861778173034,0.0,0.013163778349968977,0.10460341717556197,0.0,0.0,0.6383921194291897,0.0,0.005495294635237857,1.4444630168314974,0.009328269664897434,0.2453954094631095,1.5049700513083004,0.0,0.6493037276496475,0.0,0.0,0.018682129537524135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059163775510024254,0.0,0.0556434077854762,0.0,0.0,0.0,0.3655886677852137,0.0,0.0,0.0,0.0
s08T1622,0.0,0.6728888502040737,0.0,0.0736342473044768,0.004500163957313365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7100282263946416,0.0,0.03192196354020808,0.0,0.0,0.0,0.0,0.0,0.0034974794115125393,0.31628511891355826,0.005663508857258285,1.6382469444360894,0.0,4.872465438047983,0.005553783925542978,7.270042377252254,0.08541031291321517,0.0,0.0,0.0,0.008851624415270124,0.0,0.0,4.093748491093112,0.0,0.0028498819853386525,0.19822419620890275,0.19818595219942592,0.0,0.0,0.0,0.0,1.8948004129350022,0.5070484353645133,0.035357627286215644,0.0,0.0,0.0,0.0,0.005869496735605967
s09T1622,0.0,0.0,0.0,0.3465562866421142,0.02562973264838482,0.0,0.0,0.0,0.48840839412618936,0.013349639843057396,0.0,0.0,0.00024335616937513763,0.0,0.0,0.0,0.22530245947803612,0.0,0.0,0.00026311450976680635,0.147665182902951,0.0,0.0,0.7313527304440746,0.1335467911157874,0.0,0.0,3.0934057515637954,0.016046485081452663,0.466434305400104,0.0,0.15955574207207707,0.0,0.0,0.0,0.0,0.16835936360252934,0.0,0.8336313088935814,0.0,4.683651919558224,0.0,0.17541026119194833,0.27689444592393503,0.0,0.0,0.0,0.19170683006106384,0.0,0.0,3.938351627155228,0.0,0.004379033465173731,0.11552422686490031,0.16456053392604877,0.0,0.0,0.40024924880214513,0.0,0.5201035613539414,0.12635574706869676,0.011855743162541373,0.0,1.5658885563074647,0.0,0.0,0.0
s10T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.004674609561555793,0.0,7.042378002948734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3117689121026237,0.0,0.0,0.0,0.48698234077675057,0.0,0.0,3.7616109530372026,2.317487885736323,0.0,0.0,4.893117846436539,0.1488008023845991,0.23466485417472202,0.0,0.22679542137301165,0.0,0.0010305832185039919,0.028330421367506534,0.0,1.1194456900408998,0.0,0.36818441324771306,0.0,4.109279514387215,0.0,0.0,0.2086647531050103,0.0,0.0,0.0,0.9166508160135514,0.0,0.0,1.0367211292272587,0.0,0.0,1.2557830561171013,0.28473189919933556,0.3811333742334733,0.0,3.242963789047753,0.0,0.0,0.0,0.027948407932097744,0.0,0.2298133671178731,0.0,0.0001127471017474308,0.0
s11T1622,0.0,0.0,0.0,0.7333294529897355,0.06095382115757265,0.0,0.0,0.9825265628394159,3.2496301710727638,0.08600886814830216,0.0,3.7159074536590007,0.0,0.1549090355636888,0.0,0.0,2.057496141378326,0.0,0.0,0.0,3.3330867084935107,0.0,0.0,7.288360396845918,0.0,0.0,0.0,12.170595143319181,0.3650803210556426,1.2612400104300419,0.0,0.6492695674633165,0.0,0.002448920684373911,0.0,0.0,0.43593479128732204,0.0,0.03570838852368817,0.0,5.58396976249222,0.0,0.0,0.10645562269437349,0.0,0.0,0.0,2.2666949233183815,0.0,0.0,0.39890812836301237,0.0,0.0,0.0,0.7848527042998272,0.0,0.0,2.2606087043515704,0.16818276002940097,0.015992616238631133,0.027284837119966498,0.11378646160304988,0.0,1.7174187590677648,0.0,0.0,0.07989107194659371
