,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68
s02T1622,0.0,0.0,1.647616823789858,0.0,0.0,0.0,0.0,0.014649301245554977,0.0,2.180328918315593,0.0,0.0011082185434677255,0.44181011968766987,0.0,0.0,2.785019027205182,0.0,0.0,3.3313749137782587,0.0,0.08441898614982085,0.0,0.0,0.34165116724434913,0.0,0.0,0.8340818547681509,0.0,0.0,0.11281718000905615,0.0,0.0,0.0,0.0,0.63439819350416,1.3482242878160537,0.0,0.023088582472234085,0.0,0.8156686925488534,0.0,0.0,0.0,0.0,0.0,0.0,0.2191509051232627,0.0,0.0,0.0,0.0,0.0,0.0,0.050069065603547784,0.0,0.006103411443532547,0.03078829919076406,0.0,0.0,0.0,0.0,0.0,0.032805444949257134,0.0,0.0,0.6509848375769695,0.7781804361573154,0.0,0.0
s03T1622,0.0,0.0,0.29664505277765707,0.0,0.0,0.0,0.0,0.09367995129838091,0.0,3.217551596562215,0.0009791745473924163,0.0,1.1266841024021115,0.0,0.0,3.6524818681299345,0.0,0.0,5.288259321077712,0.0,0.34153558009929386,0.0,0.0,1.304949974035742,0.0,0.0,1.6458348273163155,0.0,0.0,0.4351324097213544,0.0,0.0,0.0,0.0,1.238602469002572,2.398722306211708,0.0,0.3556429687930568,0.0,2.686569373182097,0.0,0.0,0.0,0.011510315086651252,0.0,0.01863192380957056,1.4887796493343721,0.0,0.0,0.0,0.0,0.0,0.0,0.17982039440653674,0.08023601853696101,0.060833623170987214,0.11067264725507987,0.0,0.0,0.0,0.0,0.0,0.3258878020186986,0.0,0.0,1.461390963513272,2.3185286824082794,0.04967936881075741,0.0
s04T1622,0.0,0.0,4.569012168770999,0.0,0.0,0.0,0.0,0.08658878849550584,0.0,3.157419324437243,0.0,0.0,1.2015293467139905,0.0,0.0,5.119022883193742,0.0,0.0,9.925891318772823,0.0,0.1277440275264367,0.0,0.23100517855021574,2.290232586754454,0.0,0.0,2.208211842947814,0.0,0.0,0.32201018341104837,0.0,0.0,0.0,0.0,1.287325357237473,2.948980237211683,0.0,0.36540607412362147,0.0,0.3832765937448042,0.0,0.0,0.0,0.0,0.0,0.0,0.5288510594348618,0.024175372784241197,0.0,0.0,0.0,0.0,0.0,0.11347897361804542,0.0,0.0,0.08942196791477093,0.0,0.0,0.0,0.0,0.0,0.12077000124331545,0.0,0.0,0.8430761094113207,3.3443131034689335,0.0,0.0
s05T1622,0.0,0.0,2.505577905897749,0.0,0.0,0.0,0.0,0.2844966717817743,0.0,6.061158846945051,0.25763052932301866,0.0,1.6779508257129196,0.0,0.0,10.345422571991174,0.0770877661979409,0.0,9.160559031951689,0.0,1.0530721362836934,0.0,0.0,3.439331564675171,0.0,0.0,2.3471180332904353,0.0,0.0,0.6495070290462754,0.0,0.0,0.0,0.0,3.076028066341145,3.6581306117159396,0.0,0.002945913366199084,0.0,4.368153907485808,0.0,0.0,0.0,0.0,0.0,0.0,1.735993990682763,0.13908429545346507,0.0,0.0,0.0,0.0,0.0,0.884197292832547,0.0,0.09968893657634442,0.10713826635470143,0.0,0.0,0.0,0.0,0.0,0.37547244374917194,0.0,0.0,2.5164003944129183,4.000785293224311,0.0,0.0
s06T1622,0.0,0.0,1.0758140100330347,0.0,0.0,0.0,0.0,0.16815663304810186,0.0,1.6650741184489288,0.21791066572247333,0.0,1.4223464194079927,0.0,0.0,3.11188825800443,0.04801402223256391,0.0,3.6694690889976154,0.0,1.1191404063093509,0.0,0.0,1.4371944435830846,0.0,0.0008132766525542458,1.5269240430973108,0.0,0.0,0.885475902116118,0.0,0.0,0.06327497651979552,0.0,1.400634743305506,2.91798691349748,0.0,0.6372024886298113,0.0,3.4393796385399065,0.0,0.04232076251381428,0.0,0.0,0.0,0.0065428881125132584,3.407550844224788,0.0,0.0,0.0,0.0,0.0,0.0,0.2941290581816936,0.694670591304988,0.007164439571364286,0.2699364397257605,0.0,0.0,0.0,0.0,0.0,0.8903553218355268,0.0,0.0,0.7807927461740555,3.498850239319092,0.051736606567565305,0.0
s07T1622,0.0,0.007886184111770495,0.0,0.0,0.0,0.0,0.0,0.06302763265793315,0.0,0.26357408098876056,0.02425799714536474,0.018485018319414955,0.6673734502773415,0.0,0.0,0.3032317170942008,0.0530913467461806,0.0,0.3029212502025404,0.0,0.07605659297041191,0.0,0.05758777027917729,0.6225563770633613,0.0,0.010175051957350897,0.45753138280019556,0.0,0.0,0.5975814173547862,0.0,0.005196027548574399,0.02015059058641311,0.0,0.26118985925998117,1.442427266612088,0.0,0.712647893783309,0.0,0.11474419077236547,0.018377189358416965,0.02211471865581558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015755842413374566,0.0,0.0,0.0,0.07874674662325279,0.0,0.0,0.0,0.0,0.0,0.34671955180773667,0.0,0.0,0.0,2.2931118719169583,0.02854827993797576,0.0
s08T1622,0.0,0.7162957001827761,0.0,0.04986307205131393,0.0038070903781862093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.795096606080597,0.0,0.06927808250227559,0.0,0.0,0.0,0.002872283170827226,0.0,0.0021868039514146235,0.33669671849932203,0.00610986754174161,1.6185375351506295,0.0,4.755016963089132,0.0,7.451645352957998,0.08749471138290733,0.0,0.0,0.002186594248188606,0.013260538763759865,0.0,0.0,4.1047568961313825,0.0,0.0,0.184154200887936,0.18797750911916372,0.0,0.0,0.0,0.0013110171675883586,2.0485307894608877,0.4454501596716221,0.042347661671179454,0.0,0.0,0.0,0.0,0.0,0.0,0.04265240585237294
s09T1622,0.0,0.0,0.0,0.3480495299685507,0.02218782653415303,0.0,0.0,0.0,0.47209350903941777,0.013181974814468847,0.0,0.0,0.0,0.0,0.0,0.0,0.232856127399622,0.0,0.0,0.0002793185045600257,0.15833414403501722,0.0,0.0,0.7391140386121954,0.130727914992219,0.0,0.0,3.1532570459633296,0.024493569601845903,0.49669295261879587,0.0,0.16069423959862614,0.0,0.0,0.0,0.0,0.1785418210051031,0.0,0.8222377626116385,0.0,4.575667979390359,0.0,0.19206369233948026,0.28341659529958485,0.0,0.0,0.0,0.2109889710033748,0.0,0.0,3.951162054891832,0.0,0.0,0.10575324873340865,0.15606165896425556,0.0,0.0,0.41370938414473624,0.0,0.5641526742915502,0.11336350419488267,0.019883961739773807,0.0,1.5270676360682314,0.0,0.0,0.0,0.0,0.06336799462603947
s10T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.005172525089171678,0.0,6.851837351422403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341204502867222,0.0,0.0,0.0,0.5225122437776504,0.0,0.0,3.7829487858681103,2.237550650943415,0.0,0.0,4.969545458395567,0.16344724447645428,0.26215143117789963,0.0,0.22983142892539948,0.0,0.0,0.022874817676736617,0.0,1.1053643412953031,0.0,0.3588922462208798,0.0,4.007082358600492,0.006744544880103534,0.0,0.21251104969744947,0.0,0.0,0.0,0.9959866877103806,0.0,0.0,1.0480440384916054,0.0,0.0,1.2098744853999588,0.2812135855803429,0.4480621243415197,0.0,3.1300462369356454,0.0,0.0,0.0,0.02928140613672164,0.0,0.20899057423364878,0.0,0.0002459836594295596,0.0,0.0,0.0
s11T1622,0.0,0.0,0.0,0.7053657991363028,0.05397149026282476,0.0,0.0,0.9286159969660995,3.1623837595773696,0.08058343670419696,0.0,3.9667108867259104,0.0,0.18066899164413794,0.0,0.0,2.030069835286438,0.0,0.0,0.0,3.5406716294311598,0.0,0.0,7.360740472355167,0.0,0.0,0.0,12.242417423194881,0.38305249771645045,1.3734783970430466,0.0,0.6526495649907843,0.0,0.0,0.0,0.0,0.43586095344081766,0.0,0.02256647128175135,0.0,5.442343438859598,0.01782435179836445,0.0,0.11544021213078448,0.0,0.0,0.0,2.475693089506795,0.0,0.0,0.41898910182628324,0.0,0.0,0.0,0.7388466487864209,0.02115359308148408,0.21890042075025884,2.3987054072187903,0.0689475386247541,0.025992608057463052,0.04590711535431784,0.15240082040346883,0.0,1.6480403607965173,0.0,0.0,0.0,0.0,0.0
