,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
s02T1622,0.0,0.0,0.0,0.0,0.0,0.015976996866956764,0.0,0.0,0.014720168804053508,0.19491961230355315,0.0,0.0,0.03333246358309347,0.0,0.0,0.342374974634138,0.0,0.12970844433304163,0.0,0.0,0.2689673394751633,0.0
s03T1622,0.0,0.0,0.0,0.0,0.0,0.013627298685764197,0.0,0.0006783592756636907,0.0207296350956259,0.134639608013198,0.002349840061151846,0.0,0.06246577164148498,0.0,0.0034959418542274945,0.22639422693660688,0.0048785152501274465,0.18694176567437593,0.00014445265266981453,0.00485995112342444,0.33879463373567936,0.0
s04T1622,0.0,0.0,0.0,0.0,0.0,0.008938593580508808,0.0,0.004097663410593496,0.021944749396609096,0.10642040300516785,0.0,0.0,0.04388611977542203,0.0,0.0,0.3083521568489505,0.0069073267230557655,0.05510582776608458,0.0,0.0,0.44434715949360776,0.0
s05T1622,0.0,0.0,0.0,0.0,0.0,0.012633795758499504,0.0,0.004157020707869102,0.038421090859597884,0.12972454854335605,0.005683532374482058,0.0,0.034357396333168026,0.0,0.0,0.2578990231949278,0.008961931800638286,0.12843256347508802,0.0,0.0,0.3797290969523733,0.0
s06T1622,0.0,0.0,0.0,0.0,0.0,0.0027307180280842637,0.0,0.003320558435766805,0.03332909019951662,0.05274316137805049,0.010345296958399553,0.0,0.07964223433892058,0.023728935796063753,0.0,0.13911590969517854,0.010933428039954892,0.2185331578282954,0.009323260595949368,0.01790323534739365,0.3983510133584262,0.0
s07T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005326688200121217,0.009882946381503598,0.025547265668485884,0.005925931380308317,0.0,0.11510546927911705,0.0002428149843659071,0.008931206781066493,0.04102415559707272,0.02588837953386673,0.197166465043547,0.009853221689065906,0.0,0.5551054554614793,0.0
s08T1622,0.04946397245678762,0.5942286200927156,0.0,0.007859843548352455,0.0,0.0,0.0,0.0,0.012043381564332852,0.0,0.0,0.29672045823447585,0.0,0.013415929755035102,0.017869171812209175,0.0,0.008398622536091378,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,0.4904169421574486,0.008315188066279282,0.0,0.0,0.0,0.0,0.005077775516699177,0.023941979451929607,0.0011235980638602842,0.0,0.30607036187105235,0.0,0.015093585686844246,0.06782971826921343,0.0,0.0440583334527375,0.0,0.0,0.0,0.03807251746393545,0.0
s10T1622,0.0,0.13714909153146287,0.00553794959385232,0.007174967533896943,0.0,0.0015315446224885667,0.0010232847301681347,0.024471663165427298,0.08796969942646246,0.007531530973158969,0.0,0.2745506809963331,0.0,0.009668710442443952,0.0,0.0,0.31950212159663205,0.0,0.0,0.0,0.12388875538767335,0.0
s11T1622,0.0,0.008737204726308826,0.014270564336213086,0.019436080488220913,0.0,0.0,0.0,0.03664056079091312,0.10182406826343182,0.0032713911323091227,0.0,0.3618044402773259,0.0,0.018884203005111188,0.056898726921399266,0.0,0.18179995370359942,0.0,0.0025961849008979618,0.0,0.1938366214542693,0.0
