,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
s02T1622,0.2926035001258578,0.0,2.5308060985222327,0.0,0.00018540285112440385,0.19049261181766386,0.0,0.0,0.0,1.9774232339540307,0.0,0.0,0.0806550236124838,0.0,0.0,2.447282064569295,0.0,0.0,0.0,0.0,0.05497797166845228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6513150694799168,0.7132569517178388,1.3724338686694988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s03T1622,1.404296641703369,0.0,7.786113182939773,0.0,0.0,0.3843467631706261,0.0,0.0,0.0,2.9615008166135333,0.005959236542438947,0.0,0.41353553420033484,0.0,0.0,3.0912727707510714,0.0,0.0,0.0,0.0,0.31588769891783736,0.0,0.0,0.0,0.02490982489829902,0.0,0.0,0.0,0.686565163580175,0.0,0.14516352401064964,0.0,0.0,1.1418176137827676,2.3333716149384474,3.2101498374458717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00735743402070103
s04T1622,2.2600315684516556,0.0,13.225655674810328,0.0,0.0,0.2804711699504476,0.0,0.0,0.0,2.7647018164016677,0.0,0.0,0.20700230694776228,0.0,0.0,4.69106899782472,0.0006899083292528294,0.0,0.0,0.0,0.041275021358769357,0.0,0.0,0.0,0.014181790068199163,0.008766200703587532,0.0,0.0,0.8296298653188491,0.0,0.0,0.0,0.0,2.171108337395396,2.0114379316720568,2.180250264409935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s05T1622,4.335029791628722,0.0,16.229700515137655,0.0,0.0,0.625953339325025,0.0,0.0,0.0,5.612149923578846,0.15071959924800665,0.0,0.4991767522649058,0.0,0.0,8.733715028368332,0.0,0.0,0.0,0.0,1.33558391222679,0.0,0.0,0.4233789135317962,0.0,0.0,0.0,0.0,0.38018681632295676,0.0,0.01569900922552247,0.0,0.0,1.6055989369346964,3.4940866431490214,5.029786797070167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s06T1622,1.9844800811689727,0.0,10.505030170268688,0.0,0.0,0.19045447932282247,0.0,0.0,0.0,1.6281478497479385,0.24344516620258297,0.0,0.9895542807031174,0.0,0.0,2.6985988324651276,0.0,0.0,0.0,0.0,1.2637042980139672,0.0,0.0,0.0,0.016666231455689174,0.060044763245564334,0.0,0.0,1.0899669892244954,0.877380278340695,0.5936941867415708,0.0,0.06362216880473635,0.8174069261895895,3.24574965274001,4.0578480592252255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s07T1622,0.7811439516717629,0.004897829021940344,5.882724286584331,0.0,0.0,0.0,0.0,0.0,0.0,0.35693852969227247,0.058692426392685564,0.0,0.4665235373535095,0.0,0.0,0.25606598345669096,0.004306966504708593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022827302107109197,0.05181310166593244,0.14830492120565747,0.0,0.5207170220949364,0.0684464112849057,0.0,0.00564367331904113,0.07982140128527465,0.19514684397251425,1.6366428139728895,1.1512103048076439,0.0,0.0,0.0,0.0,0.020463884794732008,0.0,0.0,0.0
s08T1622,0.0,0.0,0.0,0.0,0.0045380081662691855,0.0,0.0,0.0,0.0,0.0,0.0,5.610558909683812,0.0,0.581203448409415,0.6282424989907565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14480112548553714,0.0,0.0,0.0,5.439455177032423,0.0,0.17771885305541826,0.0,0.04193903662384235,0.0,0.0,0.0,0.0,0.12402377302598959,0.0,3.009076920712562,0.0,5.942431009713424,0.0,2.28265479508946,0.0
s09T1622,0.0,0.1627523966985752,2.070572101670414,0.0,0.030678861307442247,0.0,0.0,0.16557754208644068,0.3982412319967807,0.011946463917519495,0.0,4.158386064421359,0.0,0.0,0.6717721941238154,0.0,0.0,0.0,0.0,0.0,0.2928079267799298,0.003422073752895974,0.0,0.2361747882756938,0.0,0.0,0.0,4.296932051750803,0.0,0.14541558579190406,0.0,0.14876287403266789,1.4779454382038655e-05,0.0,0.0,0.0,0.18973230975942476,0.0,1.5516350862757684,0.0,6.04767935861421,0.0,0.03273811625847527,0.30444718383256647
s10T1622,0.0,1.7053435640268544,10.11119521038723,0.0421025438965479,0.0,0.0,6.859580547535933e-05,0.934801595802963,6.217411667735172,4.21601912871378e-06,0.0,3.819196172287547,0.0,0.0,0.15188761793514285,0.0,0.0,0.5946647408266917,0.0,0.0,0.7875596310893586,0.006252385995305942,0.0,1.5250630334569053,0.0,0.0,0.0,0.8462525908029337,0.0,0.0,0.0,0.16218918457568549,0.0,0.0,0.0,0.0,1.1401551971605997,0.0,0.9008024680181892,0.0,5.801665450317173,0.0,0.0,0.15783444837078256
s11T1622,9.157165046224574,6.789142589034995,21.104373119486905,0.0,0.0,0.0,0.0,1.330327887420707,2.818531658565474,0.06315654105782785,0.0,13.011853118440722,0.0,0.0,1.9255022997074014,0.0,0.0,0.0,0.0,0.0,5.48202664705317,0.0,0.0,0.854954414097704,0.0,0.0,0.0,0.0,0.0,0.10774532631296005,0.0,0.3784747326483024,0.6174054847906573,0.0,0.0,0.0,1.225661885473355,0.0,0.28210862414183097,0.0,9.826892194003676,0.0,0.0,0.20824566371122016
