,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42
s02T1622,0.2749434566069295,0.0,9.283074638267864,0.0,0.0,0.1757011229767788,0.0,0.0,0.0,1.885941283022258,0.0,0.0,0.020912920482052455,0.0,0.0,1.266555913011655,0.0,0.634016990508602,0.0,0.0,0.10229914895636343,0.0,0.0,0.03402069647484527,0.0,0.0,0.01373570373772867,0.0,0.0,0.0,0.0,0.0,0.013020426046926567,0.0,0.47637796206000427,1.2438748152965171,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s03T1622,0.7846594484923807,0.0,12.654346784514653,0.0,0.0,0.36256803941102517,0.0,0.0,0.0,2.8383793285521004,0.0,0.0,0.42808496436357846,0.0,0.0,2.094809769555311,0.0,2.4603388860116695,0.0,0.0,0.3388368385741001,0.0,0.0,0.6500391123728648,0.02708429730472132,0.0,0.33986421006428846,0.0,1.0088114214407324,0.0,0.12019339523959,0.0,0.2650022096271915,0.0,1.8288246826188117,2.3124125587161823,0.0,0.0,0.0,0.0,0.0,0.08150206921548458,0.0
s04T1622,1.5727486756706792,0.0,18.824562175786156,0.0,0.0,0.26401512180275444,0.0,0.0,0.0,2.585518529204917,0.0,0.0,0.23837343969782973,0.0,0.0,3.980740860270019,0.012851514374684118,0.35420032995754286,0.0,0.0,0.04117172462713614,0.0,0.24427482368470116,1.19392934137655,0.012760828990152098,0.030596581928251237,0.6466200353900481,0.0,1.6762228636793612,0.0,0.0,0.0,0.4570231589250439,0.0,1.241541110728931,2.381063675331944,0.0,0.0,0.0,0.0,0.0,0.1379170910301569,0.0
s05T1622,3.4664996107417885,0.0,35.08047809017684,0.0,0.0,0.5725361575670505,0.0,0.0,0.0,5.3803919331994585,0.1336891282736973,0.0,0.48650224022239613,0.0,0.0,3.140909682551808,0.0,3.6605232381492963,0.0,0.0,1.3416949118823842,0.0,0.0,1.6844602812351677,0.0,0.0,0.0,0.0,0.9414518873264761,0.0,0.0,0.0,0.5307665627873067,0.0,2.6033486129181855,3.668742089495652,0.0,0.0,0.0,0.0,0.0,0.15795127834355163,0.0
s06T1622,1.1398137156289136,0.0,12.41158577471258,0.0,0.0,0.16904598304243273,0.0,0.0,0.0,1.663936261698272,0.18061517336725344,0.0,1.0822981369628712,0.0,0.0,1.3185224818784802,0.0,3.239088298309837,0.0,0.0,1.3398468902080718,0.0,0.0,0.9120130942636432,0.01634029318229559,0.012063511863834519,0.24466351998454175,0.0,1.7479652969357957,0.8698284214791354,0.560936727463637,0.0,0.542321929225263,0.0,2.688212018458531,2.877286847520573,0.0,0.0,0.0,0.0,0.0,0.0760997708385442,0.0
s07T1622,0.4498549856621173,0.0,2.289930274119656,0.0,0.0,0.0,0.0,0.0,0.0,0.47407134728792616,0.023858245325910517,0.0,0.5506499271021698,0.0,0.0,0.11115776932655033,0.007249107878508249,0.03682690622046375,0.0,0.0,0.0,0.0,0.12165581266436877,0.49532284044322655,0.013907744029169522,0.050225782774300044,0.05830267106480063,0.0,1.1743309688937116,0.1601859600560858,0.0,0.00425396300236406,0.4434529253397411,0.03481751040453743,1.3705870578772852,1.4821776167199954,0.0,0.0,0.0,0.0,0.0,0.04746173464170775,0.0
s08T1622,0.0,0.0,0.0,0.4241566589957926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.406497585376079,0.0,0.579555340626347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1041226956709517,0.0,0.0,0.0,5.71601563182085,0.0,0.14267013274757076,0.0,0.034084841796234,0.0,0.0,0.0,0.0,0.13781843853229875,0.0,3.0796714818441444,0.0,6.207077913354767,0.0,2.8016979401921813
s09T1622,0.0,0.26197815611886993,0.09377864593484284,0.42829659560574407,0.034072328090718834,0.0,0.0,0.16233297016689094,0.2846784556389246,0.01834937009803449,0.0,3.92104801221707,0.0,0.0022854339238417157,0.9084093408523227,0.0,0.0,0.0,0.0,0.0,0.22648896935623158,0.000827723024951369,0.0,0.6414811271855309,0.0,0.0,0.0,4.52561179836537,0.020048064581272725,0.2001965819557612,0.0,0.1465113610670133,0.15089123943708774,0.0,0.0,0.0,0.20536925091061248,0.0,1.576827117027519,0.0,6.283503923841532,0.0,0.06335585828415052
s10T1622,0.0,2.0402139222686335,0.5565535141892669,0.12992476233976247,0.18325007065851517,0.0,0.0,0.8809433619380652,5.599885762655167,0.0,0.0,3.3895626298580663,0.0,0.0,0.6152642351718434,0.0,0.0,0.0,0.0,0.0,0.4403362058833332,0.0,0.0,3.5407496252830715,0.0,0.0,0.0,0.9404630116668802,0.015021899428319297,0.1895350324605847,0.0,0.16990174522285634,0.2603893536043583,0.0,0.0,0.0,1.24517734816766,0.0,0.8735747202309272,0.0,5.940410698085261,0.925063106125214,0.0
s11T1622,8.035648865163601,7.553851817626975,1.574213605192462,1.3955992876105037,0.0,0.0,0.0,1.2707493304013318,1.927091865521418,0.0,0.0,11.799238239556805,0.10917370821861,0.0,0.6719412350866166,0.0,0.0,0.0,0.0,0.0,4.913805390027623,0.0,0.0,4.587389331174307,0.0,0.0,0.0,0.026963058287071545,0.2720799174456973,0.7421763930205848,0.0,0.38814703168061393,2.244156514138638,0.0,0.0,0.0,1.3079476476294725,0.0,0.2331524364905851,0.0,10.04410114557821,0.8248463593256308,0.0
