,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97
s02T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5710763650282127,0.0,0.0,0.30604466593299456,0.0,0.0,3.023378679570064,0.0,1.5525995545152325,3.6962761108543125,0.0,0.0869562650899237,0.0,0.0,0.0,0.0,0.0,0.06129596212924328,0.0,0.0,0.03729507616627284,0.0,0.0,0.0,0.0,0.20103218579480303,1.3418777231546417,0.006305682652062883,0.0,0.0,0.9225542008203593,0.0,0.0,0.0,0.0,0.0,0.0,0.006449632910318523,0.0007254163400390103,0.0,0.011962747827696267,0.0,0.0,0.0,0.04218023795431478,0.09571732003571039,0.3454204304693102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6311834352885988,0.0,0.0,0.543979836213003,0.0,0.0,0.0,0.0,0.0,0.02706258057270925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03750323397404875,0.0,0.0,0.6325778664418241,0.0,0.0,0.4810263322278279,0.0,0.0,0.0,0.0,3.496050605577271,0.18850266401129206,0.0,0.04179903004943874
s03T1622,0.0,0.0,0.0,0.0,0.0,0.056457046782710144,0.0,0.006127341184144699,0.0,3.9982899863839982,0.0,0.0,0.6865230890554905,0.0,0.0,3.942231694092508,0.0,1.3440329358346816,6.773402401523569,0.0,0.343115280079627,0.0,0.08272247381524644,0.0,0.0,0.0,0.0,0.0,0.16013205336606828,0.32733092229954414,0.0,0.0,0.0,0.0,0.5702478851054164,2.1399501114493256,0.0,0.0,0.0,2.5116611459098115,0.0,0.0,0.0,0.0,0.0,0.0505622793704396,0.3736065988324961,0.0,0.0,0.058115374819587,0.0,0.0,0.0,0.12274826249746333,0.4036599072075317,0.7374695925138077,0.03698314334170022,0.0,0.0,0.0,0.0,0.0,0.28318774918916906,0.0,0.0,0.0,4.0527444152052094,0.0,0.0,2.0815887230352312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043660341607395715,0.0,0.0,0.11869082256891397,0.07523747664392459,0.0,0.8665698765148012,0.0,0.7822135059339864,0.0,0.0,0.0,0.0,0.02750073518190302,8.941936585199711,0.8710629069757038,0.0,0.311422486014136
s04T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8950215782379782,0.0,0.0,0.7583270138636644,0.0,0.0,5.554563409307414,0.0,4.138234262899314,10.59672089097674,0.0,0.18406614368865318,0.0,0.08309388196523818,0.0,0.0,0.010978958821976168,0.01464396529386273,0.0,0.46852800398510497,0.10521873575129559,0.0,0.0,0.0,0.0,0.562192582565801,2.1979082913158083,0.0,0.0,0.0,1.4277007489821314,0.0,0.0,0.0,0.0,0.0,0.0,0.27144300327179993,0.09756106789771256,0.0,0.06549966930455318,0.03542569781070327,0.0,0.0,0.15187446170825109,0.45252230742593313,0.45860539396928107,0.16702263299285106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72775615308461,0.0,0.0,2.7334018405700777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002606395641012959,0.05761367443565105,0.0,2.067880323162343,0.0,0.0,0.21559515710724636,0.0,0.0,0.0,0.0,8.752831623869778,1.7044649321703127,0.0,0.1064636694028521
s05T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.922556106176706,0.30170773816803725,0.0,0.9939357728245224,0.0,0.0,11.252456251103073,0.11352003942890908,3.7873974708752765,10.605630112205427,0.0,1.034332757037494,0.0,0.0,0.0,0.019389707491120678,0.010264406007567234,0.20281079477227706,0.0,0.3281164131691523,0.539893797186924,0.0,0.0,0.0,0.0,1.4472287308435796,2.0794978501401524,0.0,0.0,0.0,4.382946010709662,0.0,0.0,0.0,0.0,0.0,0.0,0.023127579222370496,0.18796219363881647,0.0,0.2064528241706221,0.021464210330618187,0.0,0.0,0.4692534626065732,0.5017163577944596,1.3169500912559235,0.0,0.0,0.6057352371660105,0.0,0.0,0.0,0.25725651814805983,0.0,0.0,0.0,7.187362017925621,0.0,0.0,3.6049364870412206,0.0,0.0,0.0,0.0,0.0,0.27680768357343016,0.0,2.3131166347606116,0.01028451304460235,0.0,0.0,0.0,0.0,0.22642614911487635,0.07237685423031455,0.0,1.5895382393695534,0.0,0.0,0.0,0.0,0.0,0.0,0.14737495311314658,14.2887374260388,2.5552243942170194,0.0,0.40895610240977076
s06T1622,0.0,0.0,0.0,0.0,0.0,0.5065702214684773,0.0,0.006301462625165843,0.19387307446713964,2.1600103858946182,0.28379072610711265,0.0,1.0057583194502606,0.0,0.0,3.3507264941527732,0.0,2.435365014234529,4.964897927794756,0.0,1.0381024245839248,0.0,0.07298498408970429,0.0,0.0,0.016841221924067565,0.0,0.0,0.0,0.8013384096543978,0.0,0.0,0.0,0.0,0.6745846468529096,2.563929060353686,0.0,0.0,0.0,3.1176972355870265,0.0,0.0,0.0,0.0,0.0,0.008246776951875688,0.085057229225287,0.04417168762616917,0.0,0.1055679749198905,0.022390687206694272,0.0,0.0,0.18948878439596828,1.2009323940447179,0.47661190425692085,0.0,0.6669999297496095,0.1934729214665073,0.0,0.0,0.0,0.9089284286053666,0.0,0.0,0.0,5.859659387158348,0.0,0.0,1.2805095701538833,0.0,0.0,0.0,0.0,0.1059006583458139,0.1431849070635063,0.0,0.5162599450410071,0.0,0.0,0.0481795432849471,0.0,0.0,0.0850454065012606,0.4583298945423913,0.0,0.5942525847717173,0.0,0.0,0.06168943973196798,0.0,0.0,0.0,0.0,11.309178424670636,0.8576777864439658,0.0,0.744543826077127
s07T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011454810756564815,0.035971912730420996,0.4492539956117728,0.041802049606824675,0.0,0.7306183143552132,0.10932802329150369,0.0,0.3612697499185041,0.0,0.7942351041121585,0.9063283475864136,0.0,0.11220651861885828,0.0,0.004138651080795114,0.0,0.009271732797868557,0.010493768425139069,0.0,0.0,0.024548462432704515,0.45302141422474385,0.0,0.006174048631953757,0.0,0.0,0.07840559296386405,1.080052568613201,0.0,0.0,0.0,0.5892519217685956,0.01573590079146882,0.02880937238859573,0.0,0.0,0.0,0.03584422835733535,0.04472803459286954,0.0,0.0,0.0418309159950418,0.024752830164517476,0.0,0.0,0.02008510967713918,0.22523593419917867,0.004990131260983998,0.0,0.14814795607759776,0.007095501995518598,0.0,0.0,0.0,0.34668652093890234,0.0,0.0,0.0,3.692406149516481,0.0,0.019713588455226774,0.0,0.0,0.0,0.0,0.0,0.0,0.05199571293038937,0.037822548032296184,0.0,0.0,0.0,0.02218471551042809,0.0,0.0,0.0,0.21686026838520553,0.0,0.0,0.0,0.0,0.5816820996694485,0.0,0.0,0.005449225430537442,0.0,4.826126395166383,0.27150136244790846,0.0,0.0
s08T1622,0.0,2.1209708081802594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005087472823254959,0.0,2.094257371647048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04255483584889635,0.0,0.05658893646496203,0.0445017767202562,0.0,0.0,0.0,0.0,0.0,1.1018938500185074,0.0,2.976162814377293,0.0,0.0,0.0,0.0,0.24452318403169562,0.0,0.0,0.0,0.0,3.5349596249736788,0.0,0.0,0.007121782530483815,0.030325946758603384,0.0,0.0,0.0,0.0,1.2426959826247843,0.0,0.03837312442946607,0.0,1.106938383814288,0.0,0.0,0.0,0.0,0.0,0.0,5.100343194105757,0.0,0.35762907489756646,2.0152378091043737,0.0,0.0,0.014200584530095074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013453369189415733,0.0,0.0,0.0,0.0,0.05734420172219632,0.0,8.538627619626704,1.0617111587070536,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,0.0,0.0,0.36908937759260674,0.0014770138514700831,0.0,0.0,0.0,0.0,0.0034950997304735994,0.0,4.584840732566273,0.0,0.0,0.0,0.0,0.23337442768095817,0.0,0.0,0.0,0.1193034540780633,0.0,0.0,0.0,0.20162784435060355,0.0,0.03498568739386138,0.0,0.018035239262051316,0.5171484543744865,0.0,0.17694152429133064,0.0,0.0,0.0,0.0,0.09494333257226535,0.0,0.717779006478928,0.0,3.034257285739991,0.0,0.0,0.005789108441788724,0.011807353378792285,0.5335222123050943,0.0,0.08789691324081014,0.0,0.0,3.6312880309840474,0.02143712513255455,0.0,0.08737829288948819,0.09858641059563342,0.0,0.0,0.36058369227819603,0.14028031877971314,0.5279018931698146,0.03958898861823294,0.0,0.0,0.6021161723478599,0.0,0.0,0.0,0.0,0.2651955043682166,0.0,1.0418409680532583,0.0,0.2480326203513912,0.1253139419504728,0.0,0.0,0.14866776519288577,0.0,0.4973758603871465,0.0,0.0,0.0,0.0,0.0,0.11187872225299375,0.0,0.0,0.0,0.0,0.0,0.0,3.1624210113706774,3.465988457118217,0.0,0.03322423627024411,0.7085769091688543,0.0,0.0
s10T1622,0.0,1.5933423162688352,0.0,0.004057950341384727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6728026569198,0.0,0.0,0.0,0.0,0.8069989112826955,0.0,0.0,0.00462123678312502,0.5365657203241082,0.0,0.0,0.0,2.2667194933687442,0.0,0.0,0.0,0.09731323019169671,0.5204208029744332,0.0,0.22352682104599852,0.0,0.0,0.042642371618065805,0.0,1.9440081736147985,0.0,0.34948832572013927,0.0,2.776530942161677,0.0,0.0,0.0,0.018220625551760464,0.4910317939938372,0.0,0.7247163587661359,0.0,0.0,0.8638534996999325,0.05365152014303508,0.0,0.500366415325443,0.21728623962467863,0.0,0.0,2.895469868058734,2.1272143139828774,0.32430627137561807,0.056383909225908815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14842970660185095,0.0,0.0,0.0,0.5982222292900264,0.0,0.0,0.0,0.28639889858151457,0.0,6.850592081615561,0.00032822977128388906,0.0,0.11129766235434947,0.0,0.36088090204583556,0.0,0.0,0.0,0.0,0.0,0.017469036597536236,0.0,0.28488463603907904,3.4129489688453267,0.0,0.2151393979708033,3.325604936820683,0.0,0.0
s11T1622,0.0,0.0,0.0,1.3173365262952967,0.0,0.0,0.0,0.0,0.0,0.051033530017689094,0.04889267740795782,23.898272286093633,0.0,0.11708166286450579,0.0,0.0,2.2385418613294674,0.0,0.0,0.0,2.9582399185547055,0.0,0.0,0.11900304031215683,0.8396750840138845,0.0,0.0,0.0,0.14496841899173235,1.4237849951088626,0.003155361603960346,0.6395097293902197,0.02429928300406748,0.0,0.0,0.0,0.1463840485030661,0.04443649861799361,0.037165905736851856,0.0,3.9555606442728526,0.0,0.0,0.05193551812213238,0.01602300216233204,0.673023960372244,0.0,1.7368240161784352,0.0,0.8193102354951309,0.3131889532736578,0.05820097942532081,0.009352376844514067,0.20981940540331104,0.5680366268469755,0.0,0.0,2.2412847159449965,0.4570299051730122,0.9505357352498682,0.0,0.0,0.009481067196020971,1.2871881795643496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257152806441322,0.22108074138360254,1.7449182284164917,1.7109291766339776,2.971137342175121,0.021351733101193447,0.0,0.0,0.0,0.10979445918130247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.211403253685541,7.562848583690691,0.0,0.17582896678368004,6.593159084112709,3.408131394445727,0.0
