,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
s02T1622,0.0,0.006311172972895522,2.945480395351155,0.0,0.002982275227690724,0.21994853108163556,0.0,0.0,0.0,1.9926928032783044,0.0,0.0,0.051469786080480424,0.0,0.0,2.511965065697738,0.0,0.0,0.0,0.0,0.08961470583903974,0.0,0.0,0.0,0.0,0.0,0.05258493342696713,0.0,0.0,0.0,0.0,0.0,0.0,0.5710756304338889,0.9117665024894149,1.2866377764900203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005752980256948644,1.2368126208392751,0.0,0.0,0.05644903921784419,0.0
s03T1622,0.0,0.0,8.773805464169214,0.0,0.0,0.4523968746658275,0.0,0.0,0.0,3.042969842798441,0.05156381088034314,0.0,0.35304579867773744,0.0,0.0,3.258320560781318,0.0,0.0,0.0,0.0,0.3904700772517824,0.0,0.0,0.003641251771105129,0.0,0.0,0.41261499963983184,0.0,0.5640491081261004,0.13304626348322984,0.0,0.0,0.0,0.9683328496841341,2.4218032138037873,3.0791405590292524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002337211641815734,0.0,0.036919572634868544,1.6120682544301064,0.0,0.1762175564524229,0.26019792588820306,0.0
s04T1622,0.0,0.0,14.36223248399984,0.0,0.007415331071543346,0.3113433941375489,0.0,0.0,0.0,2.987527155156065,0.0,0.0,0.1514543841758642,0.0,0.0,4.691169965263318,0.0,0.0,0.0,0.0,0.18549592742598986,0.0,0.0,0.0,0.0,0.014279130600748459,0.598099661580728,0.0,0.6595926946987473,0.0,0.0,0.0,0.0,1.7853919734637698,2.0703593948159855,2.0018953481054833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018940670951997054,3.1927939957982465,0.016746188348347114,0.0,0.376209060656856,0.0
s05T1622,0.0,0.0,18.892504018786216,0.0,0.0,0.775003818747418,0.0,0.0,0.0,5.469363145972811,0.29606335687813784,0.0,0.3597023646154113,0.0,0.0,9.115171229073155,0.0,0.0,0.0,0.0,1.2263754649806995,0.0,0.0,0.4631111032504528,0.0,0.0,0.0,0.0,0.28239792363204674,0.0,0.0,0.0,0.0,1.486051837472025,4.385981185080849,4.696174609442085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01798916784845458,0.0,3.60537469744344,0.0,0.0913295881272635,0.7129180598556235,0.0
s06T1622,0.0,0.0,11.63034972996257,0.0,0.0,0.2523287825044698,0.0,0.0,0.0,1.697946735612639,0.3210075986343378,0.02440002300874168,0.8903059004606174,0.0,0.0,2.6482149281678775,0.044448939201345586,0.0,0.0,0.0,1.3019364142630905,0.0,0.0,0.0,0.0,0.05163467743923934,0.2560180851933188,0.0,0.8931852408849407,0.9274435327571366,0.0,0.0,0.0,0.689713752607731,3.041432504600174,3.952468402038029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030170098778059803,2.5336725090400183,0.010151237591631484,0.6226929486396358,0.3693451232645847,0.0
s07T1622,0.0,0.02438302804933729,6.7703935811888,0.0,0.0,0.0,0.0,0.0,0.0,0.3844405474949758,0.07105913314729341,0.027897569852679424,0.40590134067820927,0.08757154345854679,0.0,0.3245720503619188,0.09404247284310763,0.0,0.0,0.0,0.016616321127106697,0.0,0.0,0.0,0.0,0.04334567904459354,0.12985046251167676,0.0,0.4517483974088884,0.2201371833206752,0.0006375334950895016,0.005122286018066421,0.0,0.16198212797036216,1.5578405810397054,1.1143736780225222,0.0,0.0,0.0,0.0,0.025946213220551014,0.10567593177621845,0.0,0.0,0.0,0.02461883106654978,0.14855556943221546,0.019185097374742242,0.0,0.14699984636057598,0.0020172537360274453
s08T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.152069475741969,0.0,0.07721846464258071,0.7573936203444714,0.0,0.0,0.0,0.0,0.0002696151960631905,0.0,0.0,0.0,0.07923167667555235,0.0,0.0,0.0,2.3522302484564936,0.0,0.22927925174004124,0.0,0.0,0.0,0.0,0.0,0.0,0.2808763199537487,0.3030947307014219,1.977528973768132,0.0,6.203347789259459,0.0,2.958462372705982,0.00486377338273341,0.0,0.0,0.0,0.7390048633383703,0.0,0.0,4.381915655004604
s09T1622,0.0,0.0,1.740087269048679,0.0,0.03193523131526083,0.0,0.0,0.1561372586557517,0.42414066431960135,0.017700892982143234,0.0,1.797360284794547,0.0,0.0,0.6386444747418693,0.0,0.0,0.0,0.0,0.0,0.06350783127378172,0.00334183715369047,0.0,0.14326801697025998,0.1655225921178343,0.0,0.0,3.424843067005214,0.0,0.2584227808487422,0.0,0.14307896442731632,0.0,0.0,0.0,0.0,0.13811852908326352,0.005888549927033234,0.983459487161141,0.0,5.870415589814123,0.0,0.648972893551771,0.2679633760108134,0.0,0.0,0.0,0.25754804569824297,0.0,0.0,3.5338633761222016
s10T1622,0.0,0.0,9.881751508009375,0.0,0.0,0.0,0.0,0.6539448289932265,6.662516410644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6962236027624356,0.0,0.0,0.13169371233777083,0.0020086322737823234,0.0,1.0965806773882252,2.151274023115243,0.0,0.0,5.859988037407608,0.0,0.2740789177658893,0.0,0.20356501597756244,0.0,0.0,0.0,0.0,0.9511429738481666,0.0,0.4615332960779915,0.0,5.207679060723208,0.0,0.0,0.12435032198369293,0.0,0.0,0.0,0.0,0.0,0.0,0.9140089877519766
s11T1622,0.0,4.228984969499695,20.531395442411288,0.0,0.0,0.0,0.0,1.4766480902205275,3.1457384286681207,0.0977140113549083,0.0,0.0,0.0,0.0,1.9033809063370335,0.0,0.28644443557437305,0.08024010532513057,0.0,0.0,3.632401097561404,0.0,0.0,0.5011943644613646,0.18327156150632778,0.0,0.0,15.976975115846992,0.0,0.9146055309851725,0.0,0.6009309483545605,0.0,0.0,0.0,0.0,0.3972837101294717,0.0,0.07675155859205585,0.0,7.537071267743018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4702942815139743,0.30918123873274306
