,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
s02T1622,0.0,0.0,1.7664073042982653,0.0,0.0,0.21394480217684075,0.0,0.0,0.0,1.9981639641405893,0.0,0.0,0.0,0.0,0.0,2.579934405122814,0.0,0.4901856276004064,2.7289829254295856,0.0,0.0680511907263809,0.0,0.0,0.513140023597928,0.0,0.0,0.04201164557422669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.206121571053944,1.3269892341817344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019646248433299218,0.0,0.0,0.12056373792012526,0.03188738344601741,1.0396098022514493,0.0,0.024520153662014408,0.0,0.020070155624002346,0.0
s03T1622,0.0,0.0,0.8864038362140787,0.0,0.0,0.4483280869302113,0.0,0.0,0.0,3.0609059550393662,0.005723491240881379,0.0,0.26423599619175786,0.0,0.0,3.4251424563494988,0.0,1.9729579014479246,4.6765340633034524,0.0,0.30075297639503396,0.0,0.058079583027920066,1.6992952314370044,0.0,0.0,0.341806521633438,0.0,0.0,0.009508315498764928,0.0,0.0,0.0,0.0,2.913154441778486,2.546038055636822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.854475113666707e-05,0.0,0.028360207466332145,0.0,0.0,0.0,0.11182946983235621,0.0,0.0,0.7610788241270657,0.14483895115047649,3.3245285355593235,0.0,0.02685754053450158,0.0,0.055992936435053445,0.0
s04T1622,0.0,0.0,4.575589338283142,0.0,0.0,0.3062723495237003,0.0,0.021284539463254166,0.0,2.947576955919423,0.0,0.0,0.05219567714211492,0.0,0.0,4.873157050674475,0.0,0.01564301485355377,8.68162815547811,0.0,0.07764848768898945,0.0,0.2777123527012885,2.8723159889235346,0.0,0.017290682703331124,0.5800751289403941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9196230849994316,2.6739807476718656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009620132441535595,0.0,0.0,0.0,0.13542117736481674,0.0,0.0,0.3050074396900363,0.05426799301648152,4.663425017093697,0.0,0.026195335696269858,0.0,0.03205096060360672,0.0
s05T1622,0.0,0.0,3.208935300194564,0.0,0.0,0.7867525265974769,0.0,0.0972082267454138,0.0,5.573186329601637,0.2899965130278013,0.0,0.23913241304005167,0.0,0.0,9.495905053920893,0.0,3.333893618004035,7.217539162323516,0.0,1.0349633940688985,0.0,0.0,4.076262794117559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.139210831495333,3.6468651354406134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3254376134906961,0.0,0.0,0.8879135657191598,1.023338955949883,5.658429360934307,0.0,0.29690426778351453,0.0,0.061273084521964984,0.0
s06T1622,0.0,0.0,1.5524054212645677,0.0,0.0,0.24320607717341405,0.0,0.0,0.0,1.7688123700176035,0.23081509353054686,0.0,0.7862704089786361,0.0,0.0,2.865782828282286,0.0,2.5081557089934243,3.3068873280436497,0.0,1.0783387799532107,0.0,0.06148478289502839,1.9996418450617635,0.0,0.02032922651117654,0.18520482469693123,0.0,0.0,0.7327253339274918,0.0,0.0,0.04362619170998332,0.0,3.566987578062289,3.315077827140806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01264232193841605,0.0,0.0,0.0,0.16789031013841202,0.0,0.0,1.7117777484686671,0.25472185085928245,5.092036155061,0.0,0.356995873473026,0.0,0.15166950646374475,0.0
s07T1622,0.007174476346942683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45860762740764044,0.017996762193875047,0.0,0.3416330888841633,0.0,0.0,0.2796964710447662,0.0,0.0,0.5868333616791941,0.0,0.011696345256218032,0.0,0.12149643021010723,0.9804722615194607,0.0,0.04058487050543587,0.04823711688189872,0.0,0.0,0.0,0.0,0.0032074968968871997,0.013390303871838203,0.0,1.56874280725678,1.606836031815387,0.0,0.0,0.0,0.0,0.02421407622788986,0.03328620183425478,0.0,0.0,0.0,0.010132387823013013,0.0,0.0009482515352554866,0.0,0.06188560296978279,0.0,0.0,0.0,0.0,3.344135758250819,0.0,0.3457182403586657,0.0,0.02463339343744825,0.021846115919266395
s08T1622,0.0,1.1828494683568718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7712849613754202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.970200910869163,0.0,0.25072042458133587,0.0,0.01865537879104621,0.0,0.0,0.0,0.0,0.3452232167095925,0.13120336923349576,1.5152879801735835,0.0,4.846625868084556,0.0,6.266385434240366,0.08495787077592556,0.0,0.0,0.0,0.0,0.0,0.0,4.325975161922044,0.0,0.0,0.0,0.0,0.0,0.07673174583258525,0.0,0.0,1.2944171193287954
s09T1622,0.0,0.0,0.0,0.0707027457635691,0.025767847546870604,0.0,0.0,0.16012184887872002,0.5017210316950734,0.012860618150255007,0.0,4.284411826675761,0.0,0.0,0.3980329625035961,0.0,0.4347629620368232,0.0,0.0,0.0,0.14742530446975535,0.0,0.0,0.6761279402456921,0.14305450745097564,0.0005731327725983055,0.0,1.673289700966337,0.0,0.32306985983219744,0.0,0.15952286585966505,0.0,0.0,0.002928889177439594,0.0,0.1598052530821677,0.03351966462528465,0.8529054527106187,0.0,4.8993281066935435,0.008428585726076266,0.062310594918528084,0.21136065253083702,0.0,0.0,0.0,0.0,0.0,0.0,3.775058248327487,0.0,0.0,0.18122659552440337,0.0,0.0,0.48963281080229376,0.25282362129813113,0.0,0.4595707520996968
s10T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.00040981174557918454,0.727479327895092,6.93327878924289,0.0,0.0,7.8135485977141865,0.0,0.0,0.0,0.0,0.19022366145532424,0.0,0.0,0.0,0.4785532549649381,0.0,0.0,3.5215916231311044,2.3094105673345453,0.0,0.0,0.0,0.06441932156001107,0.5815791564657307,0.0,0.22083129551736308,0.0,0.0,0.01908440627144926,0.0,1.0606670760148134,0.0,0.46710088635372554,0.0,4.434458461343914,0.0,0.0,0.17740266937198193,0.0,0.0,0.0,0.0,0.0,0.0,0.8808253940729922,0.0,0.0,1.8279811561279908,0.0,0.3797043869683031,0.4498986600317288,2.263989455817189,0.0,0.0
s11T1622,0.0,0.0,0.0,0.0,0.05624537748333291,0.0,0.0,1.7341434278134826,3.2575878476382205,0.08277245604302164,0.0,20.122857195989916,0.0,0.0033784477366896985,1.5581110363723112,0.0,0.3860560430548258,0.0,0.0,0.0,3.5937101493669195,0.0,0.0,6.884067179427786,0.0,0.00013867756918235639,0.0,1.226928484761103,0.17973406098702277,1.4184418225752409,0.0,0.611764435834909,0.0,0.0,0.0,0.0,0.5048095425992718,0.0,0.045605402157270825,0.0,6.2727062654355645,0.0,0.0,0.02893219870636273,0.0,0.0,0.0,3.214371967874195,0.0,0.9406085570555015,0.2981695257726092,0.0,0.0,0.20411827388111412,0.0,0.0,4.364765714422976,1.2621151962057635,0.1270222113917375,0.3031271500757776
