,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
s02T1622,0.0,0.0,0.0,0.0,0.0,0.010727909749173481,0.0,0.0,0.013074830304787054,0.1880905910086135,0.0,0.0,0.028465044918556,0.0006819000982162055,0.0,0.30130868567034363,0.0,0.24417298117178635,0.0,0.0,0.0,0.0,0.2105902338171542,0.002887823261369664,0.0,0.0
s03T1622,0.0,0.0,0.0,0.0,0.0,0.01030246636982199,0.0,0.00042560428346106603,0.01880608160848003,0.13151149175075644,0.0,0.0,0.052833201891971535,0.00578192205614209,0.005548510781260889,0.19987169006723954,0.0,0.2745056091867648,0.0,0.0,0.01058766146486779,0.0,0.27908371003530397,0.009436380366651146,0.0013056701372786898,0.0
s04T1622,0.0,0.0,0.0,0.0,0.0,0.00491653334786367,0.0,0.0039731839701260905,0.02139938233885531,0.10868894729635534,0.0,0.0,0.03809513668180993,0.0015432094105446508,0.0,0.2860641647886556,0.0,0.1595356979313725,0.0,0.0,0.0,0.0,0.3624339910408485,0.013065221369405019,0.00028453182416330995,0.0
s05T1622,0.0,0.0,0.0,0.0,0.0,0.009137702912613205,0.0,0.004188731565610137,0.037319918319754286,0.12991020063916703,0.003023155225314083,0.0,0.030896516808249105,0.00013916948824698838,0.0,0.2361587051805465,0.0,0.22505254342870218,0.0,0.0,0.0,0.0,0.30928382051607817,0.014889535915718472,0.0,0.0
s06T1622,0.0,0.0,0.0,0.0,0.0,0.0008763789239935089,0.0,0.0030849236496976328,0.03167583153490257,0.051286773626099035,0.007389060941083205,0.0,0.06763393556439397,0.03602166809110562,0.0,0.1228845252153157,0.0,0.28244269173753916,0.004889380579959399,0.0,0.03887746303356735,0.0,0.33354941865331256,0.016511754377292038,0.0016076359367394948,0.0012685581349987439
s07T1622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00471277425901652,0.009872939714498936,0.025512570223980936,0.0040109957209051115,0.0,0.10367799383033344,0.014342722364063195,0.01377150550984187,0.03647687436492561,0.0,0.2407648913780879,0.0072668198341916965,0.0,0.0,0.0,0.4954226779997109,0.034633336752188985,0.00475019547294816,0.004783702575306858
s08T1622,0.05308213557681895,0.5635193588862046,0.0,0.010803241076218682,0.0,0.0,0.0,0.0,0.009744744725346166,0.0,0.0,0.1856367470085347,0.0,0.011574215146572532,0.01029411265083966,0.0,0.15534544492946456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s09T1622,0.0,0.4735657336379069,0.00838532691531672,0.0027129530562243994,0.0,0.0,0.0,0.005300147337219145,0.021994907752907914,0.001011903441486485,0.0,0.1663400164122132,0.0,0.013928380167942518,0.06438254534968692,0.0,0.183899381250587,0.0,0.0,0.0,0.0,0.0,0.030519291520693013,0.027959413157815898,0.0,0.0
s10T1622,0.0,0.127441314889798,0.005232538806897554,0.00602306506099616,0.0,0.0016214416939548102,0.0009626447612821638,0.025187693285644477,0.08189801310682408,0.006887703673977873,0.0,0.19875188017906126,0.0,0.008590893534881247,0.0,0.0,0.1810297649033337,0.0,0.0,0.0,0.0,0.0008247451701922859,0.09458864328644052,0.26095965764671597,0.0,0.0
s11T1622,0.0,0.0,0.01078037611033237,0.022612032790162717,0.0,0.0,0.0,0.037000219302018605,0.09948945140625319,0.003258524366865409,0.0,0.3456740033013205,0.0,0.017825833280431358,0.04166342181544026,0.0,0.1474793717095369,0.0,0.001006027187303187,0.0,0.0,0.0,0.15707797444354749,0.11613276428678804,0.0,0.0
s12T1622,0.0,0.004244646334861967,0.0,0.0,0.0,0.0,0.0,0.08776543763375926,0.169661829924733,0.011091483318346848,0.0,0.05375720143104637,0.0,0.0,0.08804778336880872,0.0,0.014548548029505266,0.0,0.0,0.0,0.0,0.0,0.3298551262990698,0.24102794365986865,0.0,0.0
s13T1622,0.0,0.06520098426076379,0.0,0.0,0.0,0.004789283722878199,0.0006922868415404547,0.08409817440397871,0.1414275116579704,0.027665873679363382,0.002134810097165091,0.037002671667388076,0.0,0.0,0.03530431112925868,0.0,0.025168171350325702,0.0,0.0,0.0,0.0,0.0,0.30707675152880876,0.2694391696605588,0.0,0.0
s14T1622,0.0,0.01995646543228938,0.0,0.0,0.0,0.005446682476981323,0.0,0.07826430481592236,0.1736510322882153,0.056771493262951035,0.017739787165185525,0.0,0.0,0.0,0.031177557845999584,0.0,0.007909352462027905,0.0003794237588073905,0.0,0.0,0.0,0.0,0.39109695652546755,0.21760694396615246,0.0,0.0
s15T1622,0.0,0.001226049665549063,0.0003870724647672077,0.0,0.0,0.0007678953950208391,0.0,0.04234525936962408,0.12182373802389716,0.09712720597302346,0.026869493478613102,0.0,0.02570132594256526,0.002484868582574878,0.0,0.05576897120426073,0.0,0.09808461703056885,0.0,0.0,0.0,0.0,0.43341404518896415,0.09399945768057119,0.0,0.0
s02M1722,0.0,0.0,0.0,0.0,0.0,0.027856931501751378,0.0,0.0,0.015661399870490266,0.16480508704230745,0.0,0.0018739885862212489,0.06149336358315252,0.0,0.0,0.26152938208699783,0.0012703360936311941,0.17873516413436646,0.013140058314657678,0.0,0.0,0.0,0.26311200825994335,0.010522280526480684,0.0,0.0
s03M1722,0.0,0.0,0.0,0.0,0.0,0.021986544151194574,0.0,0.0009974349946005208,0.018207258816029883,0.16370105519084224,0.0004925039448654018,0.0,0.03831459035043941,0.006636368068857893,0.0,0.24700452053996988,0.0,0.20016068688819857,0.03519126573391745,0.0,0.01675672819586767,0.0,0.24143394174582575,0.009117101379390563,0.0,0.0
