,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87
PO4,-0.02649665700381239,-0.08109878286180794,-0.14867392837800958,0.07687674393740546,0.16883953990628026,-0.08344534998000536,0.07448631544844678,0.1461258480689528,-0.06420624826238051,-0.0688279262866977,0.14179601740951306,-0.10034972496591496,-0.09031384695884878,-0.039271321314494276,0.03594293082024619,-0.09698436473147504,-0.09585888704976284,-0.05374205965033792,-0.049058208052933455,-0.005829776201522134,-0.013880675977654496,0.15192894570338872,-0.010927952556584627,-0.13985888655841994,0.04323286689330775,-0.054454151393811254,0.20125927330233367,-0.023448544920781474,-0.10295035751222922,-0.1346715559243253,-0.04818365161947816,-0.03661397945883067,-0.05068706107336403,-0.030629212447377645,-0.021875499669455428,-0.04663247000162133,0.07337685444640664,-0.016241487153963965,0.04271549468055915,0.014050184422557559,-0.05337630134089004,-0.005863821424313813,0.045154163435494235,-0.05653349701694691,-0.03134255269129889,-0.03935674623442866,-0.013147880769672743,-0.014431920032687617,0.0020135401071572946,0.09883137431748004,0.04445796268672522,0.03151522905623376,0.16192238056413183,-0.008673005935983687,-0.12344874333078651,-0.1002913944235698,-0.0862410021127967,0.03878194793013566,0.0016540060743981217,-0.06824658241068907,-0.08551761475623204,-0.0769162380789066,-0.09603485623930544,0.10946905172400166,0.012296017691538859,-0.06219101266484065,-0.13615944260948998,0.09490527824957813,0.20484917725797777,-0.03136058607347489,0.10165851857116123,-0.006357437179791184,-0.010688468885305401,-0.007924251784902204,-0.030541915380167373,-0.06224044747563008,-0.10502093279924776,-0.044323046489285936,-0.015937094998942743,0.02354545819247884,0.10725389396993273,0.03474968459157402,0.19524601991106774,-0.09624657130425571,-0.11002556793202853,0.043935958216892675,-0.11284043986603343,0.09856340460823323
NOx,-0.1102841977866292,0.13111944279996363,-0.09440205777279048,-0.06760086411603006,-0.0782010899315359,-0.06899398907614535,-0.06775249644266385,-0.05928619068710284,-0.0463192640991328,-0.0789986158472023,-0.05767106022851033,0.17127628131720063,-0.02502251261277252,-0.06390700083404222,-0.060581432170060796,-0.08146376798056637,-0.021543909387553625,-0.08719898517563696,-0.0542792685729894,-0.009778059069592891,0.0763717355872507,-0.039275734673189275,-0.07056620139794165,0.07170408671490094,-0.038860007646878594,-0.07075797823088834,-0.07698819303474017,-0.03377457384898778,-0.10833959054136813,-0.075558538912873,-0.05433035400637937,-0.020838441763277024,-0.02879493997465972,-0.10118946155388706,0.014978359351867778,-0.04505603631525801,0.26458811102924107,-0.06704594261954241,0.3864361418718269,-0.09476111470519394,0.25709564412916003,-0.049011422714563296,-0.014806250682182547,-0.04989970377882269,-0.09794549619212628,-0.07110980764398284,-0.03538512851484037,-0.05477082223607528,-0.02249580031170534,-0.04171975087814497,0.03396953802405052,-0.0617176106781108,-0.05979122941045816,0.054320922596496526,-0.05494341483335398,-0.07359747125686712,-0.06689047090894187,-0.010962685257080884,0.017976555515000756,0.015781945122051968,-0.0978837732005561,-0.03870898424282068,-0.03760071679100431,0.10672882176353579,-0.014756687306577877,-0.08689660139627141,-0.06773974407849288,-0.05863957152712894,-0.049995609439660485,-0.12760927625896856,0.025035715538364717,-0.049447571885311375,-0.029098778974179687,-0.0025562579051272957,-0.019659188060758517,-0.04463568107119478,0.024099763440664973,-0.029536926110298112,0.013886655951351402,-0.01225653632439178,-0.04517525224764011,-0.024570479233429914,-0.07475208719978668,-0.06661877285922359,-0.06812363287778786,-0.018019909344004978,-0.0657934214796975,-0.011158437103169555
NH4,-0.12461217372198719,-0.004583136380411822,-0.1461962243539789,-0.07936480893309851,-0.04808826584893962,-0.10931319727983166,-0.071052906861384,-0.05043714590607837,0.021443752300307137,-0.06877688101647356,0.15947941834593984,0.012396444690944716,-0.05426236407206183,-0.04914284804720925,-0.044184622253525235,-0.12681447327625286,0.010012318165477162,-0.08825967168348323,-0.1140878201333072,-0.009734728746763694,0.1319501793380335,-0.07898844212439787,-0.08321198806607732,-0.01928275330636321,0.04208954128212747,-0.09351739974809803,0.15304764308851457,-0.04173055377743798,-0.15404980257969425,-0.1217744114486452,-0.09017185783522466,-0.022023543231595145,-0.0038006460092368105,-0.0939244564932311,0.023948562152756685,-0.06592760013021931,0.3289548011936845,-0.08238012944881745,0.1620619605059253,-0.024137018313303633,-0.016975683450486966,-0.06446572406730755,0.03325092826181684,-0.04679246472598359,-0.12618378092023697,-0.04596761678919298,-0.0463068783074854,-0.019582745662340053,-0.03357346590921931,0.03520692493586877,0.11096923286968402,-0.03101390816244349,0.13655963246002434,-0.0003824978705657348,-0.10012759233499262,-0.11039554845081212,-0.10760980470447168,0.1427489141487096,0.027519409210215656,-0.005728620394845615,-0.11655482578885551,-0.07617642387274434,-0.114311802332855,0.4437796921237622,0.004629069386843021,-0.0890382070639074,-0.09174122816515173,-0.07929928778518402,-0.01307806351070493,-0.09104150426843945,0.07549319755674236,-0.06756340701046987,-0.0604612043331184,0.02685968198584863,-0.07660712680158786,-0.05377483147932854,0.01957693380135385,-0.020751467675428445,0.07915002953950351,0.058416571621183,-0.03143397037375787,-0.04447590404597299,0.05967500974910926,-0.1012469126406677,-0.10721199140378795,0.07439149299002232,-0.055371683079303166,-0.03296513031340381
NO2,-0.09482186630335085,0.11852921122547294,-0.132767968945628,-0.08616256288432739,-0.10067232685831949,-0.09104024748207645,-0.08160662212038833,-0.056626723203864346,-0.03571035525139818,-0.12302118064460026,-0.038242890247560724,0.17678145304993065,-0.010252260757743136,-0.09377856404963414,-0.04986599497000306,-0.07836470751608327,0.006199059200601657,-0.12483906933576844,-0.008109539560521909,-0.0036293211223823924,0.08127529029025808,-0.05330640837079583,-0.08459706219541535,0.06970751826936193,-0.009994820496160978,-0.10130365791387695,-0.12297169319690686,-0.03625435501544039,-0.11673642394243575,-0.11204524970652083,-0.04076407281765508,-0.04541730764895048,-0.030815466541226327,-0.1398162253207395,0.018630419565566776,-0.05304174778611019,0.2776790906899071,-0.008634064092206272,0.25966285067990447,-0.09404666037690959,0.16291941100560842,-0.01936790609780032,0.07414866898570266,-0.04494969484320542,-0.13913324424448795,-0.10016467733147924,-0.042293024560365114,-0.025077798659174647,0.002389574414106174,-0.0017154994500359448,0.05718363446415146,-0.05282679701458126,-0.06546634544579247,0.03013739087703978,-0.09548739462071278,-0.10885368911041647,-0.09958562230140355,-0.008731052339801416,0.0560627885555417,0.04884993241743606,-0.12608610678000493,-0.03671811325876909,-0.04261143443062969,0.1642774451064368,-0.003823507411244763,-0.12847278333102233,-0.09565266715577847,-0.04602571649738626,-0.012250436491938457,-0.17941878186247867,0.05921167129201813,-0.05993509793182053,-0.03445717594580123,-0.014382368209273804,-0.009659890049712436,-0.048181137053869394,0.06418186309923027,-0.045511706385354886,0.03230627930090935,-0.01757450410460768,-0.04693201602971062,0.026761378424852246,-0.0756949178620637,-0.09773386085380703,-0.10152353946266494,-0.007982460361929296,-0.0855198081329738,0.011691944221377704
NO3,-0.11026395899695607,0.13099793858602976,-0.09351680840520565,-0.06711683814679645,-0.07762436362645952,-0.06844781268872618,-0.06734726535247781,-0.059180233382102286,-0.04637997285567135,-0.0780573741246049,-0.05785125381530675,0.1707483491597898,-0.025207344583558357,-0.0632421343398049,-0.06060768226278031,-0.08130883532300723,-0.02195578107825567,-0.08634425224762282,-0.05491786995859997,-0.009856626319947376,0.07609514332465787,-0.03893991405747907,-0.07015084601232435,0.07155541678026975,-0.03924674211002381,-0.070064359984056,-0.07601907876775141,-0.03364701897658884,-0.10792298878785915,-0.07475279221872697,-0.05442044312683641,-0.020372065451428334,-0.02868776649582045,-0.10028257302244398,0.014878861743187963,-0.04480719864867497,0.26369541474724534,-0.06785800479871903,0.38758622649569485,-0.0945322753865465,0.25802620121066716,-0.04938544643806474,-0.016264818419320207,-0.049856130675932024,-0.09700377775327816,-0.07044037022297811,-0.03517900019867958,-0.05513103987091146,-0.022857188496575205,-0.04228657314719547,0.03349274123983163,-0.06171028317842853,-0.05954380267906714,0.054589615377036466,-0.0541218237019666,-0.07281740565419312,-0.06617052917008648,-0.010972356721829188,0.017290262539835517,0.015185635961214259,-0.09716062329988201,-0.038644082808885274,-0.03742086716871474,0.10548959244282695,-0.014903073477512746,-0.08597643279291761,-0.06709807969414305,-0.05870268823397783,-0.05050339961339774,-0.1264135052850186,0.024397250106763545,-0.049145492222317386,-0.028934691016511395,-0.002350848183120666,-0.019777405768280236,-0.04446259589624588,0.023364336968982526,-0.029193159403528415,0.013541546165477371,-0.012135936650927402,-0.04503088102092392,-0.025371417864945768,-0.07454623008930546,-0.06592609800027324,-0.06738870296713237,-0.01814293533043381,-0.06529439974486542,-0.011514413580937518
temperature,-0.06375761234970928,-0.009999298388385851,-0.057510319187647596,0.30177054612142634,0.37130159421197706,0.09629313017135618,0.3474194660845772,0.2744247897665096,0.1338192814327579,-0.07803733798944813,-0.06162805708104764,-0.038383970492936584,-0.3895778719963925,-0.007780929429064224,0.2782684981345044,-0.20908591081229494,0.04075300842423046,0.24205828191271975,-0.3249131077607845,-0.0348910894686294,-0.25072095429939134,0.22915316837561817,0.3031561967621195,-0.03220412190655232,0.09788936521884516,0.17024309100640617,0.11815165134644945,0.05152911044511599,0.021177198071365602,0.07165625974892073,-0.07512021423772139,0.023319418075745474,0.049731660059012826,0.3303645238755236,-0.30695455933763444,0.10267908095190373,-0.2732091944302313,-0.3258910031206053,-0.2970448729782738,-0.0976127674667348,-0.1285265128363256,-0.09222012310038415,0.15771498607255574,0.21436667800822473,0.37426438684352503,0.20985419819930767,0.14960356997116359,0.314314002538511,-0.053070451036821,0.16952439450670553,0.04976617051300074,-0.028171374730314332,0.1452613092025672,-0.06647302255197507,0.014575190245145947,0.19340817710054822,0.20602294596546922,-0.23669664414057562,-0.09114609818623425,0.07454167221562985,0.08241401028021027,0.21746148772066248,-0.24363095405675742,-0.2690190997531142,-0.023032857172673567,0.26315864638115305,-0.1258852361976544,0.2812325163116979,0.26702222765573047,0.13357616056881638,0.12094611136361594,0.24240057018516353,0.23031649203581409,-0.060278501398803135,-0.12795465262708156,0.1373968189683647,0.06216494100400556,-0.11267247293750637,0.011759659967787873,0.003089273819678895,0.17561727936950577,-0.3264758791250584,0.29064966797219505,0.22825582992900895,0.26215056341873566,-0.16005990028746658,-0.07254643996737496,-0.17127102778572834
salinity,0.19829914650746822,-0.3945518929796647,0.05138390628320859,0.14332730917842207,0.2573173309410547,0.11776994916089903,0.23469857797079224,0.1649719211223837,0.024888177051702244,0.11509044948931091,0.13867566961242025,-0.33894145000611364,-0.029129764395636432,0.07287561963159486,0.1116539396543075,0.1730793400757129,0.006986601977693243,0.18128194843260806,0.12480584084023945,-0.006359654793379705,-0.13852642949486826,0.07381910332100683,0.189233056007391,-0.042480412820291635,0.05386376053028079,0.2286122061960464,0.1847115851443971,0.10912808718105368,0.2020724421569916,0.11472369541447723,0.08897848876552852,-0.1523618368239058,-0.006511638302245657,0.2585120255634924,-0.04159194703568292,0.13526701510819067,-0.39169867138328596,-0.02462549879706131,-0.5382377243802401,0.3615114963306779,-0.38137055177883816,0.18261648492454496,-0.35224843644819936,0.07301357489766132,0.24959636533009139,0.13326817552750442,0.11350197172034936,0.17331439647145436,0.046714071101471806,0.08206257664291187,-0.37779167006827946,0.2743495846561742,0.13544367498741472,-0.07062677202069303,-0.007366694079180979,0.1523552210371802,0.1455412220556142,0.031074455250394283,-0.1605254302038583,-0.27698416339715265,0.15825182665279436,0.08839480280994318,0.0345034122209152,-0.3167341803637077,0.056406670852096906,0.23546119368613092,0.051454173902113966,0.08529985428444131,0.18041127780430274,0.28101675378466145,-0.34757575147976627,0.14506713204142335,0.015034884306349635,-0.2232097521222648,0.0440810817586549,0.10170990536963731,-0.0735313768464844,0.02058118945751201,-0.09157277092097305,0.0074448336495798045,0.08424205265574843,0.1585158174284394,0.11276126632830667,0.13763613181329715,0.14997475548395256,0.05300678145633382,0.03931516132233666,0.05644885547433258
Chl_a,-0.18749614972681455,0.2676287247275081,-0.13088897706268732,0.34204429904327716,0.11231056323662693,-0.08733377290971889,0.03554377516841168,0.14341019926853216,-0.004324202919494542,-0.17405310413317282,-0.021659097499447777,0.1753198923167411,-0.17235946141311626,-0.08076252249460071,0.09718804151450358,-0.1828485021500092,0.06632569450058105,-0.10419509099217894,-0.18289373337411585,-0.01583364900709454,-0.03145954863324376,0.15919937513595056,-0.020352776775666055,-0.0493409267075746,0.03310584961094656,-0.07755157306956358,-0.0688557337829452,-0.04469593482019552,-0.12460169309185054,-0.08949372145815823,-0.06688336880041745,0.17896915522750712,-0.02111555919705482,-0.07320950041784284,-0.1333665876920997,-0.04929975764036083,0.006416326029349156,-0.1340222272921111,0.11178193167750075,-0.1885045673356085,0.14721030215084313,-0.09825453040251537,0.2521537634901238,0.15657595821853096,-0.05030417204562192,-0.04733350137879624,-0.033894244337544455,0.1478944735248061,-0.03091775203442515,0.07914758035894554,0.12456697332424294,-0.08107633274031667,0.11040839672988381,-0.020466255624839516,-0.0942060812886273,-0.10024103591378251,-0.09406846564441523,-0.09645371361675084,0.11425110432418147,0.21362242868190848,-0.1409564417141878,-0.04286690226185536,-0.10836976975429075,-0.008389563820525777,-0.02670913673530169,-0.11013440533940862,-0.09836176572309396,0.3536316104937361,0.0490095569127804,-0.15728270474904826,0.04855097706184795,-0.012697488016646203,0.09884379129200588,0.15247942098479877,-0.04664659656368744,0.006321297610054252,0.07019955073974161,-0.050535984833390696,0.031802516690508514,0.13278751725236784,0.12608808350351525,-0.15139668102892204,0.19037952346301706,-0.08486877039344848,-0.07915030558563087,-0.07359770014448355,-0.15266921880254652,-0.07514892617285798
Phaeo,-0.12620880389685663,0.13253021288255423,-0.0819812024648912,-0.03393949669493577,-0.028715863064871,-0.04576571478088967,-0.02466853986289213,0.014008706724163999,0.025633641560088335,-0.11107126819745022,-0.019243931716394012,0.076009788266092,-0.11025989607212927,-0.056882045727597946,0.040710827333675315,-0.1079286917642644,0.24044009290354978,-0.07882312138694245,-0.10826699629342634,-0.01350910797306154,0.03824974874723322,-0.010460438777620361,-0.025875521966183476,-0.03283062107078593,0.03828167642772241,-0.05990844017370427,-0.03882042260711803,-0.024421821137027067,-0.047368625592034745,-0.06138737826790969,-0.025318973455115364,0.15126104780858554,-0.00855662990268558,-0.056419684895234364,-0.08699616133158852,-0.03079931076063156,-0.027407521224478818,-0.07885346055563028,-0.009233551323406822,-0.11916454185701439,0.03865254382524877,0.0073686154861972355,0.3592641860037677,0.26468350295834336,-0.059006105289256996,-0.04050186181667051,-0.01978429458113577,0.33174269508523935,-0.009124979169051311,0.08660868717518777,0.10769988931097776,-0.03882119080380568,-0.0011715623230170724,-0.015845171741153213,-0.06429661458461396,-0.0660460065126641,-0.06296397507953505,-0.07636445452390798,0.006426797131366079,0.13711982229921071,-0.08240999594821738,-0.02133863344109972,-0.06989199771124653,-0.03153822711984593,-0.012843354177386437,-0.07932582577550486,-0.040846359301889665,0.28047888699609463,-0.011799451660782199,-0.11554636375396178,0.059119632069025214,-0.03282919288826003,0.050869901425318366,0.061131094767900754,-0.005253950394418353,0.08408884407190971,0.1957786650057136,-0.030729834359229168,0.03724375979394731,0.20187467511393103,0.08741425875060374,-0.09358069349149892,0.0962912361825024,-0.06197659740370621,-0.04333946457059006,-0.057565054169803426,-0.09753330377207287,-0.04840020639386112
Chl_a_conc,-0.1916768557059405,0.2606594142856251,-0.1321437896556805,0.27789941745988556,0.08647465837934307,-0.0857435694348885,0.02313437850677673,0.12418775684074229,0.0033342624406676943,-0.17627990915369346,-0.023409311991913786,0.16781784317333828,-0.17463779350981273,-0.08324757130065856,0.09264217204724165,-0.18280920397445993,0.12099766764175511,-0.10887833166034738,-0.18293908207548745,-0.016961267113686267,-0.016016264976283563,0.13079383072631828,-0.02411441375608907,-0.05033729765902524,0.038190124345725794,-0.08137442998892379,-0.06834578429701561,-0.04415369495572479,-0.1174626148226976,-0.09180074564241719,-0.06302208604680928,0.19132524291921457,-0.020049546820747926,-0.07678177342509335,-0.13558600906394452,-0.049750876759259634,-0.0020600093854319925,-0.13392417454272282,0.09132383090423551,-0.19060957314775673,0.13407284459323104,-0.08047527412271945,0.3092680325818786,0.20334226831140562,-0.0582571754508205,-0.05073632603002953,-0.03382658706499322,0.21427334255719518,-0.02843214632326707,0.08996802963808175,0.1338241560026635,-0.07860425145844213,0.09236111954475068,-0.02148464363779067,-0.09654678734518185,-0.10208794188362719,-0.09606922050595953,-0.10171207119500214,0.09765108695975762,0.2165721545512727,-0.1407111503077827,-0.041780727255866804,-0.10995626418583185,-0.015610644394352956,-0.025909536785053644,-0.11400050574071552,-0.09366424485307871,0.37304668249112527,0.03793412271269212,-0.1634182267623548,0.05681634505300769,-0.019577544564990362,0.0967920457867284,0.1446027979933501,-0.04058363479173644,0.02815134714186805,0.1121159399133429,-0.050769719748242334,0.036814096744565414,0.1663099051484918,0.12958984923021083,-0.15250976734919935,0.18596927822127174,-0.088078530800628,-0.07821501515512376,-0.0774188092135886,-0.15465180334030937,-0.07623105602385749
f0,-0.30346438861521763,0.3094595725807203,-0.2118620055915803,0.15936805873064702,0.18244260730925654,-0.1202655219707274,0.053868638378308555,0.22816025176940186,0.07558383945935065,-0.2713698057683802,-0.030429714610002316,0.3299533725159821,-0.26890858378392135,-0.11731197050051739,0.23451800217681368,-0.2947111881047906,0.08088033951332418,-0.16129879572302752,-0.2912093085746924,-0.026399350457670112,-0.01465888239688009,0.2200969821188637,0.005604131833073492,-0.024604664507654014,0.0753719328864825,-0.1238182654586129,-0.0918019236407217,-0.0650529236633439,-0.17625306176018232,-0.14178041387754448,-0.07593949415182921,0.06869355434707367,-0.008661487945752867,-0.10463042199042312,-0.2074470791755323,-0.07943685131794236,0.04796855283490433,-0.21234806526595115,0.25056421809821094,-0.31893329679894056,0.26997489071735437,-0.092281112125334,0.37873005221593475,0.19937730928559724,-0.06388113733798065,-0.05916078158019329,-0.05064694361124879,0.1519939607319522,-0.03670393578146676,0.19222441801547324,0.1985746815387934,-0.1533087971446824,0.1107453374458289,0.010376712962925912,-0.14676149109756553,-0.1642196405339394,-0.1553484944787754,-0.1566939192574961,0.041404303755027835,0.20846179497040776,-0.21725882526094292,-0.07058842532182683,-0.15848896017287334,0.01628344401832262,-0.035652201961027565,-0.18156876333174132,-0.13521154817968156,0.3230796636792404,0.14800833302813735,-0.22713027885738862,0.1688410826924756,-0.01638997181842621,0.1929836594610746,0.16848978393410435,-0.08098575034105097,-0.02733169005023974,0.14389420332571887,-0.07205905691418488,0.09847611479529225,0.11071770062506753,0.1705423992309503,-0.2493457190675399,0.29200631787192183,-0.13086945881295353,-0.12772273112487353,-0.12015292435805085,-0.2457891728612123,-0.11816987980543665
fa,-0.30605454003652466,0.29805656200295205,-0.21455236606241415,0.13114186454687765,0.156221783829407,-0.11586621294920778,0.0443534074237608,0.21085417989315253,0.08792030623476545,-0.27158092790520005,-0.03350455817118728,0.31874626306029713,-0.26927897911199133,-0.11959109196844726,0.23272324586090604,-0.2925638663922162,0.11395411580626677,-0.16401110142912972,-0.28820483072182085,-0.02790592213910481,-0.010107283216415661,0.1938335637917351,0.0005031296892200436,-0.02452471088152259,0.07915853296210376,-0.12911776647130435,-0.09007149695293448,-0.06324700636783318,-0.16724378433730827,-0.14518131281545366,-0.06804924393126058,0.06714770141132886,-0.005077116464271254,-0.10551014082953344,-0.20887054048751902,-0.08033692632063176,0.03812066369659625,-0.21151964401627268,0.22320698310671785,-0.3212065045810159,0.24904785557837109,-0.061604927814165704,0.4078284174770157,0.22327257950057694,-0.07338333865210964,-0.06351383878472541,-0.05161867821902202,0.18930270369702107,-0.031947808360956564,0.2059723155640179,0.20964535041964533,-0.15362338650871665,0.10298580503343355,0.010251386386315082,-0.1487400318608063,-0.16597308348023554,-0.1572349778109861,-0.16103192343873612,0.03490301677555956,0.2102815807854382,-0.214361093467637,-0.06919184645294243,-0.1592998461237164,0.0048722029713122,-0.03378514401167587,-0.18644874196536515,-0.12961566912891337,0.32288323438611793,0.13288179884828633,-0.2336231022287391,0.18390744708726425,-0.02251565955109062,0.18870157732066983,0.16381524048487217,-0.07958568700057878,-0.019741697744357616,0.16790533785665357,-0.07167349180474576,0.10776777755143233,0.11463649484327953,0.1583420045308886,-0.24906067267188553,0.28246881033029775,-0.13455760793700153,-0.12893570587828115,-0.12385715654269581,-0.2466379409116264,-0.11848059789682859
