,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
PO4,-0.018934336825105536,0.013791902303099676,-0.031017049811923013,0.08727666495684681,0.17822042491457363,-0.10059255726291574,0.07405315044401152,0.1563723431571355,-0.06503165174456345,-0.0758988805164301,0.1327186450953132,-0.08196350427126968,0.008521492406842971,-0.047612725628508365,0.0338158590891407,-0.09867180400727027,-0.06904170190619563,-0.0526362372870152,0.030473037555448272,-0.0057586524437978764,-0.014057549146887578,0.15178372313523447,-0.035317661234378336,-0.1301678723095338,0.044861396330453815,-0.05578221899136375,0.11044241929003744,-0.023090704521879897,-0.008028436241030959,-0.13960018427940946,0.02457775073454999,-0.036363426275226186,-0.09984192177588289,-0.049862758049818406,-0.02879555467437537,-0.04239075594448719,0.07073036075781106,-0.0078957114626869,0.04312498029166593,-0.0529995337505773,-0.053040791255557454,-0.0064708715915604035,-0.04910636519032337,-0.03322110876350813,-0.009103769704341368,-0.0344913676495829,-0.08024923330830702,-0.00022482986437021013,0.006191024713767299,0.09149765784955817,0.046731334049967085,0.04658505566689779,0.17122487685457066,-0.004615847243353843,-0.15676081936227704,0.0032320901196198643,-0.08114119183164974,0.033287751883759965,0.0351966536032112,-0.07083091336153277,-0.08180121672415966,-0.07427305037492224,-0.0929617220399519,0.10575492459840362,0.011960520905692397,-0.05231489016493354,-0.10376282589884407,0.09424640514115026,0.12276483104012195,0.1241035084111036,0.10037533458915622,0.0026273424105268807,-0.01440532390110989,-0.008401653424608094,-0.02628978163452916,-0.062045183204788426,-0.08895549384802011,-0.04299098289570295,-0.013856880496968815,-0.014463309828770142,0.1078652379750969,-0.09458043421072851,0.18990258531314033,-0.09851714563011653,-0.1075306229019454,-0.023536000724075266,-0.08485166638232775,0.09844427949583107,-0.1043341671275785,-0.08970046963743553,0.2103302727712177,-0.08111413902026177,0.05310228193934392,-0.1311501992796953,-0.08628557738559536,-0.12849708678718358,0.001134708600100866,-0.05502911567156092,-0.03256758787368966
NOx,-0.11562230151740296,0.06415115588490322,-0.039703756359809814,-0.0673025355778772,-0.08042586929494233,-0.07307753264286644,-0.0682838570898549,-0.07447898985238971,-0.05578406173592087,-0.07947113926887389,-0.05894260982958819,0.2138077941741348,-0.046627392676964106,-0.05012723548679633,-0.05949991498980355,-0.08574149996028849,-0.03353264161491107,-0.08610757714935105,-0.02049919855522281,-0.009593781309205959,0.07645490100550739,-0.039218383380420135,-0.06620225809499279,-0.06811532877627624,-0.04024111445031642,-0.07074777718687483,-0.12037514363857776,-0.03378022451418271,-0.04952120447038234,-0.08118280997682592,-0.011685514433559906,-0.02087636260248949,0.00856761728039532,-0.0715492553651922,0.015498533835473591,-0.04380985498012849,0.25921161855567953,-0.07995846947027979,0.38533732528864734,-0.07626473063545736,0.25766232647529563,-0.11839096300772832,-0.007732022726094191,-0.02039680357438941,-0.1008322413073427,-0.06150567855387269,-0.06720552824865685,-0.06280911449384408,-0.0212481279731625,-0.030365759953145395,0.027293167846345542,-0.05725341336722866,-0.05572336595901256,0.05204871559966297,-0.09533524985063241,-0.09598996583198693,-0.06265608093101468,-0.013390600628245642,-0.017874807938503434,0.0579520842230075,-0.10264162181620656,-0.050316628183601136,-0.03644936890007928,0.10886664722566283,-0.014925454479707653,-0.08067699670620507,0.001004064433657175,-0.05714088045618269,-0.045376634785498776,0.0037642360127932315,0.018290526151299225,-0.047248716864110335,-0.022007034233844074,-0.0016618395060588795,-0.020029199052916696,-0.047904021719097814,0.0513881742138799,-0.029941009999734744,0.014020017265181352,-0.035754324423226694,-0.04474768913714715,-0.10992586502683911,-0.06928237861209942,-0.06610363045774399,-0.06784718542456387,-0.029794169789838662,-0.05337559198112181,-0.011175622844288692,-0.04573840226812026,-0.04155883528552403,-0.05068626113237412,0.13222230014312347,-0.0038765115153594864,-0.06520088290985697,-0.018393156377422528,0.07897467739761159,0.02283760836488781,-0.05611023672388134,-0.06679517255959792
NH4,-0.1134868469491319,0.11897491862135487,0.010426098406614931,-0.07577795864831552,-0.01609415486357873,-0.1106124457232604,-0.07173271807457966,-0.015344011797781724,0.01156943001012656,-0.08153752600142933,0.15363091526635433,0.01436196500633316,-0.07344873484038666,-0.05400492001086549,-0.040014638239919305,-0.13054985410958814,-0.003232160539966073,-0.08533321257053783,-0.05011046657768822,-0.009709997628642341,0.1311243038862971,-0.07890093453303865,-0.08575303832802514,-0.08779366997354009,0.04237287032718809,-0.09486757899428108,0.04604293795168021,-0.04139838302768482,-0.06545274799654441,-0.1286493085164229,0.05871877895325572,-0.0219180805302178,0.03383784621694249,-0.05575065268923282,0.0062150824408047,-0.061859203890220725,0.3132411490133078,-0.06578423592214014,0.16428782508060077,-0.09264416335602452,-0.01584973382735532,-0.09198106217531588,0.006426991880719329,-0.02217324912457607,-0.12458872706707182,-0.06531062431726871,-0.10633376335547415,-0.014077269654237303,-0.03145735857126339,0.06074500484393808,0.10167536905809735,-0.014220344118226383,0.1554920007319921,0.001906634135517499,-0.15218620017180606,-0.01673733276870267,-0.10165240307215224,0.12578859990101707,0.04961664800194738,-0.007856657409743699,-0.1294089146780616,-0.08324705445828096,-0.10882889216853837,0.4379908684464563,0.004362540301279999,-0.08084075761167091,0.01022556808211774,-0.07437408060053863,-0.05735781309555948,0.27997840150957715,0.055695022493866424,-0.062238009530344265,-0.05423360971583613,0.026411838521734243,-0.0754685358041853,-0.05549870448903808,-0.009217598870851504,-0.018722980975105375,0.08053212828380213,-0.04635524309275613,-0.030842304389371113,-0.15125519288379993,0.07523667119159416,-0.10315912758330101,-0.10630357398084853,-0.04936039396083085,-0.13054180015533823,-0.03332136866423324,-0.08268412842262456,-0.07468717680761136,-0.002134694521110784,-0.01010464718558136,0.033548185204656855,-0.10232494559871347,-0.04513140280407438,-0.013553586152611386,0.028335591777705373,-0.09306810594699882,-0.061456769056706086
NO2,-0.10685256751104397,0.1655985002140685,-0.05652806818573075,-0.0839110990300389,-0.09923506640307922,-0.10857594770562691,-0.08237208476798732,-0.05943336991578707,-0.045492592305294,-0.12364860693683649,-0.0397302614249404,0.1821773337012837,0.0024586069751160265,-0.08700652720140967,-0.04871775493723193,-0.08596043118282853,0.0031234488574437558,-0.1230850375929998,0.039908524992131884,-0.0034443791360461527,0.08154813328099234,-0.05316401991842717,-0.08424818195403921,-0.08839420794106101,-0.010761190731891648,-0.1009202384164716,-0.180572315650453,-0.03638002125589333,-0.021433499676095355,-0.1149549125566805,-0.01762673542226286,-0.04559719921340734,0.04539503381526354,-0.10036495934221817,0.018578705949542567,-0.04934411222553491,0.2564455288582532,-0.03178894535392143,0.2610005726211763,-0.09850304121266458,0.1629444141558284,-0.15047859804250174,0.018596778755037666,-0.012583560523425512,-0.13821894000143997,-0.059880527177986954,-0.08843144848639484,-0.032715739798401665,0.003358489857675326,0.008621853442822826,0.03464486373343953,-0.05180277934425238,-0.07175556894689056,0.028163143838793855,-0.12637675371663465,-0.11121991709494856,-0.09305051135114968,-0.013589722118916637,-0.009947316306640286,0.08624598629845406,-0.105468695332473,-0.07214224099530941,-0.04188266444805108,0.1647581697040488,-0.004213279038046014,-0.11788742231799701,0.018767665313935044,-0.04146123688432478,-0.04878007637837338,0.05553549128556376,0.03306369557047266,-0.05547760580526588,-0.031249451305958274,-0.01348924320109716,-0.01215602078447658,-0.053347226257760956,0.09911619245494477,-0.04579596534562228,0.03266410879155008,-0.04304788912905835,-0.045817592724576736,-0.11394473205119625,-0.07217017431441171,-0.09758534909391023,-0.10170256522616256,-0.004031045555854287,-0.02359470063906987,0.011619151494735167,-0.07981036231701855,-0.06906994428977516,-0.009930606452282251,0.10872996174944347,0.07880958719867212,-0.09587459011847597,-0.006660597346313861,0.07373735605473333,0.06109139365718694,-0.0463117935335266,-0.10094138295787827
NO3,-0.11547592682446212,0.062281780801869205,-0.03931985948807733,-0.06685211915882817,-0.07990508288163567,-0.07229471487805433,-0.06787333788810487,-0.07454274890481548,-0.05581537436434106,-0.07852609109346881,-0.05911594142381839,0.21379637150456754,-0.04733449398779703,-0.049379524939785834,-0.059530036259870266,-0.08551988665378861,-0.034063957938321135,-0.0852667634525851,-0.021463139200973928,-0.009672828114260885,0.07617490702694371,-0.038884138840945104,-0.06573046220563777,-0.06760111260617854,-0.040634678252185946,-0.07006046231595212,-0.1190566812073615,-0.03365063664526953,-0.049867764077591324,-0.08040842703691253,-0.01155588316396516,-0.020407501991837756,0.007926412198352068,-0.07088272370257884,0.015407333113623588,-0.04360541764900201,0.2585993000390049,-0.08056543759193484,0.3864492207851318,-0.07569684378173824,0.2586005541268972,-0.1175503396927621,-0.008155214410938933,-0.020476377532668982,-0.09994711833646751,-0.061376682974199306,-0.066677695526378,-0.06315563484873055,-0.021607998766248047,-0.030944341278898946,0.02710014242280764,-0.05719956958710796,-0.05531207480272137,0.052318172078164554,-0.09457082339935728,-0.09548982191819018,-0.06198559942068209,-0.013353216285952024,-0.01796271373956566,0.057328889356781335,-0.10233318477470331,-0.049821635636212766,-0.03626533802013292,0.1076498562016811,-0.015067694448064408,-0.07984606760743844,0.0007027327412156177,-0.05725937226820538,-0.04520405496230619,0.0028838878868546807,0.017995555466170203,-0.0469902158276994,-0.021795643193634064,-0.0014586813911612706,-0.020110715455608268,-0.047690709645532854,0.050454785652406575,-0.029598231652110438,0.013670793009511333,-0.03554077085693611,-0.04461595748533487,-0.10957886778451531,-0.06905771011219344,-0.06540609830459057,-0.06710529721236505,-0.030151771101746258,-0.05374083381679999,-0.011530620344123138,-0.04504906557539715,-0.040990473874991544,-0.051242931466052216,0.13228136367868276,-0.0052574194828537745,-0.06451923585326685,-0.018543745031524755,0.07886203636415301,0.022136141761739725,-0.05613242771976884,-0.06605106656704741
temperature,-0.02069024494178373,-0.005591367764147937,0.059358494654505274,0.297770333174604,0.3434064735729638,0.1955882456485179,0.34903532982426494,0.3161237864052592,0.17514106490316633,-0.09929336459811747,-0.052392984248774976,-0.09353684741357585,-0.4126094027728682,0.02232468436942868,0.2749428440640844,-0.19315564079890035,0.04232437610585603,0.24230193398887376,-0.25811736033871713,-0.035299629472839725,-0.250825664488385,0.22828420827551413,0.286239401983637,-0.12375984725116267,0.0994996978052296,0.17127438770740533,0.1818912206753957,0.05130575374640625,-0.08187446271879761,0.04875610890782486,0.0030112728948021084,0.022895721750689484,0.0648313166899271,0.2197245388659832,-0.2996694349280756,0.11192757791462618,-0.26712608580264274,-0.29014263188389117,-0.29743661214335376,0.024759545950487453,-0.1287867660766892,0.40305727209145814,0.07812667835110942,0.14159659287319884,0.395762355702896,0.2725952165090168,0.0900837474449763,0.32486604327034785,-0.05054418738738507,0.11843787136251134,0.05254885791848242,-0.020686850833707377,0.12106848715705722,-0.06183071982805477,-0.08931462984947508,0.026426836682465434,0.20158697687430055,-0.24143729603016126,-0.15049018861971275,0.04580792949321287,-0.06826309012361753,0.23269199977063587,-0.23419079225592052,-0.26394105424461944,-0.022426719179494244,0.25717929018647967,0.037800759335902545,0.27917953812386465,0.251323535981812,-0.24286683045933413,0.13175767745961034,0.23354555819376066,0.1922646363170758,-0.0621144565923135,-0.13055414143513996,0.15371985731686488,0.08109847080271837,-0.11277466906404035,0.012427703666356565,0.14863162677521524,0.1744306336769066,0.018332499238843745,0.28860422820958187,0.2287881186867417,0.2528246153287452,-0.06911299679901026,-0.31473934572399476,-0.17117938306308034,0.031093901725380686,-0.08947794027991805,0.25895623244050703,-0.010976587384899136,0.14642985822931154,-0.02279833413416746,-0.39902375953053837,-0.03832053237729929,-0.09368736990643464,-0.07203017788521748,0.16032856101527004
salinity,0.21376898659081192,-0.3408175989619964,0.014170375637062284,0.14534590771370254,0.2671234786546121,0.15144598985792704,0.2357932542267946,0.19213501677142353,0.04154858950808688,0.1089656035389858,0.13794851145238496,-0.36845716327428574,0.12510268362170415,0.059308683893817105,0.10849908542309307,0.17928387956676717,-0.01019883095709877,0.18540370989398686,0.17836112923298422,-0.006629459043552886,-0.1373100639582,0.07326542960386381,0.17321306259039343,0.08839023776550667,0.055156177936473844,0.22749782182646572,0.24620888731474502,0.10778125196142581,0.17945463140363893,0.11625723444756025,0.007247959790065031,-0.151599150129115,-0.06536334047980547,0.13714321964968637,-0.03575777935465063,0.13088636344974194,-0.3765012600148191,0.0027010877915040936,-0.5376083191435452,0.24410364609716542,-0.37994099239966983,0.3113909949546697,-0.2678976286964291,0.05785381199045797,0.2666581924880981,0.10011957931514698,0.11512650575217215,0.1808132539937996,0.046746290920203666,0.04694208114036834,-0.3638956666912089,0.26887963405554155,0.12470665573414902,-0.06617293335072486,0.046238093389836185,0.3316110731664841,0.13611224106036218,0.036261654032245606,0.04941133051771896,-0.26863286028426714,0.1103959699066477,0.13015386698924464,0.03609805729515572,-0.3208334217721346,0.056091155598458724,0.21972485536457037,0.0025620493605139944,0.08640307439602218,0.1406535325326405,0.0335767601522158,-0.3307096208662511,0.1406213031589273,-0.005301692301200695,-0.2221487714073327,0.04744564642452983,0.11064550136350224,-0.12595095006460827,0.022912685768497407,-0.0896523207526998,0.11238888660094956,0.08415219469208113,0.2124558062661688,0.09318236250828145,0.1382765662562091,0.14704016791740676,0.046419277563302164,0.01540096093113135,0.05661178772544005,0.0017071347701208856,-0.01767538147012674,0.18185178603348862,-0.3816334897079031,-0.3744344914026043,0.02285611029498083,-0.040828656189223135,-0.0559329384784453,-0.169486589390122,0.0894508012117899,0.14431148878337385
Chl_a,-0.1828983906373523,0.10833173758037776,-0.030355010908127703,0.3683619610590315,0.06630819484847905,-0.09843775734221366,0.034651903804941514,0.1290108460053511,-0.0005519101997068839,-0.17761828495237408,-0.019778369169949028,0.16003715980996414,-0.18254650039635983,-0.06102688620964195,0.09798516625145427,-0.18839443221482072,0.15512838252342456,-0.09950383619786476,-0.1278697905739223,-0.01562940237040241,-0.03209822844790563,0.158839832639415,-0.02239127781840832,-0.09159448465524297,0.02966308490034329,-0.07767877233777704,-0.12418211203381271,-0.04437842324025093,-0.09884870794857448,-0.0975810451493554,0.12930451015953104,0.1786723352856076,0.05539404502376068,-0.050667545174562664,-0.1329101034746297,-0.046726554486085564,-0.0038667656149044462,-0.14275335275812906,0.11138930975234171,-0.10277189208097758,0.14427049882390103,-0.05143425476189298,0.1585286678641244,0.06278419499654286,-0.03439991394912634,0.1698287731655491,-0.08584265330742445,0.14989905196082498,-0.029250086715092858,0.08799651111362455,0.11841030318177632,-0.06268582475380494,0.09112422940807534,-0.02188688593275509,-0.13421530616754812,-0.17150830937295347,-0.08910425369267566,-0.09795673451916838,-0.06809737075944261,0.24404936195877786,-0.165864525592094,-0.06740091917865913,-0.10338921085274722,-0.006179978837351081,-0.026553016671213094,-0.10010385160399884,0.01149246772806865,0.34898197697614225,0.1342339925604435,-0.10447015957349942,0.04034707192409553,-0.005592697294977221,0.08281859509233622,0.15478783287370196,-0.04986762912868335,-0.0005978985562323227,0.07992795258287441,-0.05122162773656158,0.032519850231986995,-0.03448717954893165,0.1251540120743606,-0.12789248115602886,0.198804369578099,-0.08556502798943919,-0.07699499597380138,-0.03961640508913048,-0.15316312234749804,-0.07515546741424975,-0.08044136316517553,-0.07599384237073978,0.04045718161051806,0.2496478459457437,0.25648975655768874,-0.1306870194963866,-0.17581218373861704,-0.047151363316128084,0.1187613209407569,-0.06868925798204559,-0.07761635890550776
Phaeo,-0.12270857876401454,0.09851050359455787,-0.017570079258929856,-0.03257529082799478,-0.03352760316715393,-0.06521842963137106,-0.02505971000935555,0.11825795333652675,0.018985346575944993,-0.11195845060289684,-0.018125903030315752,0.05174797300431526,-0.11526129209160883,-0.0437106242828018,0.0465808757567268,-0.11156269065046977,0.44870242148659,-0.08006435288470515,-0.06956991403313185,-0.013377737811232093,0.03786727585351972,-0.010384845042775318,-0.016522118666247393,-0.03361244842233227,0.04285367331963147,-0.05983897702603523,-0.0971946846822978,-0.02409257882261178,0.006096753411580651,-0.06550859072928261,0.19235863531268005,0.15096079768824483,0.178660748618554,-0.04566541973815717,-0.08551945865118174,-0.029666106819455845,-0.03787784953515537,-0.08885968989051711,-0.00797884006446107,-0.06792073989645293,0.03716016858108919,-0.06053096514431332,0.12266083843529249,0.12657116052804437,-0.057948706012391736,0.21749617961241155,-0.045185243829012664,0.29779087804204996,-0.008234381388745155,0.092956764885577,0.10219652844316282,-0.025082733989382003,-0.006700072692371191,-0.016380583641945234,-0.0824024819019944,-0.11510555411378859,-0.06017508470920963,-0.07798443392600521,-0.05359810683220469,0.1350142998690098,-0.09757516191686001,-0.04155436971245212,-0.06603040649633096,-0.030063975962190487,-0.01279601711631695,-0.07534971788613622,0.0943908851708063,0.2937831642963623,-0.008120456958413977,-0.07086745855598492,0.050694185598853206,-0.029737827422357893,0.02764550545606107,0.06046423700475803,-0.01053158651665381,0.07674623696040928,0.06784290888263875,-0.03109199237466941,0.03625367597401927,-0.01958327106153217,0.08425221593650817,-0.053523921682261874,0.08573667755600928,-0.06204085528572067,-0.04053359339024043,-0.010219739174418055,-0.09580238284577541,-0.04845379012028135,-0.055994857167130783,-0.04600742535485537,-0.01125126532401061,0.11749195424862337,0.3462042344257927,-0.08411047258934565,-0.11323337971733247,-0.030427272259177317,0.0049527873354471485,-0.02675182457208427,-0.043293201096651183
Chl_a_conc,-0.1868664538182109,0.11769936165463817,-0.030254117294760057,0.30036170743825613,0.04655194275597342,-0.1003493928469353,0.02227944830856627,0.1404228425895827,0.00469461731202043,-0.17951363393351255,-0.021526840397780515,0.14839775277719247,-0.18454780384260017,-0.0631026262556541,0.09490606117966272,-0.18845186630557684,0.2521210574957688,-0.10527759741557977,-0.12623753763058349,-0.016754127276740582,-0.016656297374363117,0.13051255945606777,-0.023284464269872213,-0.08601833432727657,0.03654229823024463,-0.08146233243010056,-0.13064705987618497,-0.04379772031973474,-0.08131957787109789,-0.09970907889236855,0.16080088696440054,0.19099451387680233,0.09503728610944995,-0.054937826715521276,-0.13480163762146874,-0.047283002709991515,-0.013536437959278254,-0.14397176062203637,0.09133513244370643,-0.10472172621792847,0.13119965873553519,-0.05962006458272478,0.1663969648123818,0.08708914934408157,-0.044619494517139466,0.20164722873149898,-0.08433418726612449,0.2067320662378782,-0.026790312842180912,0.09912066440513986,0.12716095927828586,-0.05943438765686501,0.07467156007379033,-0.02282261387402875,-0.13505044102963143,-0.17523977583434275,-0.09114446356694506,-0.10341385532200395,-0.07172397034917007,0.24154121422070174,-0.16573962644324736,-0.06786733234547106,-0.10472635585747185,-0.013355344923226,-0.025765625483009404,-0.10450040118545573,0.035290988485574715,0.3727581520240699,0.11047302278182461,-0.1069478509885374,0.047640784284154934,-0.01277375954085173,0.07703055803611912,0.14635936259736404,-0.04472126374352076,0.020348385115504505,0.08552484063137,-0.051443654959979,0.03714725927167702,-0.034269697143401695,0.12794670975897543,-0.12189723921409037,0.1901738494844223,-0.08868044327997118,-0.07564350365176713,-0.03603142284566285,-0.154596144218117,-0.07625110442323238,-0.0827369528571352,-0.07629023225878405,0.030903987792744,0.24148027513562612,0.3093596638303695,-0.1325527378762109,-0.17834392043181096,-0.04784638925684162,0.10103661272009896,-0.06492726627218247,-0.07691481542528159
