,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
PO4,-0.10166622211410802,0.06559444794703151,-0.06289338845492172,0.17431159596586543,0.20875921588648788,-0.10396118468272614,0.07494391916934992,-0.03946142137891102,-0.012899174379481002,-0.06265943960797554,0.15058655642534283,-0.0458531980802987,-0.10234014920060874,-0.04508514625948396,-0.022348027308724677,-0.028097006422723086,-0.07586878030355847,0.01366880594638745,0.0348038995733131,-0.005433259618929026,-0.009976058423755986,0.15380593978782914,-0.050296206714681296,-0.1357976842342406,0.11936184055447847,-0.06855192013068734,0.12032267124632531,0.05855151167253968,-0.12194540840425291,-0.14212132587695897,-0.003126323094844055,-0.036842067913007565,-0.12111842955743267,-0.02689690067537734,-0.04176422720589812,0.013423074875864211
NOx,-0.0740000557537844,0.04503934962247551,0.08109797870626338,-0.08152126862709566,-0.07594413817778778,-0.07340690662340764,-0.07043016412963508,-0.048309300930997015,0.008505934771810969,-0.08631023473740282,-0.06283150070686885,0.22537995145796336,-0.04617581616649454,-0.09505580627336295,-0.06232005875474516,-0.04430285288160267,0.0747790320167375,-0.09549458563747501,-0.01723786842306866,-0.010014713630024106,0.07963719297773655,-0.04082660147783975,-0.05970052427674701,-0.09595893227447537,-0.04734402537297567,-0.08112826911361576,-0.06615577534551961,0.4136697817564208,-0.1154687112937254,-0.08956026630699317,-0.028728757864726364,-0.02094616296160317,-0.0033167176436111447,-0.1192577807345576,-0.0034431740545544714,-0.016096611153261282
NH4,-0.11022660282190667,0.10364162007519395,-0.012383499211581056,0.04445946561711218,-0.014420341632723082,-0.1120235410419096,-0.07407471576455607,0.0003116515939632133,0.08211319280013882,-0.05068175918165888,0.1658564090292668,0.0020795405182042394,-0.11676387411320999,-0.09799079435701949,-0.08029625889103442,-0.10294350822611092,0.022644973509448774,-0.026956139840840415,-0.06102250452523918,-0.008694194203003644,0.13805788079066852,-0.08074277094102109,-0.0892503751784562,-0.1344440661400489,-0.02027043487606161,-0.10738005801740422,0.050069311679037984,0.27316881946077903,-0.16566449163238958,-0.1364615091430249,-0.043757369293543444,-0.021636059706106284,0.01463825975882317,-0.08224274032468969,0.012211475375553265,0.004838127475566694
NO2,-0.1090192783174681,0.06549675620550964,0.05462957092404565,-0.08588966025085398,-0.07607634811186856,-0.11038312759366808,-0.08508475514794288,-0.02070762684685993,0.0260167450592461,-0.13602069066682573,-0.045597713249653476,0.1571702869455376,-0.05480762686387501,-0.07865630469222133,-0.05995789036099939,0.012743306143309319,0.12913996208500161,-0.10280259615419751,-0.001188095132421096,-0.0032895767855616676,0.0854773192005839,-0.054101196569879065,-0.08335246826685878,-0.12106577475506348,-0.046100277999035114,-0.11603499446871617,-0.033015553362860675,0.31551271291207933,-0.12516135294800443,-0.13171174636302618,-0.002961426823751308,-0.04611347856051744,0.022538687098108995,-0.16910563872866946,0.01250970455456121,-0.00477870726309693
NO3,-0.07322295309954681,0.04458078335356244,0.0813370427771892,-0.08124058900914921,-0.07574888565919671,-0.07259839532982952,-0.07000466351528763,-0.04865076593469708,0.008189787300275782,-0.0852547399148394,-0.06296166889154456,0.22595436931462312,-0.04591326509349543,-0.09509003678304145,-0.06220138970323162,-0.04514975055495708,0.07367462639438586,-0.0951289460451927,-0.017464008037503198,-0.010102374266197615,0.07933654791947733,-0.04049955605861692,-0.0591509620213725,-0.09529274022293394,-0.047244609631770865,-0.0803349407097724,-0.06654503668741912,0.41426932786380866,-0.11501219411348346,-0.08862365103095601,-0.02908913791355648,-0.02046961526505934,-0.0037431693769978073,-0.11811623138577346,-0.0037027461813878095,-0.016246062580433356
temperature,0.2601545110178188,0.058271223487452464,-0.07253457659056078,0.3420062806105687,0.3570078686733253,0.20381438191773105,0.3559978714394233,0.22281944582500415,0.02612513110049365,-0.06756867147031798,-0.04492464949631213,-0.1455657134669247,-0.23852359534368545,-0.19505841735316004,0.31265915760517493,-0.3585717651970751,0.0049661725754635185,-0.048179945535986576,-0.16638724892315038,-0.03720876714931895,-0.24574287950621332,0.2339358119596613,0.28601484832929813,-0.07945857012836643,0.17905666548454124,0.1843055738653796,0.21310534081185753,-0.33400117445800825,0.006466390461809987,-0.008867098183979853,-0.05974525613736526,0.021093498708755428,0.06095286667258035,0.3658513489320008,-0.4119817051180946,-0.023286576393017146
salinity,0.15937557107045697,-0.41826774553351415,-0.09917711873100038,0.10959178897554972,0.24136906676507505,0.14594088098162472,0.24023747611667134,0.07442460958134726,-0.08182885136474294,0.12099073887523784,0.14956949143031256,-0.39369404549853293,0.048083185122485536,0.041451705124794944,0.09042425323359107,0.11912202494995826,-0.3779226942325815,0.3597357673984244,0.057079217834259184,-0.007094144607092202,-0.14397454601461523,0.073177410309795,0.1733459416978349,0.12412238210148394,0.08538885859741806,0.25077632196624616,0.14538915732923327,-0.6120383781434099,0.2160980965747814,0.059380887318423274,0.05781597709852704,-0.15292070706719438,-0.03900156943297081,0.2923085576105506,-0.03996509569509825,0.062036295762069905
Chl_a,-0.08903699837857236,0.10497185043463553,-0.019097416392782427,0.1874691171338731,0.14060109772666513,-0.09853267731465679,0.03459456975793111,0.17673882716860656,0.04723204149255568,-0.18130621251796938,-0.01852671661010445,0.1603246656644287,-0.1072860635354532,-0.15901305885844252,0.196782445933123,-0.17294233443509804,0.27486328411387634,-0.17414787693386158,-0.06870363237201565,-0.01627827356438801,-0.02635273641720627,0.1728855804837075,-0.048635156240020294,-0.1794937325132961,0.13931406360236379,-0.08869528999034137,0.08645783183159403,0.12294131083538534,-0.14533124900024408,-0.11652607037915136,-0.03788598334198933,0.17915437474624668,0.011824695004370939,-0.11019080367033321,-0.17460519035565475,-0.02597796068458337
Phaeo,-0.07306654602402152,0.09449544470596385,-0.017442338388713084,0.07841074425681191,-0.01627495035747891,-0.0652200207718096,-0.026400309978750994,0.40516210085294463,0.0613315391319541,-0.11566499993797896,-0.025327046092693668,0.03190047932643079,-0.061718253047099735,-0.096524034539311,0.18817201036222947,-0.1016552948555434,0.16273592673533924,-0.11010187324352669,-0.033280372222835544,-0.013981197735307318,0.04081065748599149,-0.0018912286241506717,-0.03919492734305421,-0.11211835518329354,0.09704422752384753,-0.06782019621740397,0.07187636299259212,-0.004316668420025931,-0.04858390585677401,-0.07614933248358711,-0.011622059304499423,0.15049186613587898,0.1002030700834225,-0.08327044622227522,-0.11485351905587668,-0.012235442413799688
Chl_a_conc,-0.09459033616026423,0.11378818953876225,-0.020769523032465036,0.17866847576702227,0.11360232311684625,-0.10042950318446861,0.02186710904783154,0.25843241996690014,0.0563101262922985,-0.18361635559746464,-0.02243256695695248,0.14324696170846715,-0.10682594789107877,-0.15970277563611007,0.21630604030444422,-0.17278938875538036,0.2749385060354675,-0.17609610025153688,-0.06671299618423288,-0.017462751904869817,-0.011033743644954816,0.1446104208051181,-0.05147390023127214,-0.18113137134714602,0.14330830033393377,-0.09287817951497243,0.09210197632526851,0.10202708610366114,-0.13519365714947465,-0.11850283604317383,-0.03495984582459701,0.19127175069416907,0.03714891149388738,-0.11511951499034427,-0.17777089822040726,-0.02513061405508497
