,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66
PO4,-0.008012362504214,-0.006647494546017868,-0.13142177270536104,0.19209363745081953,-0.040812319833540465,-0.07122056039949622,0.0767397216405132,0.12084897741295257,-0.017027006267242094,-0.06476934307508607,0.1426151196307996,0.0030837016466903964,-0.08896571484552845,-0.027385504231597333,0.014679461815856916,-0.09006315883992572,-0.10982026791179206,0.09435737374900059,-0.043476671540303026,-0.005701284408786417,-0.0143595585912164,0.15247206098758206,-0.05370180506563914,-0.14571448870226295,0.05356630509524522,-0.05288532435596522,0.032391146982359814,-0.09903627784449905,-0.07155202265938063,-0.13232108470820977,0.024784868615019395,-0.036392538263439154,-0.1358800096103044,0.10120966619540891,-0.02877747901146959,0.019601488147789708,0.10673475210980501,0.04386826180091301,0.039957075867575985,-0.03763709227927168,-0.05272495326007003,-0.11608558670439491,0.10048543789799778,-0.033283786730286376,-0.006175130121659134,0.11297869085797602,-0.05760557941919239,-0.02044005299569172,0.0015757330490869146,0.23935601221555858,0.04790915132345325,0.09736016638577617,0.14890922963843944,-0.00874861460842494,-0.1403730790551728,-0.09958592467876602,-0.07903744881135993,0.04867347586578134,-0.03222915968354342,-0.08036210397106319,-0.08220057898431453,-0.01845265555164497,-0.09380708345535409,0.05359107548371457,0.012824400543364646,-0.1022060821615414,-0.027870262443832634
NOx,-0.09768467083534124,-0.005833296916523709,-0.06971316849854174,-0.07369453550025162,-0.09931610462800919,-0.05423541871083698,-0.06785341602242803,-0.054751029186789896,0.0140623927350127,-0.08382888456764401,-0.059638838185495424,0.042471822421328576,-0.029777172283336255,-0.08388307176520152,-0.06200530080033319,-0.09821699107483575,0.014346713976283645,-0.05825139787900846,-0.051717163850778854,-0.009757724687412477,0.07806486004347254,-0.039736805280392834,-0.06737054986803276,0.060386592716431695,-0.0430746371258255,-0.0726557133529099,-0.12876964073120908,0.18551007826559515,-0.09342633339614687,-0.07674726800309985,-0.01243954225983079,-0.02085144583694737,-0.07407207073205402,-0.11811114776144477,0.014508346771607896,-0.07333009165717924,0.19228553657073902,-0.03792740201941998,0.3983473637033357,-0.09680260449094238,0.25435402933212325,-0.07609413687218973,0.02019649449059281,-0.04611010915121023,-0.04992421138678835,-0.045923573829347954,-0.0641189599627098,-0.05636494144937339,-0.022932890702287174,-0.0798197051416424,0.04846029218921677,-0.011181868787369112,-0.061328740116252285,0.053120910890584426,-0.09044507557287329,-0.07029340153702683,-0.05438292085975832,-0.011964736614281848,-0.020263844419555907,0.031117780825293213,-0.10390792998709705,-0.03839980872089871,-0.040190366489268194,-0.010187874010080714,-0.015024544550061794,-0.07292352397457103,-0.03321752007716708
NH4,-0.06830953396488496,0.02673424780885441,-0.09070282099986685,0.06810220860036294,-0.12684486743392318,-0.07193619203706539,-0.07078925616262421,0.060310421465803093,0.07892869448107676,-0.05776918399213417,0.16470713945215937,0.07510585094652704,-0.0618617540223652,-0.06815292889087535,-0.048069238331824554,-0.1390587891369922,0.01962762731884609,-0.07558783655643993,-0.11050572123665006,-0.009093207506819415,0.13092667898497531,-0.07955333749899882,-0.0934169336529131,-0.03006557441229483,0.05100883805283023,-0.09418442324735152,-0.03135705682477987,0.009713949751324596,-0.13679271358884165,-0.11758878690336402,0.05934813721158428,-0.022047346381615325,-0.08801513676947148,0.00825216643379863,0.022012515602738588,-0.04197216501753104,0.45824433971069634,-0.04131486739392794,0.17270428515834688,-0.04955446130875754,-0.016861637261453545,-0.11790696916099647,0.06606099049682959,-0.06893547943333908,-0.06776767130261024,-0.025693623573433418,-0.10303252660832765,-0.011256394525182137,-0.03456955491588627,0.02022955781688949,0.1255634215506688,-0.03283785602213248,-0.05955454786067953,-0.001727903842917886,-0.13814148827167444,-0.10798557924944993,0.0067937765082781015,0.14555072801067728,-0.07723768320213345,-0.018164896547922138,-0.13375914641756337,-0.05056003518915429,-0.11692214099709915,0.06207435280295408,0.005126828328406654,-0.11096814659671417,0.0038817287707833305
NO2,-0.1324151295445962,-0.015373350093263348,-0.10654387255667438,-0.07823515097599028,-0.14289433006252567,-0.06533284631102133,-0.08116841648793598,-0.01733417035204056,0.03237858306594826,-0.12945353699661488,-0.04152988932993129,0.08301519805263846,-0.009801652397685219,-0.07388617379084175,-0.053981381690060615,-0.0952424110674161,0.05348419700726785,-0.049863521689288405,-0.0035093165926792244,-0.0032781387156455063,0.08255070520426946,-0.05350664896779439,-0.08814555782953354,0.05527215881618726,-0.018415695954307934,-0.10243922917089267,-0.19081220429977847,0.17872644888356842,-0.08474046796030772,-0.11560578787942832,-0.017873381748066162,-0.04540843667291741,-0.09900822533616792,-0.13414567231739694,0.016690671103291733,-0.06425385753751664,0.251781649984108,0.0209897215324798,0.27309560063179283,-0.12873736424640764,0.1616071797911139,-0.11213674568102468,0.05376427035589403,-0.0472236607135057,-0.06055529390216155,-0.046589545330701726,-0.0571399004870332,-0.02872996739539737,0.002207315490481569,-0.08260909152461067,0.0665444930105654,0.011269310173335226,-0.06205166146652501,0.02691440705600282,-0.12910381553286054,-0.10366741930286189,-0.04983850966788015,-0.00973616597158317,-0.010644445061802527,0.06161064883622828,-0.09851568895574737,-0.04755129028955669,-0.04173810205110344,0.08041934365787808,-0.0040031028968590295,-0.10931020025615396,-0.04674933997244557
NO3,-0.09685222544871575,-0.005658008826998965,-0.0689164932158029,-0.07343085248570108,-0.09833069521112532,-0.05391091127659533,-0.06745699638372804,-0.05524121024520573,0.013718575994691565,-0.08284841890980062,-0.05979184123764026,0.04168194075468454,-0.030037470637185777,-0.08383800993834292,-0.061982661107699524,-0.09801738267314067,0.013651965263337697,-0.05824442123219652,-0.052396558066204635,-0.009841908409018139,0.07779099010910825,-0.039404199852229885,-0.06684988194667149,0.06031913046192648,-0.0433799110980565,-0.07197009101287795,-0.12739880277666252,0.1851526625543667,-0.0933349640020814,-0.0758986066138537,-0.01231652850119808,-0.020385404405632662,-0.07346437989715592,-0.11754124524857071,0.014434764419761529,-0.07329636720472779,0.19079608965738992,-0.038821973496189335,0.3994415815800458,-0.09601942407759156,0.2552675129324714,-0.07529449852993508,0.019580558451145855,-0.04597418045962269,-0.04961850565290342,-0.04579564745109984,-0.06407337364271873,-0.056686491363619175,-0.023297454131609885,-0.07956990892403543,0.04803294760994717,-0.011531071217298114,-0.06116070022673053,0.053426679686703865,-0.08956495843615213,-0.0695533921246608,-0.05432113061194184,-0.01197180963773575,-0.020374135452455394,0.030525805163678695,-0.10373452130582554,-0.03814828134261787,-0.04006218125534264,-0.011685971638823204,-0.01517173444499958,-0.07212615730935684,-0.03290548835521186
temperature,0.22315618730102954,-0.06108566880793356,0.042248623696964346,0.29032875913334044,0.35858527070712354,0.17196864003429996,0.34835516814004175,0.19670083835591695,0.01539966944528174,-0.0826041554838713,-0.05381720088954132,-0.1312054991888726,-0.3990962831964652,-0.1909284686336803,0.277450279607964,-0.1596613697074899,0.05912937458954871,0.2848062412076381,-0.32623949968268406,-0.03629449826931474,-0.24848655863137875,0.23059398305732726,0.296972386134259,-0.03129175904963645,0.10470431705297414,0.16994281149758134,0.25167453098534287,-0.03447477621572519,-0.011351028309845905,0.08049357076945621,0.0038241683466542957,0.023167540772672884,-0.09777677247505202,0.368572213874377,-0.30152415224655543,-0.0805161626674592,-0.29848261694329237,-0.39846176124328003,-0.30305123750537494,0.11529038356961709,-0.12821558503807706,0.2955885120524474,0.1251477070690067,0.25150975245971985,0.24614841476496296,0.17794005991065143,-0.0432786556791821,0.3014011637115559,-0.054486191297757634,0.34643868404117195,0.033348246880966104,-0.17131030183556029,0.29964688829631314,-0.062171817121428996,-0.04692471411130347,0.24511417241389621,0.14215885052341187,-0.23696975917372692,-0.12840037190790998,0.06869267456943785,-0.09164122145004037,0.15969314386936811,-0.25358908173314687,0.12896222474409308,-0.022812035804553387,0.20375475427001205,-0.14904019945626268
salinity,0.22355804254952683,-0.22246709370918089,0.03369326463769273,0.11769540214608287,0.2470923349439221,0.12466532040408457,0.23529353235876227,0.11605912899758311,-0.09546382508916618,0.11650070678301677,0.14001868084407332,-0.21130027373527804,-0.02707849648784299,0.03619187204436548,0.11112653878702917,0.1990159646407148,-0.06279387865706859,0.0993069368466786,0.1262599630961722,-0.007016901050888399,-0.14059708436872217,0.07431752043501338,0.17802666611402654,-0.025033337310605225,0.057724053220359076,0.23733231906516794,0.2514389077581156,-0.36552483892083987,0.2049998969686602,0.11605330665472885,0.007910305554965691,-0.152632362953386,0.04249712836219301,0.3113018646305111,-0.043412281341113496,0.31953975416626634,-0.3714425464792719,0.1264949687259122,-0.561242823533439,0.29852312420049043,-0.38332665135045907,0.17137028558885004,-0.34642485737806034,0.048506135770591166,0.1455860364623477,0.08535569184830782,0.11812673901185892,0.15897378976252244,0.04694846182018361,0.2592116782123245,-0.3941374568785695,0.05730107991984981,0.1807654113307251,-0.06910748792656694,0.04874375556700207,0.14829180017539592,0.03202795773602364,0.04066692658736615,0.04477907365314827,-0.3016475548529769,0.0970059872731669,0.11957266571536362,0.04114596605529358,-0.3559009311322071,0.05705462697451719,0.14823281350310508,0.03337041480149512
Chl_a,-0.11175024336685357,0.15524821210740308,-0.12508019975615023,0.18294131732667185,-0.05650537125445705,-0.02183736496373679,0.03633347120886482,0.10216249469459315,0.03313208075810752,-0.18058982183761618,-0.021023389315346253,0.12083021889945718,-0.17203271735184433,-0.12851909686371457,0.10134186491334911,-0.20300519651878035,0.06335100649250008,0.3974012238713255,-0.17963291346724933,-0.015944417637592936,-0.029721493344426097,0.16031494955820308,-0.029101563456110965,-0.05937768018326679,0.025205887035112916,-0.07805014482178178,-0.105611714786788,0.1941110902540718,-0.12363218536599546,-0.08341012116605767,0.13454452222008856,0.17916596112813393,-0.08152865556911756,0.009560644104269567,-0.13369544732974906,-0.12960619312361998,-0.024242781108024043,-0.17039027319403965,0.12441324148887306,-0.15933241815369337,0.15217521088181618,-0.09023649908939865,0.05334524724151526,0.15322836505419013,-0.011877765459404523,0.13019290133606898,-0.07859490677727507,0.15391152844721678,-0.03155338329093908,0.07886768148395087,0.12032065797032976,-0.07591064781898926,0.1493852821440888,-0.02177071700913454,-0.12332781015457817,-0.08846853171157043,-0.014462983754047858,-0.09631072954190739,-0.046708056481247186,0.24611419225421907,-0.1711990485964654,-0.03895990655808247,-0.11247392806167614,0.24970727602148585,-0.026190273260907306,-0.09830137432198614,-0.06199589920754173
Phaeo,-0.0736268155264152,0.06319923229345874,-0.08158759947539837,0.07270780701158991,-0.0653275839101898,0.04057038696233508,-0.024430058106644253,0.09358071586637852,0.039729205156146905,-0.11373443565445651,-0.020788286121877705,0.006376554699378145,-0.11038259439223756,-0.08419993283102517,0.05507732142136189,-0.12429898482049337,0.19959149806159218,0.21416097056247893,-0.10568995836594125,-0.013629147840165626,0.03892252745046417,-0.01018220013744752,-0.009193348661660609,-0.03525032379025746,0.024694091729481674,-0.05946210884911411,-0.09921348646104229,0.07912307871849769,-0.044770516444881205,-0.057967362073723196,0.1993200029131436,0.15113008698971003,0.00976603004553303,-0.04327914111797129,-0.08607420300416574,-0.07028980229647919,-0.040926838907939564,-0.10760954211335293,-0.004743063366975759,-0.10910947806625135,0.037968643287429014,-0.05410056307228332,0.06286747188571187,0.16938202292787657,-0.03287209121393235,0.09199916302924255,-0.02756860825151702,0.33398138660750964,-0.009536980527334182,-0.028814382662804623,0.10113161135266988,-0.048911400169420347,-0.0010241724236167652,-0.01724425529156725,-0.0790374690627546,-0.06761779840963694,0.011215110804565113,-0.07745241183773026,-0.004278844471007198,0.1499671248023671,-0.09993151521882529,-0.02421327880862869,-0.07005758409768427,0.3643851165128513,-0.012529071519312042,-0.06540718852078081,-0.0417301712673027
Chl_a_conc,-0.11380858169181463,0.14748885420896385,-0.12716083190598018,0.17331837060867483,-0.06518001563478386,-0.0073087107971359,0.023862058234950693,0.11118143835972985,0.03860540530693502,-0.18249050827328805,-0.023295250915510844,0.10316010084746635,-0.17439685130456758,-0.13075723697408825,0.100032051650327,-0.20417665859070183,0.1074029740545866,0.3917707979034969,-0.17950174819831488,-0.01708686111815119,-0.014374521180360228,0.13180586151637175,-0.026926169371240496,-0.059419765153898886,0.027867259984282543,-0.081671684388984,-0.11560709556822532,0.1844374300724971,-0.11594293774192055,-0.08576488468549193,0.16709072787858145,0.1914548672331094,-0.06578385589251064,-0.0037325670102276295,-0.13561158565820725,-0.12789069271625217,-0.031468888826166545,-0.17226476731532064,0.103146817158106,-0.16339004328937706,0.1380547050356809,-0.09044458224218657,0.061858974473879134,0.17464089055759424,-0.018901104690245394,0.13428114823967646,-0.07346420334158499,0.21993240366952932,-0.029077641928326972,0.0583751505104424,0.1284752413619285,-0.07700934328220534,0.1251192773601162,-0.02295973965577252,-0.12499702012186971,-0.09263284621666014,-0.00909366855571142,-0.10188762122057601,-0.04037031072564505,0.24733683711031956,-0.17085772032954155,-0.03928208140354291,-0.11344637749033268,0.30860563830387516,-0.025388606840359332,-0.100286191393855,-0.06337799277824033
