,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
PO4,-0.03987364294937194,-0.013466358830014211,-0.12459117800308775,0.10144478709247448,0.18084399561026224,-0.08548654334887229,0.07608411244646916,0.11796088784395332,-0.016259704495311937,-0.06419267510297477,0.14258002398706457,-0.04635195059272754,-0.08060013657685994,-0.044771876315901835,0.02255577712043689,-0.09726612049875721,-0.11054095328439512,-0.024192263684081474,-0.029511698321353044,-0.006010111496617566,-0.014243277592291067,0.15159499065413745,-0.046925766886761484,-0.14148049112836353,0.05404296209870927,-0.05385557143368454,0.051958824971172976,-0.09764678772567882,-0.06971866226720136,-0.13955125673124197,0.0248795875907903,-0.036645365609232,-0.08020232804110423,0.12847212224621418,-0.011138048977453005,0.039473442511818696,0.06844003527465232,0.00027088244549507666,0.030773591361722863,-0.030773450196138467,-0.05052030077307486,-0.10971241395284206,0.04504691871252241,-0.05237026452813784,-0.035039936984814106,0.11108311815855715,-0.061978611240949416,-0.011064786017865974,0.0019253472206420016,0.2346213978207505,0.05185120873373965,0.09769101960164545,-0.0558541260290851,-0.008491973601959225,-0.1591453284907886,-0.10128593668311256,-0.03261017325724821,0.05603865324269718,-0.03181587760630107,-0.10041349645663611,-0.08788924851997207,-0.017522316760913266,-0.0949282183440931,0.11380442814329646,0.012378454759215467,-0.028211794523549237,-0.14022321490059142,-0.017784862758646675,0.1509512052976299,-0.04486429883873833,0.10850516534934801,-0.005047630805756888,0.18939229633839685,-0.0007574598474951427
NOx,-0.1118815342348721,0.04748692515785208,-0.06387372226218817,-0.05656429470958894,-0.07985347434619053,-0.06670325063679741,-0.06858243163055104,-0.05295996693761906,0.013312923799724402,-0.08162317076461567,-0.06034389476098888,0.1047219599231575,-0.0191825727525873,-0.052675078147928406,-0.06054084435774423,-0.07508406509094845,0.02167394017819848,-0.03453062557390761,-0.039184553912948665,-0.009858496803008642,0.08048098784684382,-0.03917103210509468,-0.06308996827483082,0.08102752790283205,-0.0431039145372928,-0.07229016693972336,-0.13314651144610073,-0.06920668569566887,-0.08903964473220237,-0.08053933225398796,-0.012337546408236574,-0.020889924566868792,-0.048689534408786275,-0.11870305470715703,0.006430679735135728,-0.06542571889790876,0.2818530987412017,-0.07197241262086469,0.39796883242204206,-0.08880051652298909,0.2510296320732825,-0.07003812291148934,-0.009925648053983792,-0.046240138780355045,-0.09715603587115243,-0.04561376485052916,-0.0470039145902707,-0.05782889979104744,-0.022693506999891304,-0.05658703094818152,0.044125240741977205,-0.01091778856208523,-0.06133447253112277,0.05769692557114986,-0.09592192258799126,-0.07279178159459376,-0.019925305918904714,-0.01113934571426159,-0.03211102034252755,0.08075391667415888,-0.09809312033099654,-0.03881660095890424,-0.0376382549815894,0.10984153127369772,-0.015096429525010483,-0.06761974532594148,-0.07095353477045613,-0.03546113891197645,-0.0612416534781115,-0.08689832715947901,0.020450054850227172,-0.05002400068940158,-0.07007483471731994,-0.005584990735368776
NH4,-0.12479477506849561,0.08383671207164453,-0.08506879371661309,-0.07787690009609348,-0.029983039090111248,-0.10640494579852931,-0.07174273869487453,0.06252104632819837,0.07943661405904495,-0.05785720282653474,0.16361934462897604,0.04997752082570946,-0.03340758060378812,-0.051230287770395184,-0.04654525790000556,-0.1153669911228726,0.017546048139519342,-0.04276309501892869,-0.09859389403894611,-0.010221414291306677,0.13131637913020844,-0.0788431289407616,-0.09000384600262801,-0.020157713365164465,0.05113086074787444,-0.09450075550889703,-0.010585741352044781,-0.10524984465072837,-0.12868055698458358,-0.12481460760978454,0.05948580473961482,-0.02211140869936211,0.012854321758339438,0.02661793860097949,0.0059005799112573365,-0.02961232625871176,0.3057986958978354,-0.06620462239267708,0.1494622523827548,-0.03737179442096025,-0.009929192797645328,-0.11031873988430371,0.035053215790382196,-0.0271771710767281,-0.12619257019808397,-0.02663167122803827,-0.05523509965394814,-0.006403964519566343,-0.034242808839614,0.02517630549684897,0.11381988235722845,-0.034446264916188775,-0.09923008506139133,0.001246579191159983,-0.1543370933002564,-0.11048755136753087,-0.07643917239305387,0.14977542060516372,-0.005823847663409888,-0.023018922357055823,-0.12408749934456051,-0.05100127767181936,-0.11429637839773577,0.4562466614762322,0.004887232173983594,-0.05603117106211281,-0.09057690704902172,-0.070325355822795,-0.05621359307513388,-0.07292560887566449,0.06908315545889473,-0.0672139239094664,0.07537089782328363,0.023365805502380613
NO2,-0.10109983330439914,0.14066922603573193,-0.09793983008267906,-0.0515306775177023,-0.10189595788615152,-0.09905077971942851,-0.08230960294978347,-0.016128281295852323,0.03181895820890633,-0.124484154021886,-0.04250394619119935,0.14339139461549977,-0.0060447349338682834,-0.0824470996019981,-0.05178779836109551,-0.07683972323173278,0.060222031234143714,-0.037552748087750595,0.016673064475581773,-0.0037271281295067475,0.08475516567248165,-0.053148309616407076,-0.08601849690165467,0.07902945143536674,-0.01985228011656649,-0.1022088799844948,-0.19902926986494685,-0.1021128278551485,-0.08439150644086219,-0.11402560702313425,-0.01813875804355666,-0.04529298802302736,-0.04222593297309113,-0.132715500749699,0.017848525155008246,-0.05010116266675083,0.271669296013462,-0.01709752824145435,0.2671681799061312,-0.11417853178333562,0.16979941171038238,-0.10487605947177969,0.07617460651533933,-0.021933811150324705,-0.13668069445786885,-0.04689172138666432,-0.051479932679526566,-0.031314181576784894,0.0024198153214622237,-0.024653409487856378,0.045206798031083545,0.011832261880154894,-0.05213077761598499,0.03170069584672345,-0.13148899474711034,-0.1082881149989558,-0.0102798568380378,-0.007216410289159666,-0.04685608767976738,0.09794114895286726,-0.11659137296316083,-0.048084228801297396,-0.04154749756237957,0.1698684227477964,-0.00422417983239242,-0.1002672499222316,-0.09615454241401826,-0.04526415516410427,-0.05719768334184262,-0.12075323484500372,0.03920413754005325,-0.06050352202260454,-0.0752221828072927,-0.010551773065871626
NO3,-0.11177850834346727,0.04579892200414373,-0.06313838908670852,-0.056505188350288886,-0.0792797596740458,-0.0659896316860751,-0.06817722641985062,-0.05344485789859674,0.012967818866708059,-0.08069479568852461,-0.06049058123400103,0.10380537505288803,-0.019354791393682298,-0.05204043433193747,-0.060534190649064505,-0.07486369261602271,0.020970481139825456,-0.034392026973782644,-0.0400244698946112,-0.009936567455971695,0.08020453698615877,-0.03883637572550779,-0.06254395867832181,0.08085518575052539,-0.043385443521823004,-0.07160319973057412,-0.13169995752372643,-0.06847730797034593,-0.08889151144213997,-0.07977139241203199,-0.01220861278036604,-0.020426374356153576,-0.04867449549259704,-0.1181656586231919,0.006222289235999595,-0.06551718047904023,0.28130799611900476,-0.07271246166979711,0.39915734345122317,-0.08814795810083875,0.2517578583344846,-0.06927413957192889,-0.011348606115254456,-0.04653143605404173,-0.09624429679840187,-0.045476332473983666,-0.046809158188960934,-0.05812788628921705,-0.023058226695221173,-0.05698031862399524,0.04399489516749928,-0.011272689159061688,-0.06133338145153548,0.05798752665492865,-0.09507988597092291,-0.07200972514210983,-0.020036895572367906,-0.011177015472869093,-0.03178139449351145,0.08025957752781064,-0.0975326587161788,-0.03856206065786922,-0.03747683650238108,0.10855270642080739,-0.015240927334301485,-0.06689875138334461,-0.07034931561594954,-0.03520612214914123,-0.06115401294618417,-0.08610802420932626,0.02008263720993505,-0.049720590542877585,-0.06981014686904999,-0.005487255124265665
temperature,-0.051280928252201284,0.023495068927196723,0.01919755910800018,0.2778616966486601,0.36942215749835994,0.2043038814049668,0.35051590016387046,0.18462169026032382,0.013325750882422747,-0.09807402714640454,-0.051764494720208276,-0.09531262195807011,-0.3948477690998522,-0.005901919506104521,0.27787564358680106,-0.20670205712190512,0.058208077010551716,0.05530509453478216,-0.3517327997764003,-0.03463802328851802,-0.24306911716094445,0.22839462324643006,0.28338869019871527,-0.032772737988078005,0.10422883560607735,0.16789861453669996,0.2035255892178182,0.23939842003023498,0.008665089163880448,0.04739905454390608,0.003637276499520107,0.022903230996345697,0.11626589889036673,0.3798856899862573,-0.33439545733314957,-0.10456036901374677,-0.27643913188568814,-0.32799500631387946,-0.2885127754147797,0.08011917371528728,-0.13679030487179708,0.2814931078454738,0.1576137285775189,0.18421738591528863,0.3748471274867792,0.17704215360832265,0.14479253857308874,0.2976062697314029,-0.054284360765504025,0.2690421345910734,0.031585924763708105,-0.17334008777207865,-0.05257557000024014,-0.0629884453899128,-0.07221387924315309,0.19640300004440112,-0.127734670897623,-0.24020357461749978,-0.1363404463924607,0.04880272482483896,0.03362085213798559,0.15992612434899942,-0.24792668524579467,-0.2742624256110415,-0.022815294041840153,0.1803105163716835,-0.09670328383509506,0.2612449213323312,0.2864302203981064,0.2840356007265864,0.12125205895060537,0.24601238079526716,0.26463451344750377,-0.07172384601802366
salinity,0.20410858704616378,-0.33668299957832737,0.019147261102368238,0.09321354836908495,0.2576678160913003,0.1358578953448484,0.2367721548314522,0.10761006820244129,-0.09226024741446717,0.11570100443339804,0.140879172021608,-0.28979421069987543,-0.038892468065050714,0.05179093179879344,0.10867249635681206,0.16641015259073472,-0.06988194713764226,0.11178914348249386,0.10493679813055234,-0.006167863117749194,-0.14222451111327214,0.073463540525636,0.1724526270363564,-0.0568166040332473,0.059655361038331495,0.2361801394726834,0.26975030780913306,0.14644152442088954,0.20890419558571244,0.1133728762684838,0.007902659980481135,-0.1526403993652461,0.01800136800568042,0.3279410569665493,-0.007140352719081063,0.3144146679050932,-0.40218489051491874,-0.007803287926943089,-0.5643306537328814,0.28324055378651947,-0.38830743709425103,0.16263548442619008,-0.35286805623665074,0.06398891292564574,0.25314260623155255,0.0843223385196826,0.1133702893905245,0.1690033987295695,0.04702121990273106,0.19606789514980116,-0.3785795552707388,0.059079305627372444,0.11063650043374591,-0.0793709220632258,0.05098614916474704,0.14898569149013122,0.0425254779561842,0.04883282523276662,0.03866592142979427,-0.3495864245315169,0.13528277743735834,0.11937457498526408,0.039774046711917255,-0.31457405016512335,0.05710245593831316,0.15476252623904507,0.043890298023580424,0.03279937191090759,0.172912118538339,0.1794727509709757,-0.3307378262267634,0.1463232968153064,0.10064822137234153,-0.20650426600080873
Chl_a,-0.19304217773999133,0.13151539650592856,-0.1182370033333257,0.4101247117009019,0.12558999231858844,-0.09087524364379482,0.03556156944635505,0.09931661374145867,0.03205615505267547,-0.18123956841414174,-0.02085942095462005,0.16687712398917381,-0.17475449095109463,-0.06607264576769852,0.0979611276786606,-0.16469795410779653,0.054122444238907,-0.04447265569897946,-0.16501419504179865,-0.015792611755803,-0.02663007160449448,0.15702987101699772,-0.03690776898519577,-0.04041925586151368,0.024102961983823272,-0.07783993665630899,-0.1352806981428764,-0.0893761320425859,-0.11433657518288656,-0.09272704718237629,0.1329902871682403,0.17981280251371634,-0.0181685578454637,0.023862377470800236,-0.1451532094753305,-0.1261758311828564,0.007261151008913781,-0.13795480423220075,0.13750327125360837,-0.15058714954123043,0.1590144956482598,-0.08449023318587003,0.25898160154909666,0.18410270445721882,-0.05157408722419754,0.12878815375839206,0.004222076358125298,0.14696111957434893,-0.03139814651891508,0.03975851690047657,0.11201556353560835,-0.07668103762005554,-0.07512252352570005,-0.015253996373704,-0.1357898084165991,-0.0986997783299583,-0.04496881189686912,-0.09788041145747614,-0.06012370834146305,0.2679870792791819,-0.14722829659950215,-0.03723096219055689,-0.11051845761967506,-0.010904588787337287,-0.026487207233931956,-0.07980868014450819,-0.08035298454024045,0.11986866007852623,0.1484809563597787,-0.03266765264121905,0.03546044845263472,-0.012002553816385103,0.17504866170831795,0.13440658253454085
Phaeo,-0.12610311686759107,0.10829527346593411,-0.07824465768998826,0.1669763589729968,-0.02680700097719831,-0.06135135095747234,-0.025088341260061167,0.08738100722882296,0.04073746734268334,-0.11477347656313107,-0.021082318745629984,0.036440619855109366,-0.11239592135188073,-0.046512765388631354,0.041219351404287896,-0.0961456227449868,0.16531485713861807,-0.024817964712560793,-0.09823513786658655,-0.013483527942883022,0.04091752889099043,-0.010232366942267819,-0.0373686729359831,-0.02709413888222837,0.02136972837922641,-0.05914593227485131,-0.1053317776736496,-0.06704459310342256,-0.03182969838609413,-0.06034017350924404,0.19602331181023377,0.1514847553495633,0.015500270944982956,-0.04436284859444673,-0.0941458850166097,-0.06843627514001957,-0.03376810891007931,-0.08679972583164315,0.0012710009089778058,-0.10452252345460136,0.035064797272738424,-0.04809616284853429,0.3486113934726662,0.4286171319065986,-0.05943779401600706,0.0880522128444135,0.0756103738933042,0.3222864299968148,-0.009451172445875618,-0.012798011659602593,0.09458614424753398,-0.049312544901768424,-0.025713390104983188,-0.014238071563570761,-0.08356349503041004,-0.06550409638000153,-0.0024003502931680687,-0.07803503668529041,-0.040285494172576326,0.14663841562460994,-0.0853735238564752,-0.022877174357941513,-0.06917247242026213,-0.03278708981135438,-0.012677185437931853,-0.046843106589061906,0.009444781708034818,0.028822832595710047,0.01903135853714608,-0.06050109816450068,0.05016685638549608,-0.03305064799529402,0.07655967887743838,0.03552700799154762
Chl_a_conc,-0.196303609327452,0.1398185788618157,-0.12050828750704777,0.3896321654048799,0.0981403198815182,-0.09295064005565504,0.023035264578034734,0.10710821355280015,0.037976170740418105,-0.1833182055517164,-0.023237494250997946,0.14998070643631228,-0.17722854907136726,-0.06809943611041726,0.09342927364907529,-0.16437200432677235,0.0903440874436692,-0.04407389275646965,-0.16520514000235742,-0.016919869943733238,-0.011237510705133262,0.12903466002792777,-0.041133501877956176,-0.041289760283263324,0.026038281865471066,-0.08140933244125081,-0.14217414466020192,-0.09323897994712646,-0.10462424628333512,-0.09423037272795762,0.16489042746547847,0.19209419676179515,-0.011040030328802315,0.007978225029385224,-0.14742240052954553,-0.12450760332816035,-0.0030788760679847584,-0.13938409881028024,0.11576878612708547,-0.15480288362022815,0.143006850180811,-0.08398976705517,0.3121053496814463,0.2709860512326504,-0.05944045253994755,0.1320296699509024,0.024085796359042757,0.21092080272718616,-0.028924020347007477,0.029897295013189114,0.11972548922023604,-0.07776500887402792,-0.07004538087089733,-0.016672736522707107,-0.13668753717626497,-0.10064694884463767,-0.03840000206433833,-0.1033635356109795,-0.06141394449838963,0.2647931158729242,-0.14678101871168073,-0.03746777442130579,-0.11156444406809134,-0.018061104258109396,-0.02567809952221856,-0.07971953322099828,-0.0648842461057008,0.1084511088616457,0.1298088144416619,-0.0438588227582125,0.04339557368039497,-0.019054364949843954,0.16773955907623989,0.12247596115003032
f0,-0.3108646171896445,0.18802004706557263,-0.18979363706341582,0.28941351964120865,0.19240113227138184,-0.15020182087688003,0.05490382063537706,0.20337669655930546,0.09769036029795072,-0.28279989297544283,-0.024737226985150924,0.2164250103282398,-0.2717197995426389,-0.0997381034378127,0.23368021773378164,-0.2640897992375057,0.12725174106459014,-0.06547000745773292,-0.2642055644018153,-0.02640296304296801,-0.00502873323711589,0.21964228090995191,-0.04201334803449404,-0.004392082795014475,0.0648704589037932,-0.12520787463132796,-0.19497251190397388,-0.14085341106401145,-0.13528644425533992,-0.15286238977048083,0.10953835392115208,0.06902560001901241,0.050481956656078346,0.0331492902617759,-0.22996138715728925,-0.22279388186077942,0.05980454105185336,-0.21483133432499907,0.2876114689294631,-0.2536811885039485,0.2639887625865523,-0.13688933573174183,0.3976260292898445,0.1963952370781184,-0.07215928027008221,0.1751782584710752,-0.026413768210985917,0.1463624671800224,-0.03740200705144154,0.1343494187598678,0.17936680426662743,-0.12076030675303824,-0.08358370450332879,0.019441577126882967,-0.2211991770835916,-0.1617929411236577,-0.07882008399276699,-0.16221305253859597,-0.0882265439702815,0.306349018558661,-0.2274424246346469,-0.0560039079618729,-0.16289464752363014,0.0039071883704417144,-0.0352693016233578,-0.12408030398213005,-0.13113869496700245,0.21609700333128035,0.23614543341300703,-0.060053822584686965,0.15323065317444562,-0.016029371552748483,0.274251580060936,0.11905812710834841
