,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
PO4,0.24624175344812654,-0.03567563233412925,0.09276537252592632,0.14606683024601988,-0.0428748588510995,-0.10104584054585841,0.0768184118538664,-0.027712592223300914,-0.017723247637779896,-0.0627468632976679,0.143209228768432,-0.10622109934905388,-0.09735148635505024,-0.03189384249541123,0.1614156080395808,-0.07670475271418854,0.09277055391269562,-0.04242944739233663,-0.037179681435142456,-0.005842592518451451,-0.011713122288222404,0.1521300054328884,-0.05438104390091626,-0.15077448360171236,0.05517964049185928,-0.06176969336824985,0.053961563844243846,0.035159137848534666,-0.07400615365671452,-0.13896310909705217,0.02512300240425305,-0.036466177339129956,-0.07659978807707196,-0.020623482410229762,-0.03899967165764621,0.04314743110213279,0.10826484138409696,-0.07685171777696936,0.10002501233429185,0.012622010944315896,-0.049399323223277815,-0.12709433590780753,0.04979042217042449,-0.036211333268436424,-0.007033851386748171,0.1133225531223417,-0.14099069567968348,-0.0003175333181178421,0.001935406112859041,0.13484129697815175,0.04918203310746326,-0.02884048357549874,-0.05873723031651537,-0.010752605120902805,-0.12993437862860677,-0.09868701418623513,-0.11255963963695019
NOx,-0.08217263416755943,0.10786610197409376,-0.013142504547561829,-0.05975732562697961,-0.09767172134098537,-0.07385114169113505,-0.06773865081807681,-0.0573420027038511,0.013736118218270619,-0.08407676169666282,-0.057860282465506646,0.08118257332854018,-0.03959185223939563,-0.08543306580694679,-0.07786150089951588,-0.09668423837714235,-0.05716816426975353,-0.09485510418769963,-0.045033259337387416,-0.009830981165116416,0.07697519128394131,-0.039776262522228815,-0.06632415332049567,0.06513619247083963,-0.04071482971128798,-0.07788097233750033,-0.12836316494112304,0.4061919203824127,-0.0923692600235673,-0.08713605273736998,-0.01256285892440711,-0.02087814340015502,-0.052517424076233096,-0.11293306815007455,-0.000884036299632063,-0.0675581821964471,0.18056535868996498,-0.10784530827685944,0.021140772972035662,-0.015221677550740248,0.2507940946122209,-0.08575619044130156,-0.01351551021362377,-0.05262967675176136,-0.051552557209835335,-0.0463320563457474,-0.07419156599682225,-0.005585208472088023,-0.022922924755545374,-0.05460828088468773,0.07108574598192455,-0.019559925422570245,-0.06501500386862448,0.06061199754098147,-0.07581022817845183,-0.06976265769406063,0.018541775748277124
NH4,0.039615028214833085,0.08529666334957955,-0.032949573389971495,-0.05980046983216778,-0.12492249748884715,-0.11160251962479123,-0.0705411637030342,-0.014938210555063254,0.07832649579950313,-0.051799082694168615,0.16469551692655435,-0.026441430159373745,-0.11766612166617565,-0.07372989263723659,0.044949931582924575,-0.13083402150890577,-0.07632661393101424,-0.05415332826220715,-0.10460743818083856,-0.009307582354931046,0.13366195568527633,-0.07966819977253561,-0.0926561452710188,-0.03351751814428974,0.05756298900629658,-0.10104294242881151,-0.021139122236989306,0.165569383130836,-0.13608341766451992,-0.13357839114483294,0.05968975984876827,-0.022069079662554225,0.012888187937818556,-0.07364900677650012,0.018019204345513726,-0.019620898743830318,0.4653195612039619,-0.131650402631716,0.06655940643156572,0.004776439598108323,-0.003383232177319363,-0.1290935341615997,0.060017558447833505,-0.07286699850204853,-0.06912440471348924,-0.025859149103962965,-0.10105808452036644,0.025913130825243793,-0.03461683750106062,0.06706525417132782,0.1335636312958603,-0.07625020110951997,-0.1042080872538999,-0.00027922334356872934,-0.08499146825817427,-0.10692613703549154,0.014220316729662678
NO2,-0.07566419142468045,0.1504596113096301,0.00870958085129453,-0.06398178824144615,-0.14059367902356876,-0.11004588916727669,-0.08101135468600651,-0.030560071109433644,0.032223071076965384,-0.12899270989433553,-0.039033589640242894,0.10152695738198717,-0.03953100560107374,-0.07304515666872016,-0.08057809885970332,-0.0882384046159602,-0.05004381615924518,-0.1258822524127648,0.007532086437887237,-0.0033592721660041756,0.08211887342002747,-0.05345235303103335,-0.08665058379578652,0.059554640530263464,-0.019638531685091373,-0.10998349833552595,-0.18929504920798695,0.27842180768438507,-0.08530109059253918,-0.12698108106724942,-0.018050839198522177,-0.04530278824544827,-0.04643439524069015,-0.15605277823018465,0.014232039149492223,-0.05282787280024678,0.24485681836639842,-0.10659101156178796,0.05450018825099283,-0.00428450023629288,0.17065133934366067,-0.12576260713278564,0.07581931745824433,-0.05389164603618611,-0.06202196070653146,-0.04697564533981925,-0.11253782143237281,-0.010591944719718997,0.0025464804614009867,-0.01753684580711211,0.08130626094671746,-0.01007365734326861,-0.058297930551034674,0.03397200790761671,-0.1027934537552122,-0.10300325882817758,0.058296085940223744
NO3,-0.08207324478832605,0.10687552354916358,-0.013476646974677115,-0.05953438472315774,-0.09670152975809723,-0.07305464547882137,-0.06734323429940538,-0.057646721225356884,0.013390258590542914,-0.0831075862449958,-0.05802987839618513,0.08063404209715214,-0.039492244240464665,-0.08542428058081314,-0.07761790617427818,-0.09658055102194993,-0.05714268865125033,-0.09409213959107923,-0.04580293428343675,-0.00991484620037516,0.07669302631793601,-0.039445133711472485,-0.06581369001590014,0.06506451487788799,-0.04096584242892988,-0.07714306363658266,-0.1270120415023533,0.40730855764387797,-0.09225336814354565,-0.08624439311719108,-0.012438621093827056,-0.020414260139920593,-0.052486254591388316,-0.11192076033867168,-0.0011360382047356735,-0.06763422855799676,0.1790250445833964,-0.10759229261783172,0.020525941417218915,-0.01536694908206761,0.25150462863350975,-0.08486532353074502,-0.014983748616754883,-0.05247468078947734,-0.05124543207942056,-0.046203468187658865,-0.07335801665685782,-0.005486800291952194,-0.02329305056665023,-0.05509301482202829,0.07073315919110516,-0.01966976638368039,-0.06496273350907297,0.060906017218525774,-0.07516368817468924,-0.06902624132099738,0.01782598947094184
temperature,0.3388490000682215,-0.11483865165253912,-0.18237020026193318,0.3009078987078884,0.34881720838328856,0.2026880363492079,0.34782194370564967,0.307315379338551,0.015278089256856937,-0.0949511375007264,-0.059194720214335854,0.052170915794735234,-0.26780969131886506,-0.2146803913027066,0.3193391723041695,-0.1699772162603828,0.2771233446758349,0.12920656514051768,-0.357613622984215,-0.0363411765597422,-0.2459513073113021,0.23093107090122458,0.2929056542579449,-0.0388331405892596,0.09375371462280138,0.1679805478642147,0.2642147866941854,-0.2996164559547933,0.00352019843908675,-0.013995137585078764,0.003937596590112678,0.023028393201465776,0.13409661648999027,0.37425786451624193,-0.4056672492244923,-0.15008170819416727,-0.29901730275284166,-0.04597132959288551,0.1215565859598501,-0.022341305619863923,-0.14042677897089095,0.2974147491880984,0.13113470394391008,0.27027705865316787,0.2539982109578536,0.17906867841912655,0.018854483860105867,-0.07179518936100843,-0.05604989760232619,0.18770972548640458,0.014590127522482142,-0.12820955162052852,-0.045302243123496524,-0.06349484679869032,-0.11246046521090644,0.2404754167002061,0.059680117807366484
salinity,0.25849048230969157,-0.30459058091457325,0.057128710753469134,0.18255631662877836,0.240965370769931,0.15284974243366933,0.23504059252285037,0.15904590765554885,-0.0933108581171623,0.11995012207259304,0.13960987628067367,-0.34741274271359335,0.030512645454461345,0.0326161312516146,0.12175733604953545,0.20340535646296803,0.09689282693953916,0.2872365092610459,0.10323504830987121,-0.006949035734709945,-0.13833734819326945,0.07420878725113533,0.1772431085918479,-0.03895484222286316,0.05720841752321787,0.24486483845943618,0.26195110346455147,-0.5718555637978415,0.20592815636848577,0.058571881186688136,0.008069105301093532,-0.15290246754238734,0.03061122266690178,0.2893300810184788,-0.0426177286807157,0.31888814696974965,-0.3597054639855545,0.1259422570503519,-0.3478658975645794,0.05816155340353332,-0.3909768652455968,0.18569326239367162,-0.35885209608855817,0.0705477245225622,0.14904068772701357,0.08617868946568794,0.030230004521630213,-0.20881685261069988,0.04662227492977715,0.11993371516038326,-0.4231048824282597,0.04488328993160423,0.11986757173484452,-0.08238291613886167,0.04014566273333679,0.14602607738786022,-0.06719725825687059
Chl_a,0.07302304930301899,0.16188067921387939,-0.07967025684636861,0.14511587252111202,-0.05858901652301796,-0.09840923950107341,0.03612922835611519,0.15628613979158476,0.032562213836826046,-0.1851331563177082,-0.0203827990986467,0.2707829978348313,-0.11670313940860638,-0.1386820378715259,0.16980352454825565,-0.20531476201044363,0.393056137389283,-0.15184991615067034,-0.17472677138966553,-0.016054149371326362,-0.028450257035656217,0.16034116920893557,-0.030849409960485456,-0.053324994628951496,0.02131129637374134,-0.08441991014242442,-0.10278438048050836,0.13256464585851346,-0.12129230553464844,-0.11497708814441784,0.13510148072148584,0.17981829558473245,-0.012400828520570742,-0.06059584131171224,-0.17036285149507444,-0.14204450295183646,-0.027600433322044038,-0.1713150133704113,0.054624662684489914,-0.026276418689112978,0.1584128086535589,-0.1014814008739768,0.24497610029468542,0.1425284163487835,-0.011749560259867509,0.1302672127680295,-0.13476188401912134,0.13469185394877087,-0.031943732902598776,0.09557287227266781,0.1260438701556657,-0.04623280479129264,-0.07967355656525313,-0.014542774158126735,-0.08720363602006695,-0.08895882257638613,0.06759116589253594
Phaeo,-0.023459681457303195,0.03214838507838025,-0.05171607361643585,-0.0040540769590208785,-0.06595787140270198,-0.06509186112315106,-0.02439737031939162,0.3381377463251152,0.041490542753956354,-0.1169541528462047,-0.02142479615901962,0.1486690278978956,-0.07328764904276563,-0.09091446949530727,0.07352563757784755,-0.12582687164638826,0.2166162527995621,-0.1030924424238994,-0.10361110960657827,-0.013700962667941328,0.03997681543446936,-0.00991724700305529,-0.008444785307041907,-0.032538381718490765,0.010336837640160404,-0.06365330556709765,-0.09653184549526939,-0.0016356669247042238,-0.041796130781320245,-0.07429312903259355,0.19932087211417654,0.1514324270710412,0.01645481244110348,-0.06445999480476766,-0.1123832371188187,-0.0821596307325407,-0.04221887731984302,-0.0997625688964111,0.06276395609305803,-0.01250603919025859,0.03426754384518975,-0.05964848127766045,0.3590021859290614,0.13820815343818355,-0.03246458838516235,0.09115087700607362,-0.08691903785220811,0.03600124987204632,-0.009821174955598581,0.08167875393622782,0.09966163691784613,-0.005593357242650365,-0.0281291558524566,-0.013896290171107868,-0.002751425033844193,-0.0673646042267637,0.20346761796919655
Chl_a_conc,0.05492378395163965,0.14462046668781758,-0.08092721608503026,0.12071227557161401,-0.06710031186222166,-0.10029106840228252,0.023699492533499227,0.22305490042962284,0.03860556252759689,-0.1871790169857643,-0.02293045027271188,0.26769174870356177,-0.11787401510824615,-0.141112441770289,0.16251238475435112,-0.2065304556931863,0.3887904765414012,-0.1554743578793199,-0.17481863926597363,-0.017198483037867866,-0.013020988492594601,0.13189985288433062,-0.028189984571316693,-0.053602223019261624,0.020697496749435912,-0.08815727190131789,-0.1125052213498677,0.11083350958338625,-0.11317071194910787,-0.11669829398057296,0.16755848809935908,0.19208459132531958,-0.0059391344886903594,-0.06837794749951825,-0.17353865749617947,-0.14155647576834546,-0.03463839973775044,-0.17090916486744684,0.06290482293794458,-0.025454661960393726,0.1422851836209597,-0.10139106564764383,0.30317175342673036,0.15718984270517564,-0.018682776615262478,0.13411306623247804,-0.13673630088481237,0.12284426584496691,-0.02948251999675986,0.10241645123680496,0.13288008047814698,-0.040328497659292716,-0.07452193589893741,-0.015982865317072124,-0.07394828704932964,-0.09297562058514447,0.11201532073934539
