,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
PO4,-0.014309765175639253,0.09932826535184826,-0.03497131947279292,0.27033189801663193,-0.03340516171309295,-0.11810200540289621,0.14024570012625465,0.014552028605900092,0.027382129918543927,-0.04973540050736254,0.16413112111328,-0.03850218459967341,-0.0516801947754517,-0.21309787431544314,-0.01749263706216543,-0.021616950413316564,-0.08972743878024703,0.014642912906096955,0.01365512485529086,-0.003368555297395415,-0.2060443114786611,0.1777082322470676
NOx,-0.09833831113228428,0.3498300970370113,-0.028958404901990784,-0.07742047951369943,-0.135923595240675,-0.08514532235022579,-0.10702314383809276,-0.06478351162043623,0.20367856453593253,-0.07261093835473742,-0.04280699877476184,0.3225985587910025,0.018241877687674084,-0.11906148471960691,-0.0667397389256354,-0.06106371336345494,0.036367190916122866,-0.09434283437988289,-0.0003797328366421885,-0.03664168408627391,-0.10147807544795978,-0.05525548314522952
NH4,-0.028434759729697313,0.28678129953768305,-0.028869238589123915,0.1115030696598417,-0.13792237552223255,-0.1266105689613897,-0.1141125207712633,0.025621298675952184,0.24371094006890204,-0.005856022819272927,0.21107154302524112,0.056391255374273405,0.020891581776987536,-0.19249956031316948,-0.09753095030960847,-0.07048978328187802,0.06328962625576623,-0.005778304611597876,-0.038352949005137464,-0.04870431076801733,-0.1804517960198945,-0.08410435558406595
NO2,-0.06539520109716943,0.32497491629599495,-0.04716951799537994,-0.06619442380434576,-0.16502540688168765,-0.1262837368518082,-0.12496520265497017,-0.017568743427737045,0.1934715991515762,-0.11207804007833616,-0.005099329147515212,0.2660117658584728,0.05036400646088724,-0.16603349182015148,-0.049285074854626465,0.003091457197911234,0.08848974217086422,-0.0922350663305249,0.0387149934593137,-0.0077917020266929605,-0.12957361886161284,-0.060678476720303284
NO3,-0.09864245808378941,0.34935898505069507,-0.028578494035859763,-0.07741251793813556,-0.13508862972973626,-0.08423696815540238,-0.10644933964963044,-0.06541299147171846,0.203332549325909,-0.07176255415431612,-0.04333242959095816,0.322730380113015,0.01765522518630023,-0.11796880544455639,-0.06686368855418204,-0.06198758153592335,0.03539806647222325,-0.09413849342613433,-0.0010363318784422956,-0.03703380116194329,-0.10074758602111404,-0.055023825654649056
temperature,-0.2676754367106001,-0.18049932398269347,0.03641098864073894,0.3771689687260912,0.5510651564259089,0.25174049213225913,0.5410016604761081,0.24290477487294926,-0.3132130945124987,-0.1058423642549347,-0.0964507448666425,-0.1846726111356784,-0.46883904402261184,-0.020902677104535368,0.38693295136354305,-0.31044591358874085,0.07830975324294975,0.0012869763245667212,-0.26118377488989386,-0.08465796571771857,-0.03179842636373257,0.2952837371936152
salinity,0.06623937216378716,-0.7511907134744458,-0.2189741193331527,0.12472304842918801,0.3703814122330255,0.16705023581844736,0.3762342520579327,0.12020238324134705,-0.2601257019785633,0.13000460031669897,0.11430418228168066,-0.5655703327660577,-0.025248489289858782,0.07811994745451058,0.06750908233349018,0.1891392484702321,-0.1785150459514555,0.412344528773073,0.03433422193823879,0.09252660742095346,0.2049685895503313,0.103591806664837
Chl_a,-0.21333794187997882,0.15117670285889995,0.22701427183283734,0.20888010788653966,-0.09305066801746698,-0.11251514277720805,0.0752375159742109,0.17598616373286743,-0.03768807627956925,-0.21781938125293362,-0.011189557255021014,0.2767908879982879,-0.18936069350304774,-0.14904149434429365,0.2886996317239322,-0.20938622533483478,0.08609173441260923,-0.17538785387523192,-0.08677247928184598,-0.05123897739042144,-0.1772025440875576,0.22744071796770488
Phaeo,-0.1264989517067413,0.06204633408800469,0.13670035687843293,0.0574193382563139,-0.08390403680108421,-0.07682446463006434,-0.04796959308098707,0.33459133325228574,-0.0127108484362591,-0.1333926284561151,-0.027400742864155052,0.088103801901749,-0.11956157428984836,-0.09215827982240937,0.2558422851824537,-0.1194122462080345,0.12031842063353632,-0.10869298755386751,-0.03289252332262753,-0.009476263090177104,-0.05352073159963505,0.032652166513030365
Chl_a_conc,-0.21344789121903243,0.14375791625027196,0.22769962337255195,0.19093845922872799,-0.10090381432713258,-0.11531938763853411,0.05012385210106443,0.2386280813765544,-0.035089518188169175,-0.21908257823629657,-0.01683696075538592,0.25628066493548496,-0.19143609064199668,-0.15014632949485107,0.3118480246364378,-0.20820542432162348,0.10495531385902043,-0.17675420263766434,-0.0817750415832527,-0.04558569744823139,-0.16328840020855534,0.19978997302150864
f0,-0.3177326074796886,0.33561748947541364,0.15393746652504706,0.3407021065064478,-0.12809260417158586,-0.18587746744835193,0.09020446853552663,0.20312295812949066,0.010331372430422429,-0.33434836405967905,-0.04459296114560844,0.3976742982651919,-0.2924121107043932,-0.2610783825624233,0.3992744200658123,-0.3331367913397657,0.1804817361997251,-0.29979575318928187,-0.13804083480130308,-0.052963216860817994,-0.2337372095197892,0.29119840875812897
fa,-0.3146052565736973,0.3279111966537402,0.14994635050811977,0.327648090467639,-0.13335227140321215,-0.18862596562449357,0.071047490001428,0.24623129506333213,0.00937555555254539,-0.33180173724214657,-0.047244235258665813,0.3718116828513415,-0.2923380491501229,-0.26493778261027034,0.4133445489306256,-0.3283024738715191,0.20140384177887052,-0.3017001675202403,-0.1347036369622106,-0.04253449660626418,-0.21569256908694978,0.2636433202352034
