,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78
PO4,-0.03731035003977945,0.011194481833506183,-0.11821785506700429,0.10574894893688487,0.17914009275321477,-0.08626334521735912,0.07346940365102635,0.1500411881666569,-0.07410529083745451,-0.06504188097625087,0.14280634659717956,0.002689718126354865,-0.08666202403040438,-0.04758381829786333,0.19260073183092763,-0.09960002213462193,-0.04936243668710628,-0.09765023038804647,-0.042465482093099576,-0.0060181229294813555,-0.015499352998732825,0.15141718713474187,-0.045762976853204684,-0.14747213147194962,0.05464157517384509,-0.05374468933522748,0.06254723045669827,-0.08430288783840749,-0.026245631425392817,-0.14104061967169812,0.02470747372196998,-0.036601820059399985,-0.1320730635431231,-0.029387066171004835,-0.023217845310023737,0.027448236004087762,0.07183041830269798,0.00016363221319410726,0.042083875073803366,-0.030818092000238426,-0.053364203433431026,-0.024165741879932475,0.04502077116263296,0.025412160915946457,-0.03279780464766008,0.11108134763863031,-0.06057672091397581,-0.009230674183751956,0.001870024309299441,0.11939329031335952,0.045983194265059806,0.048353872538945186,0.13211421416473845,-0.005347650174224785,-0.1583487086921288,-0.12255712988305707,-0.10996395664222608,0.047888742583055505,0.09704578593118898,-0.06841645287265256,-0.09226716069792675,-0.01632617593984076,-0.09781787511473669,0.11095187057417893,0.012556404475814568,-0.10158747809313093,-0.11494703721478082,-0.016373658261688663,0.233761271306614,-0.0416538581241469,0.10474556583510493,-0.005193150586298355,-0.09952144286843358,-0.0077583271011845475,-0.03145092927850331,-0.061639555047942274,-0.10511542148837344,-0.03262285016681733,-0.015478664973132486
NOx,-0.109041919027271,0.06558788791481578,-0.06703211357998902,-0.05610332500919769,-0.07924819386585968,-0.06674916405846497,-0.06942305065704898,-0.061651901125652345,-0.053889233898731036,-0.08157261782696655,-0.06062844171521523,0.014893507439137432,-0.0214715519261706,-0.05166554926302663,-0.07440054367245705,-0.07457781295047261,-0.044674123647590325,-0.06946188097318298,-0.046916287173048035,-0.00983917624060536,0.07620909432031905,-0.03914877117727715,-0.06380245534690297,0.058328383653759475,-0.042456551621414956,-0.07084657163348497,-0.1297928464676677,0.1381695292980789,-0.057539164511007046,-0.0789495406850793,-0.012320857219443542,-0.02084870094382826,-0.047019490326896576,-0.06836077422588692,0.012360049647503627,-0.06796841485342012,0.26186821265710913,-0.07588614231474239,0.3873524266646354,-0.09005586256525477,0.25822152282403815,-0.034526724071457515,-0.013163368306770677,-0.06018461159718684,-0.09648443791665093,-0.045430534407662766,-0.06025524285524719,-0.057469722668615816,-0.022826012014913043,-0.05058635026971939,0.029305831899676837,-0.023477692156128712,-0.11870141468579302,0.052374840267473896,-0.09560054783115125,-0.054402810175640595,-0.0691315007632717,-0.011844407973157412,-0.011499691776322134,0.014347372524671057,-0.09881242717957714,-0.038597791805116834,-0.03882122819117398,0.10884995380933037,-0.014809795382164263,-0.07301695772620781,-0.11112552320490243,-0.03720996292454122,-0.05626313496259444,-0.08585353308987106,0.01603747969921087,-0.04995234805783395,0.1651322098487133,-0.002600657955685041,-0.019977105474613715,-0.04671663456243635,0.019865975399317472,-0.03279066212241093,0.01306440388856793
NH4,-0.12478060418863565,0.11862206540015247,-0.06102736841416058,-0.07696050094982802,-0.03016486951127675,-0.10639452459043997,-0.07303873368871125,-0.056181348753124576,0.008408875307448377,-0.061215760235498975,0.16405910678986768,0.02672707581028854,-0.04541906423304526,-0.05330532309125935,0.07495593803602252,-0.11790605942692692,-0.032437377922999264,-0.1050977205399634,-0.10653235556357309,-0.01024932785121954,0.12950165606799086,-0.07879708850637857,-0.09018136619330536,-0.03460653169801428,0.0520450880770347,-0.09344336369683037,-0.00046239662373575435,-0.012047262451056742,-0.07971236204689086,-0.12803087835501104,0.05936392026787343,-0.021980039582206408,-0.02432376863101315,-0.06083291489923706,0.016312720728888366,-0.03391940689682589,0.3149063794944963,-0.06715855476383972,0.16274674443174006,-0.03528856615393901,-0.016949828318185683,-0.042936802294169324,0.03159774443158726,-0.04566470772301581,-0.12470194594921545,-0.02668316797946342,-0.09930640460388238,-0.006902987264542486,-0.034187989074081986,0.06561368974495914,0.10483192554049965,-0.02477105985455696,0.026917673460845663,0.0007736363345507945,-0.15369919325640571,-0.10216827873404336,-0.11014368607596478,0.15141574180589362,-0.03312886158628977,-0.006891971941215878,-0.12726431088456075,-0.05015962728295373,-0.11641848536420463,0.4481932478159959,0.004981689884630042,-0.1109299031909386,-0.15742817609069587,-0.06847581615660722,0.02305681069955487,-0.06711408091222239,0.06083766958348144,-0.06709567241946629,0.015042979793828647,0.026820443781287534,-0.07698788829335226,-0.05466071870655746,0.023211980160044016,-0.006411714672095394,0.07943312119080999
NO2,-0.09604117904426607,0.16312181257906,-0.09062140969805216,-0.052407044078108714,-0.10136360225705313,-0.09923275007378385,-0.08377193353803261,-0.05772478927525643,-0.04784128477834902,-0.12500748032129202,-0.04309705179881414,0.05268429973123766,-0.008498334885650854,-0.08466950195490647,-0.07739403906742612,-0.07799287842549409,-0.02491438273543884,-0.10235688117689282,0.004667038460950934,-0.0037350824086314657,0.08034254432863425,-0.05311879156246923,-0.08712872590898027,0.049514009993175886,-0.019616265508194924,-0.10080200386369297,-0.1931970069478394,0.11574751562843202,-0.040656187621324544,-0.11313971298908146,-0.018078093958480982,-0.045394369565011514,-0.04372157933846986,-0.10243090380805853,0.017257792295905086,-0.059547456885247416,0.2596669764748359,-0.022190058507887196,0.2621122031348327,-0.11681897984803728,0.16353962484608725,-0.03760743083976914,0.07390276863469956,-0.05155635577672601,-0.1359428349773286,-0.04672355433959336,-0.05276911469702812,-0.030808027512462678,0.0024103626311369557,-0.014010097783012309,0.041431711596431865,0.023771287562562776,-0.132584358731599,0.0281378203948204,-0.1303067123957279,-0.09522994958219211,-0.10357270524268453,-0.01234131103456352,0.010999264397754187,0.04621928724658346,-0.11939164760794499,-0.047438238812867295,-0.04429406128944841,0.16678138360934341,-0.003938426095056996,-0.10856661727573799,-0.12498660420284792,-0.046823025992575096,-0.02401145191150304,-0.11835748231000595,0.033032139039923816,-0.0604162639391351,0.17502595527692905,-0.01533810990888334,-0.010185177545718602,-0.0510516781632195,0.059010324911368914,-0.04782020070104926,0.031155780781337263
NO3,-0.10898343436574384,0.06378068387030088,-0.06646497019592684,-0.05602289662075667,-0.07867479106850168,-0.06603313996264573,-0.0690052517836007,-0.06156125232961222,-0.053853987623980026,-0.08063471872683296,-0.060769215064493204,0.014220019955458824,-0.021635183738558786,-0.05097911105456373,-0.07416108838285285,-0.07433081638106101,-0.04489292876150183,-0.06873204201788205,-0.04766465863781046,-0.009916837244539387,0.07594586842848818,-0.03881429344192428,-0.06324794488037119,0.05832838491902624,-0.04273280723858818,-0.07016265603204988,-0.12839650606623026,0.13819547402568266,-0.0576768837831868,-0.0781738022560003,-0.012192705658369782,-0.020382856926287992,-0.046955450018011116,-0.06761396857303345,0.012246254961216597,-0.06793729669251197,0.26123964111562203,-0.0765964166045506,0.3884743965065748,-0.08937681630991794,0.25915772340191745,-0.03438715001430759,-0.014594342905047422,-0.06017676439086145,-0.09557552036171507,-0.04529331438888422,-0.06022800580198009,-0.05777209421269318,-0.0231924646310431,-0.051072977974664195,0.029027390183637265,-0.024212735288340982,-0.11816620096381222,0.05264937910381533,-0.0947738083247079,-0.05357783043120106,-0.06837649474533439,-0.011805945003680887,-0.011848889990655052,0.013774827309412175,-0.09821513589271777,-0.038350992738235085,-0.03863050369526395,0.10759889444796625,-0.014955006927136092,-0.07223343200554141,-0.11060993301352492,-0.036953696108179224,-0.056662595613584374,-0.08508860852192512,0.015710870684055057,-0.04964938251235416,0.16454607941382626,-0.0023798068262782896,-0.02009102720828481,-0.04652497950483764,0.019157082773462532,-0.03245452407369041,0.012726905066843945
temperature,-0.06824534322966885,0.007435368500948139,-0.04600468720697406,0.27412410180564917,0.36867520150841443,0.20103878967940758,0.35281806281938455,0.28308134074638297,0.14530958363133809,-0.08801715398376597,-0.051026959379943546,-0.08912540238815506,-0.39463906814572164,0.0059107201830692555,0.27223264892445503,-0.199943406717077,0.18899933315002915,0.2408375192538268,-0.34876685910415456,-0.034396556849248056,-0.25109074202210524,0.22813083644771673,0.2868826450622502,-0.05468027430070023,0.10436680345898944,0.16939909827739574,0.1885439176881836,-0.010757903495946197,-0.030121980993705597,0.0361914058207058,0.0035641705228438123,0.02331638255620302,-0.03112587210193741,0.20001850587577727,-0.3122470857058641,-0.04998333399828674,-0.2705511122199993,-0.3146623300950111,-0.29708655093409775,0.07712070104861952,-0.1284861738415323,0.054913631111297365,0.15859983299650363,0.27648189877363266,0.3772461843042499,0.1766618012399279,-0.058434338545104485,0.2991629818859828,-0.05445916430164438,0.17662182810855492,0.05032271603261587,-0.3165458024101284,0.3840174069999306,-0.06103984387641053,-0.07898217333710156,0.005759992286968693,0.28168616352872455,-0.2273769224832633,-0.17181826507974562,0.07775779124692794,0.047532423454172114,0.15936948965645176,-0.2454956361415341,-0.2737157457295831,-0.02276997017128149,0.19554060973663473,-0.002643623000613089,0.25861084440065174,0.269356715364103,0.28059326321462147,0.12969762308799762,0.2452912198390467,-0.03441110521194496,-0.05953572218597452,-0.1273655438942554,0.1388745341033733,0.06504844886291736,-0.1400176226219087,0.012903895382980021
salinity,0.20324687852921455,-0.339089826580269,0.039523874727615156,0.09426762473024641,0.25554564632835364,0.13246369321556473,0.23854721802271678,0.17351534169633437,0.027620021473190252,0.11556551881865168,0.14115002991490067,-0.15643079851543396,-0.036720071946970405,0.057588523481223744,0.11443078910677595,0.16456976282782237,0.06176947304455736,0.1470373750645142,0.10882861303964098,-0.006019443979001672,-0.13793142091608918,0.0733712246176077,0.1746731670933715,-0.033314802309327485,0.05988283840894844,0.2305121739928233,0.2688094323747501,-0.3953304118931149,0.1888162576354943,0.10662522355015562,0.007815383555551314,-0.15233496145129105,0.033557241397343326,0.15858200043324885,-0.03963516597270989,0.2928050041808897,-0.37903149958797455,-0.008027620936306077,-0.5396409622280942,0.2842407457611178,-0.3800701612110966,0.1112609978465231,-0.3455256064475444,0.10920615874320258,0.249967298880344,0.08355917620603488,0.09400794621580487,0.16657510978214968,0.047305189834092494,0.10381566813956808,-0.36933496873357063,0.16269392513529643,0.3277516473245309,-0.06599085028872212,0.04713849173595766,-0.00819893131721059,0.16095754965178738,0.03538853241880996,0.05628417907448252,-0.2741912869108978,0.14188344079714743,0.11868865710431625,0.03471287518154234,-0.31702127617856035,0.056786715511826714,0.1488382679598858,0.1971086742457768,0.04218656434668079,0.19440357030720634,0.17803903815625244,-0.32913557504623725,0.14609064496798985,-0.3282026570672648,-0.2211057129081214,0.04384211870920131,0.1157612561439704,-0.07073366333862419,0.04068758565375628,-0.09063379613586663
Chl_a,-0.1950447803012955,0.1080547156810196,-0.14794170693346237,0.41387317063418655,0.1263735769353088,-0.09037658925656039,0.03282901068885069,0.14672578713679155,-0.009271959060132411,-0.17776403136299823,-0.02102396600541596,0.11349195849422751,-0.17301233014159156,-0.06534464141885538,0.1702086067816063,-0.16137043718110466,0.17496932874187848,-0.0891650887843502,-0.1762194412973831,-0.015815592962311144,-0.032363520580680614,0.15637550215198304,-0.03691851314387896,-0.06237221254023176,0.022850791751048163,-0.07718574873556819,-0.13449978602040474,0.2720107621043926,-0.1033768883672184,-0.09763373304957076,0.13282608295294598,0.1790436991565433,-0.0180962893747909,-0.07668645934582521,-0.1361009427184038,-0.10416635769586742,-0.003393494544008108,-0.13900849691773903,0.11417210916671212,-0.15137543906566087,0.1449395832313629,-0.044407667189501,0.2571514120256936,0.09609359420019364,-0.04918378583386602,0.12919361946102564,-0.07225445415057027,0.14500073641793015,-0.031500587633131155,0.09530777407885357,0.12189467809675328,-0.14714002682236332,0.023259191268003673,-0.022243356035016513,-0.1351527274436547,-0.09362251655034622,-0.08384450192920076,-0.092288246701805,-0.07576788779586927,0.21314559011562767,-0.1467248194017172,-0.037183829522847225,-0.10989182009118757,-0.010060826465634172,-0.026395378867553245,-0.09922106723800168,-0.13269379750799143,0.11779689622006655,0.04128717069202621,-0.03392000605208263,0.03940239679951269,-0.01222574695077491,0.17188651149427203,0.15176288007454017,-0.0464160307452775,0.003058713800092085,0.058666697173664045,-0.06110020728753901,0.031829418772985944
Phaeo,-0.12699388810706833,0.09299744103733966,-0.09480732711073409,0.14648619138351357,-0.02634901730755132,-0.06077347069820574,-0.02609882686556623,0.021688161119743855,0.013892457643871186,-0.11233568792982179,-0.02185839382692705,0.005269918909993664,-0.11131778403152374,-0.04674653952477678,0.07312042716027667,-0.09440797646206253,0.3918865561257533,-0.06689813076531245,-0.10478884147438511,-0.013480911501598834,0.03705130359320656,-0.010169236476182649,-0.03823445395490083,-0.039336594026204576,0.017536589875790737,-0.05935135040109284,-0.10477656600782462,0.1279536973934165,-0.001355541637053868,-0.06500067168805114,0.1968370338354183,0.15129186599750893,0.11476423118294629,-0.04667904381292495,-0.08854649007399992,-0.055935224665825095,-0.037574838192891855,-0.0849095790405687,-0.00680524487763198,-0.10448343987652277,0.03794784794520077,-0.024783461570537783,0.3560901190867005,0.03753694578277576,-0.05917383780963627,0.0888069982663191,-0.02947984410795012,0.31332346426201474,-0.009201218110591897,0.07820928666390058,0.10440857230682993,-0.09117993796839641,-0.044232508416357084,-0.01679627462215542,-0.08314642525666024,-0.06417482875001482,-0.04785808387924378,-0.0749722312222634,-0.0487728892007154,0.13887495912582332,-0.08627029985780704,-0.02276550486271868,-0.07142669778286208,-0.03368411423489545,-0.01258071909641081,-0.06565643704170315,-0.06040517514581019,0.038747589752389205,-0.012689586794479294,-0.05819837514741401,0.05175227086128847,-0.033023816035846434,0.07555837655884662,0.06178229168435344,-0.00506512812378436,0.07639929481473029,0.17720237540871883,-0.04045674559783709,0.03688247943786023
Chl_a_conc,-0.19822664413952595,0.11596904434579627,-0.1499428303027197,0.3872119793717374,0.09892250340923908,-0.09237506038734708,0.020466963573611614,0.12905727927152488,-0.004008823600859936,-0.17973846403865545,-0.02358645987823747,0.09669954355010825,-0.1754732319278537,-0.06755184344499024,0.16274233350307718,-0.1611067277653261,0.2533403859743883,-0.09302203465160735,-0.17639158553490764,-0.01693845007958138,-0.01710067166553687,0.1285025185655169,-0.04137773455827842,-0.0630435964256837,0.023945800738346498,-0.08091599931519089,-0.1413677897654932,0.26309446038520085,-0.08714526480539335,-0.09961531585360013,0.16497366107128056,0.19139618947651982,0.01598848203983594,-0.07705409530945462,-0.1383024814803317,-0.10263607094693489,-0.013056841521568698,-0.13975508168364892,0.09398991994662739,-0.15545397425078977,0.1319752992065235,-0.0440099661220726,0.3126008518061546,0.0908611929564312,-0.05736226614868875,0.13257508610983343,-0.06866111915213047,0.20684016905659752,-0.028942104699955257,0.10125134314179499,0.1306867895822063,-0.148284398793672,0.007507306908406144,-0.02323477742390369,-0.1360394476673959,-0.09602384281618452,-0.0833830441841011,-0.09783724356115309,-0.07685187675503422,0.216648717349161,-0.14660202253901478,-0.0373978719892078,-0.11165085353786977,-0.01759653223240193,-0.025574808833027707,-0.10112591865437762,-0.12779706336276023,0.1094083611128212,0.03120993965916275,-0.04428447817777751,0.047135260385875316,-0.019234428864258475,0.16481314378820588,0.1441782326544817,-0.04033879353175107,0.023323575012162475,0.0973882192407165,-0.06228016597164876,0.036738527009206524
