,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
PO4,-0.025977884595924355,-0.09952495259598197,-0.15017495082829885,0.08206934550270037,0.1813894785024498,-0.11695047432650792,0.07734513595185318,0.11520398874419924,-0.07198655606632784,-0.06634768886625843,0.1399967264634897,0.0014267840948660403,-0.0848489717060033,-0.03545100457108054,0.024588193417771527,-0.10218724214927902,0.06850169149955827,-0.08444934098041434,-0.025984735532880904,-0.0058924600189462755,-0.013932366632445549,0.15185526109525033,-0.04513065695375287,-0.13885341965163628,0.05441978639813511,-0.054207500262799524,0.14209523222439985,-0.09627690247586046,-0.027415681892232036,-0.13414146219263992,-0.059976273681321766,-0.036541848408761214,-0.14086476836326411,-0.037392143192513126,-0.008332920642101517,-0.06566986129301763,0.07204965815472539,-0.008818626188195575,0.043218979249360946,0.03394729237280625,-0.053336608242383066,-0.11087851501715192,0.10202006595064278,-0.08152393235698066,-0.035925423512565766,-0.03095939889466524,-0.016750052059847944,-0.0100671186556772,0.002337947947703467,0.223087735557762,0.04413148959713213,0.0533059308770228,0.15022381649739772,-0.005192727896197166,-0.12549189999967367,-0.10019398375250696,0.09941358393960835,0.05243838146744344,-0.04228555436382196,-0.06873099525522836,-0.08712248703742365,-0.06490284352192546,-0.09510765566556487,0.11053306298307079,0.012126052593258356,-0.03384839382399624,-0.10736146060569968,0.04986491519128217,0.14674024647800593,-0.04514294222963858,-0.08168539484952597,-0.005033880741399185,0.19764734569670428,-0.007778722343888794,-0.03236343909278367,-0.06489688341724204,-0.10612227149234814,0.044311570170011486,-0.0155934136882466,0.024753022122790416,0.11214576189934707,-0.02361556734025308
NOx,-0.11291630954899096,0.1716421238143574,-0.09409526534354737,-0.06770268239619932,-0.07894543231890497,-0.06549603711444738,-0.06746228507651825,-0.051490419674650935,-0.04987308439700994,-0.07930361615286804,-0.058983086800119794,0.017751189991931326,-0.02017014221975583,-0.06741037542806243,-0.06181698922530326,-0.0797584246480638,-0.05732767664107579,-0.06535675224484883,-0.038715213886008105,-0.00980685461610284,0.07679392740576896,-0.03941567615552204,-0.06665961059781919,0.07072207932314634,-0.041106231973175436,-0.07118650390208707,-0.11414292316692193,-0.06689150164039682,-0.05739686610589845,-0.07506873845987574,-0.05996763412161099,-0.020894345851928873,-0.06510644915410063,-0.0622768904210922,0.008844373417897797,-0.0809845774284399,0.26530632493175343,-0.06140101197116457,0.3865059365831332,-0.0893643956328942,0.2570210545358892,-0.06922181015278117,0.02549152698237967,-0.029264298255426296,-0.09759896623309275,-0.04413413867765374,-0.038432765861395796,-0.055684519045806256,-0.022505901919121274,-0.053287529672599365,0.03429997309209229,-0.05579931418686159,-0.11160579668006679,0.052552318644664905,-0.05680818603972015,-0.07353305853454575,-0.010462790206879732,-0.01147448770442906,-0.030913086322418536,0.015665120957537484,-0.10036389400607383,-0.08329902798030694,-0.037226645579805505,0.10589246880448525,-0.01493594646041613,-0.042189934928361615,-0.10544733369527287,-0.015129089844049844,-0.06120944754947484,-0.07379817320768717,0.13062198629900218,-0.049282186521205265,-0.07504068626948909,-0.002595866597990189,-0.02006792028791421,-0.04700151041195974,0.022166153337152668,-0.017115275006512852,0.013824636457450128,-0.011989319364426976,-0.04621272818711493,-0.03399410124343594
NH4,-0.11954141901485554,0.013596480082409122,-0.14628503398660958,-0.07567624282594689,-0.02487589438742232,-0.05752610912064471,-0.0701882407868355,0.060344072624544824,0.018921102876075655,-0.0635598463372389,0.16339943785382965,0.027574000739117827,-0.04177670446759575,-0.04766667140997613,-0.044726550263034,-0.12650352896795763,-0.07381003845431915,-0.10479222317383187,-0.09518837334347743,-0.009777916480779313,0.13163520709948023,-0.07925956727825356,-0.09105284664736042,-0.01980942935105463,0.04904141456028721,-0.09358585908908953,0.06885414399230522,-0.10243686876968178,-0.08072183719866682,-0.12072987211199973,-0.09893097894812344,-0.022043603672059785,-0.08189073073353692,-0.0624917149562503,0.00954557354811774,-0.10692429575166267,0.32734252489886473,-0.07605910873883999,0.16393438458862336,-0.0014018978486770826,-0.01699786453744935,-0.10995763806872393,0.07620793347464523,0.005567900135390374,-0.12639859096856154,-0.07272547701030702,-0.05093288125129178,-0.010694237187940561,-0.03384387874145746,0.007550467914784857,0.1104779147894195,-0.0144261901292754,0.04994971779298081,0.0011569339057318426,-0.10420822620559234,-0.10996775474773972,-0.03420108264228668,0.1448003134880647,-0.016567936494491065,-0.006067610787602734,-0.12114614125650532,-0.09150872274558736,-0.11461932284275547,0.44499417858517537,0.004651753490526477,0.010223498105417944,-0.1561611731200808,0.03322288258735949,-0.05773440341763959,-0.05321692747093365,-0.004973182544146467,-0.06634828706594563,0.07216737990562605,0.02715181562239949,-0.0764296103893391,-0.05699882338122361,0.020797673117084158,0.04954401526898543,0.07968242594083291,0.05932296149870895,-0.02507084364740647,-0.04146721036354942
NO2,-0.09972142634454773,0.17707622515330027,-0.133085656807592,-0.08475866708236199,-0.10236468244373889,-0.08546501373771415,-0.0804868281820427,-0.015003424375299161,-0.03861399392515767,-0.12089779109867421,-0.04079993339072398,0.05561709685066994,-0.007471439170136885,-0.09190460922481285,-0.05238216077050192,-0.08035947065687649,-0.042942020111629856,-0.09677466998565687,0.015841036723121264,-0.0036094882453856104,0.08107583549214771,-0.05341657316018789,-0.08592915751009708,0.06756181126451105,-0.015098498286096676,-0.10147610068658644,-0.16931148107112504,-0.09842997220937716,-0.040375110565998074,-0.11244090814861886,-0.05226790958486094,-0.045502042041224273,-0.08758998887620413,-0.09164809987412124,0.020794709608166113,-0.0990160531771799,0.2800136053724406,-0.0012402512663281001,0.2600252304713208,-0.0866939925902008,0.1629246975265744,-0.10204968279081986,0.058561178306318795,0.002450438569469567,-0.13927717718926227,-0.04945191711392962,-0.04693577333391645,-0.025933682396874314,0.00262741723570934,-0.018409238048087077,0.057078599049713075,-0.043335465102054105,-0.12100495234768414,0.02815173238014687,-0.09822721730172349,-0.10869554916152868,0.01274758709364105,-0.007841036442953253,-0.04641740565180162,0.04892679725884341,-0.11906664053558397,-0.12338917830570406,-0.041368743397647956,0.16284264853565045,-0.004063606941438416,-0.057327797571240326,-0.11373648665293179,0.07316647426622455,-0.05625347536373037,-0.1041561681588998,0.11925384900907983,-0.059323327536551826,-0.07840312611099014,-0.014476672346771866,-0.010371735008721367,-0.05065367024801801,0.06120917576735478,-0.003777214908943384,0.031902333412556494,-0.01780704119207972,-0.047994493929585116,-0.03650521897172802
NO3,-0.11285124271327195,0.17111445717506338,-0.09320029214312797,-0.06724372339450854,-0.0783508687416557,-0.06499369094061996,-0.06707174500872545,-0.05197324820263082,-0.0499356962393072,-0.07840244415803085,-0.05913900469241137,0.017069175668159162,-0.020332464590394096,-0.06682704976649592,-0.061818559335565286,-0.07954559156519994,-0.05742392910786752,-0.0646621915636549,-0.03953443409506428,-0.00988616659501388,0.07652671800126087,-0.03908000068472718,-0.06616607119063046,0.0705954785341265,-0.041439195458128936,-0.07049610371761875,-0.11292488142007487,-0.06619101238452235,-0.05753728128552699,-0.07424934348864848,-0.05994472073085761,-0.020427342528496983,-0.06456279883668989,-0.061624583046102806,0.008620891612790341,-0.08047545202781708,0.26438461734697316,-0.06225683777873683,0.387650922595253,-0.08918217186923333,0.2579504577056096,-0.06849371046048704,0.024870510789024032,-0.029723351094231854,-0.09664987910443754,-0.04393251823127507,-0.0381920618989622,-0.05604338672111056,-0.022871434796238866,-0.05373873242694027,0.03382966094664124,-0.05586712696906242,-0.1111640343154936,0.052829157529287143,-0.05596713701842537,-0.07275473312119582,-0.010826589873380647,-0.011506436569346568,-0.03057373484477143,0.015065850926986436,-0.0997942211792357,-0.08241299810984695,-0.037062356725674026,0.10466543094185757,-0.01508085368367211,-0.0418280845690014,-0.1050398944105338,-0.016575746806904944,-0.06113722853867885,-0.07309998444834315,0.13048119113845413,-0.04898803531414464,-0.07479339835637458,-0.0023894362370783786,-0.020180000826574437,-0.046820617225877464,0.02145311859970118,-0.017296115833042847,0.01348543543034188,-0.011860993134796301,-0.0460652994592949,-0.033865461320050534
temperature,-0.05611069727323448,-0.03773689990354871,-0.054101075384553526,0.30163222556054237,0.3650663692035085,-0.06500589668349499,0.3470200494892741,0.17898491981431547,0.14474000883312615,-0.1042848433470355,-0.05879778823812949,-0.09066117078388683,-0.3958061373984787,-0.03197051501836004,0.2761881733076187,-0.20046251969264015,0.27636723435168564,0.19601665581726818,-0.3449739670998034,-0.034939740141406175,-0.24985125200619676,0.2292390070664287,0.29285769568768966,-0.028362096206918153,0.10064487893437929,0.169113479333367,0.19327763438310006,0.22976849083715617,-0.03295820813412763,0.06650179461004077,-0.057587148850277,0.023431112374035744,-0.11349515898404106,0.16791477325356588,-0.32674071475585065,0.0039072942882473006,-0.2720343960123257,-0.3436196625930879,-0.29776301453820864,-0.09964339343459067,-0.12855257182648772,0.2836428580591307,0.11913914025524278,0.08060920803463326,0.3729662986433766,0.2543221242723129,0.15964117296014796,0.3087103316053393,-0.05392917336660423,0.26774974349537,0.0509994592661875,-0.04910447510593125,0.35759692660736875,-0.06251141400148577,0.0191984034966443,0.1947035412160678,-0.17172371631644462,-0.23938683464547708,-0.1175459153584989,0.07492570746071316,0.03283022830498494,0.26112545305489665,-0.2467844379708015,-0.27072639941844945,-0.022866404234087916,0.051174770665045985,0.02028891187806603,0.16287449514163344,0.2783222920802129,0.22130779576463047,-0.00923969290268685,0.24241716552256606,0.28629034601757547,-0.06031197361900918,-0.12693908458548295,0.15862522481354285,0.06022067533021415,-0.16799571817366404,0.012383403552090968,0.00300726769466415,0.1772122756222086,0.052761728141701845
salinity,0.2119974382045055,-0.33874939001356785,0.05090743525422145,0.1454815566728727,0.2557274570413235,0.03867883023818201,0.2344321818467591,0.10544854099244412,0.022985905252307582,0.11210199528671008,0.13793254280055317,-0.1605766294394099,-0.0396423744504237,0.065892639412373,0.11072959900058166,0.16144818458805346,0.08246891759437103,0.12740767972079528,0.11339633796231638,-0.006414347654326711,-0.13925351530366187,0.07358894547410115,0.17586447147974993,-0.04060790193310282,0.060405253607432055,0.22976077536903194,0.23979906481212793,0.14044363648493768,0.1868985947171649,0.11275958459114035,0.09328011958234916,-0.15229546201325653,0.05080907342097962,0.14338925703261743,-0.007015284594834534,0.25615310172594424,-0.39381174582123196,-0.02238504562871949,-0.5397464509449252,0.35209363693790235,-0.38157147666953806,0.1603881883400642,-0.34703322873275366,0.017243401646838158,0.24951060102806366,0.04124674080615082,0.1184562061673766,0.16633274826650984,0.04774008180073064,0.18581177522012796,-0.37751227650269137,0.275314099095328,0.30667356251443256,-0.06659376649097437,-0.004317513478569981,0.15281630348266947,0.05929802205592827,0.04730465783547372,0.021873377354702815,-0.2765725106009397,0.13873315619809712,0.2246305754783584,0.0379908245639298,-0.3150176291873408,0.05631349956276806,0.01890949125922385,0.18748957783988057,-0.35012382453802343,0.17016269126855782,0.14317641309092727,-0.3947246796331831,0.1439144661922341,0.11901989084633034,-0.22321392127756062,0.04308057960120794,0.10697526097362986,-0.0705778210167351,0.05843647713179596,-0.09161209857754629,0.007493498992409229,0.08560212745561797,0.10886461546710184
Chl_a,-0.19370294655722936,0.1766433757911865,-0.12889214343906097,0.3554793941000782,0.12251016009134989,-0.15246344266379358,0.03697401393105839,0.10156069086937804,-0.0025231181193582156,-0.17836402800604437,-0.0204601233522822,0.11487941169865706,-0.17444685038270963,-0.08379190429604191,0.1064414086055486,-0.17578720921434443,0.34855852483529653,-0.08867470480023035,-0.1630048623568779,-0.01585621583452401,-0.0312834268435042,0.15969059243455544,-0.022245034588373527,-0.051573635490839195,0.02568464355326895,-0.07762657182520435,-0.10011417593615998,-0.08729454014969276,-0.10525555732032055,-0.08935357061393095,-0.07172996779773,0.1790379265949891,-0.09107650944522089,-0.0734781727492984,-0.14273478586923674,-0.12063736707807789,0.008036720324852652,-0.13400870871993326,0.1114055624340233,-0.18081570839471506,0.14752233651450603,-0.08261837479028783,0.0468387813031204,0.12135137083121471,-0.055014916925809176,0.12727039903070891,-0.035630152266556414,0.15458214930843533,-0.03124631247261992,0.04554045748835844,0.12455070200255955,-0.07915135993020933,0.038855396396246585,-0.022081475364720264,-0.09667016209016019,-0.0996883096992546,-0.07566860178111279,-0.09809746465163054,-0.052733128639148794,0.21337219978156516,-0.14968401285458874,-0.10394864297955245,-0.11017010414907526,-0.009295015611264015,-0.02673318717337094,-0.035264120639162524,-0.12280901218643459,0.24820824412197887,0.14243773284936564,-0.04757154644668803,0.26755440929447016,-0.011833133903646998,0.18042443412588938,0.1525640046424968,-0.045603904415250016,0.014395543271008794,0.0582437310254045,-0.08069355349831475,0.03291934259319914,0.13148254279716187,0.12951154761916261,-0.04467179319391842
Phaeo,-0.12805170231740615,0.07596344699343296,-0.08051956407542132,-0.02933253236256209,-0.02676545722775072,-0.09799498049395945,-0.024120435940951528,0.10157595364993137,0.0316731010212947,-0.11297265691443581,-0.016718524148022475,0.006829105596098817,-0.1123707361162655,-0.05870071775039029,0.06571296066525233,-0.10373505201213493,0.32371838109806256,-0.05960285020991527,-0.0965697308849855,-0.01353095431697698,0.038112985133765265,-0.010334276073393423,-0.004253620522626167,-0.033984017411725354,0.026650480161759138,-0.05989356381498055,-0.07588720871205587,-0.06456769671495202,-0.004006182594212138,-0.060143560429445596,-0.02914134336628392,0.15124544247751873,-0.022642470096365677,-0.04205580522185481,-0.09216627214651353,-0.07961660793520706,-0.025987500031368103,-0.08144804634460293,-0.009754797935978204,-0.11608345628293476,0.03877151860728996,-0.04625149555260556,0.05854693286562854,0.342485203582939,-0.060149897887770795,0.10671404845093743,-0.020414312240000496,0.32704480135846525,-0.009172368816392662,-0.01202800706581944,0.10714269713458682,-0.035333129790991555,-0.03531425136658367,-0.016598185043307526,-0.06633389767452122,-0.06574881064978538,-0.04863584185499578,-0.07754307803298421,-0.03176485039799769,0.1372647450439295,-0.08669728148236638,-0.07703277522471991,-0.06979868765755053,-0.03200761944405858,-0.012859134130275349,-0.02052065189484991,-0.05147070427660366,0.3361815297998242,0.01584772337444816,-0.040658706266090694,0.1337771268912146,-0.03205194972326869,0.07242448328209633,0.06117557607218854,-0.003730212457162995,0.09522075812437131,0.17472494573640207,-0.06132718990714037,0.038066812007721454,0.19669818585350696,0.08505410712424533,-0.02417206687488279
Chl_a_conc,-0.19738766230730992,0.16891621644795232,-0.1300705052977541,0.2904287640569555,0.09556632273407253,-0.1546044974801758,0.024483862450869094,0.11284840142557498,0.00648692456157893,-0.18041516589751772,-0.021716766825057233,0.09828780137848496,-0.17696346605779006,-0.08628459914199263,0.10720219941096569,-0.17574246818331887,0.3805354404780537,-0.0906284265074202,-0.16306600416515443,-0.016986145414067927,-0.015905579884474337,0.1312404457402489,-0.019828621450787398,-0.052524838551128314,0.02880064745519728,-0.08143334412847911,-0.1046550921830873,-0.09081872409346775,-0.0894423849682319,-0.09134518160217828,-0.06812888970688756,0.19137873159669233,-0.0826032303873603,-0.0731049511305653,-0.14485450126967775,-0.12289593823985924,-0.00031402354425247173,-0.13461771898735353,0.09086628638844313,-0.18331830033234356,0.13436709643192957,-0.0819173292632813,0.05522349776821784,0.19491094205869924,-0.06252222905308102,0.13582564376863132,-0.035454911075361445,0.2186108199998099,-0.02872082242142603,0.03495998547883069,0.1336591205356883,-0.07604075402124155,0.023022024180755066,-0.023045074369115785,-0.09916868006805132,-0.1015432288664871,-0.0767313009683146,-0.1034120807582366,-0.0528952452201493,0.2164014788638484,-0.14920204076337448,-0.1081850594737277,-0.11144215695761454,-0.0164982255790131,-0.0259340123572765,-0.03517654567039446,-0.11707224139261929,0.2996850175368687,0.12387106626580749,-0.05097875787297859,0.2609357914455883,-0.018640825393392797,0.17112866673302374,0.14468588410507444,-0.039294408160345365,0.03795335678384156,0.09636010800250001,-0.08439732562335589,0.037975191997424544,0.16380813987315598,0.1318223839891332,-0.04406557713182187
