,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84
PO4,-0.028803977962814663,0.0115363151412987,-0.1167395076351154,0.08582899392290366,0.19197573615860286,-0.02839410372407501,0.07566965304138257,0.16272261737772437,-0.027902413344946683,-0.0645481176843042,0.14049496758187188,0.003001990274603859,-0.08331678174949986,-0.13864264029968895,0.03224484393581561,-0.09649361799704964,-0.09863310640297478,-0.08483642418982336,-0.02633308978200917,-0.005940515824420739,-0.013904329250258952,0.15187745649043655,-0.04722367953117731,-0.14065890036104817,0.05525173378307696,-0.05361836710492482,0.10401089972996819,-0.08585785870512269,-0.10605630171466522,-0.13045157147570435,0.024372123193205125,-0.036436214895317655,-0.10320522396820797,-0.038665597032902975,-0.009744996761334621,-0.06723783693649599,0.07140901140225532,-0.027209990244154443,0.042573136474764836,0.03357479201136939,-0.05390763728653311,0.11627641174516457,0.04893330784639486,-0.04921635783162863,-0.03311223207181259,-0.0755559131391919,-0.05980645015203334,-0.021204521827597623,0.002324627732521084,0.11730243605367946,0.046431789325420025,0.05300682856503769,0.22247586914352244,-0.005733895493124483,-0.12696068753051035,-0.10069348222144553,0.09925497079009613,0.05220703707476107,-0.04138092080848365,-0.059154610878736816,-0.07791166949334172,-0.05800945374214257,-0.09652875266888941,0.11237839713960306,0.012117057839312141,-0.02387694068395302,-0.1307098773583606,-0.014623043972447713,0.131764880286223,-0.04319596507252629,0.10414063404384295,-0.005543395561696541,-0.0847789767537323,-0.008041703124605643,-0.02910784005679235,-0.06146426650472958,-0.09769032918292456,0.09801558467733917,-0.008458072229960294,-0.01854893697623548,0.11404427892379641,0.04312573307156085,0.18470816108389843,-0.09735747574872393,-0.10987075425950385
NOx,-0.11149273918135252,0.06485535107175289,-0.06466628427963692,-0.06802587839373367,-0.0804582667271177,-0.05777118673775933,-0.06789950554508078,-0.0795221096769102,0.005666917041597371,-0.07866627715636701,-0.05970745243753676,0.019260795860020257,-0.020110159919481237,-0.09063956789385484,-0.05966740335518529,-0.07792151672215564,-0.01136922754983918,-0.06516592879458115,-0.04080569605249602,-0.009857168959585827,0.07761602300901119,-0.03928336488757447,-0.06043071146900756,0.06872252617464915,-0.0430777857216023,-0.07101818188216685,-0.12214423807496777,0.13606451118327872,-0.10789075685556337,-0.07540617647969165,-0.01216925805975767,-0.020963320011461947,0.005350954662744612,-0.06531320474608704,0.00366791714248149,-0.080017124225851,0.26269282371523206,-0.0814381082413907,0.3863812277215775,-0.08922732587339777,0.25893958519042815,-0.11860144925083466,-0.011465926848647938,-0.05574301026832454,-0.09897836468860943,-0.06005111517965935,-0.05992843389950876,-0.056759513159771,-0.022858160475568483,-0.047435730961925604,0.028932185484576774,-0.0550997014699776,-0.052207691585537064,0.05237381829428661,-0.058368860102813225,-0.07352214058595823,-0.010712147818374613,-0.011015532885156748,-0.0307855904517923,0.012037394832408461,-0.10290953454988229,-0.08550157595261075,-0.03922997022479556,0.11013522700409659,-0.014940319075040915,-0.03423591513649324,-0.0693781996892002,-0.027823542632535073,-0.05015116181562516,-0.07439746841427106,0.016222440402698497,-0.048816977869256095,0.1919303859171274,-0.0030407115563270705,-0.020459572091042363,-0.04566045177147552,0.05691527492124873,-0.05899659071584096,0.012975860857561954,-0.03825222087028569,-0.046311806736804684,-0.021773150520295645,-0.07102142250300494,-0.06728096614848691,-0.07029555822771444
NH4,-0.12071661104383705,0.11876642912064306,-0.0570716598399342,-0.07427203359468827,0.019613947757830333,-0.08121405994672423,-0.0710209097203858,0.005206416082720174,0.06203604308156786,-0.06141238625672721,0.16467411227239392,0.02711029066936554,-0.04179055093806663,-0.13697328805366377,-0.04240759201447814,-0.12468735541597742,0.014347429547784778,-0.10492660635933235,-0.0982882347540247,-0.010307446079078322,0.12955013743646118,-0.07895995394548773,-0.08681038242428546,-0.02516566555557132,0.05096473943098339,-0.09317626627187774,0.045413357796435336,-0.01555181796372398,-0.15692593177088587,-0.11779586712756493,0.059280977519687604,-0.021900207933748264,0.019699739152645144,-0.06419679494755778,0.004483467188901188,-0.1051066430447083,0.3128868971822878,-0.06667636887481199,0.16423882365576067,-0.002641432921409681,-0.017058900561366865,0.028115802589315057,0.03496924281607406,-0.05106305471690725,-0.12500395506400672,-0.0033297652568400928,-0.09890543821887196,-0.01017378138397395,-0.034223050640991834,0.06430621552706761,0.1044754014436843,-0.01526403306158716,0.016574825014666544,0.0006860678363253998,-0.10640144258495422,-0.11021712476004004,-0.03463804170116082,0.14651654309262313,-0.016171449097220587,-0.0038770008222474657,-0.12883513316083353,-0.08513381456106418,-0.11799209260128765,0.4523641992859656,0.004666274007121633,-0.041770609801840275,-0.08867101264422483,-0.0573671144407879,-0.06264096064898425,-0.052176132352116225,0.05940287641054935,-0.06629281068719642,0.019884815801584462,0.026329392748673294,-0.07516112786367028,-0.0539481994155776,-0.014789793114368774,-0.07630321486932462,0.08124782961666797,-0.05130942177566796,-0.023008818807839324,0.0406335105542697,0.07523486881019328,-0.1026431317963233,-0.11044060563220244
NO2,-0.09483660662141484,0.16289230243327477,-0.08269116462390538,-0.08589614267605747,-0.10669652010356945,-0.04142289795248323,-0.08146657772232282,-0.06587541714732496,0.03144823277928334,-0.12054842881657354,-0.04168712929118224,0.057472914676555506,-0.006068238758712449,-0.12892048070284892,-0.04907495695573072,-0.07472989648788461,0.015336827373229426,-0.0963251186155181,0.01823089693936169,-0.003650717593216543,0.08112623101308253,-0.053286364335595915,-0.08081130341210366,0.06366498947227937,-0.019271521941863972,-0.10099179479024138,-0.1794005019919986,0.11540932959894537,-0.11486721568426976,-0.11648449111841783,-0.017677614788703278,-0.04562548919561576,0.03921731288161781,-0.09677055029258408,0.0175592782194002,-0.10358101110435529,0.2595218550741593,-0.07053601494625353,0.2618610426135297,-0.08521749064644554,0.16292855033952808,-0.13928944182229389,0.07003197274772457,-0.05084772639812045,-0.1417502595775179,-0.057899109060376305,-0.05215619123804753,-0.03285592356699936,0.002475961094351735,-0.011396313906041464,0.040117006682457476,-0.0398326684331625,-0.013260942672552867,0.028298722775983446,-0.09917849896865338,-0.10876147055873457,0.012805199468243808,-0.007011237913985821,-0.04638362546726877,0.03940791947725576,-0.0977387078874955,-0.12753688625480353,-0.04156896322341246,0.16949795861669345,-0.004084859853215942,-0.037009107139230335,-0.09569701648256165,-0.03809189004408302,-0.04967955777451215,-0.10529662308639244,0.0337360951358522,-0.059056026068317655,0.1760134817222517,-0.015567871000289508,-0.012795606238235068,-0.04922638782176823,0.10579852088394046,-0.046042482586504,0.029445503058909372,-0.046527499863655356,-0.047912290652261706,-0.0033375191382408395,-0.07554052198254074,-0.09894022919359191,-0.10526175723181067
NO3,-0.11148950807400586,0.06304154813898014,-0.06419874635355516,-0.0675524019244364,-0.07981244296755377,-0.057899322944537576,-0.06749872897204517,-0.07954952089385348,0.005218877578975335,-0.07776188139771377,-0.059858790427580175,0.018569121335237485,-0.020295227365033593,-0.08976531137693011,-0.05969390797704391,-0.0777771443113163,-0.011789519791641175,-0.06447620487679884,-0.04169496115834728,-0.009936505861011934,0.07735970388335486,-0.038947990352442084,-0.05993431666348676,0.06863291930894604,-0.043368709855286944,-0.07033352430065332,-0.12087074449116207,0.13606608857339703,-0.10749918628229191,-0.07452358733800026,-0.012045677925353979,-0.020495225151867764,0.004767729751414918,-0.06461809158393189,0.003424944854979725,-0.07941740395063186,0.26207846691759284,-0.08141448600367857,0.3874935552008231,-0.0890679794410208,0.25989631642793126,-0.11795203027732472,-0.012807559409872295,-0.055683664650240126,-0.09800737600478411,-0.05993467826805724,-0.05990683988278158,-0.05701729916295919,-0.023226175459852595,-0.04792133721350779,0.02867052185870709,-0.05521644137524655,-0.05273006949325091,0.052645636198164994,-0.05753409412272094,-0.07274255050303252,-0.011080476851377507,-0.01105488579004802,-0.030444986756947522,0.011546433270617149,-0.1027349393725684,-0.08457723068161531,-0.03909091728349371,0.10885682667334645,-0.015084931261654696,-0.03410225256133214,-0.06875918330598602,-0.027580111743243027,-0.05003162384645206,-0.0736886542331512,0.015886631887153543,-0.048520680339729436,0.19171027113902545,-0.002822279004796496,-0.020536475701488567,-0.04548441744577697,0.055948407352236454,-0.059064522957785415,0.012665864288343699,-0.03801580614289936,-0.04616717529722454,-0.022027892293914032,-0.07076489568880548,-0.06657745528126638,-0.0695287632149993
temperature,-0.07534876148450118,0.006234013738711033,-0.08804384286942413,0.29832351958308456,0.31425418913605585,-0.033393893210850976,0.3480915602767132,0.30799402941198273,0.03872774245690352,-0.09722225935555642,-0.05787416912584169,-0.09018493566288582,-0.40039422560417226,-0.04791348793852526,0.2753275371280713,-0.21644741768975406,0.025545692240552365,0.19334697202982715,-0.3673586242882769,-0.03518967602005302,-0.25306859527668113,0.2285049742183706,0.2746605597817677,-0.03357871556901475,0.10307919104622602,0.1683826762029686,0.1611263219182979,-0.008047216037152907,0.0039003404585208276,0.07621636903371451,0.002793132069577788,0.023162265546011827,0.06615796648993415,0.17112829969443072,-0.33815277471769817,0.027464251300636962,-0.2705908850875042,-0.20009448774863997,-0.29814938792261203,-0.1030737213370215,-0.12705613263038434,0.37079726867613816,0.13894592547490828,0.22695892420484026,0.35658520210161043,0.14561739303345939,-0.05743062044381127,0.3008504442809456,-0.05515328074018163,0.1710999065769081,0.051462381896471066,-0.06028126748292388,0.25665559600195254,-0.06345090288835488,0.017868083048941663,0.19402776498032853,-0.17269223205044337,-0.24029447283382221,-0.1177021761805345,0.06369971741415864,-0.09998098912168528,0.2670794563347666,-0.25422432522077976,-0.27559288552843003,-0.02278935647124373,0.05397361412511528,-0.12593795639022926,0.21908532721613447,0.2601509980210755,0.22396130705973005,0.12775357572381635,0.24114454081814216,-0.07817132632864891,-0.05971387771562305,-0.1296697396511481,0.14123660420274287,0.08711262844217565,0.28000958290188477,0.012009330868155078,0.15879080571883603,0.17607394598958803,-0.1903995049433931,0.2843760644861372,0.23119665209744789,0.2812240820874
salinity,0.19689033552419327,-0.3383962825917936,0.033261502138306545,0.14602680440838867,0.25573445955744323,0.18704292586869106,0.23519551061705213,0.19996699793548078,-0.09107764564758847,0.11059712875839825,0.13811514240305267,-0.16127043033544747,-0.0399985645152998,0.051229202634745494,0.11035361185797224,0.16829018941364468,-0.0037932780170940148,0.1258778052661636,0.10122603716319029,-0.006245654817332094,-0.13813026192275973,0.0734955677722173,0.166200633503189,-0.03547416802085832,0.05962306228109961,0.2300933748596964,0.23804119640456528,-0.3917480829522121,0.1852235875043337,0.10995203505808027,0.007439586909921015,-0.15194086549465002,-0.05318978597618908,0.15008241710516093,-0.009443387093801124,0.24728590798820077,-0.3793899613381171,0.030069316950060702,-0.5396859313194027,0.3510583762501934,-0.3783933476131378,0.3220897174174461,-0.3596141659070466,0.08516838444387637,0.24323119793098932,0.036696830567219195,0.09321626761299581,0.16599148696103017,0.04777952127100568,0.0994031138865448,-0.3683330778931636,0.27281543078383175,0.17943907395381703,-0.06578316726054256,-0.004972135563267518,0.1517989449122729,0.05875162268537539,0.045542575267057836,0.022988012297128012,-0.28223350012800685,0.09297082372826028,0.23127602347602927,0.03445821697683441,-0.319387404382407,0.05628653766466525,0.10925171759976002,0.05038459898917422,0.00841204943632153,0.15273913437283793,0.14506267822135308,-0.3291137241096821,0.14347951731540787,-0.3589866796171154,-0.22092783264744367,0.04713505200215191,0.10673250064117769,-0.128472915601218,0.08579049484553485,-0.07854084593904694,0.11716454040834393,0.08704562374058468,0.056938550528869133,0.09911506376017719,0.1408756080594668,0.16256439508274367
Chl_a,-0.19376386330927903,0.106499605318219,-0.155420225478356,0.36108468523216103,0.06643057974103636,-0.10736436976013265,0.03575448107474806,0.13781022445900776,0.0205227326941032,-0.17523152698805194,-0.0221446131735904,0.11297543543281358,-0.17496973823582548,-0.12344972599307358,0.09392321433265237,-0.17816169581699276,0.05944960833029849,-0.08854208990363935,-0.1666209225939075,-0.01583592222254115,-0.03313124200759785,0.1583766173667202,-0.04075314422728188,-0.055308655430201054,0.025431032727858127,-0.07724427523129754,-0.1335038409867232,0.27607336618186185,-0.12768291895039055,-0.08675394964404545,0.13208116979290252,0.17886179293104765,0.05572498433758701,-0.07920076184389621,-0.14734026987208615,-0.11161369904800209,-0.002915527885595448,-0.1276868402712234,0.11362163374146927,-0.18079894498903099,0.14298762024981715,0.022395048193719687,0.259050655377154,0.16112631078640768,-0.05153448311280992,-0.015838420074683408,-0.0716725339978957,0.14921157482074054,-0.03183439653556321,0.09658163314331011,0.1208344548316677,-0.08304058415235904,0.04213399141887132,-0.022747814214028647,-0.09800518188740276,-0.09953735611557973,-0.07593000221269232,-0.09766459205973083,-0.052465891743317505,0.20808813915418387,-0.1694302333545369,-0.1065271927067773,-0.1129496654145463,-0.009076036105303484,-0.026723117113037886,-0.04476564423338794,-0.09748026254612836,0.08850501980664698,0.1343704056896326,-0.05499064964411739,0.03931563744326941,-0.012037097987564516,0.17279782020195056,0.15177306071358548,-0.047987696164732,0.008240799238008321,0.09009091873474387,0.35265313324957503,0.03625780459990727,-0.037098934280253876,0.12800185626333518,-0.09100997659459129,0.19041103530744358,-0.08725200889417828,-0.08442951156531592
Phaeo,-0.12724701259596372,0.09341035990501567,-0.09972092267400666,-0.033171835121388604,-0.035151276406609915,-0.005844060895992688,-0.024646068615259843,0.16241838648373907,0.06487700861684649,-0.11050406756695519,-0.019790615829583514,0.002169290906626601,-0.11263580626679809,-0.07767323684681238,0.03958983307352293,-0.10468273648168402,0.23473290268042338,-0.05957536038528069,-0.0989473673335294,-0.013428192668986072,0.03563613706360407,-0.010462348480183776,-0.03334276219028779,-0.036983639179632946,0.026027672007663344,-0.05944705365929154,-0.09911133951771628,0.12789970306185272,-0.054352966733923244,-0.06065674930444773,0.19992014006569747,0.15118306538821663,0.1797915371457212,-0.04635913587975681,-0.09505726462517936,-0.07384175511755829,-0.037523308200329106,-0.08419775626855244,-0.007224076763857558,-0.11575405264309088,0.038048848457896134,-0.04533570037886335,0.3746615728795587,0.2626134925648588,-0.06041749640274611,0.0019341282704442007,-0.029119372667759595,0.31590354962462974,-0.00945787724882503,0.07188095018488544,0.10515318142752131,-0.03658352077977687,-0.009196686406984775,-0.01744550740100794,-0.06698498860240058,-0.06563248499715064,-0.04876215963094627,-0.0774972820706926,-0.03225151570070007,0.1280552607579773,-0.09934527712678556,-0.07877689686531283,-0.07277978996620468,-0.03181982645417567,-0.012864276052822834,-0.024230555236962638,-0.043374172168482036,0.028308682680859988,-0.008914162868482654,-0.049794113980365054,0.04997926241304608,-0.03226696448143232,0.0660608007088069,0.06155866622125839,-0.006943718396302896,0.08859268104277881,0.06532354257361281,0.27581746582300726,0.03248005942007165,-0.02186140285618058,0.08368822613772868,-0.06754586070394923,0.05971145361205306,-0.06456182858126983,-0.04795659772258009
Chl_a_conc,-0.19722018065281144,0.11477582912894824,-0.1575553913512182,0.29409092274270915,0.046213558983301053,-0.0917118831418296,0.023317354951799298,0.1598066725451922,0.034852930273165376,-0.17711500902548524,-0.023965387404068624,0.09542358907038717,-0.17747440419799898,-0.12472872706999821,0.08959704961066511,-0.1779931332952322,0.11367520018630795,-0.09050963805669038,-0.16674736211467836,-0.01694119238459117,-0.018129584921435404,0.13010266966121517,-0.04326764842255262,-0.056475033892654854,0.028418557194345412,-0.0809911283171132,-0.1389926518380707,0.2664900368088604,-0.12194656118638927,-0.08930242076164838,0.16518597600748933,0.19121393436081577,0.09562229488902153,-0.0790777480238022,-0.14950587243463068,-0.11375235756533537,-0.01264162548356758,-0.1300580298731161,0.09341405044589818,-0.18321473696537482,0.13036421515903984,0.006482211723229649,0.31924057949023654,0.20659956479779346,-0.05967337164289112,-0.012769682295562662,-0.06807470946461014,0.21107579874588994,-0.029292040429496513,0.10060137971827261,0.1299991072381122,-0.07964516429596058,0.03286972560841252,-0.023834613851773316,-0.10046621428962194,-0.10138491173719606,-0.07698504442336954,-0.1030362755519634,-0.0528031366048947,0.20946389837641813,-0.1692136670974885,-0.11082339454909332,-0.11458528646277887,-0.01626338977554435,-0.025926956259541865,-0.044160247913443675,-0.09361104184292723,0.08198404756750796,0.11037189862510552,-0.059688418370829,0.04658074489473559,-0.018870452457600235,0.16299783398897888,0.14412602437173525,-0.04216845840373736,0.030986216067273885,0.09337141690967747,0.37095891940321246,0.03925977702345358,-0.03708098416860036,0.13018403351251867,-0.09474665097915685,0.17605780255779718,-0.09078142811265923,-0.08390087910295545
