,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
PO4,-0.03022991254150826,0.013561179795505434,-0.05057293824110083,0.08605113068022413,0.17197061929039983,-0.08120597069169122,0.07296055100408039,0.15522316181042473,-0.05511426183524626,-0.08378987197641563,0.13456400588938255,-0.08409927812196913,-0.08312172655174832,-0.04521522613370569,0.02253286139653975,-0.09874875798802649,-0.10240680263130256,-0.04984460802005139,-0.025281250694402083,-0.0058440413591897,-0.014401376746767962,0.15175245798039982,-0.038896400518350804,-0.13984219709579815,0.04099952223556223,-0.05420662161851453,0.195778376056835,-0.02360848307510501,-0.10019007708785846,-0.13967374445224165,0.023455965631519055,-0.03643277658888497,-0.09978385996176557,-0.03169041844292948,-0.013510449443266168,-0.04686896182016937,0.07283222364548136,-0.013572801000848657,0.04301639025120271,0.019729259743263845,-0.05358336267847631,-0.005573095084684888,0.04967293515447414,-0.033692952942831325,-0.009324741817060583,-0.06717706268790465,-0.005705428381267076,-0.014671362933575948,0.0020197850836609185,0.0820773978188658,0.04545382484861506,0.03263032983445492,0.15621697905409193,-0.009013113968655418,-0.16085938220074408,-0.1005964003093258,-0.08381720324393327,0.042944170450067785,0.001771899763533047,-0.05551694906674842,-0.08194831173300607,-0.07191030448860489,-0.09447340618152732,0.11043136141913035,0.012351339840721618,-0.05270150213792251,-0.13334421392226795,0.09338154764904949,0.12461111432511407,0.000965941299146603,0.10253199055508301,0.001648988346761642,-0.014933169150795572,-0.008443912046533109,-0.030505914066086715,-0.061978997833883165,-0.09564358125392716,-0.0434585480808182,-0.014911251312112982,-0.014337593411958364,0.10704663448522524,-0.03883189054958162,0.1916323614353576,-0.09580835582170331,-0.10900353543414563,0.043139482248527386,-0.11548038377856318,0.09942213563538424,-0.047810112847613925,-0.11543712770464698,0.21152002932731778,-0.08507412878166115
NOx,-0.11295583762398317,0.06497194781839452,-0.03713874292570084,-0.06703393622611709,-0.08332830248533407,-0.06840333242469185,-0.06883416526809039,-0.07887286445772038,-0.05383120939319269,-0.07802795375425242,-0.057912293480045424,0.2057740595359675,-0.02229988534255417,-0.047431258735960595,-0.06030251771095525,-0.08047571315392332,-0.011676623110466872,-0.08646276346969617,-0.0364976856380156,-0.00968774965495926,0.07588350375994815,-0.03924523379762261,-0.08018328540313145,0.07319105974690714,-0.03845031181638432,-0.07090940241454796,-0.06085786445235608,-0.034064280055322735,-0.11076077031663219,-0.08016590752041156,-0.012095602546825453,-0.02101274867598904,0.00886221968690137,-0.0694701757693088,0.009111075273973205,-0.044203569918751,0.2611849942441712,-0.07926967394897536,0.38641589932136,-0.08861418297287027,0.2575848376809967,-0.11947029114416738,-0.009290849301810549,-0.019070524892323117,-0.0998439042343309,-0.05042858062230107,-0.04933646977359457,-0.05693694267573075,-0.022585382913990752,-0.03994917233088803,0.027006725579836185,-0.05948219696221967,-0.053292307551694174,0.05347521835360179,-0.09564429655689882,-0.07319526887040775,-0.06422495878653303,-0.009091009308207582,0.021545570534405388,0.008660425678745687,-0.1022903359819603,-0.04803748628601609,-0.03775966081090581,0.10999861876572986,-0.014905698739461338,-0.08067200258992896,-0.06570904560140595,-0.05907702046127333,-0.045913987110349386,-0.13307735379343794,0.016584441117743917,-0.04789583341734399,-0.030414739979542377,-0.002809616312275891,-0.020088127405261044,-0.04793731631802156,0.06378303631097457,-0.030241859267771905,0.013767868517489325,-0.03598642140334517,-0.0449927240098687,-0.0737875568895855,-0.07347165089280121,-0.06618829566996637,-0.06876001333678061,-0.01650592301512178,-0.0632395577996197,-0.01059459922474609,-0.05404701447705418,-0.0509074271182379,-0.05110990337570935,0.1328091706078568
NH4,-0.12582551352973684,0.12120549859444855,-0.00990016036731737,-0.076765726770987,-0.02391674234406761,-0.10802264107216485,-0.07267538516148025,-0.01183312643863478,0.012511437466392283,-0.08787269303132125,0.15388214056832838,0.014646524973704006,-0.04208371857827929,-0.04858121401207295,-0.04463591154759397,-0.12959452864765214,0.010946288535773264,-0.08504232630415465,-0.09675383852314243,-0.009860838309689913,0.13268628534230648,-0.07896925512320266,-0.09840545760525138,-0.021365444814809082,0.037587348183191364,-0.09344270303078592,0.2123355040202397,-0.04202838990838885,-0.15410040824850255,-0.1284858645704326,0.058404915326286874,-0.02200145838630064,0.03396386957379343,-0.058603379266130615,0.0038142390611404942,-0.06531688744202611,0.31671319401860343,-0.07527732651620793,0.1654018317251241,-0.023109967267580432,-0.0164425552709858,-0.0940596029313129,0.03261675231382348,-0.021125756178629114,-0.12295976640794687,-0.04106972220376101,-0.06394229006969848,-0.013995906449575612,-0.03387804222203564,0.03937155843934281,0.10041243505364385,-0.03557364520153374,0.14679693492528667,-0.0008904592817813861,-0.1566806768576211,-0.1101597134514161,-0.10373925890686253,0.13712064495084816,0.027430280814263998,0.0016363405781336183,-0.12816120434681283,-0.0807972799791557,-0.11567229478585386,0.4492044712011338,0.00483979233452386,-0.0728010464267031,-0.09371313189632144,-0.07782306503807147,-0.05639221826611373,-0.06861167254516622,0.058458309670879366,-0.06303676700981198,-0.05753529533934846,0.02581629998091367,-0.07577033204041267,-0.056296729399048465,-0.003979627912547454,-0.01925961066538099,0.07925837979555181,-0.046921401547350985,-0.03213899378478106,-0.04942948982754297,0.07626516873182827,-0.10204003981511835,-0.10671998154794238,0.04690618799592222,-0.05891741486356418,-0.0344877561729216,-0.08956629139918157,-0.09272421378261661,-0.0023925553464661537,-0.014679522914216899
NO2,-0.09927492403885493,0.16549500046353283,-0.04651303749928437,-0.08436109192857721,-0.10277519485843778,-0.08921802946193992,-0.08328898859429293,-0.06482943332819215,-0.04412614995623275,-0.11851907292123942,-0.037523756359929286,0.17947708924388722,-0.009381635903547727,-0.08356163484541913,-0.05271749668668857,-0.07735450887698574,0.012163732048208198,-0.12338090445044328,0.023777510181140916,-0.0035977500132765936,0.08123342297263605,-0.05323382435554054,-0.09755168022840666,0.06935407105618117,-0.008212541750016717,-0.10120501557918693,-0.09563873641090713,-0.03702852540021642,-0.11880202197848969,-0.11588878127311586,-0.01745734926254512,-0.04570660141474822,0.04602691313009219,-0.10349683100265199,0.025266701319119116,-0.05100158417402327,0.25899764142857085,-0.03170822306967153,0.26200404297428725,-0.08194694101373927,0.1629495396164588,-0.15187815945065175,0.07200013214074505,-0.011501592796418915,-0.13658663887201675,-0.032386645808928104,-0.020233635127432502,-0.028463576025042972,0.002479403704092061,-0.0008528413728024623,0.03398008975564403,-0.049631666786243256,-0.06861867281343728,0.030090980485530397,-0.12468864419733336,-0.10851180736443089,-0.09524066935986149,-0.0034335408156168177,0.05974737951313021,0.03508047675408414,-0.10626853874188691,-0.06850670579278804,-0.04064067986199052,0.16862261278123547,-0.003940690613208864,-0.11715987453595512,-0.0919714197940164,-0.044663183047488744,-0.049323641843270344,-0.19294907607093725,0.032638135265445414,-0.056607752576806045,-0.0409247637991514,-0.01450360446534802,-0.011516844931050573,-0.05389606262945009,0.11438828784317048,-0.04590769718099276,0.03258421222328457,-0.04325146106603943,-0.0460938385520432,-0.1035596654567244,-0.07873756686968027,-0.09738007501064375,-0.10231952869457099,-0.0007251820395525006,-0.07976718996576768,0.012600356457232027,-0.04056001222833498,-0.08971287455987799,-0.00930526899252622,0.11315027483747449
NO3,-0.11289884523706561,0.06311603288307807,-0.03688667316129766,-0.06657211595680838,-0.08278941301163104,-0.0678793718976253,-0.06841608128306484,-0.07890859892570115,-0.053857622346683315,-0.07714857727879007,-0.05810802707156001,0.20569334830884742,-0.022460487220567545,-0.04670299719505827,-0.06027682385325404,-0.08032366430942431,-0.01204793363416978,-0.08562204472814258,-0.03741873351444482,-0.009765558481953594,0.07560064469884907,-0.038910198535251,-0.0796873495300646,0.07306956578342001,-0.03886117413770886,-0.07021960535051397,-0.060118174577910535,-0.03392784025573502,-0.11034399540295362,-0.07936129774432828,-0.011974675570526446,-0.020543995272511502,0.008214592888595875,-0.06872128155618196,0.008816183588589979,-0.04397687577486731,0.2605579257379753,-0.07986816514575323,0.3875263166104871,-0.08850109194246969,0.2585218727348798,-0.11862153822941851,-0.010634529987087318,-0.019149360626887976,-0.09897212466599303,-0.05060386641492702,-0.0497005731731274,-0.057271140291453554,-0.022949561071277304,-0.04050522390441193,0.026820791664015735,-0.05949669346840791,-0.052899067493187686,0.053732616741067746,-0.09491267629912843,-0.07241521097464956,-0.06354003983919805,-0.00916305980894389,0.02084826215991159,0.008194034173609756,-0.10196343008435896,-0.04757110090083879,-0.037615228232968895,0.10873299104976081,-0.015052241508423991,-0.07985323936965583,-0.06510030453404843,-0.05916930058082218,-0.04573993698412661,-0.13173207988232852,0.016272268695507044,-0.04762756313538995,-0.03016065804959723,-0.002605784887889891,-0.02018123597915391,-0.047715248326006085,0.06276974907782171,-0.029901497156669447,0.013416387911825672,-0.035772757695986514,-0.04485984458686988,-0.07309924958686381,-0.07319633500266386,-0.06549542503311331,-0.06802078134233058,-0.016729397969199117,-0.06280082958020114,-0.010957804481512713,-0.05413649031406295,-0.050125336050129275,-0.05168314052416392,0.13280226486807553
temperature,-0.05379100127613937,-0.008581628418935809,0.06295637947509193,0.2992436892179403,0.3472952444697907,0.08235769276136029,0.35114743784965075,0.32146747695148814,0.17681917930669694,-0.07858153135445224,-0.05899086058105102,-0.08986374801102495,-0.3933243049252142,0.018913787665314763,0.27717805868813206,-0.2087081674228296,0.027575241006772166,0.24149689779473082,-0.35991740401161265,-0.03505959578832616,-0.250860480875622,0.228360958193316,0.341537651327501,-0.029391157876810244,0.09962967328137676,0.16728880923200828,-0.026257965354756344,0.05322533818821862,0.016531035337236304,0.06038127707791051,0.002764210583262438,0.023107193162338283,0.0644973200965703,0.1320481467129557,-0.3359093678747441,0.10219768831383685,-0.271533710866065,-0.2947371697805229,-0.29804407765262575,-0.12831308154960439,-0.12837198583979728,0.40714665212746776,0.13891232491850014,0.1383381063617694,0.390437252235558,0.2068193298510808,-0.09033775251409842,0.309525219131661,-0.053504666339190154,0.17181165080385322,0.052620575668933356,-0.03635935340781832,0.11971180890249776,-0.06524669171454289,-0.10726854038915126,0.19463006396015378,0.20031597263086892,-0.24180453583938208,-0.09212993894774044,0.058708423553392716,-0.06353268232868786,0.2258596500633212,-0.25012311135172705,-0.27192691214729103,-0.022933937510739525,0.23100299753933998,-0.129434839053222,0.2837066503601352,0.2502054175682583,0.19775377263594374,0.13042333417924398,0.23614989502391512,0.22587388990898394,-0.06073577049840151,-0.12874426187687632,0.15282319110937126,0.08081169362944074,-0.11383779984039497,0.013315975598443771,0.14987254364218433,0.1746791678143726,0.22326341444801276,0.2998543295095905,0.22875574464865875,0.25806765429071915,-0.17081677787604743,-0.09921449021783771,-0.1719004150043704,-0.07343340584575082,0.008174426886463217,0.26237322033423405,-0.006089139823613376
salinity,0.2011953863608546,-0.3446132870594484,0.004576734203341679,0.14500897392843146,0.27429386466551,0.11579267163546264,0.23701017948592282,0.19835809779519656,0.051774001075584414,0.11070957968357503,0.13644021030844883,-0.370544280488128,-0.03736982408797901,0.05441748161858603,0.10902376450294618,0.1732438985141722,0.002490952849124382,0.18351274410152307,0.10447022435395995,-0.006450582708424073,-0.13777040191401752,0.07328793881580781,0.19769389103526283,-0.04334664861821953,0.05311807863800656,0.22937865351985992,0.15124215555083736,0.10991061714122982,0.20183278880763308,0.11730788692167238,0.007244793559490736,-0.15183737780266468,-0.06446660121736977,0.14512904124260811,-0.012547291843343581,0.13294375540711945,-0.3774265539136461,0.0005854459032613108,-0.5393459851800151,0.355468657108164,-0.38038981135202565,0.31398515323737575,-0.3637385931239393,0.04407792308287339,0.2640231032902136,0.043285512084489844,0.18381007769533053,0.17419676852532745,0.047116002709425,0.07364221742942416,-0.3643585187132819,0.27775901634279,0.11793767342990041,-0.06878920523251501,0.04175018841194911,0.15142422288394414,0.13757148702837735,0.039320092988711655,-0.1682347585185412,-0.2833351223524958,0.10932052750516316,0.12326668839061626,0.03654908288309426,-0.3191560682755681,0.0565261206271882,0.22940046124338231,0.045495752264430686,0.08679117624398858,0.14182101988158846,0.2860735158750682,-0.32879912189711574,0.14166356474405584,0.02329539462365971,-0.22160993684276914,0.0449007157314457,0.1101881583389395,-0.1471894826431642,0.02308403957530357,-0.09068092155708618,0.1121756088267746,0.08387642464578282,0.1434104335634776,0.1029582924871208,0.13806363372480435,0.1489215330105615,0.05572066671949391,0.026682687652259163,0.058580484971563464,0.08874275993928543,-0.011033814851991569,0.18157915042837136,-0.386062003928948
Chl_a,-0.19074298698821807,0.1087656841829428,-0.02901305552946349,0.36333775919298283,0.061686162021537816,-0.0871260718542905,0.033880130828599045,0.1361324604104976,0.00461894623160229,-0.17268376646902572,-0.020166410509448975,0.17018515391317135,-0.17309097168380955,-0.05801617190722159,0.09993460967003757,-0.18126629209838974,0.0466056098644336,-0.10116772173251674,-0.16122358130921804,-0.01576309663786733,-0.032175514429353354,0.1586181902381248,0.02251278823726724,-0.048869885648708235,0.03256204656594944,-0.07729183405137131,-0.09827163279656777,-0.04456384224674394,-0.12735269754446424,-0.09643321206058222,0.13159081821891516,0.17879457716744496,0.057343154676714,-0.08831049177193587,-0.14329674066108042,-0.04853926723819228,-0.0048303335723196205,-0.1408519856490555,0.11316880387513349,-0.18351284549841573,0.1459740575803551,-0.05696170593674915,0.2558928485106302,0.0638976604096034,-0.03344497579876393,0.19395022555298663,-0.09989207177979742,0.14442952085252098,-0.03115857633678705,0.09282141531799787,0.1165991033896483,-0.08464451394149368,0.10811514832422257,-0.020885331838542288,-0.13777587747927417,-0.09933021189374851,-0.09018055483147452,-0.09841004739996548,0.1156687608318662,0.20048051047523371,-0.16400029290557763,-0.06289264469455623,-0.11086599196317513,-0.00738489024701694,-0.026748304460288246,-0.10512758928041233,-0.09622390243219311,0.3479735516996233,0.13483338325892907,-0.14489504582206764,0.039484330586017524,-0.006380348841201601,0.08734642399663826,0.1517072399837629,-0.047368578025231,-0.003487855273240098,0.1015921719647629,-0.05094711303495041,0.03177537075286816,-0.03314784735154852,0.12531239970923672,-0.05007900875884585,0.18579574932927773,-0.08476216282444682,-0.07830148249577489,-0.08035091094312861,-0.1534375714159345,-0.07558573568767304,-0.06635460189537126,-0.08949199969274732,0.0413813215471955,0.2755635391012653
Phaeo,-0.12631154394669994,0.09712758057948634,-0.015376124798595413,-0.032852146549495365,-0.034970658792508415,-0.04552808101129159,-0.02559652109188766,0.14385693623475274,0.019209922441538692,-0.10967419342397283,-0.017072422821639337,0.05993150119009773,-0.11123639388746395,-0.04232970591973855,0.04421460104847119,-0.106860453949789,0.20268595532562747,-0.07956988131802482,-0.0957984166781069,-0.013461751985186645,0.03834665091133057,-0.010360694381279794,0.03132801904373332,-0.03313296942427196,0.045017810462262366,-0.05969499247036414,-0.06302812291827373,-0.024354853290240522,-0.0534618338508753,-0.06509127118077725,0.20070493251710475,0.15112830129751398,0.18237083091439354,-0.0502173318629229,-0.09257036094634113,-0.03014985106982091,-0.03862486627233815,-0.08584205897550605,-0.007302931777032284,-0.11491452484748561,0.03855228948594429,-0.06167293745170754,0.3596453221948132,0.12118501191287465,-0.05674443451548897,0.40444424242276483,0.005489133221514139,0.3151280227260571,-0.009219859337002744,0.09092743691215854,0.10144466107733366,-0.040734391313697674,-0.0014291803517906872,-0.015607964403256534,-0.08335454233950296,-0.06569038398877826,-0.06055829819701296,-0.07693720564535103,0.00403426223296038,0.12597891333996347,-0.09658285147155615,-0.035674411624210145,-0.07164440791199242,-0.031178310570167317,-0.012874077120338386,-0.07674439291932995,-0.04311124159545799,0.280970525991745,-0.007945698238580252,-0.11251523339442104,0.05014060171567525,-0.030110663043875052,0.024206702159945997,0.060577017884041094,-0.006600434247321901,0.06987524662502773,0.07841939154772416,-0.03129187764044683,0.036975958937910065,-0.017554677062044763,0.08711965482587808,-0.04506972725733828,0.06770602767521824,-0.061584969204563175,-0.042555364764232745,-0.06112748366581541,-0.09863003342174714,-0.048699585727332184,-0.02499632710639258,-0.0608893390080505,-0.010703682619881711,0.12944095767752078
Chl_a_conc,-0.19443023956549957,0.11768791669025591,-0.02853159888146731,0.2960690584647053,0.042280052915856306,-0.0855046603777676,0.021485764064592905,0.15335557754625384,0.009096168285919979,-0.17475090019989267,-0.02156636388518437,0.1591395036803416,-0.17551713356644932,-0.060200196454398266,0.0958996047569068,-0.18119084274202302,0.09418719031604639,-0.10653996498651047,-0.16136120570687035,-0.016889178207123084,-0.016590937320509702,0.13033306881347217,0.02740890251523384,-0.050024036144685514,0.03956370366191685,-0.0810984098663927,-0.09961488552920095,-0.04402461963953586,-0.12142726423627441,-0.09863218417512903,0.16498757430940394,0.19114263365993456,0.09768136291092588,-0.08777285730947854,-0.14543600144662228,-0.04893605920880469,-0.014548227707730949,-0.1415558839419958,0.09301251121203791,-0.18526476758934,0.1330078748845354,-0.06457018614211722,0.3125102549458266,0.08656051956405808,-0.04349072270729595,0.2726850465111099,-0.08236047915931784,0.20685093635836224,-0.028660076780056262,0.10261947852301968,0.12543632960324413,-0.0821192415241569,0.09036612365794959,-0.021771982027989294,-0.1382979224237162,-0.10122675989145428,-0.09215204681010761,-0.10350986778998272,0.09819110176506675,0.20251377755292754,-0.1639051565785277,-0.0624855245088592,-0.11252774342480945,-0.01466951628465105,-0.025950761847612924,-0.10909634758355907,-0.09248499109620864,0.36843074230871004,0.1110236435695471,-0.1521962423606013,0.04676618225243165,-0.013536224081234572,0.07989707651334219,0.14380408050297905,-0.04155549326175027,0.016055789508792804,0.10658369557793365,-0.0512675253149672,0.03671855416583769,-0.032594305513373625,0.12885868454476276,-0.05428195876522729,0.1743555739017148,-0.08788264507508106,-0.07728947029037778,-0.08405544757507755,-0.1555947340883761,-0.07667905903561456,-0.06249057069732683,-0.0916639939700922,0.031828498864374825,0.2664808011490571
