,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93
PO4,-0.02459179083783649,-0.08531385290310503,-0.04835683180174491,0.1778340210937009,0.10865548796724142,-0.10084977267211742,0.023908900011604804,0.1451384528085801,-0.03128109813312366,-0.09356600159814368,0.13345389770393776,0.0026597136095988143,-0.08042918472044142,-0.05071421148777221,0.022660732693042876,-0.10200360196116343,-0.10346145309197399,-0.04974352522563007,0.033197946221353594,-0.006145361889310546,-0.012280881937414277,0.15036741353560001,-0.04612471423801164,-0.13811847461322185,0.04291756530727062,-0.054992537401003155,0.21104409270001245,-0.037605772252086306,-0.08787989704879128,-0.14168824552755477,0.0060354287070143705,-0.0364679288058065,-0.09943910487606598,0.1522287556590735,-0.018618532616060814,-0.04689535449703564,0.07203151688152304,-0.015928020884452207,0.042612458964958376,0.012325185765714987,-0.053825193732592584,-0.02636799065408791,0.01199971787589006,-0.04173399994599143,-0.02518689680425055,-0.06193598332610338,-0.01722197641996058,-0.026569931550554076,-0.023906054000002626,0.07693700993428641,0.04542054762781384,0.021720935940528742,-0.0016507790730460074,-0.008445191367847908,-0.15710803127237788,-0.1002029510800245,-0.082348609526215,0.03786314068104783,0.011210246613370093,-0.05968537890730235,-0.0788702517493208,-0.056379722961377075,-0.09084231608259041,0.10954317887486383,0.012189610531250488,-0.024143881384413698,-0.12508730473839097,0.11004285279156474,0.10662141054723306,-0.007209472497251818,0.10276659053931592,-0.005424199648271427,-0.019918425583040356,-0.008452586288513898,-0.025372916668958433,-0.0618720786388277,-0.09693308248274186,-0.051661388761564876,-0.01093617168209896,0.02331673622199927,0.10454617927909075,0.01898062347959229,0.1593994102091906,-0.09586560226097858,-0.10911711317926545,0.056033775544079054,-0.11371065971951452,0.10057506493729032,-0.06492151088022667,-0.09256890326936137,0.20604937949475705,-0.08503504013353214,0.04873966801873406,-0.08882997746888546
NOx,-0.11545581931622934,0.1349875357747456,-0.04252784075040922,-0.07198754963444945,-0.04468297690187713,-0.0488065467477018,-0.07428515236502098,-0.07581387098454229,0.00810563168236533,-0.07804050811135269,-0.058841399441077,0.020225645843785268,-0.016888548984100665,-0.04590970832814667,-0.05911037039716276,-0.08621438585309196,0.00644626757662275,-0.06318408662572082,-0.02081159994314647,-0.009828670249263267,0.07868932559090511,-0.038857211614005197,-0.06305528067774108,0.07363385498725425,-0.03892322971073085,-0.06987412215574934,-0.06331616433944516,-0.08122267039984718,-0.10075577429184068,-0.08095776686401861,-0.021358575325152188,-0.020978015949947696,-0.01402579390010138,-0.0806846930465155,0.01655226166584088,-0.04526799084319787,0.26134143079407535,-0.08320265586271439,0.3863117875636072,-0.0948416055965211,0.25837106712082025,-0.05661537552002986,0.06410997985248541,-0.04442057181365225,-0.09893778002396822,-0.06227204535398363,-0.036810790086743,-0.053488060665070614,-0.029875339613552657,-0.03895068102355219,0.029140713657496257,-0.06322838078528617,-0.12207231021541035,0.054002712130881876,-0.09264677000648906,-0.07296936283104047,-0.06388525880372843,-0.01062506385874841,-0.04409772809475672,0.01172395770117931,-0.1027757309761459,-0.07852180848559086,-0.03687243331721915,0.11233762742669526,-0.014894785641738614,-0.03456396874280872,-0.06515126773369953,-0.05488516944785958,-0.04208912271049074,-0.1304702518687798,0.017698877424450272,-0.04919926511430692,-0.037736608636432675,-0.0027437930566452167,-0.020346131860186287,-0.04556461315748078,0.06168943236984813,-0.026939832440201504,0.01353420022781148,-0.012139171264418002,-0.043728865985340364,0.005679707601244181,-0.051720849821016476,-0.06728649518234076,-0.06974578479339286,-0.027642443707467615,-0.06395586069361253,-0.010752566026653629,-0.060650532714175684,-0.04019248931253701,-0.04913128549811069,0.19840535558605293,-0.010478171956263861,-0.0563458446098319
NH4,-0.12186734683106744,-0.014827458283791022,-0.010248372139156072,0.046590100265637126,-0.0383154661596333,-0.07587911466842398,-0.08626779361094872,-0.011022743937494386,0.05875752947717265,-0.09325064161305277,0.1537715444783409,0.027650342390735196,-0.03713291158473575,-0.05464880349198865,-0.04656019111544498,-0.13417019681812256,0.023990278569945955,-0.07299336718096987,-0.021962906263482983,-0.010586893169447439,0.13180353546306617,-0.07850273814891129,-0.08653292403889869,-0.020261361813324066,0.038747778495673395,-0.0928474738023157,0.23052815320079972,-0.058964865017583926,-0.13810906913661258,-0.129276520764881,-0.031667792289832485,-0.02199728167884267,0.0142068941879312,-0.022254908035714227,0.026693100869147675,-0.06524331987113409,0.31541502233093976,-0.06872190703451754,0.16434860867643342,-0.024369229387937626,-0.01669885864672152,-0.07949344679679121,0.11869822945124459,-0.039588061182827164,-0.12554178955091078,-0.003816879138228438,-0.04953687645351808,-0.017533641412960557,-0.049704680693941294,0.03558066896501888,0.10381746547704729,-0.03999748734016484,-0.0979066837668262,-0.0006737503643948024,-0.1515906883811016,-0.1100761530024476,-0.10256414284165294,0.13655021905306247,-0.06941371237711326,-0.004442243303990693,-0.1251591712179408,-0.07651529647750252,-0.10857706262341504,0.4483765047977353,0.00456213434879688,-0.042932341351818275,-0.08495678416908756,-0.07438774525784084,-0.057906649173221664,-0.07783469071832719,0.0597962739292979,-0.06657294179178398,-0.06676015204436428,0.025600021460756656,-0.07605213244162808,-0.05469306393837117,-0.011561342926199767,-0.0325996781277709,0.08010456794087734,0.058324911722579365,-0.03575581408403314,0.024598810802980767,0.15243492436743156,-0.10307630437280475,-0.10951145484599495,0.09524221092588518,-0.0552207753640033,-0.03242948742919792,-0.10036203943637187,-0.07711723348691608,0.001537472679440953,0.015349854630176797,0.0287413074643392,-0.13760458700269945
NO2,-0.10779465455842865,0.11515779925865777,-0.05741659850601452,-0.07251198012571058,-0.041826661710792815,-0.08044892873167586,-0.10016959481984303,-0.060865481482686085,0.03445042073660018,-0.12023747869662003,-0.03888611684181989,0.05872252296741071,-0.0026545062073396915,-0.08396740435680035,-0.05331704309008945,-0.08736489407658493,0.04098520387216471,-0.09661685856226879,0.044473475162434384,-0.0037869108379881803,0.08348706716674076,-0.052682996450045136,-0.08428736311785476,0.06953829282190228,-0.009383806372798193,-0.09989916082030217,-0.09550397269941677,-0.11249063849950725,-0.1047459176935627,-0.1177069801890433,0.003293150906025424,-0.04567983929300327,0.010148429461140333,-0.10942910687130397,0.022781861813701235,-0.05165069480049948,0.25902820341874655,-0.04530272666000995,0.26168968816904215,-0.09978545829281882,0.16287728646367677,-0.03970700851928062,0.16270498000030686,-0.026763347976031082,-0.13650822588692077,-0.05572249240046409,-0.04498561952318792,-0.02651697605263629,-0.0037546174612450574,-0.00018192016054917846,0.042389312004895596,-0.06098973416076038,-0.15395261780882416,0.03027563341942324,-0.11302143648403291,-0.1083433339686519,-0.09471794535163078,-0.007389249280378711,0.008510903646672785,0.0396717076233562,-0.10481756347059135,-0.11653828410060718,-0.04175241339504549,0.17061791018027864,-0.004113261977881915,-0.03776972676655756,-0.0835934872083744,-0.054937937028061004,-0.04750880583317884,-0.18929269512286268,0.03468181894795574,-0.05901944552172079,-0.05038121776229234,-0.015001634307686154,-0.012302837287517184,-0.04999565955019636,0.1104838843192946,-0.043350748815318425,0.030663859089441386,-0.017617457542041994,-0.0448065625187537,0.0322184211859777,-0.06293327066528892,-0.09937639319153174,-0.10486390205628789,-0.016482425493174916,-0.08606299158197724,0.012690113743653364,-0.05635016010694345,-0.06906570193738443,0.0005738810064865414,0.17756491307464278,0.06971696216835707,-0.03358394794822447
NO3,-0.11529122189722785,0.13497796674107493,-0.04216932141521969,-0.07179575659966879,-0.04461744781847613,-0.048150276627825506,-0.0736609699547438,-0.07587260174880478,0.007641916198257695,-0.07713240770155053,-0.05902748426444071,0.019526729371361188,-0.017085036305398024,-0.045152897069793196,-0.059057570772608946,-0.08597590169399327,0.005848946078885297,-0.062461158873800375,-0.021856782472309974,-0.009905309506012585,0.07840862241435026,-0.038525900950029876,-0.0625378930782726,0.07351558470778588,-0.039321143977133724,-0.06919150748509585,-0.06261384088109853,-0.08049030510624924,-0.10043256798243186,-0.08013388160951335,-0.021718924104748547,-0.0205092167636413,-0.01439674907371138,-0.07999614073783169,0.01640541001421399,-0.04504557666151118,0.2607160818507429,-0.08362864596774364,0.3874260057149601,-0.0945173902825057,0.2593205432769887,-0.05675586986146198,0.06228868519409431,-0.04460465753659097,-0.09805438165960183,-0.062223929174895325,-0.036579728611848036,-0.0538057563401657,-0.03023874932838385,-0.03950376083005003,0.02884380775893653,-0.0631053254255127,-0.12122581714393166,0.05426453627992449,-0.09206859064724168,-0.07218891312158311,-0.0632042817004279,-0.010652483565068569,-0.04487050895970725,0.011224084013887636,-0.10248016063824728,-0.07768279969920822,-0.036696633763441705,0.11107183574789711,-0.015038269982702945,-0.034422196687038144,-0.06467547756794968,-0.05474477914522195,-0.04189098611010443,-0.12914925311174058,0.017368242691484622,-0.048909041176399354,-0.03742801333321427,-0.0025306450584288913,-0.020429704024969884,-0.04537427147172085,0.060711923721322954,-0.026595331111925708,0.013211683188993238,-0.01201617338024831,-0.043599592821749064,0.005218896372711609,-0.0514007995585893,-0.06657572708178001,-0.06897783192129472,-0.027759893254135345,-0.06342146595972253,-0.011119536437582282,-0.060568707276065815,-0.039604690505119985,-0.04984243685571218,0.19825159601534498,-0.011800402901748615,-0.05658547903293839
temperature,-0.015236996662088142,-0.007098186616255441,0.06544898234245415,0.30788036178094996,0.25589869206855453,0.02920732568080238,0.35833474786602304,0.29177343888686896,0.03961843801221387,-0.09098072160901795,-0.05608391815138634,-0.09142734531106347,-0.4079470876503788,0.03389398210394366,0.2739952798772091,-0.1927718296093795,0.06485157022846458,0.17491224241947673,-0.284742463149973,-0.03422632710638175,-0.2515294200670874,0.22553020212923308,0.28243813931346884,-0.024370182886684404,0.1009913231641803,0.16742166764348834,0.00030813433712794346,0.2610536929792176,0.026747053310178473,0.06726108051720824,-0.05094420315780821,0.023098223083141106,0.028915279249316916,0.3152078646853511,-0.3035317463220143,0.10550665194082878,-0.2701110604772855,-0.26955206498230405,-0.29795870961562715,-0.0739642919138543,-0.1276376435773938,-0.034181373665465795,0.007805370177041632,0.21216957960416144,0.37876273441733793,0.2069758896326977,0.1557092712382239,0.28484953861525,-0.06923174421018857,0.1773099911062444,0.05150465222728968,-0.008680648004550633,0.4144960513382979,-0.06451397954112169,-0.15324038408163634,0.1943844819464501,0.1949605147625305,-0.2436682192957321,-0.4179409772353384,0.0655789605891101,-0.05530997278189233,0.2501833811619228,-0.23538552863204115,-0.27056064955993364,-0.02266914605998991,0.05645118783998703,-0.11488208811719502,0.265950551254728,0.22074546628005737,0.17693252485587788,0.12656791167104153,0.2412150898271285,0.24789918688120108,-0.0604625501595444,-0.13003105781686738,0.1444747145089505,0.08077755917038455,-0.09217492951366514,0.007931158387632566,0.002970196591843217,0.17408671515784374,-0.1322404317373232,0.11015664668585903,0.23138147113947571,0.281705546907005,-0.1704919357435447,-0.05007596731526594,-0.17114532542680444,-0.052495475155066876,-0.09113993547777333,0.247153887921781,-0.08386388284973306,0.14367957415076116,-0.29505995675308005
salinity,0.21291771528781872,-0.38942696059447984,0.011630834594033296,0.09822470937252711,0.16184613829524805,0.0042954285068684105,0.2505164270704995,0.18577404413708526,-0.10981884566296028,0.10290184123933996,0.13754708176074879,-0.16382767740382126,-0.040288659512531244,0.057429001289369945,0.10802675658403486,0.1738070571737338,-0.05633444430123957,0.1348798753164413,0.17115614739146123,-0.005803068075860015,-0.13783550583022025,0.07153877561224645,0.169020808728995,-0.04084803988038819,0.05342523878343759,0.22480495081120525,0.15073400007821483,0.1639775332744011,0.20572171555660893,0.12186614803377051,0.04686757622972869,-0.15187934548870657,0.0028326966962587048,0.2562833127703328,-0.036564887999689925,0.1363686101761975,-0.3779499270706064,0.013314021924306217,-0.5389906390790319,0.3578465894990872,-0.37937435379925577,0.18377914264703482,-0.3338658569415685,0.05699055814234984,0.2573617657805308,0.06418436043351214,0.11506703236095411,0.15352002519320032,0.04627487416928443,0.07389425136954908,-0.3695997957213112,0.27374792114837465,0.32586073762487644,-0.06898584166502778,0.02478307079541217,0.14999975993551362,0.1271600046392511,0.034245780923556624,0.12218997725364131,-0.28276291287399746,0.11571328275175168,0.21488068179009115,0.03925413089910758,-0.3235598247352664,0.05630263676538444,0.11164649872411514,0.08801611447778421,0.09561130413241989,0.1257457107387038,0.27574653335318317,-0.33085084015460153,0.14273536856627134,0.04182545233707097,-0.22157843700883328,0.04812485625608976,0.10935283247952414,-0.1308653804734463,0.014762204403133562,-0.08327939121191824,0.007371720278102225,0.08017535428828088,0.022557246314487286,0.11227374779068035,0.14031499692644947,0.16301871320845224,0.05447107341238515,0.03350812975968558,0.0574525206314718,0.09245430531870741,-0.019301262886267167,0.17144825439129324,-0.36516787085857405,-0.36214045233109393,0.008794136785345128
Chl_a,-0.18074362065306626,0.2752576084241673,-0.0356734576897627,0.17867352780523832,0.0980630800805008,-0.08343018189835041,-0.0310568468184978,0.139108986302579,0.028851859340073022,-0.17495023667515347,-0.019955360213987,0.11369615971021163,-0.17752539755428887,-0.057359081993923935,0.09832777462927084,-0.18861844654171034,0.05215999455116453,-0.073765792252499,-0.14128017214481142,-0.01580776153880144,-0.03172489574520542,0.15518014371661837,-0.027651578732276,-0.05054489547777115,0.03431067302315375,-0.07722504226244153,-0.09896633180674975,-0.039139679374431566,-0.12210378282481694,-0.0971075087482486,-0.029450912778689758,0.1787680723807887,0.05368128400033917,0.044230478182204436,-0.13344494595991027,-0.04970481291938242,-0.00396056499421233,-0.14249745660311214,0.11312556942401386,-0.17947069391279233,0.14423385840360448,-0.10538942296455775,0.10645620661686918,0.18881606553813543,-0.04588044589007411,0.012495285092492854,-0.036158153266464765,0.13178099168212737,-0.03838141969389181,0.0919216006505591,0.12114224947715271,-0.07643230988556321,-0.04855571542033429,-0.02081887937211155,-0.13393959136904596,-0.09811664793049298,-0.08676920517198636,-0.09894403436106944,-0.18117244619996553,0.20879517834983402,-0.16578913433905404,-0.09959439071150175,-0.10422525090642354,-0.005902430272422958,-0.026515570735469746,-0.044716204469444375,-0.08595839118062379,0.42507115129229045,0.11395832328244848,-0.14430186759317112,0.03925919652510515,-0.011920116404894545,0.11156461964040584,0.15177693582926005,-0.04838676306239731,0.005064992861593255,0.08244118226902873,-0.045739950465893936,0.034196618011941404,0.1314471031424969,0.12701824461789743,-0.07274097167276174,0.09990474427902445,-0.08661480313717071,-0.08368433273160168,-0.07470272790861826,-0.14467068622480905,-0.07470412348438321,-0.07227714411065708,-0.07446136816048476,0.037695978497148064,0.172677127997032,0.25734921653214354,-0.14788703638027642
Phaeo,-0.12118346825521953,0.12841079044291018,-0.023108004726618205,0.07403133052866195,0.006269245390639933,-0.057254240507342555,-0.047982842433442474,0.15210764610718255,0.06685021495192517,-0.11182869473015675,-0.01708961137403312,0.0031363125425485964,-0.11423412030265745,-0.04252088471900273,0.034156882199456035,-0.11231829988680135,0.17425796841535982,-0.04321534866379341,-0.07902640624885109,-0.01346223696582748,0.036591846616897426,-0.009726169568509711,-0.024549600969007396,-0.03494891641142666,0.038007965040243216,-0.05953333937143407,-0.059603653554310874,-0.05137026012639778,-0.05468626075070474,-0.0657729337631088,-0.00822611423676406,0.15114341051532038,0.21933677552543268,-0.04317971541105041,-0.08629714385247605,-0.030325074032233376,-0.03784467853092732,-0.08722406742472061,-0.007396489871513496,-0.11587898109105338,0.03819784002512654,-0.0037777192900834804,0.09264281456942529,0.39993231167191245,-0.059630693777425275,0.013877185520424488,-0.022186771890601528,0.30154382703975313,-0.007306993447368957,0.0931532988985482,0.1048263231906019,-0.03636909901826816,-0.06230856914188481,-0.016032158038829365,-0.07851226454117208,-0.06485015433537586,-0.058584714377567224,-0.07824764119108475,-0.11419200096915573,0.130159132171781,-0.09717224932515205,-0.07349345701028862,-0.06691882089823459,-0.029358577394840366,-0.012738879645122932,-0.024701048920380372,-0.03378572345214795,0.10294398371025895,-0.013932450190260291,-0.11411580271191563,0.04999116714501321,-0.03165052433830703,0.041243087554346816,0.06068111191499712,-0.006977920718289302,0.07968146951978045,0.06315165138509349,-0.0272940200626965,0.03359624547492193,0.19809972665679432,0.09130503535897339,-0.0540059615590428,-0.00020132565989470705,-0.06522980775144221,-0.04789677250466846,-0.05689979356802542,-0.09341883512109272,-0.048135903729046324,-0.030080757813786337,-0.043426434082056785,-0.004958160669809469,0.06402127945522415,0.35259460090000294,-0.09288565316926806
Chl_a_conc,-0.1846433499734547,0.265944121813941,-0.03622308004315778,0.17009546002617576,0.08401967495054458,-0.08558798459263083,-0.039105737942572515,0.15809568099998844,0.042380672297488715,-0.17723875956435442,-0.021393873052696556,0.09629130063949255,-0.18005391178589142,-0.05970055881353889,0.09181832720320657,-0.18884519172039882,0.09112640885217402,-0.07366140832315779,-0.1400636498818444,-0.01692680273509791,-0.016689419362996977,0.1276194781493113,-0.029880976189084602,-0.05192343193548564,0.03912712007976794,-0.08099842565243184,-0.09926767875077866,-0.046810945226876066,-0.11735385167990614,-0.0993833975142889,-0.026956644963253482,0.19112448976230145,0.10465034169242662,0.025397119695115634,-0.13546187706707946,-0.04996204994185415,-0.013606163529598245,-0.14331259248899214,0.09295080150646054,-0.18213371207152973,0.13145081455646457,-0.08949268645493125,0.11453087394491648,0.26714951875391335,-0.054713482614986965,0.014258964477846007,-0.03637966609347193,0.19254293412832352,-0.03420341767724076,0.10246887096187798,0.13016867707030425,-0.07403976959976843,-0.05768668704890502,-0.021831444402994653,-0.1337621125034576,-0.09997979369825118,-0.0887523000070903,-0.10431412571340998,-0.1831038873746368,0.210628979603733,-0.16556687870537395,-0.10356844220860817,-0.10566951033645466,-0.012930722750077252,-0.025718669480859543,-0.044246569862505,-0.08133433981969743,0.38478236177701,0.09187415712912234,-0.1521331542928042,0.046536601314799385,-0.018604782049000682,0.104854813645053,0.14389086490961445,-0.04251273657574104,0.025899388020845432,0.08635999266441502,-0.045810379940863524,0.03783281183363541,0.1641591589973122,0.13142768733608556,-0.07573272348965981,0.08380769849924272,-0.09042801794066616,-0.08325910524293306,-0.07816565876733221,-0.14681983558718775,-0.07578587291820574,-0.0688434207592731,-0.07430263841012126,0.03029586789013205,0.162342428761436,0.3118172376712154,-0.14937486174297307
