,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
PO4,-0.03122412917360834,-0.0012789544975416133,-0.13037188259845672,0.1910763495403038,-0.037281356647376335,-0.02635834420879105,0.077364795450654,0.10979601439314887,-0.015134481456155622,-0.06369852614411448,0.1406080764389336,-0.04370681172535343,-0.07934126884388949,-0.03759919519038375,0.027030101082861836,-0.10395516454853002,-0.11038076209686026,-0.06913018526997336,-0.029902082005259602,-0.006014513119946659,-0.015177207348604763,0.15251700869886956,-0.04617677038459979,-0.1457737403412913,0.04453301963690003,-0.05652853973378974,0.08567527000276451,-0.09735052140566487,-0.11862491299372654,-0.1323799895750751,0.024443407490127547,-0.03667414632355876,-0.07811084166951845,-0.05504938595421052,-0.011118608852482866,0.04678937674597512,0.06559326670290266,-0.004938838659337674,0.03162951162928634,0.013859115775392592,-0.05041142844538847,0.18976905162146648,-0.008680457254959216,-0.03508652554554554,-0.1116539287372871,0.10911828249700958,0.09630260011068695,-0.03000831887901509,0.002195838631446016,0.21800318277523684,0.05184450232704927,0.09772337202607426,-0.06314945354984855,-0.007111734886219264,-0.14523676510396868,-0.10179257349370799,-0.03280477662426075,0.05254743345867009,-0.035522481105251705,-0.10078427632217472,-0.08818606031325309,-0.016759437953438323,-0.09438858601386041,0.11519461550306895,0.012179081880412041,-0.045799607321867594,-0.1399160036139086,0.0432963879658943,0.1457952862290347,-0.05088412840253838,0.108258187599077,-0.006079070046011983
NOx,-0.11187745208429734,-0.005550757094700404,-0.06817439833773795,-0.0713753030121614,-0.09777341232174357,-0.05740921874137983,-0.06725446729478685,-0.0582428227914244,0.012483144375598935,-0.0820118941030328,-0.060284619889208954,0.10072384218018482,-0.01698017782921267,-0.07027591411735082,-0.06281794597293125,-0.07863598497143245,0.0342726504062706,-0.052294470350395694,-0.0410644646493274,-0.009929140510515622,0.07982861054232232,-0.039736682446484706,-0.06806198322192086,0.07864955318689285,-0.04251177985703164,-0.07091818111214818,-0.12716182624780192,-0.06789422471984116,-0.1110694858821595,-0.07771574982666492,-0.012386520202122723,-0.020928495282516932,-0.04548419066142683,-0.07752258760379006,0.007810994644132007,-0.059929992797509726,0.2503363901390461,-0.06134379636374452,0.3990908821759951,-0.07440481323000747,0.2509383087970205,-0.08723602286553019,0.04977309640834747,-0.0434530362677973,-0.07182902925297821,-0.04536034938736552,-0.0560804819727012,-0.0543984862462506,-0.022699866603936622,-0.07649249578705208,0.048801217441329786,-0.010982084868429436,-0.06290209555054156,0.057468626839401474,-0.09144527612410461,-0.07380849801211362,-0.019776574338312126,-0.011186154834666097,-0.03226772637522734,0.0824257903186261,-0.10092395615698437,-0.03841502612502322,-0.037492416822784404,0.1113643041320523,-0.01488642178262368,-0.0961176989912567,-0.05967017291603814,-0.015246699856286135,-0.05877700701505658,-0.08666084439055063,0.019406181917725626,-0.050844626703162525
NH4,-0.11690049302547217,0.02321435137506074,-0.09416626501604633,0.06744814922868714,-0.12794074256553245,-0.0809324950059433,-0.06975797359723851,0.05419213183298248,0.07993774752457122,-0.0582499710914012,0.1629200767990185,0.049269656918477,-0.02898253550594241,-0.05277473587920622,-0.04443212019640955,-0.12584334595559354,0.01838039296683581,-0.07003258575064819,-0.09823888713517565,-0.010146099369982602,0.12989422146563379,-0.07955325302021184,-0.09203524003739458,-0.027817634266125178,0.0475882806948949,-0.09532858846403403,0.010530438169465528,-0.10453514810549953,-0.16319362790735423,-0.11792543613688347,0.058873974444212974,-0.0222012392097111,0.019026554950433205,-0.08657004420413553,0.00310585126791919,-0.014481950208818286,0.30070604026861913,-0.06846929522690925,0.1511165918468312,-0.029917651089706048,-0.009416446979383292,0.09421746506778432,0.09119774027082125,-0.06959099838239477,-0.11352584309316474,-0.029084511110870077,-0.07226679410366349,-0.0201746586676567,-0.03418597123843879,-0.0121194689282617,0.1130774827170533,-0.03461351684119182,-0.10311740834565135,0.0018426819454260453,-0.14039445501547812,-0.11147247882685553,-0.07641843003826615,0.14618582050692605,-0.009634765964236267,-0.023131778400674433,-0.12437256499043499,-0.050847795105732466,-0.11544639137385199,0.45800248513263614,0.004596370803622093,-0.061632503668096875,-0.05470986893564573,0.03339421880685312,-0.058485374733772286,-0.08186382938033544,0.06753976484367309,-0.06901752817406565
NO2,-0.09994359418080082,-0.01071718154202568,-0.10622292680020702,-0.07857282287110409,-0.14012918626657606,-0.039827836399799886,-0.08020459056054685,-0.02190426084332936,0.030750960476086386,-0.12487523712815499,-0.042564542207977424,0.13883887988911275,-0.005143337519117862,-0.09324482425523942,-0.05055831207187825,-0.0824706833871342,0.0762358420510887,-0.06237290084379912,0.011898711759637557,-0.0037532648909719846,0.08343509675255958,-0.05354417296225361,-0.08798811237889559,0.07243160448063281,-0.01762099586812518,-0.10144952648707509,-0.1887731503919255,-0.1003642286989484,-0.12389699708830956,-0.11213003120424603,-0.01782083812121062,-0.045320875337746196,-0.0353305867386477,-0.11438780714733135,0.01940974856503719,-0.05514613834531222,0.25304672296002517,-0.003306714012981989,0.2687458205497539,-0.06112837810727112,0.1698798948981296,-0.08017047943313924,0.14410790644914717,-0.045912040994882775,-0.10761121384728113,-0.046717428857506633,-0.045477964995962336,-0.027702309776328565,0.0025353332351032514,-0.08393074401978856,0.045785566844308435,0.011562805783092708,-0.05776935462092522,0.03176820028802375,-0.1328070139282372,-0.10978260694261589,-0.010019426616397195,-0.008126913614486767,-0.047824854901958425,0.0990097457466797,-0.12546014675884518,-0.047188707148727235,-0.040936067395488634,0.17108308544416656,-0.003948352509388621,-0.13438037575612966,-0.07070498197214835,0.07270319413997671,-0.05749868408568684,-0.11958065528122339,0.03822787057088704,-0.061903791380181726
NO3,-0.11179381558127682,-0.005449750561907827,-0.06736115065512827,-0.07107282632387289,-0.09681248534777086,-0.057559015316891796,-0.06686570716614564,-0.058705991983008396,0.012144155286639908,-0.0810824913100891,-0.06042944082187644,0.09982674423652795,-0.017136111866849636,-0.06971096064683877,-0.06286448450238369,-0.07837161553411442,0.03347972776820175,-0.05199203555920219,-0.041850918581337646,-0.010007780203409842,0.07956504826035173,-0.039403444119621545,-0.06755383581452133,0.07855423245283029,-0.04282238399750399,-0.07022439677408958,-0.12580232825536514,-0.06717551864647925,-0.11057142252584964,-0.07693937788662193,-0.012263633163648952,-0.02046502672814275,-0.04553936381820642,-0.0767054824174204,0.007596052931226642,-0.05985813082287167,0.24965451781814238,-0.062164047820711055,0.40026887833528213,-0.07443900354100344,0.2516638774316498,-0.08713313407129852,0.04805989750969384,-0.04330123090326374,-0.07104461189729916,-0.04522223029274189,-0.05611627293119299,-0.054709243982808464,-0.023066620086471548,-0.07617296362928694,0.048727900925758225,-0.011333371302129882,-0.06282854751072034,0.05775483285409242,-0.09051715296109958,-0.07301582127721051,-0.019890420771093636,-0.011209178481635235,-0.03192404354265807,0.08193734871316188,-0.10025474263417491,-0.03816981458577542,-0.037339200172866724,0.11007679115742998,-0.015032560442972832,-0.09522982532186132,-0.059332905084606445,-0.01668724379631793,-0.05864911338204357,-0.08588687316615029,0.019040280394137063,-0.05052938128819774
temperature,-0.04998680953198205,-0.07111500159460932,0.0290468567607887,0.28344138980633005,0.378614763752197,-0.033209469497821935,0.3455479051571352,0.20397610875839683,0.012683162348270818,-0.09558666785736704,-0.05226116145146657,-0.09871520192109803,-0.3947885940537046,-0.023194676601450075,0.2796000437898182,-0.19199212122762754,0.06287877303499319,0.16546094553978286,-0.3400487444570476,-0.034675633005027545,-0.24382789531053084,0.2307620622961194,0.296970763220056,-0.03919765628481048,0.10287507284419983,0.17202084628967912,0.2205236765416539,0.23237699874101347,0.002425090863457992,0.06391922277729067,0.00386824409868883,0.023001659341090618,0.1126737485355511,0.23378206226772985,-0.3278418587458216,-0.03047677549516068,-0.2609929120624938,-0.3546459322315562,-0.29004852094931344,-0.1607127773818029,-0.13718372141176446,0.2663548233323604,0.021563601959502833,0.2504257053136853,0.28559909457103816,0.17715637122239325,0.27816447995608945,0.297682391894039,-0.054432754500717585,0.35396798293628584,0.028522857664012104,-0.17253140178189644,-0.05079917758887064,-0.06152801548175085,-0.041378216597725906,0.20032546904511328,-0.12757443966557436,-0.2388189809921006,-0.1369340016989546,0.047300039825959275,0.06744640980903831,0.16029282046812354,-0.24923968053720702,-0.27473234377231814,-0.02298624415168937,0.1917111856082913,-0.06121991474408631,0.1550626274353767,0.29407422124529026,0.29121282939718857,0.12378274492507202,0.24930680930694754
salinity,0.20519274613038954,-0.2075511261566447,0.021614787205699846,0.11349920283868525,0.2521707956669462,0.18634903646374654,0.23366430006173283,0.11873411887658085,-0.090948820404831,0.11756986386269003,0.14066424403360397,-0.28682468667487687,-0.03991681292987244,0.06958083185658064,0.11089669342234118,0.1623105354979036,-0.08165655784745228,0.12059401484708142,0.11390546595337626,-0.006187233473935427,-0.1419942783670282,0.07441359180847965,0.1812619776751387,-0.06628938471074906,0.05659360813667261,0.22711669135703533,0.25578966280724347,0.1420419130005874,0.18426258806413942,0.11809801922094396,0.00783533047056185,-0.15269932908498454,0.00944022783286377,0.18549257879216552,-0.005928429694870125,0.27554370990891275,-0.3690549744873791,-0.017828795217839675,-0.5640787739564121,0.32579342068331163,-0.38859337746584866,0.229932299262923,-0.3374565973228171,0.04218387319648381,0.16514613598956313,0.0836850161682661,0.09385999480598792,0.1528324466946918,0.047684962715278896,0.2588778372775016,-0.38448929154189704,0.0586734228510679,0.09886462576823683,-0.07845491735564164,0.05173692399043269,0.15200497762273682,0.04199230334858474,0.04663436821831487,0.03554531593211127,-0.3525459367276847,0.1501234607211992,0.11934080991026008,0.037608990563956,-0.31648353880994895,0.05648449622245244,0.27785613137863174,0.04216790981760207,-0.34873772803178826,0.17260499452856226,0.17839462076665885,-0.3300817641928834,0.1476950588533536
Chl_a,-0.19314106440114498,0.13535366929038903,-0.12147799824567124,0.18692451070763627,-0.04796778885141177,-0.10570789122956471,0.0367523828423213,0.11570597607661309,0.0327703732752748,-0.181573519126567,-0.021535687235567536,0.1647821401647036,-0.17571536392204595,-0.08548442299510303,0.10482124650123999,-0.1688163331762854,0.0721504993188068,-0.017594188836895078,-0.16728838295889611,-0.01584311203789005,-0.027607287095752407,0.1606048884276347,-0.02428811009550768,-0.04551495989567107,0.02186265998399664,-0.07833563588998022,-0.12066668212681561,-0.08882330764696006,-0.13537651383133253,-0.08456185017021775,0.13443553509634962,0.17992537366937283,-0.009199400572617537,-0.08084072817495389,-0.1420138092347168,-0.07144599196112125,-0.004897495004372979,-0.13794643580802363,0.13620443781841812,-0.16727636569686707,0.15896542056279894,0.07390510363513719,0.12863656027436754,0.14927381953327226,-0.08839985014314669,0.1294647739675507,0.3972350857469835,0.1461738845360177,-0.031347854632859815,0.07952810834118021,0.11373917385604154,-0.07608487078289031,-0.07508111854101548,-0.015567355481989027,-0.1250353719145611,-0.09909019067701166,-0.045227454644436185,-0.09746764438732941,-0.06095028624726907,0.26951390676425746,-0.14646508249790813,-0.03900392249379846,-0.11260074811770865,-0.011041385503321193,-0.026804604392327583,-0.1381834375815762,-0.04070551248970228,0.26182140819370936,0.15288226153577836,-0.02208933510163434,0.036076576665542176,-0.01076546699045728
Phaeo,-0.12667609028395932,0.03685692787075845,-0.08079980608457232,0.0722624082998973,-0.062481937009964864,-0.004943134232536192,-0.023906266429744125,0.1260854153011691,0.03826497965738598,-0.11450236322255085,-0.020653957571062115,0.03393321624274363,-0.11320382924306069,-0.06049661971141956,0.06501727991102983,-0.09967712135780668,0.19096240010201818,0.05099370438644539,-0.09916042839691597,-0.013526126137298183,0.039174028102393885,-0.01032137155726396,-0.0015387816606179626,-0.030630439187895136,0.02655745788738547,-0.060542519546281134,-0.09593363009757573,-0.06655421827106908,-0.06410280188068739,-0.056603691976007696,0.1994287480060688,0.1515215480133289,0.03202459619152274,-0.054218241529916916,-0.09204657467709806,-0.031871294157727575,-0.03576359409735996,-0.08254658366913875,0.0006818708095104672,-0.10401825274988868,0.03496960003567472,-0.012675103625089255,0.10576432605473378,0.15544333965158869,-0.051487663294112425,0.09272101631664104,0.22606511402797982,0.334407731998708,-0.00910514447107031,-0.03196040977731972,0.09383486359173404,-0.04897331143366933,-0.03141437585957989,-0.01461403171882485,-0.07972981843116164,-0.0656468008991385,-0.003969749712181725,-0.07738957807696561,-0.039897851485575946,0.14698860022710059,-0.0861828294148321,-0.0243094173772876,-0.07318537826063781,-0.033588922809338104,-0.012881171270126699,-0.0955217937736142,0.08643527324732422,0.37344150536734133,0.003580816819065983,-0.059701724034678424,0.05065876306004477,-0.03370095274865921
Chl_a_conc,-0.19654228147328054,0.12363227823382245,-0.12392303290942619,0.1765409518085579,-0.057240267906808355,-0.0900766339827819,0.02435600527276799,0.1313809718925091,0.03790398146428012,-0.18352487607224927,-0.023688791718725514,0.1475409209340428,-0.17825461938045958,-0.08819324649495862,0.10565319594281783,-0.16878849966045545,0.11244513816788637,-0.0009151013292463938,-0.16736552809256167,-0.016973834067791547,-0.012531479452690213,0.13201143319596786,-0.020806064744964832,-0.046527949716076586,0.02556711235206548,-0.08220485628587583,-0.12735352428342403,-0.09264170201051738,-0.1310535629700605,-0.08636119376372628,0.16702878518621406,0.19219868740259144,0.0009781894544777367,-0.08258952160864932,-0.1442167773232379,-0.06863218166939004,-0.013827259480067647,-0.13822158838787763,0.1145184609925942,-0.16867520522544377,0.14293979239005386,0.058594135215610785,0.13671441286019495,0.16753451634394367,-0.08819298811579365,0.1338660527467206,0.3948654332568945,0.21355307193745443,-0.028787795915823394,0.058074821553628884,0.12096822176560715,-0.0771724100770006,-0.07155945778247998,-0.017037917692534287,-0.12661848385381577,-0.10101343985868838,-0.039043484397369085,-0.10284169221810646,-0.062002479405763984,0.2661699083110629,-0.1463602294596663,-0.03934514816412396,-0.11440258654486772,-0.01839377514286958,-0.02599994866141588,-0.14194561425908414,-0.01068659082545348,0.3212349489552033,0.12930579911849585,-0.03476196150312591,0.04404640649955825,-0.0181925987335858
