,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
PO4,-0.01994881344547761,-0.007605573335759147,-0.13184044512841545,0.19457384577075637,-0.04547324589673367,-0.10167835373407696,0.07685172349405854,-0.019421425875040817,-0.017791902089466696,-0.06100322692219884,0.1428312584031597,-0.004124897333252893,-0.08370597174022631,-0.14041306647542467,0.015425800642712213,-0.07678875514248683,0.093155106908312,-0.04096862351118486,-0.0341703027979053,-0.005912237857656449,-0.014461769558204527,0.15241528870404936,-0.0533669765827042,-0.15479721781446143,0.053044434640513775,-0.05231305003302139,0.049342724073158546,-0.10150950373171133,-0.07333682988407723,-0.13061111479701182,0.024815494029640055,-0.03646608143447195,-0.07770888852797955,0.24482287629217592,-0.006774237644748738,0.02954541924246799,0.06914989535330723,-0.031361204162234625,0.03662370351568478,0.012613039323575301,-0.052588167986341014,-0.11778585163530322,0.09999415120093505,-0.03259828708441012,-0.006592095261910641,0.11305472206423528,-0.05742012035384976,0.04913707344964727,0.0018221697457442144,0.12780203184319644,0.04598697565341739,0.09237494831142364,0.149642010626394,-0.007440162558355704,-0.13277864731199687,-0.09860582121939612,-0.11060328824288791,0.05290986411945939,-0.028585460969403065,-0.08046383202602894,-0.07716991975001211,-0.0681460344905072,-0.09368065034678202,0.10967854489391662
NOx,-0.11361756885330902,-0.004810254940595483,-0.07233835284268689,-0.07498910205647082,-0.09773517929296874,-0.07370529414453472,-0.0676014572683527,-0.05805665778697812,0.014523895100663898,-0.08335111799950079,-0.05965795341736813,0.04076037952705654,-0.02074297673231095,-0.09033269585751547,-0.06216885159261083,-0.09651118254649346,-0.058448412792151724,-0.0938655107717877,-0.046177079451561694,-0.00991540960005695,0.07829720758782022,-0.03976435882133119,-0.06759732636361424,0.05122011791810937,-0.04198946013496031,-0.07250227025189732,-0.12852318165428156,0.18565488590225832,-0.09276062786333417,-0.07746531702534212,-0.012458160577505968,-0.020969520554637064,-0.054826912762671355,-0.08209157783903862,0.0015289575075609282,-0.07328872776135066,0.24813141675462208,-0.08647463358936537,0.39345250652829816,-0.015174788322700358,0.25310110257949175,-0.07770461338114873,0.025072196205905666,-0.04656741043503907,-0.05005982538220772,-0.04608305568058474,-0.06431092164288155,-0.01371052764689729,-0.022915076442795605,-0.05326686893602332,0.030957205948799894,-0.013176292851826539,-0.061143510768181836,0.051996359117264385,-0.07751555864316925,-0.06951439716088494,0.010820994572832029,-0.01184374122199857,-0.01967829858846506,0.0326472471239068,-0.10831015826687163,-0.05916663504830866,-0.04015295178070215,0.10198421016255658
NH4,-0.07712360892201686,0.026932726292129967,-0.0934594240661592,0.06528132738830195,-0.1264128988027842,-0.11113605120958794,-0.07027966793942778,-0.011094507895159712,0.07842220866110894,-0.055480023907039155,0.16347170528311203,0.03464211726110489,-0.04048532989535969,-0.1381984970339104,-0.04853405448453263,-0.1331214624458092,-0.07565463746246465,-0.051060549582421524,-0.1042384846695879,-0.010315525796044733,0.13041801444357876,-0.079560245728958,-0.09315434996190528,-0.039484343455584506,0.05125378330459131,-0.09413707924811733,-0.024822768413585765,0.0059860442741936385,-0.13576158937532767,-0.1172117486810373,0.05936591639879583,-0.022022211117937784,0.0071477028623118544,0.04186256231823844,0.005122879663291689,-0.03502460695364801,0.3178958100014231,-0.07555330658470585,0.1625892007975224,0.004726634720934915,-0.016983106802153827,-0.12105337619668695,0.07506653483535802,-0.06939330128097262,-0.06798578399667445,-0.02561894701941418,-0.10315328118292569,0.037947380224828645,-0.0347347997559556,0.06620846003480893,0.1101343276590804,-0.035092968045572735,-0.06135501863393405,0.0006680555001384453,-0.09345125772608301,-0.10692203666837616,0.01765269310162189,0.14399883940650732,-0.07596641395329273,-0.017449218157953396,-0.13305191549954395,-0.06808161772881136,-0.11741237642554139,0.446538908133149
NO2,-0.15407201452089042,-0.015305821278866968,-0.11012563886310875,-0.08020503391438882,-0.14051586361521562,-0.1102218683997079,-0.08082241929546623,-0.030790440826811608,0.032944770222136044,-0.12735899099151068,-0.041457768695233495,0.07425131555786182,-0.006205151611402753,-0.12872159782417072,-0.054753683575036724,-0.08805952884803873,-0.049721694827419255,-0.12565408704328931,0.006804902119196655,-0.003612024847318464,0.08231998638874963,-0.05350694515013148,-0.08755147911189869,0.04361219991895496,-0.017656046530916607,-0.10195402571136687,-0.18986801785401086,0.1779151751156581,-0.08503114168814804,-0.11691815602623466,-0.01787261477170258,-0.04555909996243565,-0.04979224925832183,-0.08082914208267974,0.01778942155085593,-0.061994332689344595,0.2681403910052232,-0.07514695260428758,0.266902598615119,-0.004272311485622046,0.1616131300231659,-0.11434315803690667,0.059990054895611704,-0.04739938212649468,-0.060894914833503545,-0.046791307134387373,-0.05717323120793877,0.07607447941768686,0.0026621173251856036,-0.01579164137520554,0.05320884112629562,0.00869783106441654,-0.06341994187138407,0.026392401573147786,-0.10426899318696894,-0.10261328956045093,0.04937487047070305,-0.007026908890458606,-0.010307083761664726,0.06249601088488567,-0.10693676870462049,-0.07211996208425572,-0.04075564899129054,0.16005753379756182
NO3,-0.11264835036080043,-0.004621495628445922,-0.07151891558845969,-0.07471076995076831,-0.09676720260280891,-0.07290375558425119,-0.06720725974309422,-0.058367705422335193,0.014177144576422912,-0.08239906054540472,-0.059812442450021146,0.04009346826617587,-0.020934776723788896,-0.08945740297100657,-0.06213555714756717,-0.09640803294085885,-0.05844663462844219,-0.09309225440220917,-0.04695085484381457,-0.00999622886709512,0.07803053575954896,-0.03943214182220761,-0.06708988863381224,0.05121789410458977,-0.04229201702579024,-0.07182261805353057,-0.12716470574213745,0.18531318319765647,-0.09265486442966976,-0.0766048342464808,-0.01233542555245574,-0.020502630878174083,-0.05477223994153699,-0.0819041578632127,0.0012515740960912661,-0.07329241739641545,0.24716418972868348,-0.08644536819767534,0.39458100025892195,-0.015319595379372985,0.25399659675103164,-0.07689085815508374,0.024421159415563668,-0.04643505551940229,-0.04975034360615932,-0.04595401280505404,-0.06426751554583213,-0.015185842283038164,-0.023287035180512998,-0.05376180406349463,0.030504254045887216,-0.013510720081257841,-0.060949812006662094,0.05229485152109403,-0.07686854919769073,-0.06878099530472909,0.010145023389855626,-0.011894655742413447,-0.019785903509078474,0.03206221767023068,-0.10805796420309245,-0.058798378042587585,-0.04004075697009414,0.10074821498170063
temperature,0.3768650491908139,-0.060223247863965074,0.04752862748268293,0.2947745460493374,0.3555469857514661,0.2052877221433116,0.34701881570618986,0.3062235600764601,0.015517143600868418,-0.09146381313004895,-0.05295200856606728,-0.10861024023946465,-0.40052807548674263,-0.048117686710625905,0.2790215323479378,-0.16727729419663512,0.2846926368861162,0.132970960893859,-0.3461463723167081,-0.03555426230333109,-0.24878897593103386,0.23057895921192773,0.29556833280381856,-0.03578363316230267,0.1028420907827777,0.1687288734949583,0.27105753341433514,-0.035396824057711135,0.003054960582319811,0.08178755377935577,0.0038434132597174424,0.023382490775011797,0.14696399440720764,0.33651220366301293,-0.35343707020831083,-0.11625200678337863,-0.26272889579536896,-0.20518263619116872,-0.29587431211360027,-0.022362516672389574,-0.1283770725165302,0.29711010422911044,0.11563021655163297,0.2534857953067127,0.24646547469757027,0.17806915343704569,-0.04429003983694957,0.15633552055401412,-0.05559811282469613,0.18697656203767804,0.05382297525660039,-0.18186241696634586,0.3044641563268486,-0.06187873992183376,-0.11383928127000516,0.24089892095444035,0.05797196718702816,-0.24409863170939564,-0.128604463887892,0.0674672188670898,-0.04385197600189336,0.12261950090769173,-0.2589831294922812,-0.2817443880169519
salinity,0.2900372142893287,-0.22443575685457426,0.041006697562749064,0.12281582066919666,0.2441428846336962,0.1517203802450097,0.23464356403767705,0.163670480047938,-0.09644523048098425,0.11989906352597948,0.14064506079212874,-0.1940091722075527,-0.038727017392194654,0.04855495262061767,0.11242295356900919,0.2016501411886447,0.0993917865137531,0.2852330918855254,0.1142885708206044,-0.006113028581876685,-0.1402264253669581,0.07428607836895207,0.17811546556673302,-0.016365833603184797,0.057057321816510256,0.23742806586229398,0.26262983147510993,-0.3643814681833152,0.20762899105847155,0.11668652798914636,0.007904057154582122,-0.1522656464638839,0.033319028819847746,0.26002139882690634,-0.0032132769080118408,0.32755618032435013,-0.3754161003967246,0.03939091109304384,-0.5594937750304835,0.05780648335119701,-0.38292028552413554,0.1737381377453604,-0.35320179272871055,0.05073903127529121,0.1462233076459009,0.08551092816513273,0.11835187523560374,-0.3488812610249643,0.046716950171619365,0.11691309472356869,-0.36904184671839324,0.058331810812690656,0.18640807814342522,-0.06892583673747402,0.046569465920602765,0.14582354998881192,-0.0597878198695741,0.04887880614812182,0.04507603497777958,-0.3016471039928712,0.12721487585255925,0.14797159217321237,0.04109904698920351,-0.30903756081143996
Chl_a,-0.05976563982341483,0.15597785351478968,-0.12824213040447774,0.17972120261093977,-0.06004173263699375,-0.09849038851294735,0.03609843774442265,0.15575532712125192,0.03319373301752203,-0.18296396227229875,-0.021076375811721147,0.12705284674061593,-0.1765693100680859,-0.12370425603894944,0.10171788465075851,-0.2045648681196044,0.39751846257462614,-0.15077741514327705,-0.17297662495305327,-0.015945069412592914,-0.030548989258136042,0.1603253515151673,-0.02829674623605398,-0.06592594701627501,0.02456058098867303,-0.07807633147789317,-0.1048353753496061,0.1924427172351555,-0.12224634688569055,-0.08391957809944806,0.13461367579291017,0.17897636021007854,-0.011895355714710117,0.07264206208995602,-0.15059753387549007,-0.14171122343378817,0.0011156299871599392,-0.13679903148827322,0.1287646787732938,-0.02625388370659411,0.15320574693715538,-0.09244088101478608,0.05022750615734248,0.15327214948273551,-0.012275843443756257,0.1301871581967952,-0.0788261058894226,0.2531426431791845,-0.031822444775507455,0.0961653823981465,0.11823641407205487,-0.07972985745857675,0.14638792251267924,-0.021576053724867764,-0.08911038556729506,-0.0884885266848843,0.06248819172415296,-0.09968180130810941,-0.04689728627327926,0.24591173945834602,-0.17135872167367347,-0.02711949194001855,-0.1137217354239192,-0.01277132394712365
Phaeo,-0.06260035074268439,0.06460404110771498,-0.0833257330253514,0.06741807144694856,-0.06532875964436455,-0.06537135077878573,-0.02431778576949561,0.332800739546722,0.040810899037885415,-0.11505446342575906,-0.021531361588684177,0.011057600527844044,-0.11325340686813856,-0.07934288896018896,0.05565887534725229,-0.12570333494054187,0.21760586668385482,-0.10340771467734619,-0.10216625643370857,-0.013532213319325873,0.038330298678332125,-0.010152570118707616,-0.00616705167344732,-0.03658788614884244,0.021289636954833113,-0.05913016409863202,-0.09836713470420502,0.07797652554157739,-0.04365765720503708,-0.058790910908186,0.1991619738677624,0.15118459448602958,0.012655757244398016,-0.026842756974301104,-0.09760283955358265,-0.0790867860706343,-0.027272967780286893,-0.08940298471545113,-0.002281199489114519,-0.012540534934120336,0.038217232953740896,-0.05483628935697801,0.061421882346202133,0.1691549679592937,-0.03311123486378843,0.09182549991714767,-0.027653024456219425,0.36798736368708584,-0.009746906290191471,0.08428791158511045,0.1045867660428709,-0.05155643379345027,-0.005702177197149161,-0.017217109819749193,-0.005081491923873211,-0.06723325764232535,0.2019546736955747,-0.07900112807743107,-0.00630806496119252,0.15013702323130004,-0.09972545855477406,0.03911167918529138,-0.07061660685934837,-0.03578701152949142
Chl_a_conc,-0.06717583217800072,0.14848298823511344,-0.13028724382697773,0.16917822496711046,-0.06814884005272062,-0.10043511802423274,0.023695267552009902,0.22115937568022823,0.03895103025137822,-0.1848420403409234,-0.023541606391857765,0.10965525899296835,-0.17898491103601707,-0.12539599357037445,0.10050568696146792,-0.20586741488439986,0.392805113816604,-0.1546597278659217,-0.1729569901167739,-0.017061073242690017,-0.015230036344847368,0.13182264299243468,-0.025428408100064446,-0.06527992095068769,0.02640065894174358,-0.0816034839507836,-0.1147254826935411,0.18272546504454473,-0.11447729276333664,-0.0864162750479755,0.16710584397781025,0.1913105202544056,-0.006546948981656625,0.053684866637411705,-0.15293167359352006,-0.14044188835945076,-0.006472983200911455,-0.1391211645027854,0.10746835066497282,-0.02544511730523285,0.13898729764039602,-0.09249487307711456,0.05884913412721547,0.17461595836515958,-0.019300230824778348,0.13422914684133969,-0.07368121135699697,0.3124680181982181,-0.02936053071434669,0.1036226692930875,0.12766436798144845,-0.08093387559115615,0.12133231146651585,-0.022788959880833872,-0.07618188575627657,-0.0925451591459068,0.10732073019674965,-0.10513813057611948,-0.04108044952502148,0.24721305115726103,-0.17093577257742515,-0.012138951553509978,-0.11464569063228469,-0.020443098862877637
