,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90
PO4,-0.02292223480096073,-0.08470631417972184,0.013656658424394253,0.08510589159708001,0.02051231415229631,-0.08241628475093421,0.07549005538525097,0.15460644476489574,-0.06947831073005824,-0.07124487333901997,0.13451068602100597,0.0020631925847050593,-0.09460083049440922,-0.14177604519183656,0.022709535560224925,-0.09645983151844348,-0.11375733930025791,-0.046780891418183194,-0.04618132064067883,-0.005612387957314276,-0.015498663011526345,0.15171019710842526,-0.03876421161128201,-0.15798135107884398,0.038767251616449436,-0.05464273911626677,0.11423410371822584,-0.10003932320181344,-0.005865734705306604,-0.1278602783482659,0.02371201580989284,-0.03667039895459263,-0.016602322462358814,-0.010455027773754693,-0.0316989280850121,0.026793472149104235,0.06839415334500892,-0.029028222025385145,0.04150706427800039,0.005402639300383384,-0.053161434804183116,-0.011274755080410807,0.04443089266976239,-0.06821694263529543,-0.07400197270403829,0.17287297710802735,-0.0238868624909867,-0.014475979166013436,0.0017777451035794597,0.08103155083004437,0.04576734896647964,0.03353980133183998,0.2122641307654225,-0.01014716476235911,-0.11901549848671367,-0.10171788408844903,-0.08543632913716731,0.027700942620515933,0.025818103667230502,-0.06800068163108558,-0.07733298174545908,-0.051907010221139444,-0.09518877856219807,0.10587263773888451,0.012203642339568584,-0.052017718051756485,-0.13093200089391796,0.09386080252335716,0.1250002200157439,0.028210806267040985,0.10201301264302394,0.0015621646448892202,-0.021609401141026805,-0.008115020470294903,-0.0287178157118128,-0.06112356202042138,-0.10252248802323696,-0.043591192780718074,-0.014891898689229587,-0.013752158946043029,0.10727194867303971,-0.04300051451491352,0.1936191939105415,-0.0969527759630944,-0.1101509551790998,0.03678207427980921,-0.13790999466439605,0.09847645046148704,-0.04789802769340678,-0.10193913253125589,0.17199401010122467
NOx,-0.11123151754058799,0.1401857374647016,0.07071725258651268,-0.0691512731216829,-0.09888992839027451,-0.06906726354328066,-0.06745491333304496,-0.08054291788141164,-0.05528976893751479,-0.08104253350399096,-0.05849574386792873,0.015517611555075594,-0.028800412744258725,-0.09132331629695854,-0.06067403926038451,-0.08204027595432892,0.0018497418293652347,-0.04504002808130386,-0.049798235813117986,-0.00965257649636694,0.07610125827716245,-0.03925464511596377,-0.07978417940079155,0.06455342563508129,-0.038753855367176196,-0.07115936776819189,0.0026223973315852413,0.16005990933831066,-0.04940654836727898,-0.07429089977844769,-0.012114866975053167,-0.02084226372099305,-0.04513269891088932,-0.06716095051492568,0.014854887869660263,-0.06194359182320698,0.26405531494051776,-0.07965726462562489,0.38724817829193137,-0.09339855118534646,0.25802537509955326,-0.11975664602371482,-0.010238957340511315,-0.045406911557243884,-0.04947225513067159,-0.05704865976986252,-0.03410935723803716,-0.058143770433931735,-0.02257883064424114,-0.03734639319199844,0.029260548966295444,-0.03784757211838316,-0.05138172410211356,0.05615789734512347,-0.05275062154209945,-0.07345308371795398,-0.06572003583825661,-0.012170515299558184,-0.00305937269162704,0.014554636464142453,-0.10145429028798066,-0.07687693738978915,-0.03937093664302703,0.10883840331382544,-0.014844219329733318,-0.08501008271859077,-0.07088363188650129,-0.058884119623077866,-0.04652939507411237,-0.1353702654366403,0.014620575011052466,-0.04825023193336028,-0.02931612653533193,-0.0024274840656436114,-0.019724535774808195,-0.04480680866949753,0.014007477349591681,-0.030314977558571828,0.013225189852210415,-0.036065979760198985,-0.045317988974824586,-0.07128212667942622,-0.07515892122203648,-0.06723528433247954,-0.06885810665128134,-0.01978391211103575,-0.0685493908154885,-0.011035135476257193,-0.05424857806401284,-0.11213615979407866,-0.08383608138348571
NH4,-0.11826955773610918,-0.012729233867957284,0.12476485174936114,-0.07886851780071388,-0.11992537763930278,-0.10894481025040378,-0.0701138995052645,-0.012201116292837422,0.009961903357379898,-0.07813141824915998,0.15347475077794742,0.026704082299976464,-0.06725910335395172,-0.1391460079561858,-0.04584849747525509,-0.13101107001382212,0.005597505830163659,-0.06360485002424668,-0.11990437601813833,-0.009809605773575652,0.1321526078898614,-0.0790096981310734,-0.09754744767513143,-0.042369444669698754,0.03823786748461749,-0.09390630858803611,0.2657891290667726,0.014554465691998628,-0.06464657452373557,-0.1162253390257535,0.058543622907392096,-0.02205530889691005,0.02337743236721264,-0.04158777610630568,0.005285116096667888,-0.03821725108076933,0.30545906659305677,-0.06894842826868686,0.16083031414461896,-0.04867654620779038,-0.01692374452050548,-0.09865319755331663,0.03227132955149178,-0.030650247345552155,-0.08297382897440453,0.15823568367185345,-0.04239977631020493,-0.01362707582703886,-0.03379105196216914,0.03964715057605287,0.1035326168033982,-0.053194712410750286,-0.0010469797726377593,-0.0034781667999963985,-0.09935627787870097,-0.11228307592024005,-0.10563232170599869,0.11679742146669093,0.0582424153667072,-0.0067439850084004965,-0.13334760684298722,-0.06884705133353167,-0.11621601285122558,0.4368626988401889,0.004351389624606499,-0.08360735619493331,-0.09008617316318321,-0.07922827810918129,-0.0572148951197186,-0.03983746620824386,0.05228101643065493,-0.06346547489880304,-0.05992785308670248,0.026047860654977308,-0.07633304696567336,-0.05333245938976521,0.025259552012547287,-0.021835973972446306,0.07813322737415922,-0.046840045952790954,-0.03122528906440626,-0.05213993429414336,0.07184194585735612,-0.10353008495055402,-0.10777607231842978,0.051645328265658416,-0.11509349322899459,-0.033244959596762325,-0.08963892692723693,-0.1558012869846866,-0.02510395508315888
NO2,-0.0939412889637962,0.1154058109344675,0.17009064517570732,-0.087169776990023,-0.134709544235213,-0.08971450131582838,-0.0807505241667619,-0.06730752719519223,-0.046997472567748236,-0.1275686234861061,-0.03816872990104199,0.053115668536494756,-0.013139829462346986,-0.12998802155841935,-0.05328935966134771,-0.07859556587637379,0.034958564835659414,-0.05163898657891179,0.0011312239267700893,-0.0033101110634379863,0.0814855493081902,-0.05325009517494789,-0.09690572824298926,0.05624312732203855,-0.005480394127248189,-0.10169593670467375,0.06054224093903562,0.1729629596801599,-0.02027366897720411,-0.11553052419828427,-0.017523431343359604,-0.045393877271057904,-0.06160981563444332,-0.10688793219566405,0.014404418721527576,-0.05609636105763647,0.25740802997316364,-0.0702113101027757,0.26180629352576545,-0.09393497471356409,0.16361007769941793,-0.15179585201520215,0.07772780457429665,-0.02187944833047615,-0.07131483247689377,-0.07798206420306832,-0.03721533064414401,-0.029448056022628386,0.0024629802179850797,0.0025101479942755568,0.03939169368865856,0.018710587093211176,-0.009557815840190307,0.031697416124932015,-0.09271769565133092,-0.10893437898868094,-0.09727977859304415,-0.013349832512475016,-0.002432781547637079,0.04619779366506338,-0.09438213091690616,-0.11077202345346646,-0.04135350498227362,0.16481073831841275,-0.003974644625599597,-0.1204126818303014,-0.09650823459966484,-0.04529958050075067,-0.047373144999009895,-0.19693554196715632,0.028979123955216693,-0.05697249434427888,-0.035962708631872266,-0.014790417144228926,-0.009710439116155873,-0.049325664289448776,0.052687863624214806,-0.04594374493623838,0.03189358946076099,-0.04378929976004983,-0.046347229966923954,-0.09950927324110179,-0.07904914492770138,-0.09880067030817585,-0.10193627557898727,-0.011897037511886536,-0.09713791052331328,0.011722983011128799,-0.04063691656080394,-0.11900007713974649,-0.10444117347855636
NO3,-0.11123961573339407,0.14024621710122484,0.06886607170701689,-0.06867244285804755,-0.09803610020566314,-0.06854443211477262,-0.06705983270593141,-0.08056081648766245,-0.055288712293532,-0.080053988001677,-0.058688959686442055,0.014845779536290404,-0.028990617516388567,-0.0904408665827379,-0.06064403140247562,-0.08188969172081549,0.0012881575890536998,-0.04481455596611547,-0.050528284297260376,-0.009734721139675658,0.07581726761892602,-0.03891947055743593,-0.07929340983576608,0.06452912615281839,-0.03921500578611481,-0.07046488254195613,0.0016415336127288075,0.15943605546423262,-0.049770978992223464,-0.07340843216543536,-0.011993103571917527,-0.020376336072751397,-0.04474084292518527,-0.06632204754018306,0.014824707682041693,-0.061884497585127006,0.26349596590413926,-0.07961367687880139,0.388373804999264,-0.09315213564739541,0.2589575900703374,-0.11891336608939469,-0.01169251327717892,-0.045687226343331444,-0.04897912340411038,-0.056551563017022334,-0.03397041903177357,-0.05847864046840999,-0.02294263900868908,-0.03792184686227937,0.02901577332581195,-0.038702669268118745,-0.05195459454040045,0.056426579275438524,-0.051944307298047,-0.072669599358175,-0.06502216632788411,-0.012119745408844024,-0.0030621357386406423,0.01398541209023934,-0.10131537390951842,-0.07611143022116862,-0.03923752038447133,0.10762032483005335,-0.014989313194180655,-0.08419854734783766,-0.07027246563490193,-0.0589629414379971,-0.046396938675749434,-0.13399067839563295,0.01434190613632308,-0.04798088689832071,-0.029129819166275925,-0.002213372416364557,-0.01984283629651664,-0.044616916180184596,0.013321279142639472,-0.029975053119004,0.012877576969429079,-0.03584440566889266,-0.04518549171559319,-0.07062617338232238,-0.07490245558669331,-0.06653346856617501,-0.0681267214661975,-0.01986628233369471,-0.06789430515695394,-0.011389873512813592,-0.05433963832241482,-0.11173569151443585,-0.08327642062738
temperature,-0.07115985031050624,-0.012470012234130905,-0.01413132290773485,0.3066389456752704,0.4212163837442822,0.08314275565282356,0.3458916833722951,0.3224044049307033,0.1594600921898154,-0.08100025785719515,-0.05481170853298615,-0.09039186872467087,-0.3918080681961086,-0.04600578936569605,0.27703531437566853,-0.20778060203112483,0.04216906961791231,0.1009482989832554,-0.34283778326286973,-0.03645916907428573,-0.2511499351143443,0.22834408621513191,0.3400136981414694,-0.04210990561332094,0.10701179850357007,0.16851124780120874,-0.26611971662736633,-0.030601416990317116,-0.08987979109247848,0.08390237372072201,0.0028280500882282714,0.023271726357614327,0.037214327104599924,0.16516050671513874,-0.2928340414180562,-0.01923321910423567,-0.266716372852916,-0.1850363831395607,-0.2960599874804506,-0.10243156123496619,-0.1286153642233524,0.40792850341656417,0.15444909987657524,0.18012268405580503,0.23203029397699843,0.12091753244273866,0.053308487406286256,0.3062042413139445,-0.053127901026396876,0.16623271479885918,0.05025637942942865,-0.3837722589906303,0.26117611902888394,-0.06979308827842777,0.012149518532668623,0.19445761108963383,0.2037411618706484,-0.2361139704189758,0.01636560692628173,0.07633043669498651,-0.11428715652603329,0.21917268690518554,-0.25357342500422264,-0.26438019387111467,-0.023069872858082163,0.23885759920962343,-0.12861743029270717,0.2833194436869424,0.2403378008185346,0.19370992350007277,0.13624749375133643,0.23720034161608122,0.24315626845481841,-0.06026625837729111,-0.12868316320127898,0.1427483952368931,0.06425059530935523,-0.11741061568243319,0.016292949306265517,0.15032324163688135,0.17517290462436813,0.21930183793960886,0.3045040148058701,0.231746986346076,0.257247812300085,-0.15658772996790615,-0.04276191192782601,-0.17091470456263774,-0.07428997243566855,0.0003837504864493326,0.34916787503544844
salinity,0.1951306037036991,-0.3944092432165351,-0.35589551190375435,0.15139033964402698,0.281215316992791,0.11611817347958193,0.23422370650751542,0.2012828861028967,0.04323623733025524,0.10916572209080667,0.13697665313606266,-0.15744880203852707,-0.03009570615569333,0.0514666511840755,0.10974129110892944,0.18516090655302736,-0.02102482030529728,0.1330954183857604,0.1147059174779997,-0.00700504954618742,-0.13822147701151621,0.07327815974975702,0.1972575336238499,-0.03171222241730229,0.05391555787215947,0.22881009445278055,0.04007740960175579,-0.32308168844820223,0.18366210014039264,0.10967243450408046,0.007304636959271831,-0.15236947686414642,0.018426217914464103,0.14872021422562165,-0.047453231204159244,0.27499873490073357,-0.382320019994247,0.031217535950942614,-0.5401842259457345,0.3626194314865773,-0.380102474470393,0.31389848901249773,-0.353232658547901,0.03409153529693422,0.1276899582434245,0.13191777791385118,0.1101735704085916,0.17066290126735778,0.04667134172815937,0.06990661804890583,-0.3680340176184561,0.1423097917935101,0.18314383157042025,-0.07008551813213847,-0.010659055643239384,0.15197931003277187,0.1415256181189849,0.033120492350582904,0.007057480515929968,-0.2749615438369873,0.08717693362480256,0.21975891816686371,0.03574326595442509,-0.32187618531015705,0.05637129274694508,0.18317945290062243,0.05240248755989246,0.08580070761187114,0.13782404563141754,0.28563584653681506,-0.32877283722295314,0.14225675007603042,0.00996274510737399,-0.2215689811960881,0.044707284960072396,0.10695207117940894,-0.06823723357612826,0.023673098286005754,-0.09106111721072464,0.11339785050412754,0.08410548732557524,0.13841819588415816,0.11015018454477625,0.14025658208812253,0.14716354166860804,0.04945913135510116,0.024867603733212583,0.05689049831727472,0.08899528815296501,0.19338149150547534,0.27537905531825585
Chl_a,-0.19049441270195472,0.27142469639527156,0.11003877934531484,0.3624716615635428,-0.004775523244477719,-0.08807811452505711,0.03515410383124088,0.13525803122129892,-0.004681644013311134,-0.1747520916978773,-0.019892201496590656,0.11363941685146187,-0.17127386887675433,-0.12502559142074332,0.09834183925160096,-0.18558374097542182,0.05353433044015178,-0.04959527627009101,-0.17580185162376152,-0.015647456303421087,-0.03172595131820847,0.15858134019412937,0.022180641545839503,-0.06403504042173216,0.04728105600533539,-0.07762760521022233,-0.11215523694036533,0.16908887395766287,-0.0990180351879513,-0.08521100377883695,0.13159630792818333,0.17906553950904294,-0.03827843148973131,-0.07614100243687008,-0.12803957529863372,-0.07910437269674499,6.537988873475285e-05,-0.12251685263793755,0.11452271816072909,-0.18045140384989955,0.14506432026041058,-0.05162600431387619,0.2533242516095545,0.19021351699109143,-0.06466056918081736,0.08158793891972513,-0.04471669076984096,0.1475065995854386,-0.03098244149551417,0.0956231838225242,0.1196163127328549,-0.1687765348840382,0.0390255367145657,-0.020478961255168668,-0.08882787757115093,-0.09959396325516322,-0.09177352078352338,-0.096730465107424,-0.02807117917479234,0.21302602874455473,-0.16708654970345926,-0.10189706656016466,-0.1117639007387446,-0.005028797365571345,-0.026720648163917324,-0.0992737127548157,-0.09518663945102925,0.3494722386193986,0.13244220826022024,-0.14758999873055811,0.04171805906000908,-0.0063285281554647434,0.10034051157052999,0.15138855497995155,-0.04769293397147455,0.0021984637177098684,0.060850077268482024,-0.05117727743146817,0.03278670338107087,-0.03348298473604071,0.12684620116373785,-0.04664752874992066,0.19383316244472173,-0.08550566513433167,-0.07812019941735095,-0.06878900683920706,-0.13660126827183383,-0.07507509304372623,-0.06672999153306144,-0.13086150285349624,0.0670437732283107
Phaeo,-0.1266178204926139,0.1257714383801091,0.09735872438036945,-0.033700323736678306,-0.05153268550046802,-0.04599750120445915,-0.02426009829467459,0.14898054463907642,0.015969360902611515,-0.11040480205851755,-0.01584957072051741,0.004187510263690439,-0.1095189293386774,-0.07864398397549466,0.04158672110121699,-0.10921138927147153,0.1967972185483801,-0.030649179074541462,-0.10413433440955136,-0.013310086892363963,0.03873500546895329,-0.010389548400815966,0.03114752733258174,-0.04018171034463931,0.06514755041228923,-0.05989885226512931,-0.0744278257569696,0.07520572143468343,0.005740822291414849,-0.061058983254355645,0.19926490813020548,0.15130717745317554,-0.018170478911096577,-0.042850548604556365,-0.0831708159741567,-0.037543243470444965,-0.03646748032944349,-0.08029128999570431,-0.006888588475412449,-0.1120775987087024,0.037783513104881025,-0.06017201719379267,0.348738692429298,0.42822168924970044,-0.037709341860026335,-0.00867051327854373,-0.024423314405680532,0.31437393163141325,-0.009139049441595423,0.09393250598282302,0.10330540323242182,-0.10449048581596579,-0.011510646204634553,-0.015333331701895471,-0.06062938357021441,-0.0658486268125329,-0.0617177462786353,-0.07652039764707452,-0.019047445684202177,0.13841306048987062,-0.09847547604923632,-0.0750956713631156,-0.07136220298655126,-0.029075170730402153,-0.012865181105345447,-0.07903292032149001,-0.036352847151532315,0.2724079165755658,-0.008936236631373318,-0.11529089721947287,0.05281907856991251,-0.030115222738276815,0.034187226888641724,0.06129731215308973,-0.007601400222614117,0.0729523013201191,0.1878400879721074,-0.031149747463611793,0.03673549647755134,-0.019487800024757,0.0871650212447394,-0.043002346351817475,0.07756117080666378,-0.0624347286941921,-0.042462164541016464,-0.052606516135397366,-0.08758635400890463,-0.048358493918071996,-0.025259840317995358,-0.05674556156217001,-0.035022583273522076
Chl_a_conc,-0.19430478910137053,0.2620096309528378,0.11881937945933635,0.2951116045208453,-0.0180089910030295,-0.0864313586153407,0.02291824386011517,0.15401353352263347,0.0004086441367376018,-0.176685591487039,-0.021003964194846854,0.09652925679420048,-0.1735252171109059,-0.12631527638712564,0.09384865822355308,-0.18545370871528877,0.09840348040165658,-0.049958154556205434,-0.1758632356672722,-0.016750902897039677,-0.016108056015965357,0.13029429701254458,0.027081055109986363,-0.06466901292841085,0.05738799709147169,-0.08143564833251349,-0.11436615980468029,0.16236893228896648,-0.08155841384831558,-0.08811651385182165,0.16460095934742572,0.19141868257043027,-0.0370683385255291,-0.07555610746540437,-0.13007512672564092,-0.07660175141442911,-0.009852535965332115,-0.12465691903538226,0.09426158675617255,-0.18192419056897086,0.13203536022077333,-0.05968350535768399,0.30739102130255186,0.2760081780056385,-0.06452240801291415,0.06613124769494669,-0.04417152367694539,0.20922903861738618,-0.02849027076534326,0.10578776055287212,0.12847456913204747,-0.17006277796083968,0.029631763247332764,-0.021356253290959297,-0.09103589001567204,-0.10149115011010196,-0.09380421663469704,-0.10198674924980704,-0.02873838334125383,0.21642286695532875,-0.16701001792368916,-0.10593664914715081,-0.11320480027891631,-0.012120379324537328,-0.025925129648516478,-0.10480420869523263,-0.0897781800698743,0.3673625015543628,0.10874732735076362,-0.15521253647309452,0.04936891014069264,-0.013493963346990755,0.09351610996390866,0.14373225701873815,-0.042099705857607556,0.021664988045193255,0.10211103390169517,-0.051422117065187095,0.03750216218749362,-0.03340081498284663,0.13015851865854017,-0.050839831454703444,0.18377979468336988,-0.08873761949858956,-0.07711197654293529,-0.07203515243644132,-0.13846161854398517,-0.07615774638908634,-0.06287727237686122,-0.12526475506709567,0.04676325114375167
