,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88
PO4,-0.028242905887060105,0.01594060962938022,-0.15268783717508724,0.18313412905245993,0.17096758780350604,-0.0856969144346861,0.07585086668997755,-0.05439295932890639,-0.06799287075527186,-0.07944574121026139,0.14057004477222906,0.0018842672092732743,-0.08944426336843761,-0.03888681392523197,0.03981427232230043,-0.09815065086032888,-0.10135124227208162,0.07997965680775124,-0.04113997642614944,-0.0073958147969597635,-0.01416982087564089,0.15193542520020276,-0.037946745334325356,-0.13352487600982094,0.04081813721090416,-0.05346811552201685,0.22230715476469354,-0.0839319828118006,-0.10288115464351502,-0.13548960520912473,0.024110338526477718,-0.03668987490391928,-0.11302870162797377,-0.057786005420354336,-0.021505036012849275,-0.04543838071078268,0.07196042801279301,-0.01783411400271498,0.04218381710084321,0.016913285274742444,-0.05318988729757699,0.006625245999842343,0.03774179302150128,-0.04930435983334613,-0.0331897557437435,0.09355698266156318,-0.0840708189360941,0.00544976224424621,0.001858380652797886,0.10534696186183654,0.044381588950793124,0.03210086945841148,-0.023457369001727863,-0.007481067895199613,-0.12490308241206614,-0.10000840185795917,0.03608091936070451,0.036810503463985914,-0.04442940096556129,-0.06812456406750145,-0.0863798880216228,-0.057560285289125206,-0.09618490080338116,0.1102022884251613,0.01235829429912275,-0.05175405011942875,-0.13589712040662688,0.2058438318726979,0.1431116160229831,-0.04958982836487269,0.10352174421541104,-0.006442362634355433,-0.010937570329228489,-0.007911931841847467,-0.02965380413749084,-0.06295352405173138,-0.10068305554363641,0.043919687266258056,-0.0155418739838838,-0.013778040525167016,0.10689253017526333,-0.03534043759804936,0.1503650200962955,-0.09631711433620689,-0.10894318161449484,-0.005926410877999491,-0.11038484248394352,0.09870312723416114,-0.0507731757289481
NOx,-0.11221852575349106,0.06952839152102322,-0.09503750831736085,-0.07561349841480813,-0.08007997297166874,-0.06925638138785711,-0.06750100793345692,-0.049051132478028434,-0.053671143429857196,-0.07690930832054069,-0.05921487843782865,0.016024404866966952,-0.024436622787110354,-0.06166305839575857,-0.06095035655396182,-0.08215814480900868,0.01479882182941233,-0.06618554174561314,-0.05036684950838978,-0.049143033356526304,0.07698946903079035,-0.03931525922623163,-0.056756876089861616,0.07571956769021221,-0.038582943101080645,-0.07058983479614533,-0.07579853100743773,0.1371199749808654,-0.10681827873611854,-0.07548873117363669,-0.011693536843835999,-0.020824921895487125,0.023299509598766144,-0.060724183801621694,0.015127673352425427,-0.04502278874844697,0.26101748734106556,-0.06675762601055131,0.3875283683513331,-0.09309392024542427,0.2579445985126709,-0.11832412442995283,-0.005499880887945602,-0.05610112147675622,-0.09748339902807562,-0.05861355444826131,-0.06446605517922194,-0.05963783478460383,-0.02251729841559871,-0.044506561734912534,0.030416518669017387,-0.06199567274388173,-0.03381800053207436,0.0530195690373082,-0.05701786156421437,-0.0730611857896226,-0.025245463258069686,-0.010884689433671551,-0.029578932173100158,0.014842235776033427,-0.09833731075573433,-0.08305368670307378,-0.03821387437525352,0.10951625285206928,-0.014768708972629186,-0.03121171422357459,-0.06848361145999857,-0.05060939118637698,-0.05741811300609428,-0.12733031287742383,0.014995550346109542,-0.04906680702403374,-0.026888974333229544,-0.002531326671740982,-0.019902270962606064,-0.04471103385296767,0.16573380019557488,-0.017995890864078497,0.01364662132376106,-0.03571589130698969,-0.04472993020272345,-0.07691246396270311,-0.051586804159397086,-0.0676818627103398,-0.06917308086046636,-0.009814515649906036,-0.06259521202363148,-0.011122750434764855,-0.0558905888434469
NH4,-0.1256391012979507,0.12645962962846705,-0.14943764302890775,0.03870002365552293,-0.044265554352843794,-0.11040324186965017,-0.07051498345275933,-0.012368538618873128,0.01468037471390429,-0.08105432190602255,0.15759835723468607,0.026834028638746517,-0.05229480613787185,-0.04791631250236822,-0.043053670484357175,-0.12629952972016772,0.028384241210594352,-0.07901644006448608,-0.10545146546173947,-0.0650446650159722,0.12990707679148336,-0.07903803593214459,-0.07921258842001061,-0.019918204171349006,0.039598481689922194,-0.09252476381193481,0.18661123791379025,-0.01193600239842299,-0.1528942267144272,-0.12268155197806772,0.058396135934626926,-0.02204460008196757,0.011646665327337945,-0.07821329429918827,0.023182870779463665,-0.06494445583513439,0.31533987220505255,-0.08457539519622828,0.16260299171869402,-0.019302684976841792,-0.016866938325848947,-0.08251293542297747,0.0315252978220386,-0.05480244577422872,-0.12520404458711723,-0.07936874733963814,-0.10416580836984066,-0.01126142595416451,-0.033701428216647636,0.041435703030638475,0.10353632863902634,-0.030382476286945043,-0.04186942512096965,-0.00045558197745866093,-0.10291867364931742,-0.10959575029563826,-0.04407445492200117,0.14211461014405735,-0.020859105398395958,-0.006866703149689072,-0.11678734845247715,-0.08537160946397519,-0.1143617953041916,0.44716209227934567,0.00470390702148862,-0.004977922433651174,-0.0912352233738499,-0.010434713409232325,-0.05247230893949598,-0.10573383698198145,0.058073937683019265,-0.06719730934163176,-0.06071199219291802,0.02610301870784799,-0.07673529932111647,-0.05405605053452244,0.013240712453578916,0.0744400371435015,0.07922938640027707,-0.04628768458966383,-0.03272638946502752,-0.04953048338138083,0.13543150211564275,-0.10200226300840738,-0.10923375638439095,-0.009942115500761083,-0.050921132363648265,-0.03278544350273393,-0.0927211074098263
NO2,-0.09890604524157398,0.16736706000262033,-0.13304601687275816,-0.07311023253004878,-0.10307207140249539,-0.09343318834804981,-0.08102110061864892,-0.012147963779838076,-0.045867754621855286,-0.11938191451815423,-0.03961091104169324,0.05412748272901501,-0.01006247402836382,-0.09243529408156428,-0.049705971611575604,-0.0804715835414229,0.05454612487919512,-0.08384875966134563,-0.0010053570705297488,-0.020875308053519108,0.0811610953041535,-0.053318043290689066,-0.0745645294454412,0.06837716769184832,-0.00912133410210037,-0.100757926111725,-0.12174869717302415,0.11389120476039526,-0.11523178895840047,-0.11137627658152524,-0.01766949494909843,-0.04537856280731409,0.050089745366358136,-0.09042683312892269,0.01840863466086049,-0.051805904416144063,0.2589908524353214,-0.007496367911955111,0.2621850684852591,-0.0927067553358503,0.1635142932529307,-0.14757604614970987,0.08233641983996076,-0.053683833140158066,-0.1383439499388045,-0.04565464554341016,-0.09528894858445638,-0.030131230331379665,0.002478304700842566,-0.004345922802722385,0.04304726300079459,-0.053135016985954985,-0.03645299651773802,0.029029282319187652,-0.09816569360255722,-0.10832868009018794,0.025371577777670375,-0.00931850207284118,-0.04560237357356842,0.04655034748577039,-0.12662647285844741,-0.12271036500972143,-0.04340610709125211,0.1671952581897413,-0.0038463401542809484,-0.03744737129550306,-0.09573574609093005,-0.011361260418417531,-0.056710571293408035,-0.17963501469120866,0.031231698969766547,-0.05927203189149659,-0.03274354283081095,-0.014779817271638289,-0.01003457217743366,-0.048060360367408045,0.1752188378241543,-0.00789349826334636,0.031991061306952354,-0.04281438701686618,-0.04652554370317043,-0.10818782297058013,-0.05879016791277135,-0.09955749918568726,-0.10327339745751923,-0.003644723174670285,-0.07846404588627894,0.01182258477219736,-0.043267050685731834
NO3,-0.11215721044859854,0.0677060460972036,-0.09415665524107417,-0.07546341438128865,-0.07948971030139176,-0.06867370274063822,-0.06710203441414331,-0.04954716093236534,-0.05366597756798265,-0.07599944697753264,-0.05939410494182006,0.015342790387274735,-0.02461628156403336,-0.06098874627440723,-0.06098456572216388,-0.08197768933114172,0.014092666953550355,-0.0657202253696304,-0.05106907988954601,-0.04949358207218145,0.07672361752859358,-0.03897980724730412,-0.056313095376774105,0.07565060717013722,-0.03898041346185025,-0.06990299487158494,-0.07483300119897622,0.13716215684008293,-0.1064052632318593,-0.07469323973388997,-0.01156330091328318,-0.020359004225566107,0.022789683212350854,-0.060070248231278295,0.015034038026677903,-0.04479426296999505,0.26038814135269384,-0.06758470737710431,0.38865162471870474,-0.09286381353722016,0.2588772712236807,-0.11753136703933988,-0.006963287905853146,-0.05599918633068518,-0.09654835849102572,-0.05868254100929543,-0.06378376657221184,-0.05998254630716471,-0.02288048597422558,-0.045068931110980356,0.030126762191662524,-0.06198713123915894,-0.03368772460397118,0.05328831915891746,-0.05618084111428194,-0.0722822936075325,-0.02603266321923019,-0.010883366502298632,-0.02923424022982867,0.014271187885290661,-0.09761154765373145,-0.08217557132026654,-0.03802941323629143,0.1082677456655533,-0.014914882748044145,-0.03102750046377523,-0.06785117068082337,-0.05114090069989788,-0.057284072894435926,-0.12612692186519137,0.014684347598320404,-0.04877044339918733,-0.026722157591642662,-0.0023188759794862328,-0.02001765735290053,-0.044541056004408025,0.16515301505639593,-0.018120070235354495,0.013303386205598539,-0.03550571644214846,-0.04458603741696902,-0.07619092969610929,-0.05133452601275228,-0.06697369352523738,-0.06842370281255096,-0.00989334437009189,-0.0621692023855854,-0.0114804147203212,-0.0559608555640941
temperature,-0.05104261976256435,-0.0019193501480483793,-0.06258353554193177,0.31614071466097216,0.3721598832278671,0.1253378437775295,0.3466528471970875,0.10670774589124973,0.15217433116031007,-0.07575107577912843,-0.05600818441833858,-0.09050389443438323,-0.3908281691623536,-0.005027971953358518,0.27977670294019596,-0.2016310678261956,0.06299843870369126,0.29993416953775964,-0.34324032979593155,-0.08185541663169177,-0.2504754722802407,0.22916895768817672,0.25909786268255874,-0.04440431583601223,0.09812969455923776,0.1667026700041166,0.09228951186654086,-0.011444484441994897,0.026659069508747725,0.06272175605879496,0.0028071825077545676,0.023240636665635764,0.051002851263457605,0.17331849819333328,-0.30419184506285546,0.10078410821754641,-0.27069870072957003,-0.32620152818216647,-0.2972078526222285,-0.09421983874302212,-0.1286983479980025,0.39368306501451183,0.1516457853203908,0.2397784120418384,0.3698336110052101,0.28252186447662475,0.19597444892559163,0.31195455572557984,-0.053057925756203106,0.16837500607920963,0.049408156285037655,-0.03053675093084363,0.050862564076086116,-0.06400105606508255,0.018760261936135517,0.19225180888001603,-0.3249228856159856,-0.23366878753142398,-0.11226715831759604,0.07659320851868326,0.08320330632923414,0.257932486713806,-0.24173417623826648,-0.2709983361635616,-0.023003094558455825,0.046631454134465344,-0.13198400808797095,0.2666296402307782,0.27477675209428043,0.13724628399678906,0.1322191713338344,0.24162586648584783,0.22765015296636137,-0.06043907037936367,-0.1283171153005701,0.13626665607238786,-0.034418598348632805,-0.16006648479300403,0.00949124162810283,0.15308632360405747,0.17506296277593042,0.22669205837814876,0.11974627294238263,0.2300665832266379,0.2790796069252678,-0.03455338986491073,-0.10082379211440694,-0.17131612308670696,-0.07463908396912355
salinity,0.20615779123364114,-0.34571713101626966,0.05066293383754647,0.1193716443034175,0.26198057429994526,0.12358135029932626,0.23424675002091389,0.07527765492669342,0.03546759361675861,0.11193722078896068,0.14173881806896169,-0.15793916251984633,-0.02995255317052509,0.07038960391956245,0.11257113823245836,0.17516790069537327,-0.06917439317332104,0.14171581732599337,0.11845391692224064,0.18351205510567575,-0.13943801502735204,0.07387488947805648,0.15602412638138763,-0.05404413362175679,0.052472093246937426,0.22804735267904763,0.18246132846353902,-0.3925472502168656,0.2025844039396421,0.11159053669865027,0.007145853742550421,-0.1523602060013544,-0.02958423359732696,0.13044473604041085,-0.04070449882022728,0.13550314395448837,-0.3779197291114398,-0.02589620703488183,-0.5394509262576749,0.35638187951682687,-0.3804176659874834,0.31293454255481357,-0.3595595667427316,0.0926993319201882,0.24786137909689052,0.08555803113293894,0.1342656879728198,0.17817909153240666,0.046660184173714286,0.08756621659353604,-0.3710383431024041,0.2757391850492457,0.10858743945959476,-0.06731036557365819,-0.004672683441954158,0.15047305747820902,0.16119929618082318,0.028471280852923116,0.020699994885915767,-0.27478415353888397,0.15727964016165602,0.22538507330434854,0.03484595449415592,-0.3195523520117215,0.05639706346746756,-0.00396817114853209,0.05300329825949244,0.18033395337653785,0.16362206508507432,0.2744426480472662,-0.32791103756916107,0.14393393880372202,0.009452536044842336,-0.22165150121777302,0.044198663434251224,0.09859982247916334,-0.3314819316325296,0.05266482991409355,-0.09332404346325647,0.11431554254583906,0.08391936729692752,0.1484542622820516,0.10715170936390767,0.1401527949891974,0.16004016372117955,-0.006225695763070112,0.033595270239593404,0.05651065122130505,0.09083636117355956
Chl_a,-0.1895961670012501,0.10763001667113163,-0.13233790281120741,0.17355789234866786,0.11009131565644302,-0.08737191549770215,0.03644002694675148,0.16774795249588847,-0.00814893901759454,-0.1694395753090472,-0.02310363441353156,0.11322233325623964,-0.1725949626613127,-0.07835915221960212,0.09934999707744144,-0.18222025189502927,0.0645571303421911,0.3446184388956882,-0.18019244071561588,-0.09852467983103663,-0.030717304493405782,0.1590664465874564,-0.0340452713949224,-0.0505681933075361,0.03140021559998862,-0.07738627743373708,-0.07862022850607676,0.27049626703649166,-0.12321800559995363,-0.09010592302304178,0.12931952584610207,0.17897762332823114,0.006604551254976781,-0.07340359589081397,-0.13262514575421477,-0.049063743141382773,-0.0037292695889348934,-0.1326928813374929,0.11364236367677609,-0.1842666902426367,0.14539257147285128,-0.05761178502647433,0.2509600722347144,0.15399767956141475,-0.053385081889990624,0.35149643280294873,-0.09092278404257187,0.14225908563277587,-0.030881222574292946,0.07866100640770829,0.1216193498581693,-0.08281829010754416,-0.04444381540992055,-0.021826627526189666,-0.09557711654859372,-0.09941413386888914,-0.15062654014502053,-0.09527519972165867,-0.050463522163933544,0.21314437916002454,-0.14316898849658335,-0.10285547940725502,-0.10822488491831372,-0.0086085108507299,-0.026673520232496455,-0.029294132524711684,-0.09516361687088358,0.04798410745659416,0.1398198105856263,-0.15570848013769456,0.039594821907786126,-0.012097831600187344,0.09893727278722825,0.15149254548903152,-0.04752306214514866,0.007103720058182552,0.17194859543024596,-0.07366503049668821,0.03201374605655075,-0.03518582754660646,0.12391309849214609,-0.0547742616013515,0.1281221589794182,-0.08792949081528019,-0.08224414020257227,-0.015844978765064875,-0.15625872156486398,-0.07516783483635067,-0.06854351252604499
Phaeo,-0.12632470469840695,0.09431644485100497,-0.08258300694973617,0.08572545888005684,-0.0297018684060662,-0.04636995300951214,-0.024305914308188348,0.46563415288892906,0.016185532479036827,-0.10754093738902643,-0.021060579687630074,0.004768869103197848,-0.11055000145872773,-0.055196898808991035,0.04506779412656076,-0.10723441591942742,0.1954339118693097,-0.03400341246818861,-0.10699256807194632,0.00525719243564195,0.03881439481482368,-0.010470147210583779,-0.02439317665488759,-0.032820326676708436,0.04028810816597213,-0.059865790492184386,-0.05213597112899459,0.1269906170508127,-0.04642212521705458,-0.06032754505973327,0.19233580546292006,0.1512931804362252,0.05205318849393296,-0.042392171470258616,-0.08641074389134105,-0.031272548659615027,-0.03786255031744494,-0.07954834954495082,-0.007661566272797344,-0.11756529193408011,0.03782906050384451,-0.060171758199594104,0.34303182699539353,0.24087836079060881,-0.05957115319106452,0.27854371943642325,-0.061315202898787155,0.29141170228926416,-0.009049267945232928,0.08534835854710299,0.10580627314944993,-0.03989949090327464,-0.02431737755661022,-0.01668418094235607,-0.06502420668259935,-0.06568225910934279,-0.09324834180810626,-0.07557966429640312,-0.03049344345894117,0.1383967063011417,-0.08438558971809153,-0.07723102163531562,-0.06971637303606781,-0.032306237158698084,-0.012810871957314925,-0.014010686794431172,-0.03034826761814143,-0.010870734708964519,0.0017812599574578971,-0.11406200279593012,0.050773432290466804,-0.032447422921177915,0.04304384464185942,0.06072681226584144,-0.007021456486859574,0.08621512351924591,0.07670124982873677,-0.05755058129994925,0.03673573121885991,-0.021259873979864594,0.08430112105793097,-0.04846593299401094,0.002921474444484904,-0.06470427376823457,-0.046136595434302125,-0.013520559644666186,-0.10020837431976803,-0.04840043859940589,-0.026113851842471773
Chl_a_conc,-0.1934711473588837,0.1159708865071532,-0.133523549164917,0.16897831428256785,0.08434389361418879,-0.08593974554185066,0.0239852307866324,0.26731420298461567,-0.0024431558233377493,-0.17144809072536532,-0.02511543383419766,0.09633708949617886,-0.17491429409474343,-0.0807723081245532,0.09564066109605711,-0.18209321634715994,0.10728589750681611,0.28004284653310296,-0.18032531913051855,-0.08127567140901305,-0.015239805775745593,0.13067960980428933,-0.03520549526147934,-0.05136469737316407,0.03730347865461454,-0.08122408995453131,-0.08015987455368526,0.2615615096910438,-0.11604397150211494,-0.0920267085290185,0.16080728911398645,0.1913410809749649,0.01968572946093912,-0.07313373291805378,-0.13480458012263316,-0.049681329026828557,-0.013416864095104767,-0.13299707640438932,0.09331259530367561,-0.18661771809751793,0.132323276248934,-0.06470804024056434,0.30385604286754064,0.19471066366055706,-0.060996874869613305,0.37072862134013085,-0.0929807259480694,0.1985858160132292,-0.028380913549675042,0.08921718426572542,0.13083539734823416,-0.0803594420512472,-0.043913684949294984,-0.02285451230015826,-0.09789533748996108,-0.1012949986208903,-0.15177300027218563,-0.10050958853450424,-0.050644670636482564,0.2165177700046053,-0.14310513981344625,-0.10732129145309535,-0.109786931057824,-0.01600308522806072,-0.025870814744852262,-0.02839658186520063,-0.0881275413491922,0.03732564839633562,0.11785197000918693,-0.16169351713302776,0.04703085750529774,-0.018970460295844548,0.0947443477704429,0.1436645567494898,-0.04179955340958201,0.02938579461893462,0.16517575219475777,-0.07747139593387928,0.036853387386601814,-0.035311655089626186,0.1269183441374146,-0.05914593940791345,0.10834245722361248,-0.09138882163040482,-0.08157197208929333,-0.016973888748139637,-0.15839167466445825,-0.07624699148630791,-0.06463160085801833
