,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92
PO4,-0.03122033374678595,-0.04966604130921113,-0.16094444966195998,0.18574860343403227,0.04717897713681805,-0.08180365652154871,0.07707620795815417,0.15719388124593298,-0.06030441373540173,-0.09227762709203602,0.13700844173675497,-0.09244993363111029,-0.08990532653899468,-0.04796231113243995,0.02301025872939816,-0.09710799552390373,-0.09534651630262264,-0.08164510407849052,-0.03969827107651584,-0.005773432153404052,-0.013844554060638291,0.1515582568449323,-0.041111256939580634,-0.14015841078707314,0.045154996465893195,-0.0541453236893614,0.20767608927857104,-0.023507935711543193,-0.005474427327253438,-0.14150340130436903,0.006063098605193726,-0.036733083072697244,-0.05098085681902339,0.17409456043975463,-0.020700742962158326,-0.04479748287905591,0.07218750754660958,-0.017312120805165407,0.04319382005078091,0.013844033447179202,-0.05377820478296544,-0.03683637210721136,0.01575460638810683,0.05106785646464161,-0.07081206378077888,-0.036279085620789776,-0.013987525625792705,-0.02725413399908544,-0.024990558017933436,0.0709076291137995,0.04552485541868036,0.029906516301314655,-0.011155058185223405,-0.008820980698635399,-0.11417393902449272,-0.10016432092073256,-0.041633606387930885,0.034734094085018985,0.003356332392487487,-0.08265695046077601,-0.08028834528838319,-0.05216093059177117,-0.09615346935036458,0.11025011350042967,0.012364304008500734,-0.04550871561862309,-0.13683886287687644,0.08960051365820584,0.12520840244288117,-0.005604623003326571,0.10253623660882723,0.002777031281338497,-0.03599856524686843,-0.009174057551423972,-0.027935247854660353,-0.062051101872381664,-0.10417754127543369,-0.0453711963569284,-0.015799511877281423,0.023324642603500267,0.10627321801241243,0.046105254191187925,0.15813094508925396,-0.09617738490948921,-0.11085612193193871,0.031158934729930768,-0.11734221104639747,0.09892295218127231,-0.05479932974640074,-0.09765349455091332,0.21127949352084155,-0.08241745539377962,0.039110130684658274
NOx,-0.11266313067132261,-0.007634171995137263,-0.0955402780161081,-0.07217693882433386,-0.08946917120633133,-0.06795074304080609,-0.06487455536148934,-0.08350126225630358,-0.04616193964844533,-0.0765103443085951,-0.05840419933065913,0.18335188546164438,-0.0268970344109795,-0.04572318534220518,-0.060575864919322674,-0.08129678773024912,-0.01964046488070729,-0.06246877540894216,-0.048102959925704715,-0.009618569431311619,0.0753314418442258,-0.039430728391211284,-0.07972027131276287,0.07188391924679828,-0.03891861864022482,-0.07097619149316557,-0.0641063046109351,-0.03406785749768488,-0.04929779341699883,-0.08151443099614405,-0.02121813603777081,-0.02077692568458228,-0.029682650758157243,-0.08432748758091166,0.01497910926578303,-0.0440377072075281,0.26012205386202314,-0.08368276156360241,0.38621403831723533,-0.09218305807570504,0.25974732104453535,-0.06294853575294106,0.06922952484206517,-0.05501394040912576,-0.04911542534904276,-0.0716871354974358,-0.035406705901269195,-0.05433441104476596,-0.02936380966887535,-0.03713268078739587,0.028566381297779254,-0.06185283688002425,-0.11818548328183184,0.05411071382488897,-0.05036910315864844,-0.07305096645173796,-0.025160736807814374,-0.010189347502399984,0.017681361108580155,0.0627179875373971,-0.10312728761522547,-0.07733616086722904,-0.03868970447298439,0.10947615074289266,-0.014775878569606465,-0.08645666008458824,-0.0660801020940871,-0.06545210557642714,-0.04714943519359208,-0.1319771842313405,0.015638684454960985,-0.047785826205833264,-0.03735679011815678,-0.0018821118870449346,-0.019212544993770602,-0.04509625882732221,0.024198966172912235,-0.02969015818384248,0.01416073150855514,-0.012145226836767766,-0.044731253308654614,-0.017152329148831212,-0.05482672514418685,-0.06610719055699762,-0.06817681134490712,-0.031120109637528655,-0.06499436737330636,-0.011040781532519525,-0.05602861238393448,-0.10938707018018004,-0.05053503573102349,0.14014322142385627,-0.002167232715121492
NH4,-0.12879542418314682,0.003962593549301776,-0.1561728688824442,0.04663179668573376,-0.10568160812475558,-0.10756579101088953,-0.06573116342408578,-0.011404240705985962,0.02052068753264676,-0.09414297929117287,0.15622526892239538,0.018076277555594145,-0.05618626314277293,-0.051253860170369446,-0.04403387206217469,-0.12928702371210404,0.015169285050701965,-0.10152993359612636,-0.10489697476902185,-0.00989059809418766,0.13224744010364614,-0.07931366962093203,-0.09797731539462048,-0.02042357179125055,0.04076650809217919,-0.09365952649935956,0.22864782770242487,-0.04209129369968046,-0.06440380773349416,-0.12923344675804432,-0.03137539664565418,-0.02215014778370282,-0.003917682705851374,-0.016707060078489742,0.02357153688020631,-0.06302227628009932,0.3153400734463059,-0.07517991233443211,0.16405295168095832,-0.02503971881160211,-0.016965525916643468,-0.06335942315767139,0.12590787155181202,-0.06895285466208868,-0.0806969176460988,-0.04475941814372937,-0.04659869594523354,-0.024611957250929024,-0.049774207408330495,0.033757367187066185,0.10109013860983762,-0.03207777986941489,-0.09541775864049867,-0.0010505621168805015,-0.09208613016602174,-0.1099311208055051,-0.03801940054898121,0.13599201064270547,0.025530302675109754,-0.009632893039503227,-0.1294796483422871,-0.07215873737614507,-0.11580176340517531,0.4479698908480893,0.004728172557796101,-0.08192861317989052,-0.08966239111947105,-0.07199281934141535,-0.058923902507221626,-0.07676309989268107,0.05640405199892019,-0.0626188576387512,-0.06947641473060245,0.026233285284903627,-0.07590795611535012,-0.054029230881858875,0.019449588648306076,-0.022582633662539018,0.07902781583738155,0.058428129787685974,-0.03237779236430047,0.07273262033391385,0.13659125373227265,-0.10190675855501857,-0.10726872138507125,-0.055573084150045096,-0.06335576664302123,-0.032517990247925635,-0.09324672243006227,-0.15200833051140036,-0.0037812010937618677,-0.011865969163743051,0.03131244489666365
NO2,-0.09802591638884703,0.01828581604595047,-0.12058110428057724,-0.07226665135551513,-0.11625898394362517,-0.08963507119612062,-0.07644979085773046,-0.07194949850904471,-0.035562781298519655,-0.11653895765594156,-0.03930816181982733,0.17920176088135642,-0.010456787332495948,-0.08234784015767445,-0.05250536907530088,-0.07727977504323585,0.009626555467868699,-0.09284494494644781,0.004690092107984906,-0.003489900419843568,0.08045635316819919,-0.053394839219378404,-0.09625424691517226,0.06940327386079258,-0.010248418924512264,-0.10117306210359958,-0.10151769875579696,-0.037040854658625694,-0.020200144477811023,-0.1177328291139409,0.003278295449882629,-0.04533417174578766,-0.03317939717941121,-0.10753589603441789,0.02038121004699117,-0.050089886730760924,0.2580809532858663,-0.046242086806606915,0.26160137758150664,-0.08965926081824417,0.16289417542268753,-0.0959425468087807,0.1690618267121342,-0.03897329212445739,-0.06958454887829162,-0.10155089363282371,-0.04254865799706113,-0.027063891947292813,-0.0024621142190597214,0.0012333884030759732,0.03619049545745866,-0.0542170662893455,-0.15322646752586824,0.03058564165883295,-0.08901901854505041,-0.10821216099498271,-0.030116068959283506,-0.0076863482037268565,0.05472288113762405,0.0994228345435848,-0.10348918434711248,-0.11389493692996593,-0.042475502143509085,0.16761137284246327,-0.0038279896636036984,-0.12211501288668843,-0.089917119300045,-0.08168939614546002,-0.047978025664842244,-0.19009877059486166,0.03181388444837553,-0.05608779681094829,-0.04226781881554312,-0.014565385423100341,-0.009385768328605989,-0.04851211045754786,0.06357362379840537,-0.045363700406648645,0.03263382994268964,-0.017527249783512215,-0.04653805249319714,-0.004850057698498423,-0.05555338402541236,-0.09710537627069593,-0.10165238479085417,0.023266881954687266,-0.08256195281831344,0.011986738751601738,-0.046112239410135196,-0.1166180888787928,-0.012017194922014467,0.11259391961729823,0.08512321542466875
NO3,-0.11262296701931662,-0.008050736242082947,-0.09487626044412995,-0.07199197627027891,-0.08879116714514503,-0.06741330587605213,-0.0645149695969308,-0.08348332336371089,-0.04622288427866783,-0.0756426044127481,-0.058576943091708925,0.18295566033432584,-0.027105190802953948,-0.044990951593544395,-0.06055764186311602,-0.08115771923301596,-0.02008280879211677,-0.061799077120712684,-0.048868662517005695,-0.009697204504922296,0.07505377055068423,-0.03909563339678446,-0.07923954702966893,0.0717429342898335,-0.03930192448723156,-0.07028788549678538,-0.06331411333708094,-0.03393126140172504,-0.04966190789863591,-0.08069805904546737,-0.021576229753273876,-0.020311069369842553,-0.029548391291454694,-0.08372279063103591,0.014850174475132346,-0.04382397940728246,0.2594952271245612,-0.08409980682098059,0.3873283461638091,-0.09199120418447382,0.26071616335079006,-0.06223358656163078,0.06737440660325777,-0.05514391032384426,-0.048646301758295,-0.07100262535452062,-0.035196585973015386,-0.054654991952186024,-0.02974165533937262,-0.037683608262083924,0.028365537709345533,-0.06182405614012086,-0.1172957075911262,0.054368865760626564,-0.04959099637266828,-0.0722738881815792,-0.025013437709590625,-0.010205548895137508,0.017013390265329144,0.06194120893638417,-0.1028590798479474,-0.07652468383370631,-0.03852768981769576,0.10822007202475353,-0.01492246336385662,-0.08563714620071367,-0.06551121184603656,-0.06501263715704308,-0.04701565780499259,-0.13066414352344263,0.015326872181783257,-0.04752473077094532,-0.03717923723416501,-0.00166399836935503,-0.019328996174193577,-0.04492418290752391,0.023475186566297712,-0.029351068758035836,0.013814025660696512,-0.012023832687893537,-0.044587169019326,-0.017315654069600474,-0.054675148695465865,-0.06541778226652226,-0.06744047357041824,-0.03195578758193315,-0.06453368714567564,-0.011400036494031205,-0.05605299439765424,-0.10898741475866132,-0.051054450927834796,0.1402503893732365,-0.0036299292796856644
temperature,-0.05655766778655322,0.0811419061506459,-0.14425245400523523,0.3221097500447295,0.4187097258492019,0.08932592914495943,0.3349756945568304,0.3351333086214891,0.13695091828070133,-0.08583980949992717,-0.05685986612457572,-0.06042503577358485,-0.3975505422658816,0.038026698363085074,0.27424840539726936,-0.20941796473238436,0.055758468422994284,0.19505560642660802,-0.3544812295093904,-0.03527234645637495,-0.2512039856301487,0.2286256409186883,0.33788544950419513,-0.029966717483928977,0.10173859927589304,0.167256595649845,-0.00935302432423793,0.05309739444839156,-0.08867627969290387,0.06207884927664059,-0.05029137680778546,0.023352418166032746,0.04224609549881833,0.341765161184067,-0.3110760119114527,0.09761302544677627,-0.27024286923184193,-0.2744219144486102,-0.29745510895625044,-0.11073640910029983,-0.12638421017806206,0.15868953670461788,-0.012544496729746115,0.2645855407521339,0.22843583492820277,0.21599719143390264,0.1486004547380573,0.31954098297349864,-0.06776758068502549,0.1638173343359801,0.050817235399939376,-0.025678417723687275,0.401813055390956,-0.06555424781242408,0.00661927140295673,0.1930971765990889,0.0821217765546575,-0.24088952886547751,-0.09104242692991747,0.06308977304625424,-0.07771396887454098,0.23326142330013366,-0.24759852868998622,-0.27098256011115257,-0.0229922225697485,0.24108208605511441,-0.12602659694009652,0.29195613207970383,0.2553492677775202,0.18182390909079965,0.13197586719780324,0.23455048312272614,0.2539934846875588,-0.05957684542027218,-0.12896004484661328,0.14790648456270872,0.05981999463073767,-0.11234438733341692,0.013257947515537178,0.002756968968299418,0.17425951647295584,-0.16725837527839763,0.14003118363826628,0.22756207803409445,0.25974849986807935,-0.3494342703748543,-0.09266476159622519,-0.17122596131868908,-0.07328976282543992,0.014492417425999923,0.2614219576677589,-0.016285683976703293,0.14916628099596038
salinity,0.19835126743396087,-0.2652951683711243,0.026394609777201795,0.10384926844668517,0.275630155494058,0.11460020102301156,0.22820251496866825,0.21269908809188376,0.027702824669557202,0.10419017783348544,0.1377182333572093,-0.34487620106034067,-0.030727809222047698,0.060140617093801196,0.10918910989294027,0.18010337620926187,0.00034943725917109623,0.13419043858863167,0.11022207732086134,-0.006526996439515611,-0.13724253887654575,0.07306948522255058,0.19594534178574075,-0.04319570087842965,0.05679526956387028,0.22902213063912652,0.1513235084133694,0.10999554242027328,0.18388597242024612,0.11972975385465869,0.046514649862010586,-0.15220876228142172,-0.003592701930832494,0.27526334135125263,-0.04249879654830428,0.13315672955766855,-0.37676385940737245,0.007903015234096753,-0.5376031301905765,0.3569174582291484,-0.3765478559736588,0.134135640381854,-0.3498636263680913,0.0750507732868801,0.12575272007619206,0.1382467360237123,0.11200217191560313,0.16794554548383037,0.044555543998785724,0.06493901161736221,-0.3663857913923194,0.27546234426943067,0.31226407691790836,-0.06948180135608487,-0.01195120191269105,0.15143697924770963,0.02781369955049449,0.031092943210029145,-0.15799127814345112,-0.2480760855632379,0.10620977856720966,0.21882883538644482,0.03374768120613433,-0.31887202303001794,0.05640517323120953,0.18404420771749658,0.05463954397724636,0.139518184069315,0.14391519786390863,0.2862182178581638,-0.3281875799948514,0.14089645626854738,0.022087154164364266,-0.22093909899519512,0.04440363138085027,0.1047345647856765,-0.0711919129460473,0.020318963588013217,-0.09036064561129917,0.007257414893561839,0.08266382591255825,0.051230059655837316,0.11543880619707579,0.1370785613484928,0.1494886228196563,0.15687715300223265,0.02970475917527389,0.056766216610698535,0.08944369444969102,0.20075671362721664,0.1801747480747028,-0.391969043561633,-0.3682551087673771
Chl_a,-0.18958120992366526,0.1608631529418128,-0.1397431332275616,0.19200229531979202,0.01552993227837199,-0.08643518293174907,0.03506974070992117,0.1352102150867518,-0.001305570656019035,-0.1727717892781362,-0.01799540878499413,0.15663280790055595,-0.17367374635960198,-0.05560658938286873,0.1051698431015945,-0.18474626193505633,0.08350794973898126,-0.08889027230670443,-0.17729926070281532,-0.015643613497002426,-0.03226450216330465,0.15974875797802207,0.020572889643333217,-0.048498309298682374,0.029395721731305377,-0.07748650231356424,-0.09828426856395982,-0.04461726863906733,-0.0990451995343043,-0.09778722932979317,-0.029135121439462973,0.17907795173775715,-0.026845071990807753,0.05705298007919933,-0.13399821409266827,-0.04876220832984563,-0.004225704509887886,-0.14288111590160435,0.11216833737709486,-0.18684771531851968,0.13997178994984813,-0.07345199672018253,0.10821523215384171,0.3401064078777652,-0.06363744369280881,-0.04210098929436913,-0.032820096803607784,0.14798101321213653,-0.03727201722904965,0.0856785648785692,0.1185196968146771,-0.08156747067918094,-0.06225590230556888,-0.02042124694456692,-0.08875335417833677,-0.09944346749624544,2.5415807744004048e-05,-0.09756223629381836,0.11516504288126247,0.2294883149812117,-0.16733476313260526,-0.09946170060217562,-0.10922722614335055,-0.0087392455365043,-0.026690957109615956,-0.09894298266640364,-0.09562184175800292,0.3664416724259125,0.13937834941829685,-0.14822106422076686,0.0405596660796415,-0.005294843175228457,0.12277655398221714,0.1533755553042547,-0.0466088255019287,0.01409830163235948,0.06512047303706905,-0.05032768404851129,0.031105920551142963,0.13192889261074853,0.12570525116674675,-0.07387417851234486,0.12806359869689726,-0.08438179943039494,-0.07852121337579404,-0.15819754997138025,-0.15328508754524467,-0.07516597156128234,-0.0689880936458137,-0.12603234916549277,0.04408742427816219,0.26064991835990625,0.2580009175874463
Phaeo,-0.12632810043353515,0.12255410127349041,-0.0829560734714637,0.08488505109368491,-0.04368857856984905,-0.045563030167433724,-0.022030397866975575,0.14740309857274841,0.027964795300714683,-0.11033504520138707,-0.016031325069736667,0.06330015461578356,-0.11098118183962272,-0.04127596886888311,0.06255206636589454,-0.1090409552108675,0.2663601098608733,-0.06004057114004443,-0.10544636194455356,-0.013373548587444186,0.038464767374141486,-0.01017315276344134,0.03414874687625497,-0.03168382353292316,0.03679347447458146,-0.05987876877635769,-0.0621752332215918,-0.024387841099075346,0.005649490164935792,-0.06567663112931467,-0.008185011134505333,0.15129727178205526,-0.011111183039413292,-0.03958584451811589,-0.08724032861776952,-0.031144772999601708,-0.03843865594592047,-0.08831002101963925,-0.007900369788266205,-0.11809540609618863,0.03729433285285789,-0.04154185298873005,0.09566708646379402,0.353941669400155,-0.037104521016326594,-0.03785754611816055,-0.01762927932926058,0.32821892896529703,-0.006085692999716993,0.10459050804651954,0.1018009646611886,-0.03917738598983001,-0.06159575518729317,-0.015473198474478835,-0.06062315867980372,-0.06570281043502389,0.015296763186388231,-0.07685159696960359,0.0019305600597895772,0.1323212592484944,-0.0986435766237184,-0.073496888051911,-0.06938376063021216,-0.031654589455085105,-0.012822954330601013,-0.07873324856727368,-0.03557824715811675,-0.030959126163822098,-0.00530180482110892,-0.11458232792328593,0.0519488866542521,-0.02966035043423789,0.09472299503039208,0.06259422285442091,-0.005191113624770286,0.09315512234139016,0.18715170031163483,-0.029558771717549906,0.037029436955669806,0.2020163499098927,0.08689176132732494,-0.058563047699843,0.009686717346883804,-0.061573746284256756,-0.0423482634819952,-0.09821269692628826,-0.09856140582444725,-0.04841268797858715,-0.02694043419004629,-0.05448253174303501,-0.011596088252847865,0.11842940661987883,0.35051581684955924
Chl_a_conc,-0.19345951458286123,0.1683275883904255,-0.1398410279288543,0.1842326599223087,0.0011669588035075756,-0.08493420687333339,0.023453188344559034,0.15354483791359008,0.006501496948857661,-0.17500432760261486,-0.019461130423215404,0.1486785349028,-0.1759369928132889,-0.05789125883109921,0.10527607149449315,-0.18470440588376874,0.1424627592964424,-0.09092829815720962,-0.17747664530584512,-0.016764918310418778,-0.01663354605788853,0.1313330449486046,0.026546836069972927,-0.049318424942336674,0.03467144371566125,-0.08131174699428828,-0.09939378079973336,-0.0440784290776919,-0.08160602918277718,-0.09992780765141332,-0.026680395464277393,0.1914264105330707,-0.025553050998310574,0.037137005826699376,-0.1361825460493841,-0.0493934997531666,-0.013990098562765781,-0.1439296749936203,0.09201038523062156,-0.1889283117399037,0.127627670807885,-0.07294334876654308,0.11682906996731304,0.38165154140669544,-0.06349925578766065,-0.04562562942193207,-0.03233945179312629,0.21338865576763383,-0.03294035849172289,0.10033555952010348,0.1271453208348231,-0.07911329465372097,-0.06899329047441469,-0.021345805285168253,-0.09097164215865713,-0.10132520530428216,0.004177130863582867,-0.10277493718235789,0.09719673915636423,0.2285866883168199,-0.1672640433716248,-0.10345799114610257,-0.11053795635779935,-0.01593578856217079,-0.025888734186754157,-0.10444517180696875,-0.08993305724299085,0.2991888485694905,0.11555708321758246,-0.15554976491047157,0.04816011567753831,-0.012502684976367447,0.12879569730046297,0.14575253416109163,-0.04053485749632742,0.03714265705845522,0.10550868476030802,-0.05027671504030125,0.03617113071510193,0.16562764535644536,0.12912653962382548,-0.07792202469461929,0.11013126898129516,-0.08756031006552928,-0.07741765267187678,-0.15947699094143697,-0.15544809091929895,-0.07624875529795552,-0.06522935707447017,-0.12059623403287631,0.033857618096833846,0.2509703590487676,0.31179953068600474
