,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
PO4,0.059485404424991145,0.04932928742912909,-0.17994618458709755,0.19441205130616598,-0.041483676892140706,-0.10369564017277076,0.07703826411259126,-0.02790184204061772,-0.017341435715482762,-0.06276179867361797,0.1456278604503554,-0.10492164273943583,-0.09514460508924934,-0.0298197138276567,0.16686900698777613,-0.030122302111049114,-0.05611919440808366,-0.10008664699831896,0.03418903107507255,-0.005793495707285523,-0.013505563649179483,0.15262037433584208,-0.057242777859499265,-0.01753426477624883,0.08710954500962197,-0.06273130186630452,0.03633225011357228,0.09890288287283111,-0.08793094333918443,-0.14143243387322513,0.025386146917100488,-0.03643070212451768,-0.10424996155446965,-0.12773885660715228,-0.04627890609859453,0.014447408651501811,0.11314971489723238,-0.07559146254118526,0.03476301075021152,0.013321297302600153,-0.049591047053612905,0.11863700194496503,0.04884014278592437,-0.03168891692607406,9.225390973441328e-05,0.11572865707591498,-0.10981200839146579,0.001114001662634766,-0.003377656727046482
NOx,-0.11896313439644246,0.06672293607677453,-0.0037310857968594372,-0.06970442829834524,-0.0975070170142592,-0.0730013047991345,-0.06772769488895136,-0.055796434227533886,0.012512841124009355,-0.08401566566353691,-0.060945022003009455,0.07623471305079119,-0.04311161504273706,-0.08612001706021909,-0.08093698983685865,-0.04335043041565602,0.12182624948808045,-0.06957710462306976,-0.017982784861406358,-0.009846013864046505,0.07663100181769997,-0.04043490087669485,-0.06486411048582941,0.06530802164101815,-0.04584188480807308,-0.07892902328496174,-0.12841174227083763,0.020009911204363812,-0.10783896174162635,-0.09004599503993937,-0.012966153651649638,-0.020938068180805555,-0.012825000941327864,-0.08670431583882739,-0.007550391294035039,-0.09728730719031012,0.17112518922928183,-0.10919479183288233,0.40629075065964726,-0.015883641633210804,0.250855543316476,-0.056072935995158335,-0.01607532597079122,-0.05713242077617048,-0.0507852044334411,-0.04651529550658253,-0.09860493417677096,-0.005957712974307267,-0.02875888960866417
NH4,-0.02191399308630604,0.13243015125764432,-0.07797247798466887,-0.03474490009310434,-0.12632780997849458,-0.11149215518968987,-0.0704514667781498,-0.015579355077655038,0.07779770106001302,-0.05066431432552013,0.16442417714214924,-0.02596324278098624,-0.11917944909646183,-0.07406881560627512,0.03727106804083706,-0.1016068150551085,0.07279376697431304,-0.10822418049856164,-0.06320233941656352,-0.009147081064654203,0.133063235205651,-0.08069083752308764,-0.09356243904559068,-0.0007321142428833704,0.06616619473051077,-0.10224686679494394,-0.0275413447543192,0.06619581708274684,-0.14960930178044754,-0.13496406820516807,0.05945685931616413,-0.022067755468025193,0.01775280771137162,-0.13257809558059958,0.006177118427915776,-0.028673228245108186,0.4683521997774597,-0.13298313913115797,0.16546564266545377,0.0043030361986813965,-0.0037361214687549734,0.05232171999597078,0.04971272640761597,-0.0787572996134104,-0.06455195617476095,-0.02429728363763587,-0.13580077811682062,0.026909724428256347,-0.0438372832636109
NO2,-0.15087280511600168,0.07764857075303089,-0.025648551929372744,-0.07279331300644276,-0.13966155842612193,-0.11001711954309804,-0.08100284085763976,-0.02791595950897689,0.030665346632552968,-0.1312000077559553,-0.04144885432211049,0.09897230727058229,-0.044865338817916815,-0.07374114931717438,-0.08389258478498522,0.011324998729099091,0.1652463503370361,-0.10328805797612639,-0.002259288344126566,-0.0033036296586290157,0.0821101865904412,-0.05402402347878216,-0.08966201286990964,0.038941864195342,-0.02529455240126974,-0.11253117036960912,-0.19026912978214694,0.054378434367712274,-0.10315182348594212,-0.1307672211070528,-0.018368340644481108,-0.04542458046210115,0.015337308576713456,-0.12695506121798733,0.007593823279602674,-0.1043793110933794,0.23807178415234492,-0.11072925025099287,0.2784071939719538,-0.00483706152257795,0.1705185480436285,-0.021307249405262213,0.07362934770539876,-0.058260976616832855,-0.05871381413556525,-0.04651564391413954,-0.10546915643213571,-0.00975667351918794,-0.0032330699768500287
NO3,-0.11812405010013759,0.06636957837985268,-0.0033529557293142933,-0.06947530479569555,-0.09655015182718774,-0.07219315847397846,-0.06733226514162277,-0.05612355839244064,0.01217571605158968,-0.08300849164243809,-0.0611180377993377,0.07565850465847469,-0.04297254013736423,-0.08610933372178708,-0.08068155820429479,-0.04415987375480071,0.12078628519176846,-0.06883324865898052,-0.01820154320685597,-0.009931029430940923,0.07634406860871298,-0.04010356077127726,-0.06428214908313222,0.0655854995437089,-0.04607096890544394,-0.0781632274530016,-0.12704492861244587,0.019380981023913668,-0.10764370181115479,-0.08913220171710776,-0.01284233378163116,-0.02047299201261861,-0.013266086878027748,-0.08580692950666324,-0.0077859224810590075,-0.09692074418185423,0.16956421063742522,-0.10889143995008818,0.40740904482372275,-0.016029070766435966,0.2515691882240889,-0.05651516503442259,-0.017543278761452077,-0.056968224079915364,-0.05052276526088911,-0.04639706076302241,-0.0982388533631117,-0.005878672498630403,-0.029115130905209764
temperature,0.3764934842098835,0.01817654739914538,-0.06412738080888214,0.3484857123286338,0.33893591881295243,0.201814564293071,0.34766687809284563,0.299202489028095,0.018655938413662837,-0.08372201334039597,-0.059617459694763925,0.056749538541852336,-0.25936424713151607,-0.21593221187020284,0.3353833229877109,-0.35407512017666143,-0.09312704900144074,0.24543908512757612,-0.1650830420195244,-0.03682053192314637,-0.24647337901727018,0.2323796699014745,0.2873843046266491,-0.06381252959378918,0.11711297213874067,0.17255441114221598,0.26777312853602386,0.12090157528685895,-0.05270511703737264,-0.029372911090977026,0.004733344650449502,0.023003971625055047,0.07937690917817278,0.3017562078808649,-0.41121075536056656,-0.048200619601122485,-0.3036381245984553,-0.02732956575628918,-0.29928953618418996,-0.02263550961949049,-0.13997217351073588,0.202885960530327,0.15006545913529654,0.2928341096695204,0.24873352881226912,0.1793519108321561,-0.12946824115265337,-0.07596625618845916,-0.058893488408393986
salinity,0.3090711606803098,-0.41611919859461066,-0.0026247650339320883,0.22649504630260137,0.23843906937237455,0.1451450578834224,0.23488830379269449,0.14863499703016825,-0.08721477337824991,0.11579650493348032,0.14787517674675116,-0.3433970930368998,0.048073749311446645,0.03725995187470961,0.1340591124360459,0.11893319691396183,-0.3080520333780135,0.14914779512137583,0.05837991099123718,-0.0071050264763366944,-0.13662016672025978,0.07420705278358483,0.17771744924398553,-0.08512952708424598,0.08611055461343634,0.2473955873792563,0.24549088870110042,-0.3486493807092284,0.20938806011341815,0.05324354709158529,0.008417802883829944,-0.1526815720118892,-0.040083456053031694,0.1856743030612259,-0.037233262313419974,0.36741448819539557,-0.35154959105472666,0.13805953086882686,-0.571440382284583,0.06196837267314499,-0.3901838628820505,0.12556175127115557,-0.32900164715145186,0.08325402570073392,0.14575044210479585,0.08609270393776575,0.1588720562846616,-0.2062851377831324,0.057366264869165226
Chl_a,-0.04176086581183312,0.1255437509813267,-0.08162259605351269,0.14883543258853552,-0.05538707185333136,-0.0982477651695084,0.03647486083985902,0.1581104425805051,0.03203239604685695,-0.18287250031022345,-0.021480893478030862,0.2701822820265059,-0.1139450370358597,-0.1397191019326368,0.19034288962414703,-0.17081195494913665,0.16619708505559735,-0.08976781481175627,-0.06819059513682385,-0.016227947095380814,-0.02850998396268069,0.17167918540934873,-0.052273993877441714,-0.015320043050853332,0.025008319998689188,-0.08627008093254054,-0.09336553598019191,0.052280871688027905,-0.1359410706600962,-0.11908322809508354,0.13891363743373653,0.17953308728911885,0.030800077538034706,-0.09694333399832986,-0.17695209155911656,-0.17720365687666387,-0.03168920515353856,-0.17180861015247667,0.13248499842179343,-0.026101526231490386,0.15830022732074495,0.08807393177255737,0.26575535386672444,0.19016667181165484,-0.009148783621115986,0.1359370767325892,-0.19892588527147376,0.1311950232001558,-0.03775121914403702
Phaeo,-0.057967997021886424,0.09918222252560237,-0.021987002733306192,-0.014265385309494226,-0.06184858591400143,-0.0650929065903289,-0.024385146176501768,0.3440914561192183,0.03770346527878121,-0.11606806228571645,-0.022350466443228734,0.15273627524497957,-0.06771442809836423,-0.09127717720830289,0.08174003601837729,-0.10044384347245444,0.04458309144906018,-0.0678254345989501,-0.03205511600645267,-0.013817244061562015,0.041313846750830475,-0.00345743746438007,-0.032988739785007146,-0.014345326789288246,0.003942881118583563,-0.06581583367855368,-0.0988650290733044,0.0632474092789257,-0.04067212947887228,-0.07557688158314785,0.20295799623464988,0.1513315344415455,0.12730481318278306,-0.061201414170226454,-0.1162015951465192,-0.11183642040239333,-0.044358346266602094,-0.10044576997810765,-0.00167079160413361,-0.012103982456661475,0.034252377986180915,0.07103508734090458,0.40442968520721745,0.17061475091594291,-0.029690720352363417,0.0922491767257832,-0.12307533349196498,0.02962886768971565,-0.011776039593780388
Chl_a_conc,-0.05080369174608908,0.13233002225708917,-0.07448931676779522,0.12106037255368285,-0.06329612107112963,-0.10015580707756037,0.023992945609605305,0.22620375596647896,0.037131954821090864,-0.18504063767411705,-0.024103700930881704,0.26829247592380145,-0.11404467672205705,-0.1420815175158835,0.18198528385661442,-0.17067197319832667,0.1516219973187939,-0.09377990525296333,-0.06594946531606014,-0.0173759640521779,-0.012707882494319615,0.14317223966774784,-0.05284234068982148,-0.016757316559050085,0.022063767172146854,-0.09029786044312119,-0.10523269652494836,0.06106873326294973,-0.12516186366502585,-0.12049385203157767,0.17174662932011364,0.19181777044532272,0.060440245578920034,-0.09800360340463316,-0.18010718515144544,-0.17913243242726742,-0.0386518580232123,-0.17150911242850458,0.11075710904223651,-0.025198623086903967,0.1421865599674013,0.09323001245365083,0.3329560067591628,0.20598268009463444,-0.01574602415816971,0.13917086755261593,-0.20041994937336158,0.11817770682699598,-0.03488855466350017
